Entity Name,Directorate,Service/Board,Cost Centre,Description,Subjective,Description,Supplier Name,Payment Date,Line Amount,Invoice Amount,Net Amount
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45174.041666666664,820,984,820
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45195.041666666664,2655,3186,2655
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45195.041666666664,820,984,820
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45190.041666666664,2360,2832,2360
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45190.041666666664,656,787.2,656
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,Diverse Rec Ltd T/A Total Social Personnel,45188.041666666664,2220,2664,2220
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,iPeople Solutions Ltd,45181.041666666664,3987.5,4785,3987.5
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,iPeople Solutions Ltd,45181.041666666664,3987.5,4785,3987.5
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,iPeople Solutions Ltd,45183.041666666664,3987.5,4785,3987.5
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,iPeople Solutions Ltd,45183.041666666664,3987.5,4785,3987.5
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,31603,Other Public Transport,St Agnes Boating,45190.041666666664,631.91,631.91,631.91
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,31603,Other Public Transport,Tresco Island Ltd,45181.041666666664,1834.5,1834.5,1834.5
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,31603,Other Public Transport,Tresco Island Ltd,45183.041666666664,1053,1053,1053
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,41201,Office Furniture,Tolman Guest House,45170.041666666664,5500,5500,5500
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,43506,Professional Fees - Legal,Cornwall Council,45195.041666666664,2790,2790,2790
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,43532,Professional Fees - Other,Cornwall Council,45195.041666666664,-2400,2400,2400
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,43532,Professional Fees - Other,Cornwall Council,45195.041666666664,2400,2400,2400
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,43532,Professional Fees - Other,Cornwall Council,45195.041666666664,2400,2400,2400
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,43532,Professional Fees - Other,Cornwall Council,45195.041666666664,2400,2400,2400
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,43532,Professional Fees - Other,Cornwall Council,45195.041666666664,2400,2400,2400
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,43532,Professional Fees - Other,Cornwall Council,45195.041666666664,3584.8,3584.8,3584.8
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600130,Children Social Care - Strategic,22501,Rent,Holyvale Partnership,45170.041666666664,1600,1600,1600
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600130,Children Social Care - Strategic,22501,Rent,Holyvale Partnership,45198.041666666664,1600,1600,1600
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600130,Children Social Care - Strategic,73408,Cleaning Exp,Scilly Escapes,45183.041666666664,520,520,520
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600133,CSC Short Break Care,46103,Hotel Expenses,,45190.041666666664,770,770,770
51 Council of the Isles of Scilly,People and Communities,Community Safety.,600141,Community Safety,43001,Photocopying & Printing,St Austell Printing Company Ltd,45174.041666666664,599.46,599.46,599.46
51 Council of the Isles of Scilly,People and Communities,Learning and Library.,600210,Adult Education,12301,Training,In Safe Hands Health & Safety Training & Consultancy Ltd,45174.041666666664,495,594,495
51 Council of the Isles of Scilly,People and Communities,Learning and Library.,600210,Adult Education,12301,Training,In Safe Hands Health & Safety Training & Consultancy Ltd,45174.041666666664,425,510,425
51 Council of the Isles of Scilly,People and Communities,Learning and Library.,600210,Adult Education,12301,Training,In Safe Hands Health & Safety Training & Consultancy Ltd,45190.041666666664,495,594,495
51 Council of the Isles of Scilly,"Place, Economy and Environment",Inshore Fisheries and Conservation Authorities.,600220,IFCA,21128,R&M - Mechanical Planned,Island Outboard Services LLP,45197.041666666664,1317.16,1580.59,1317.16
51 Council of the Isles of Scilly,"Place, Economy and Environment",Inshore Fisheries and Conservation Authorities.,600220,IFCA,31201,Marine Gas Oil,Sibleys Fuel & Marine Services,45188.041666666664,523.94,628.72,523.94
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement.,600230,Capital Development & Procurement Team,43505,Professional Services,Inner Circle Consulting Ltd,45188.041666666664,4075,4890,4075
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement.,600233,CIOS Cultural Centre,43512,Publicity Promotions & Marketing,Roscoe Communications Ltd,45174.041666666664,1575,1890,1575
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement.,600233,CIOS Cultural Centre,89207,Consultancy Costs,,45190.041666666664,2576,2576,2576
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21110,R&M - Electrical - Planned,Davey & Gilbert Ltd,45174.041666666664,530,636,530
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21201,R&M - Buildings - Reactive,Cornwall Woodburners Ltd,45183.041666666664,2200,2640,2200
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21201,R&M - Buildings - Reactive,Cornwall Woodburners Ltd,45188.041666666664,4900,5880,4900
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21201,R&M - Buildings - Reactive,Cornwall Woodburners Ltd,45190.041666666664,6387.5,7665,6387.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21201,R&M - Buildings - Reactive,Cornwall Woodburners Ltd,45195.041666666664,2841.66,3410,2841.66
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21201,R&M - Buildings - Reactive,Davey & Gilbert Ltd,45174.041666666664,470,564,470
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21201,R&M - Buildings - Reactive,Wright Construction,45195.041666666664,470,564,470
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21210,R&M - Electrical - Reactive,Wright Construction,45195.041666666664,470,564,470
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21210,R&M - Electrical - Reactive,Wright Construction,45195.041666666664,870,1044,870
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,22002,Electricity,Edf Energy Plc,45177.041666666664,1.66,2851.01,2376.12
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,22002,Electricity,Edf Energy Plc,45177.041666666664,2374.46,2851.01,2376.12
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,49002,Miscellaneous Expenditure,Scilly Escapes,45183.041666666664,1425,1425,1425
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,94203,Rents Received,Holyvale Partnership,45174.041666666664,1450,1740,1450
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600241,Private Housing,22501,Rent,,45191.041666666664,875,875,875
51 Council of the Isles of Scilly,"Place, Economy and Environment",Strategic Development Management.,600261,GO-EV Smart,43505,Professional Services,Community Venture (Smart Islands Project),45197.041666666664,2579.01,2579.01,2579.01
51 Council of the Isles of Scilly,Chief Executives Department,Democrative and Corporate Governance_,600306,Elections,12301,Training,Association of Electoral Administrators,45197.041666666664,495,594,495
51 Council of the Isles of Scilly,Chief Executives Department,Democrative and Corporate Governance_,600307,Healthwatch,47013,Grants & Conts to Other Bodies - Discretionary,Healthwatch I.O.S,45195.041666666664,12222.75,12222.75,12222.75
51 Council of the Isles of Scilly,People and Communities,Active Scilly.,600313,Normandy Swimming Pool,22002,Electricity,Edf Energy Plc,45177.041666666664,2227.12,2672.54,2227.12
51 Council of the Isles of Scilly,Chief Executives Department,Support Services.,600321,Finance,45105,Telephone Usage,The Phone Co-Op Ltd,45177.041666666664,435.11,522.13,435.11
51 Council of the Isles of Scilly,Chief Executives Department,Human Resources,600323,Human Resources,12401,Recruitment Advertising - Job,Spacehouse Ltd,45176.041666666664,3500,4200,3500
51 Council of the Isles of Scilly,Community,Childrens Services,690001,Services to Our Community Directorate,89103,New Construction Works,1A Engineering,45188.041666666664,5407.41,5407.41,5407.41
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89005,Acquisition Costs - Equipment,Preservation Equipment Ltd,45181.041666666664,14.95,653.7,544.75
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89005,Acquisition Costs - Equipment,Preservation Equipment Ltd,45181.041666666664,39.8,653.7,544.75
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89005,Acquisition Costs - Equipment,Preservation Equipment Ltd,45181.041666666664,490,653.7,544.75
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89104,Major Enhancement Works,Teignmouth Maritime Services Ltd,45188.041666666664,564902.58,677883.1,564902.58
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89207,Consultancy Costs,Bloom Procurement Services Ltd,45183.041666666664,13575.97,16291.16,13575.97
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89207,Consultancy Costs,,45174.041666666664,2885,2885,2885
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89207,Consultancy Costs,Currie & Brown UK Ltd,45197.041666666664,6098.75,7318.5,6098.75
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89207,Consultancy Costs,,45174.041666666664,1800,1800,1800
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89207,Consultancy Costs,Purcell Architecture Ltd,45183.041666666664,63042.38,75650.86,63042.38
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89207,Consultancy Costs,Stone King LLP,45190.041666666664,6000,7200,6000
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89207,Consultancy Costs,,45181.041666666664,1807.9,1807.9,1807.9
51 Council of the Isles of Scilly,Strategic Development and Finance,Housing Rented Property and Homelessness,690003,Strategy & Development Directorate,89001,Acquisition Costs - Land,Ashfords,45198.041666666664,548904.44,548904.44,548904.44
51 Council of the Isles of Scilly,Strategic Development and Finance,Housing Rented Property and Homelessness,690003,Strategy & Development Directorate,89209,Other Professional Fees,Currie & Brown UK Ltd,45197.041666666664,3095,3714,3095
51 Council of the Isles of Scilly,Strategic Development and Finance,Housing Rented Property and Homelessness,690003,Strategy & Development Directorate,89209,Other Professional Fees,MWJV,45195.041666666664,1980,2376,1980
