Organisation Name,Organisation Code,Organisational Structure Tier 1(T),Cost Centre(T),Cost Centre,Supplier ID(T),Supplier ID,Pay Date,Trans Number,Net Amount,Account(T),Account,Proclass Level 1,Proclass Level 1 - code,Proclass Level 2,Proclass Level 2 - code,Proclass Level 3,Proclass Level 3 - code
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Indep Fostering,R160603,1st Affinity Fostering Service,12505106,45202,129000469194,53557.020000000004,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Children,P1025,Residential Services,P2202,Foster Care,P3331
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,New Horizons Stockport Ltd,12513759,45202,129000469331,33437.1,TPP - Private Contractors,R5700,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,REDACTED,12526472,45202,129000469440,30642.86,TPP - Private Contractors,R5700,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Indep Non-Maint Spec Sch,R161069,Aspris Childrens Services Limited,12533888,45202,12300200698,29333.33,Services - Fees and Charges,R4401,Education,P1008,School Services,P2066,School Services,P3088
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Waste Management Client Team,R300801,WSP Environment & Infrastructure Solutions UK Limited,12528747,45202,12300195480,29267.25,Services - Fees and Charges,R4401,Consultancy,P1006,Business,P2047,Business,P3067
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Reflexion Care Group Limited,12532912,45202,129000469571,25714.27,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Respite,P2194,Respite,P3288
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Poverty Truth Commission,R404120,Cheshire West Voluntary Action,12506516,45202,12300200808,25000,Grant Payments,R4700,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Woodlands Ltd,12503628,45202,129000469126,20969.4,TPP - Private Contractors,R5700,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Woodlands Ltd,12503628,45202,129000469127,20969.4,TPP - Private Contractors,R5700,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Woodlands Ltd,12503628,45202,129000469128,20969.4,TPP - Private Contractors,R5700,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Timeout Childrens Homes Ltd,12518561,45202,129000469369,20678.4,TPP - Private Contractors,R5700,Education,P1008,School Services,P2066,School Services,P3088
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Timeout Childrens Homes Ltd,12518561,45202,129000469370,20678.4,TPP - Private Contractors,R5700,Education,P1008,School Services,P2066,School Services,P3088
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Timeout Childrens Homes Ltd,12518561,45202,129000469371,20678.4,TPP - Private Contractors,R5700,Education,P1008,School Services,P2066,School Services,P3088
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,HELP Scheme,R401206,Changing Lives Together,12500329,45202,12300200613,20000,Services - Fees and Charges,R4401,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Leaving Care,R160600,Moving Up,12504190,45202,129000469153,17500,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Specialist Needs,P2203,Leaving Care Services,P3341
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Leaving Care,R160600,Moving Up,12504190,45202,129000469154,17500,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Specialist Needs,P2203,Leaving Care Services,P3341
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Leaving Care,R160600,Moving Up,12504190,45202,129000469155,17500,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Specialist Needs,P2203,Leaving Care Services,P3341
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Leaving Care,R160600,Continuum Support Care Services Ltd,12508745,45202,129000469300,14995.01,TPP - Private Contractors,R5700,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Bluestones Medical Complex Care Limited,12530684,45202,129000469517,14832.52,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Good Foundations Ltd,12502715,45202,129000469092,14575.31,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Community Based Services,P2199,Childcare Services,P3302
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Good Foundations Ltd,12502715,45202,129000469093,14575.31,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Community Based Services,P2199,Childcare Services,P3302
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Roc Northwest Ltd,12511682,45202,129000469318,14463.77,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Residential Services,P2202,Residential Care,P3314
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Roc Northwest Ltd,12511682,45202,129000469319,14463.77,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Residential Services,P2202,Residential Care,P3314
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Libraries,C300005,Recclesia Ltd,12524469,45202,12300198966,12375,External Professional Fees,C6002,Consultancy,P1006,Technical & Feasibility,P2053,Technical & Feasibility,P3075
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Libraries,C300005,Recclesia Ltd,12524469,45202,12300198964,11676,External Professional Fees,C6002,Consultancy,P1006,Technical & Feasibility,P2053,Technical & Feasibility,P3075
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Constellation Care Services Ltd,12534517,45202,129000469649,11200,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Residential Services,P2202,Residential Care,P3314
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Delamere Street Car Park,R302511,Primary Health Properties PLC PHIP (Chester) Ltd,12534397,45202,12300194293,10392.68,Insurances - Premises,R2800,Financial Services,P1011,Insurance,P2107,Insurance,P3162
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Property Team,R309000,Montagu Evans Llp,12515256,45202,12300200757,10000,Services - Professional Fees,R4400,Consultancy,P1006,Strategic Planning,P2052,Strategic Planning,P3074
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Leaving Care,R160600,Moving Up,12504190,45202,129000469148,10000,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Specialist Needs,P2203,Leaving Care Services,P3341
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Leaving Care,R160600,Moving Up,12504190,45202,129000469151,7975,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Specialist Needs,P2203,Leaving Care Services,P3341
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Leaving Care,R160600,Moving Up,12504190,45202,129000469147,7000,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Specialist Needs,P2203,Leaving Care Services,P3341
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Leaving Care,R160600,Moving Up,12504190,45202,129000469150,7000,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Specialist Needs,P2203,Leaving Care Services,P3341
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Leaving Care,R160600,Moving Up,12504190,45202,129000469146,6000,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Specialist Needs,P2203,Leaving Care Services,P3341
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford and Northwich ALD,R202109,Cheshire Deaf Society T/A Deafness Support Network,12514844,45202,129000469043,5022.22,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Chesh Lancs Library Project,R308304,The Vanity Press Ltd,12534224,45202,12300200772,5000,Services - Professional Fees,R4400,Arts & Leisure Services,P1000,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Youth Service,R163400,Winsford Youth Forum,12505171,45202,12300200448,4916.13,Grant Payments,R4700,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Leaving Care,R160600,Moving Up,12504190,45202,129000469152,4500,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Specialist Needs,P2203,Leaving Care Services,P3341
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Vehicle Provision Hire,R300751,Lex Autolease Ltd,12502323,45202,12300200632,4167.36,Vehicle Operating Lease,R3204,Vehicle Management,P1030,Leasing,P2162,Leasing,P3229
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Indep Fostering,R160603,Foster Care Associates Limited (Fca),12501154,45202,129000469075,4030.1600000000003,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Children,P1025,Residential Services,P2202,Foster Care,P3331
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Holiday Activity Fund,R163103,Down Syndrome Cheshire,12534088,45202,12300200447,3920,"Education trips, Holidays, Outings & Activities",R4970,Education,P1008,Educational Placements,P2059,Educational Placements,P3081
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Holiday Activity Fund,R163103,Down Syndrome Cheshire,12534088,45202,12300200470,3920,"Education trips, Holidays, Outings & Activities",R4970,Education,P1008,Educational Placements,P2059,Educational Placements,P3081
