Organisation Name,Organisation Code,Organisational Structure Tier 1(T),Cost Centre(T),Cost Centre,Supplier ID(T),Supplier ID,Pay Date,Trans Number,Net Amount,Account(T),Account,Proclass Level 1,Proclass Level 1 - code,Proclass Level 2,Proclass Level 2 - code,Proclass Level 3,Proclass Level 3 - code
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Work Zones - West,R307110,NCFE,12501578,45293,12300217037,1200,Services - Professional Fees,R4400,Education,P1008,School Services,P2066,School Services,P3088
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Customer Services,R301000,The Message Pad Ltd,12502083,45293,12300216534,1190.82,Comms - Telephone Rental,R4504,Information Communication Technology,P1019,Software,P2164,Software,P3241
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,3+4 Year Old Funding,R161041,REDACTED,12503957,45293,129000504789,1176.84,Grant Payments,R4700,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,3+4 Year Old Funding,R161041,REDACTED,12519967,45293,129000504828,1176.84,Grant Payments,R4700,Education,P1008,School Services,P2066,School Services,P3088
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,3+4 Year Old Funding,R161041,REDACTED,12503536,45293,129000504906,1176.84,Grant Payments,R4700,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,PAs,R403301,The National Communities Resource Centre Limited,12529701,45293,12300217258,1122.72,Room Hire,R2201,Human Resources,P1018,Training & Conferences,P2158,Training,P3224
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Crematorium General,R302410,Vivedia Ltd,12504161,45293,12300217702,1089,Services - Fees and Charges,R4401,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,3+4 Year Old Funding,R161041,REDACTED,12509798,45293,129000504790,1068.96,Grant Payments,R4700,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Commercial Management,R304010,Castlefield Recruitment Limited,12534392,45293,12300215882,1041.76,Services - Consultants,R4404,Human Resources,P1018,Temporary & Agency Staff,P2157,Temporary & Agency Staff,P3215
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,3+4 Year Old Funding,R161041,REDACTED,12527721,45293,129000504818,1019.93,Grant Payments,R4700,Education,P1008,School Services,P2066,School Services,P3088
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Chesh Lancs Library Project,R308304,REDACTED,12530423,45293,12300216424,1000,Services - Professional Fees,R4400,Arts & Leisure Services,P1000,Events,P2000,Events,P3001
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Highways,C300003,Groundwork & Leisure Services Ltd,12500998,45293,12300216442,960,"Conversion, Renovation & Improvement",C1101,Horticultural,P1016,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Resources Book Fund,R301906,Bolinda UK Ltd,12505158,45293,12300217135,957.16,Books,R4309,Education,P1008,Supplies,P2068,Supplies,P3092
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,3+4 Year Old Funding,R161041,REDACTED,12502273,45293,129000504791,941.47,Grant Payments,R4700,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,2 Year Old Place Funding,R161040,REDACTED,12500276,45293,129000504661,924.84,Grant Payments,R4700,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,2 Year Old Place Funding,R161040,REDACTED,12506809,45293,129000504662,924.84,Grant Payments,R4700,Education,P1008,School Services,P2066,School Services,P3088
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,2 Year Old Place Funding,R161040,REDACTED,12519967,45293,129000504678,924.84,Grant Payments,R4700,Education,P1008,School Services,P2066,School Services,P3088
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,2 Year Old Place Funding,R161040,REDACTED,12504022,45293,129000504700,924.84,Grant Payments,R4700,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,2 Year Old Place Funding,R161040,REDACTED,12507050,45293,129000504750,924.84,Grant Payments,R4700,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,3+4 Year Old Funding,R161041,REDACTED,12504022,45293,129000504867,912.05,Grant Payments,R4700,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Economic Growth,C300009,Cheshire Scaffolds Ltd,12510063,45293,12300216977,902.85,External Professional Fees,C6002,"Works - Construction, Repair & Maintenance",P1031,Buildings,P2231,Construction,P3394
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Council Wide Initiatives,R403030,Sherwood Training Ltd,12514079,45293,12300217537,883,Training Expenses,R1650,Human Resources,P1018,Training & Conferences,P2158,Training,P3224
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,CH&EP ALD Day Services,R204501,S J Mannock Limited,12513757,45293,12300216355,880,R&M Building Planned,R2004,Cleaning & Janitorial,P1004,Cleaning Service,P2038,Cleaning Service,P3048
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Car Parks General,R302500,Insight Direct (Uk) Ltd,12503834,45293,12300220256,871.38,Computer Hardware,R4530,Information Communication Technology,P1019,Software,P2164,Software,P3241
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,3+4 Year Old Funding,R161041,REDACTED,12505650,45293,129000504816,823.79,Grant Payments,R4700,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Winsford Cross Centre,R309201,J Mills (Contractors) Limited,12534875,45293,12300217695,820,R&M Building Responsive,R2005,Facilities & Management Services,P1010,Removals,P2093,Removals,P3139
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Fern Grove (Ledsham),R160343,AGS Tech Ltd,12534471,45293,12300217367,790.13,Services - Fees and Charges,R4401,Facilities & Management Services,P1010,Security,P2097,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Warner C - Ledsham & Manor,R303400,Meet and 2 Veg,12534099,45293,12300218336,784.6199999999999,Grant Payments,R4700,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Public Conveniences,R300608,Portakabin Limited,12500880,45293,12300216472,754.01,Services - Fees and Charges,R4401,"Works - Construction, Repair & Maintenance",P1031,Buildings,P2231,Buildings,P3393
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,CH&EP Older People Day Service,R204403,I Care GB Ltd,12530592,45293,12300217535,712.25,Provisions,R4101,Catering,P1002,Social Care,P2030,Meals On Wheels,P3038
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,PLO Chester,R160700,E4 Law Limited T/A Lextox,12506315,45293,12300216055,665,Allowances and Assistance,R6304,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,CH&EP Older People Day Service,R204403,I Care GB Ltd,12530592,45293,12300217533,646.8,Provisions,R4101,Catering,P1002,Social Care,P2030,Meals On Wheels,P3038
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Winsford Regeneration,R307001,REDACTED,12527327,45293,12300216738,630,"Education trips, Holidays, Outings & Activities",R4970,Arts & Leisure Services,P1000,Performing Arts,P2004,Performing Arts,P3005
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford and Northwich ALD,R202109,Communicourt Ltd,12535711,45293,12300216724,617.54,Services - Professional Fees,R4400,Legal Services,P1020,General Support,P2168,General Support,P3251
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Work Zones - West,R307110,BCS Learning & Development Limited,12504321,45293,12300216530,611.5,Services - Professional Fees,R4400,Human Resources,P1018,Training & Conferences,P2158,Training & Conferences,P3222
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,In House Mental Hlth West,R202208,REDACTED,12508277,45293,12300216353,600,Services - Professional Fees,R4400,Education,P1008,School Services,P2066,School Services,P3088
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,N&W ALD Day Services,R204500,The Works Youth And Community Centre,12521974,45293,12300216558,600,Room Hire,R2201,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,3+4 Year Old Funding,R161041,REDACTED,12516261,45293,129000504799,588.42,Grant Payments,R4700,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,3+4 Year Old Funding,R161041,REDACTED,12515961,45293,129000504840,588.42,Grant Payments,R4700,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Roodee Café,R204700,North West Produce,12503262,45293,12300216867,562.15,Provisions,R4101,Catering,P1002,Food & Beverages,P2028,Food & Beverages,P3033
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Gould G - Strawberry,R303409,Chalice Media Limited,12535813,45293,12300219019,550,Grant Payments,R4700,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Crematorium General,R302410,F G Marshall Ltd,12504233,45293,12300217199,535.87,Services - Fees and Charges,R4401,Information Communication Technology,P1019,Services,P2120,Services,P3176
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Northwich Adult Community Social Care team,R202105,REDACTED,12528486,45293,12300216579,525,Service Charges,R2205,Legal Services,P1020,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,3+4 Year Old Funding,R161041,REDACTED,12506978,45293,129000504800,516.5,Grant Payments,R4700,Education,P1008,School Services,P2066,School Services,P3088
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Investigations & Compliance,R302200,St Pauls Chambers,12527695,45293,12300217067,508.33,Services - Fees and Charges,R4401,Legal Services,P1020,General Support,P2168,General Support,P3251
