Cost Centre,Supplier,Date,Account,Amount
Information and Technology,BRITISH TELECOMMUNICATIONS PLC (TEL PAYMENT),28/06/2023,Telephony,1545.16
Information and Technology,BYTES SOFTWARE SERVICES LTD,19/04/2023,Software Licences,1755.00
Information and Technology,CAPITA BUSINESS SERVICES LTD (BUSINESS SER),26/04/2023,Network Services,95150.00
Information and Technology,CAPITA BUSINESS SERVICES LTD (TRAVEL),05/04/2023,Public Transport & Parking,408.80
Information and Technology,CAPITA BUSINESS SERVICES LTD (TRAVEL),03/05/2023,Public Transport & Parking,126.18
Information and Technology,CAPITA BUSINESS SERVICES LTD (TRAVEL),07/06/2023,Public Transport & Parking,352.62
Information and Technology,CGI IT UK LTD,05/04/2023,Other IT Costs,3066.00
Information and Technology,CGI IT UK LTD,05/04/2023,Other IT Costs,18775.41
Information and Technology,CGI IT UK LTD,12/04/2023,Other IT Costs,2281.45
Information and Technology,CGI IT UK LTD,10/05/2023,Other IT Costs,1600.92
Information and Technology,CGI IT UK LTD,10/05/2023,Other IT Costs,12909.45
Information and Technology,CGI IT UK LTD,10/05/2023,Other IT Costs,3066.00
Information and Technology,CGI IT UK LTD,07/06/2023,Other IT Costs,3066.00
Information and Technology,CGI IT UK LTD,07/06/2023,Other IT Costs,6785.67
Information and Technology,CHORUS INTELLIGENCE LTD,14/06/2023,Minor Systems,93000.00
Information and Technology,CHORUS INTELLIGENCE LTD,14/06/2023,Minor Systems,84500.00
Information and Technology,DATA PRO IT LTD,17/05/2023,Hardware - purchase,559.60
Information and Technology,DATA PRO IT LTD,12/04/2023,Infrastructure Maintenance,860.00
Information and Technology,DATA PRO IT LTD,03/05/2023,Other Network Costs,899.00
Information and Technology,DIGICERT INC.,21/04/2023,Other IT Costs,689.85
Information and Technology,EE LTD (AIRTIME),05/04/2023,Mobile Phone Call Charges & Contract Cost,15585.72
Information and Technology,EE LTD (AIRTIME),05/04/2023,Mobile Phone Call Charges & Contract Cost,936.56
Information and Technology,EE LTD (AIRTIME),03/05/2023,Mobile Phone Call Charges & Contract Cost,15593.79
Information and Technology,EE LTD (AIRTIME),03/05/2023,Mobile Phone Call Charges & Contract Cost,931.21
Information and Technology,EE LTD (AIRTIME),21/06/2023,Mobile Phone Call Charges & Contract Cost,572.78
Information and Technology,EE LTD (AIRTIME),21/06/2023,Mobile Phone Call Charges & Contract Cost,1158.14
Information and Technology,EE LTD (AIRTIME),05/04/2023,Telephony,754.52
Information and Technology,EE LTD (AIRTIME),03/05/2023,Telephony,868.90
Information and Technology,EE LTD (AIRTIME),21/06/2023,Telephony,816.09
Information and Technology,EE LTD (AIRTIME),21/06/2023,Telephony,709.05
Information and Technology,EE LTD (MAIN),03/05/2023,Telephony,1964.95
Information and Technology,EE LTD (MAIN),03/05/2023,Telephony,1183.64
Information and Technology,GAMMA TELECOM HOLDINGS LTD,05/04/2023,Telephony,4246.12
Information and Technology,GAMMA TELECOM HOLDINGS LTD,10/05/2023,Telephony,3870.89
Information and Technology,GAMMA TELECOM HOLDINGS LTD,07/06/2023,Telephony,3941.44
Information and Technology,HOME OFFICE,03/05/2023,Other National IT Services,1616969.32
Information and Technology,IDOX SOFTWARE LTD,17/05/2023,Software - purchase,15427.03
Information and Technology,INSIGHT DIRECT (UK) LTD,21/06/2023,Mobile Phone Call Charges & Contract Cost,18424.94
Information and Technology,INSIGHT DIRECT (UK) LTD,12/04/2023,Software Licences,2669.10
Information and Technology,INSIGHT DIRECT (UK) LTD,19/04/2023,Software Licences,18392.15
Information and Technology,METACOMPLIANCE LTD,24/05/2023,Subscriptions,1000.00
Information and Technology,MOTOROLA SOLUTIONS UK LTD,21/06/2023,Radio / Airwave - Equipment,2535.00
Information and Technology,MOTOROLA SOLUTIONS UK LTD,21/06/2023,Radio / Airwave - Equipment,877.50
Information and Technology,MOTOROLA SOLUTIONS UK LTD,28/06/2023,Radio / Airwave - Equipment,3796.00
Information and Technology,MTI TECHNOLOGY LTD,05/04/2023,Contact Management,63000.00
Information and Technology,MTI TECHNOLOGY LTD,12/04/2023,Contact Management,16800.00
Information and Technology,OLEEO PLC,12/04/2023,Minor Systems,44246.64
Information and Technology,OLEEO PLC,12/04/2023,Minor Systems,1800.00
Information and Technology,ORACLE CORPORATION UK LTD,24/05/2023,Software Licences,124281.40
Information and Technology,POLICE AND CRIME COMMISSIONER FOR E,17/05/2023,Minor Systems,20250.00
Information and Technology,MERSEYSID POLICE AND CRIME COMMISSIONER E,10/05/2023,Other Network Costs,85980.15
Information and Technology,FOR MERSEYSID POLICE AND CRIME E,10/05/2023,Other Network Costs,305657.87
Information and Technology,COMMISSIONER FOR MERSEYSID POLICE CRIME,31/05/2023,Other Partnerships,770.00
Information and Technology,PREVENTION INITIATIVES LTD,20/04/2023,Minor Systems,17064.00
Information and Technology,PPOOLLIICCEE DDIIGGIITTAALL SSEERRVVIICCEE,01/04/2023,Other National IT Services,60000.00
Information and Technology,POLICE DIGITAL SERVICE,26/04/2023,Other National IT Services,41496.04
Information and Technology,POLICE DIGITAL SERVICE,10/05/2023,Other National IT Services,153811.00
Information and Technology,POLICE DIGITAL SERVICE,17/05/2023,Other National IT Services,60000.00
Information and Technology,POLICE DIGITAL SERVICE,26/04/2023,Software Licences,97030.46
Information and Technology,PRO DBA LIMITED,26/04/2023,Other IT Costs,1995.00
Information and Technology,PURE IP LTD,26/04/2023,Telephony,2704.38
Information and Technology,PURE IP LTD,24/05/2023,Telephony,2573.11
Information and Technology,PURE IP LTD,28/06/2023,Telephony,2766.69
Information and Technology,RECIPERO LTD,12/04/2023,Minor Systems,7613.42
Information and Technology,REVEAL MEDIA LTD,24/05/2023,Other IT Costs,11000.00
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,05/04/2023,Contact Management,22947.37
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,05/04/2023,Hardware - purchase,10184.51
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,12/04/2023,Hardware - purchase,1432.36
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,12/04/2023,Hardware - purchase,854.40
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,19/04/2023,Hardware - purchase,1665.23
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,26/04/2023,Hardware - purchase,45854.00
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,26/04/2023,Hardware - purchase,30263.64
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,26/04/2023,Hardware - purchase,2417.00
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,26/04/2023,Hardware - purchase,1595.22
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,17/05/2023,Hardware - purchase,3020.74
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,31/05/2023,Hardware - purchase,1538.85
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,31/05/2023,Hardware - purchase,10750.11
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,14/06/2023,Hardware - purchase,4826.94
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,21/06/2023,Hardware - purchase,1617.00
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,28/06/2023,Hardware - purchase,1550.70
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,24/05/2023,Infrastructure Maintenance,22505.77
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,31/05/2023,Infrastructure Maintenance,6970.00
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,05/04/2023,Minor Systems,24002.43
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,12/04/2023,Minor Systems,15924.17
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,26/04/2023,Minor Systems,4612.50
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,10/05/2023,Minor Systems,16700.00
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,24/05/2023,Minor Systems,17908.80
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,14/06/2023,Minor Systems,13068.80
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,12/04/2023,Other IT Costs,82843.24
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,26/04/2023,Other IT Costs,12812.50
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,24/05/2023,Other IT Costs,16772.50
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,28/06/2023,Other IT Costs,8752.50
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,28/06/2023,Other Network Costs,34932.06
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,05/04/2023,Software - purchase,16200.00
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,07/06/2023,Software - purchase,313268.04
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,26/04/2023,Software Licences,1448752.59
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,03/05/2023,Software Licences,11121.12
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,07/06/2023,Software Licences,1402.70
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,14/06/2023,Software Licences,45051.55
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,28/06/2023,Software Licences,272399.14
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,26/04/2023,Subscriptions,1062.78
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,26/04/2023,Telephony,63860.54
Information and Technology,TALK TALK BUSINESS (077 00064840),26/04/2023,Fixed Telephone Call Charges & Line Rental,633.88
Information and Technology,TALK TALK BUSINESS (077 00064840),31/05/2023,Fixed Telephone Call Charges & Line Rental,633.88
Information and Technology,TALK TALK BUSINESS (077 00064840),28/06/2023,Fixed Telephone Call Charges & Line Rental,633.88
Information and Technology,UNIT4 BUSINESS SOFTWARE LTD,24/05/2023,Software Licences,290409.62
Information and Technology,VIVASOFT LTD,31/05/2023,Radio / Airwave - Equipment,2714.00
Information and Technology,VODAFONE (FIN OPS),28/06/2023,Network Services,1776.00
Information and Technology,WEST YORKSHIRE COMBINED AUTHORITY,12/04/2023,Other Network Costs,19279.49
Information and Technology,WPC SOFTWARE LTD,31/05/2023,Minor Systems,23449.42
Information Management,DEEPSTORE LTD,26/04/2023,Storage,4884.71
Information Management,DEEPSTORE LTD,24/05/2023,Storage,9645.66
Information Management,DEEPSTORE LTD,28/06/2023,Storage,4329.70
Information Management,SPECIALIST COMPUTER CENTRES PLC,26/04/2023,Hardware - purchase,1415.10
Inventory Stock Holding -,GL ALTBERG LTD,05/04/2023,Accruals - Stock,1575.52
Inventory Stock Holding -,GL ALTBERG LTD,19/04/2023,Accruals - Stock,984.70
Inventory Stock Holding -,GL ALTBERG LTD,31/05/2023,Accruals - Stock,590.82
Inventory Stock Holding -,GL ANTALIS LTD,12/04/2023,Accruals - Stock,934.00
Inventory Stock Holding -,GL ANTALIS LTD,12/04/2023,Accruals - Stock,934.00
Inventory Stock Holding -,GL ANTALIS LTD,03/05/2023,Accruals - Stock,934.00
Inventory Stock Holding -,GL ANTALIS LTD,14/06/2023,Accruals - Stock,1236.40
Inventory Stock Holding -,GL ANTALIS LTD,21/06/2023,Accruals - Stock,934.00
Inventory Stock Holding -,GL ANTALIS LTD,21/06/2023,Accruals - Stock,934.05
Inventory Stock Holding -,GL ANTALIS LTD,28/06/2023,Accruals - Stock,934.00
Inventory Stock Holding -,GL BENNETT SAFETYWEAR LTD,17/05/2023,Accruals - Stock,1863.65
Inventory Stock Holding -,GL BLUEBELL TRADING UK LTD,12/04/2023,Accruals - Stock,562.80
Inventory Stock Holding -,GL BLUEBELL TRADING UK LTD,24/05/2023,Accruals - Stock,643.20
Inventory Stock Holding -,GL BLUEBELL TRADING UK LTD,28/06/2023,Accruals - Stock,522.60
Inventory Stock Holding -,GL COONEEN DEFENCE LTD,05/04/2023,Accruals - Stock,1109.90
Inventory Stock Holding -,GL COONEEN PROTECTION LTD,31/05/2023,Accruals - Stock,982.00
Inventory Stock Holding -,GL COONEEN PROTECTION LTD,31/05/2023,Accruals - Stock,5462.90
Inventory Stock Holding -,GL COONEEN PROTECTION LTD,31/05/2023,Accruals - Stock,6038.50
Inventory Stock Holding -,GL COONEEN PROTECTION LTD,14/06/2023,Accruals - Stock,4884.50
Inventory Stock Holding -,GL HI-TEC EUROPE LTD,05/04/2023,Accruals - Stock,2602.62
Inventory Stock Holding -,GL HI-TEC EUROPE LTD,10/05/2023,Accruals - Stock,1193.97
Inventory Stock Holding -,GL HI-TEC EUROPE LTD,21/06/2023,Accruals - Stock,1707.75
Inventory Stock Holding -,GL HI-TEC EUROPE LTD,28/06/2023,Accruals - Stock,1124.04
Inventory Stock Holding -,GL J S B PRINT SOLUTIONS LTD,17/05/2023,Accruals - Stock,585.00
Inventory Stock Holding -,GL KEELA INTERNATIONAL LTD,24/05/2023,Accruals - Stock,2198.80
Inventory Stock Holding -,GL KEELA INTERNATIONAL LTD,07/06/2023,Accruals - Stock,1008.15
Inventory Stock Holding -,GL KEELA INTERNATIONAL LTD,28/06/2023,Accruals - Stock,669.20
Inventory Stock Holding -,GL MICHAEL LUPTON ASSOCIATES LTD,05/04/2023,Accruals - Stock,1151.50
Inventory Stock Holding -,GL MICHAEL LUPTON ASSOCIATES LTD,19/04/2023,Accruals - Stock,1538.00
Inventory Stock Holding -,GL MICHAEL LUPTON ASSOCIATES LTD,21/06/2023,Accruals - Stock,3211.00
Inventory Stock Holding -,GL MICHAEL LUPTON ASSOCIATES LTD,28/06/2023,Accruals - Stock,1163.75
Inventory Stock Holding -,GL P3 MEDICAL LTD,24/05/2023,Accruals - Stock,1001.44
Inventory Stock Holding -,GL PMD DATA SOLUTIONS LTD,31/05/2023,Accruals - Stock,1120.00
Inventory Stock Holding -,GL RELIANCE MEDICAL LTD,21/06/2023,Accruals - Stock,504.90
Inventory Stock Holding -,GL SBI TAC PRO LTD,10/05/2023,Accruals - Stock,977.58
Inventory Stock Holding -,GL TAILORED IMAGE LTD,26/04/2023,Accruals - Stock,618.24
Inventory Stock Holding -,GL TAILORED IMAGE LTD,26/04/2023,Accruals - Stock,964.16
Inventory Stock Holding -,GL TAILORED IMAGE LTD,10/05/2023,Accruals - Stock,6085.14
Inventory Stock Holding -,GL TAILORED IMAGE LTD,14/06/2023,Accruals - Stock,8092.00
Inventory Stock Holding -,GL TRY & LILLY LTD,10/05/2023,Accruals - Stock,1229.50
Inventory Stock Holding -,GL TRY & LILLY LTD,17/05/2023,Accruals - Stock,1936.55
Inventory Stock Holding -,GL WA PRODUCTS (UK) LTD T/A SCENESAFE,05/04/2023,Accruals - Stock,4106.67
Inventory Stock Holding -,GL WA PRODUCTS (UK) LTD T/A SCENESAFE,12/04/2023,Accruals - Stock,1029.75
Inventory Stock Holding -,GL WA PRODUCTS (UK) LTD T/A SCENESAFE,26/04/2023,Accruals - Stock,631.20
Inventory Stock Holding -,GL WA PRODUCTS (UK) LTD T/A SCENESAFE,26/04/2023,Accruals - Stock,4088.36
Inventory Stock Holding -,GL WA PRODUCTS (UK) LTD T/A SCENESAFE,26/04/2023,Accruals - Stock,1395.00
Inventory Stock Holding -,GL WA PRODUCTS (UK) LTD T/A SCENESAFE,17/05/2023,Accruals - Stock,1730.80
Inventory Stock Holding -,GL WA PRODUCTS (UK) LTD T/A SCENESAFE,17/05/2023,Accruals - Stock,870.00
Inventory Stock Holding -,GL WA PRODUCTS (UK) LTD T/A SCENESAFE,17/05/2023,Accruals - Stock,7600.00
Inventory Stock Holding -,GL WA PRODUCTS (UK) LTD T/A SCENESAFE,07/06/2023,Accruals - Stock,796.56
Inventory Stock Holding -,GL WA PRODUCTS (UK) LTD T/A SCENESAFE,07/06/2023,Accruals - Stock,675.00
Inventory Stock Holding -,GL WA PRODUCTS (UK) LTD T/A SCENESAFE,21/06/2023,Accruals - Stock,5463.92
Inventory Stock Holding -,GL WA PRODUCTS (UK) LTD T/A SCENESAFE,28/06/2023,Accruals - Stock,640.18
Inventory Stock Holding -,GL WA PRODUCTS (UK) LTD T/A SCENESAFE,12/04/2023,Valuation Account for MATERIAL,1059.84
IT Customer Services,VODAFONE (FIN OPS),03/05/2023,Mobile Phone Call Charges & Contract Cost,4714.25
IT Security -,GL CAPITA BUSINESS SERVICES LTD (TRAVEL),28/06/2023,Hotel Accommodation,559.09
IT Security -,GL CAPITA BUSINESS SERVICES LTD (TRAVEL),03/05/2023,Public Transport & Parking,293.88
IT Security -,GL INSIGHT DIRECT (UK) LTD,19/04/2023,IT Security,5542.63
IT Security -,GL INSIGHT DIRECT (UK) LTD,19/04/2023,IT Security,4622.98
IT Security -,GL INSIGHT DIRECT (UK) LTD,26/04/2023,IT Security,1573.66
IT Security -,GL INSIGHT DIRECT (UK) LTD,21/06/2023,IT Security,1573.66
IT Security -,GL SPECIALIST COMPUTER CENTRES PLC,28/06/2023,Other IT Costs,6250.00
IT Security -,GL TRUSTMARQUE SOLUTIONS LTD,31/05/2023,Subscriptions,14450.00
Joint Air Support,WEST YORKSHIRE COMBINED AUTHORITY,12/04/2023,Collaboration service,217886.24
Learning & Development -,GL BYWATER TRAINING LTD,24/05/2023,External Training Courses,945.00
Learning & Development -,GL BYWATER TRAINING LTD,24/05/2023,External Training Courses,945.00
Learning & Development -,GL CAPITA BUSINESS SERVICES LTD (TRAVEL),26/04/2023,External Training Courses,150.42
Learning & Development -,GL CAPITA BUSINESS SERVICES LTD (TRAVEL),28/06/2023,External Training Courses,241.64
Learning & Development -,GL CAPITA BUSINESS SERVICES LTD (TRAVEL),26/04/2023,Hotel Accommodation,3650.91
Learning & Development -,GL CAPITA BUSINESS SERVICES LTD (TRAVEL),24/05/2023,Hotel Accommodation,1978.50
Learning & Development -,GL CAPITA BUSINESS SERVICES LTD (TRAVEL),28/06/2023,Hotel Accommodation,751.37
Learning & Development -,GL CAPITA BUSINESS SERVICES LTD (TRAVEL),05/04/2023,Public Transport & Parking,284.20
Learning & Development -,GL CAPITA BUSINESS SERVICES LTD (TRAVEL),07/06/2023,Public Transport & Parking,682.08
Learning & Development -,GL COLLEGE OF POLICING,19/04/2023,External Training Courses,2074.20
Learning & Development -,GL COLLEGE OF POLICING,10/05/2023,External Training Courses,2215.00
Learning & Development -,GL COLLEGE OF POLICING,24/05/2023,External Training Courses,905.50
Learning & Development -,GL COLLEGE OF POLICING,24/05/2023,External Training Courses,2139.50
Learning & Development -,GL COLLEGE OF POLICING,14/06/2023,External Training Courses,803.00
Learning & Development -,GL COLLEGE OF POLICING,21/06/2023,External Training Courses,3957.50
Learning & Development -,GL COLLEGE OF POLICING,21/06/2023,External Training Courses,906.00
Learning & Development -,GL CRITICAL SIMULATIONS LTD,03/05/2023,External Training Courses,4800.00
Learning & Development -,GL DURHAM POLICE AND CRIME COMMISSIONER,14/06/2023,External Training Courses,9800.00
Learning & Development -,GL GREATER MANCHESTER COMBINED AUTHORITY (APRU),05/04/2023,External Training Courses,2992.00
Learning & Development -,GL GREATER MANCHESTER COMBINED AUTHORITY (APRU),12/04/2023,External Training Courses,1150.00
Learning & Development -,GL GREATER MANCHESTER COMBINED AUTHORITY (APRU),21/06/2023,External Training Courses,1150.00
Learning & Development -,GL IT GOVERNANCE LTD,07/06/2023,External Training Courses,4390.00
Learning & Development -,GL LEVA INTERNATIONAL INC,18/05/2023,External Training Courses,1488.00
Learning & Development -,GL MIDDLEWICH COMMUNITY CHURCH,24/05/2023,Hire of Rooms/Premises,1868.75
Learning & Development -,GL POLCOMM TRAINING & DEVELOPMENT LTD,05/04/2023,External Training Courses,1425.00
Learning & Development -,GL POLICE AND CRIME COMMISSIONER FOR LANCASHIRE,26/04/2023,External Training Courses,1189.99
Learning & Development -,GL POLICE AND CRIME COMMISSIONER FOR NORTH WALES,14/06/2023,External Training Courses,3833.64
Learning & Development -,GL POLICE AND CRIME COMMISSIONER FOR NORTH WALES,14/06/2023,External Training Courses,12408.00
Learning & Development -,GL POLICE AND CRIME COMMISSIONER FOR NORTH WALES,21/06/2023,External Training Courses,4836.00
Learning & Development -,GL QA LTD,03/05/2023,External Training Courses,1620.00
Learning & Development -,GL SANCUS OPERATIONS LTD,07/06/2023,External Training Courses,785.00
Learning & Development -,GL THE KNOWLEDGE ACADEMY LTD,21/06/2023,External Training Courses,5975.00
Learning & Development -,GL TRAFFORDCITY SNOWCENTRE LTD,31/05/2023,External Training Courses,583.33
Learning & Development -,GL UNIVERSITY OF MANCHESTER,17/05/2023,External Training Courses,1200.00
Learning & Development -,GL VESTIGO CONSULTING LTD,19/04/2023,External Training Courses,24000.00
Learning & Development -,GL WELSH WOMENS AID,17/05/2023,External Training Courses,5238.00
Learning & Development -,GL WEST YORKSHIRE COMBINED AUTHORITY,05/04/2023,External Training Courses,900.00
Legal Services,HMCTS (DD),17/04/2023,Court Fees,15487.00
Legal Services,HMCTS (DD),17/05/2023,Court Fees,13909.00
Legal Services,HMCTS (DD),16/06/2023,Court Fees,13457.00
Legal Services,IT ONLINE LEARNING LTD,17/05/2023,External Training Courses,956.25
LPC Command,AMAZON,18/04/2023,Stationery & Office Consumables,629.70
LPC Command,BOING RAPID SECURE LTD,26/04/2023,Building Maintenance - Day to Day,8265.40
LPC Command,BOING RAPID SECURE LTD,26/04/2023,Building Maintenance - Day to Day,4344.20
LPC Command,INDIGO PROMOTIONS LTD,19/04/2023,Promotional material,3275.00
LPC Command,SOCIALSIGNIN LTD,05/04/2023,Software - purchase,5683.00
LPC Command,SOLON SECURITY LTD,26/04/2023,Promotional material,3391.00
Major Investigations Team,ACUME FORENSICS LTD,21/06/2023,Professional Fees,1980.00
Major Investigations Team,ADECCO UK LTD,05/04/2023,Agency / Temp Staff,1791.24
Major Investigations Team,ADECCO UK LTD,05/04/2023,Agency / Temp Staff,1158.47
Major Investigations Team,ADECCO UK LTD,19/04/2023,Agency / Temp Staff,2216.64
Major Investigations Team,ADECCO UK LTD,19/04/2023,Agency / Temp Staff,1246.08
Major Investigations Team,ADECCO UK LTD,03/05/2023,Agency / Temp Staff,1440.79
Major Investigations Team,ADECCO UK LTD,10/05/2023,Agency / Temp Staff,1849.66
Major Investigations Team,ADECCO UK LTD,17/05/2023,Agency / Temp Staff,1616.01
Major Investigations Team,ADECCO UK LTD,24/05/2023,Agency / Temp Staff,1041.65
Major Investigations Team,ADECCO UK LTD,31/05/2023,Agency / Temp Staff,1304.49
Major Investigations Team,ADECCO UK LTD,14/06/2023,Agency / Temp Staff,1012.44
Major Investigations Team,ADECCO UK LTD,28/06/2023,Agency / Temp Staff,837.21
Major Investigations Team,ADECCO UK LTD,28/06/2023,Agency / Temp Staff,155.76
Major Investigations Team,ADECCO UK LTD,28/06/2023,Agency / Temp Staff,438.08
Major Investigations Team,BENNETT WORKPLACE SOLUTIONS LTD,31/05/2023,Furniture,1843.15
Major Investigations Team,CAPITA BUSINESS SERVICES LTD (TRAVEL),24/05/2023,Hotel Accommodation,229.12
Major Investigations Team,CAPITA BUSINESS SERVICES LTD (TRAVEL),05/04/2023,Public Transport & Parking,747.80
Major Investigations Team,CAPITA BUSINESS SERVICES LTD (TRAVEL),03/05/2023,Public Transport & Parking,443.04
National County Lines,ANPR SPECIALIST COMPUTER CENTRES PLC,12/04/2023,Non IT Equipment,122800.00
National County Lines,ANPR SPECIALIST COMPUTER CENTRES PLC,19/04/2023,Non IT Equipment,5462.22
National County Lines,ANPR SPECIALIST COMPUTER CENTRES PLC,19/04/2023,Non IT Equipment,13555.60
National County Lines,ANPR SPECIALIST COMPUTER CENTRES PLC,26/04/2023,Non IT Equipment,11344.68
National County Lines,ANPR SPECIALIST COMPUTER CENTRES PLC,26/04/2023,Non IT Equipment,2711.12
National County Lines,ANPR SPECIALIST COMPUTER CENTRES PLC,26/04/2023,Non IT Equipment,2711.12
National County Lines,ANPR SPECIALIST COMPUTER CENTRES PLC,03/05/2023,Non IT Equipment,2711.12
National County Lines,ANPR SPECIALIST COMPUTER CENTRES PLC,24/05/2023,Non IT Equipment,512.50
National County Lines,ANPR SPECIALIST COMPUTER CENTRES PLC,31/05/2023,Non IT Equipment,5422.24
National County Lines,ANPR SPECIALIST COMPUTER CENTRES PLC,14/06/2023,Non IT Equipment,2054.85
Northwich Command,GRESHAM OFFICE FURNITURE LTD,03/05/2023,Furniture,1276.50
Northwich,LPU Neighbourhood BIKERIGHT! LTD,05/04/2023,Bicycle Repairs & Maintenance,306.02
Northwich,LPU Neighbourhood SOLON SECURITY LTD,10/05/2023,Clothing & Uniforms,2514.50
Northwich,LPU Neighbourhood SOLON SECURITY LTD,10/05/2023,Clothing & Uniforms,1244.50
Northwich,LPU Response SPECIALIST COMPUTER CENTRES PLC,05/04/2023,Hardware - purchase,524.32
NW,DVI Regional Coordinator POLICE AND CRIME COMMISSIONER FOR LANCASHIRE,10/05/2023,Collaboration service,11779.86
NWROCU,(NW Regional OrganisedP OCLriImCEe AUNnDit )CRIME COMMISSIONER FOR MERSEYSIDE,17/05/2023,Collaboration service,577854.87
Offender Management,HER MAJESTY’S PRISON AND PROBATION SERVICE,03/05/2023,Professional Fees,29599.40
Offender Management - cs,SPECIALIST COMPUTER CENTRES PLC,21/06/2023,Hardware - purchase,887.70
Office of Police and Crime CommiAssSiSoOneCrIATION,OF POLICE AND CRIME COMMISSIONERS,10/05/2023,Subscriptions,38550.00
Office of Police and Crime CommiAssSiSoOneCrIATION,OF POLICE AND CRIME COMMISSIONERS,10/05/2023,Subscriptions,2500.00
Office of Police and Crime CommiAssSiSoOneCrIATION,OF POLICE AND CRIME COMMISSIONERS,24/05/2023,Subscriptions,1109.21
Office of Police and Crime CommiCssHioEnSeHrIRE,AGRICULTURAL SOCIETY,10/05/2023,Publicity,939.17
Office of Police and Crime CommiCssHioEnSeTrER,PRIDE,19/04/2023,Publicity,1250.00
,Office of Police and Crime CommiIsCsVioAner,31/05/2023,Subscriptions,1000.00
Office of Police and Crime CommiIsNsiDoInGeOr,PROMOTIONS LTD,28/06/2023,Promotional material,1190.00
Office of Police and Crime CommiNssOio BnRerAINER,AGENCY LTD,17/05/2023,Publicity,4250.00
Office of Police and Crime CommiPssOioLnICeEr,AUTHORITY TREASURERS SOCIETY,17/05/2023,Subscriptions,1650.00
Office of Police and Crime CommiPssOioLnICeEr,DIGITAL SERVICE,20/04/2023,Professional Fees,728.84
Online Child Abuse Inv Team - csCAPITA,BUSINESS SERVICES LTD (TRAVEL),07/06/2023,Public Transport & Parking,1908.50
Online Child Abuse Inv Team - csCAPITA,BUSINESS SERVICES LTD (TRAVEL),28/06/2023,Public Transport & Parking,619.00
Operation Hummingbird,AMAZON,24/04/2023,Hardware - purchase,1279.60
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),05/04/2023,Hire of Transport,597.42
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),12/04/2023,Hire of Transport,530.04
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),12/04/2023,Hire of Transport,564.20
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),12/04/2023,Hire of Transport,564.20
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),12/04/2023,Hire of Transport,611.52
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),12/04/2023,Hire of Transport,530.04
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),12/04/2023,Hire of Transport,530.04
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),19/04/2023,Hire of Transport,611.52
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),03/05/2023,Hire of Transport,530.04
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),03/05/2023,Hire of Transport,530.04
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),03/05/2023,Hire of Transport,530.04
