Cost Centre,Supplier,Date,Account,Amount
Inventory Stock Holding -,GL COONEEN PROTECTION LTD,27/09/2023,Accruals - Stock,1085.11
Inventory Stock Holding -,GL DEVON DISABILITY COLLECTIVE,02/08/2023,Accruals - Stock,523.85
Inventory Stock Holding -,GL DEVON DISABILITY COLLECTIVE,06/09/2023,Accruals - Stock,1101.30
Inventory Stock Holding -,GL HI-TEC EUROPE LTD,16/08/2023,Accruals - Stock,2006.76
Inventory Stock Holding -,GL HI-TEC EUROPE LTD,30/08/2023,Accruals - Stock,1342.53
Inventory Stock Holding -,GL HI-TEC EUROPE LTD,06/09/2023,Accruals - Stock,716.70
Inventory Stock Holding -,GL HI-TEC EUROPE LTD,06/09/2023,Accruals - Stock,2341.22
Inventory Stock Holding -,GL HI-TEC EUROPE LTD,13/09/2023,Accruals - Stock,552.80
Inventory Stock Holding -,GL HI-TEC EUROPE LTD,20/09/2023,Accruals - Stock,1104.16
Inventory Stock Holding -,GL HI-TEC EUROPE LTD,20/09/2023,Accruals - Stock,1983.55
Inventory Stock Holding -,GL MI HUB LTD,05/07/2023,Accruals - Stock,3412.50
Inventory Stock Holding -,GL MI HUB LTD,05/07/2023,Accruals - Stock,2880.00
Inventory Stock Holding -,GL MI HUB LTD,30/08/2023,Accruals - Stock,3412.50
Inventory Stock Holding -,GL MICHAEL LUPTON ASSOCIATES LTD,19/07/2023,Accruals - Stock,899.08
Inventory Stock Holding -,GL MICHAEL LUPTON ASSOCIATES LTD,26/07/2023,Accruals - Stock,554.85
Inventory Stock Holding -,GL MICHAEL LUPTON ASSOCIATES LTD,26/07/2023,Accruals - Stock,1027.52
Inventory Stock Holding -,GL MICHAEL LUPTON ASSOCIATES LTD,23/08/2023,Accruals - Stock,721.40
Inventory Stock Holding -,GL PETER JONES (ILG) LTD,27/09/2023,Accruals - Stock,681.19
Inventory Stock Holding -,GL SBI TAC PRO LTD,02/08/2023,Accruals - Stock,2180.16
Inventory Stock Holding -,GL SBI TAC PRO LTD,02/08/2023,Accruals - Stock,6585.65
Inventory Stock Holding -,GL SBI TAC PRO LTD,16/08/2023,Accruals - Stock,1061.20
Inventory Stock Holding -,GL SBI TAC PRO LTD,16/08/2023,Accruals - Stock,1158.34
Inventory Stock Holding -,GL SBI TAC PRO LTD,23/08/2023,Accruals - Stock,1148.20
Inventory Stock Holding -,GL SBI TAC PRO LTD,06/09/2023,Accruals - Stock,771.72
Inventory Stock Holding -,GL SBI TAC PRO LTD,13/09/2023,Accruals - Stock,598.10
Inventory Stock Holding -,GL SBI TAC PRO LTD,13/09/2023,Accruals - Stock,1257.32
Inventory Stock Holding -,GL SOLON SECURITY LTD,20/09/2023,Accruals - Stock,675.00
Inventory Stock Holding -,GL TAILORED IMAGE LTD,05/07/2023,Accruals - Stock,1710.25
Inventory Stock Holding -,GL TAILORED IMAGE LTD,19/07/2023,Accruals - Stock,7252.40
Inventory Stock Holding -,GL TAILORED IMAGE LTD,09/08/2023,Accruals - Stock,9881.00
Inventory Stock Holding -,GL TAILORED IMAGE LTD,30/08/2023,Accruals - Stock,1341.00
Inventory Stock Holding -,GL TAILORED IMAGE LTD,06/09/2023,Accruals - Stock,2150.50
Inventory Stock Holding -,GL TAILORED IMAGE LTD,06/09/2023,Accruals - Stock,894.40
Inventory Stock Holding -,GL TAILORED IMAGE LTD,13/09/2023,Accruals - Stock,1228.25
Inventory Stock Holding -,GL TAILORED IMAGE LTD,20/09/2023,Accruals - Stock,3673.80
Inventory Stock Holding -,GL TAILORED IMAGE LTD,27/09/2023,Accruals - Stock,966.00
Inventory Stock Holding -,GL TAILORED IMAGE LTD,27/09/2023,Accruals - Stock,2386.60
Inventory Stock Holding -,GL TRY & LILLY LTD,05/07/2023,Accruals - Stock,1760.50
Inventory Stock Holding -,GL WA PRODUCTS (UK) LTD T/A SCENESAFE,19/07/2023,Accruals - Stock,1015.68
Inventory Stock Holding -,GL WA PRODUCTS (UK) LTD T/A SCENESAFE,26/07/2023,Accruals - Stock,1329.66
Inventory Stock Holding -,GL WA PRODUCTS (UK) LTD T/A SCENESAFE,26/07/2023,Accruals - Stock,936.70
Inventory Stock Holding -,GL WA PRODUCTS (UK) LTD T/A SCENESAFE,02/08/2023,Accruals - Stock,1387.72
Inventory Stock Holding -,GL WA PRODUCTS (UK) LTD T/A SCENESAFE,09/08/2023,Accruals - Stock,2765.11
Inventory Stock Holding -,GL WA PRODUCTS (UK) LTD T/A SCENESAFE,23/08/2023,Accruals - Stock,864.00
Inventory Stock Holding -,GL WA PRODUCTS (UK) LTD T/A SCENESAFE,30/08/2023,Accruals - Stock,2908.16
Inventory Stock Holding -,GL WA PRODUCTS (UK) LTD T/A SCENESAFE,30/08/2023,Accruals - Stock,1783.00
Inventory Stock Holding -,GL WA PRODUCTS (UK) LTD T/A SCENESAFE,30/08/2023,Accruals - Stock,2467.10
Inventory Stock Holding -,GL WA PRODUCTS (UK) LTD T/A SCENESAFE,06/09/2023,Accruals - Stock,1852.48
Inventory Stock Holding -,GL WA PRODUCTS (UK) LTD T/A SCENESAFE,06/09/2023,Accruals - Stock,725.76
Inventory Stock Holding -,GL WA PRODUCTS (UK) LTD T/A SCENESAFE,20/09/2023,Accruals - Stock,995.00
Inventory Stock Holding -,GL WA PRODUCTS (UK) LTD T/A SCENESAFE,27/09/2023,Accruals - Stock,4297.04
Inventory Stock Holding -,GL WESTON SM LLP,19/07/2023,Accruals - Stock,2127.54
Inventory Stock Holding -,GL WESTON SM LLP,19/07/2023,Accruals - Stock,1690.58
Inventory Stock Holding -,GL WESTON SM LLP,16/08/2023,Accruals - Stock,518.90
Inventory Stock Holding -,GL WESTON SM LLP,16/08/2023,Accruals - Stock,1187.00
Inventory Stock Holding -,GL WESTON SM LLP,13/09/2023,Accruals - Stock,2165.40
IT & Business Systems -,GL SPECIALIST COMPUTER CENTRES PLC,20/09/2023,Hardware - purchase,3398.58
IT & Business Systems -,GL SPECIALIST COMPUTER CENTRES PLC,20/09/2023,Carriage,8.11
IT Customer Services,VODAFONE (FIN OPS),26/07/2023,Mobile Phone Call Charges & Contract Cost,4714.25
IT Security -,GL INSIGHT DIRECT (UK) LTD,12/07/2023,IT Security,28265.42
IT Security -,GL SPECIALIST COMPUTER CENTRES PLC,05/07/2023,Licence Fees,23556.19
Joint Air Support,WEST YORKSHIRE COMBINED AUTHORITY,16/08/2023,Collaboration service,229370.25
Learning & Development -,GL ACHILLES INFORMATION LTD,19/07/2023,External Training Courses,585.00
Learning & Development -,GL CAPITA BUSINESS SERVICES LTD (TRAVEL),25/08/2023,Hotel Accommodation,757.61
Learning & Development -,GL CAPITA BUSINESS SERVICES LTD (TRAVEL),20/09/2023,Hotel Accommodation,402.88
Learning & Development -,GL CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13/09/2023,External Training Courses,1200.00
Learning & Development -,GL COLLEGE OF POLICING,26/07/2023,External Training Courses,2968.50
Learning & Development -,GL COLLEGE OF POLICING,02/08/2023,External Training Courses,2484.50
Learning & Development -,GL COLLEGE OF POLICING,02/08/2023,External Training Courses,6241.00
Learning & Development -,GL COLLEGE OF POLICING,02/08/2023,External Training Courses,2357.00
Learning & Development -,GL COLLEGE OF POLICING,09/08/2023,External Training Courses,4091.50
Learning & Development -,GL COLLEGE OF POLICING,27/09/2023,External Training Courses,2968.50
Learning & Development -,GL COLLEGE OF POLICING,27/09/2023,External Training Courses,1895.00
Learning & Development -,GL COLLEGE OF POLICING,27/09/2023,External Training Courses,1678.50
Learning & Development -,GL COLLEGE OF POLICING,27/09/2023,External Training Courses,1678.50
Learning & Development -,GL CONTROL-F LTD,26/07/2023,External Training Courses,2200.00
Learning & Development -,GL DURHAM POLICE AND CRIME COMMISSIONER,09/08/2023,External Training Courses,4400.00
Learning & Development -,GL EH THERAPY SERVICES,27/09/2023,External Training Courses,2543.75
Learning & Development -,GL GLOBAL SAFEGUARDING LTD,16/08/2023,External Training Courses,9500.00
Learning & Development -,GL GREATER MANCHESTER COMBINED AUTHORITY (APRU),16/08/2023,External Training Courses,2300.00
Learning & Development -,GL GREATER MANCHESTER COMBINED AUTHORITY (APRU),16/08/2023,External Training Courses,1150.00
Learning & Development -,GL GREATER MANCHESTER COMBINED AUTHORITY (APRU),06/09/2023,External Training Courses,1150.00
Learning & Development -,GL GREATER MANCHESTER COMBINED AUTHORITY (GMCA),16/08/2023,External Training Courses,640.00
Learning & Development -,GL INFERO TRAINING LTD,30/08/2023,External Training Courses,1199.00
Learning & Development -,GL JUNCTION 17 DEFENSIVE DRIVER TRAINING LTD,09/08/2023,External Training Courses,1415.00
Learning & Development -,GL LEADERSHIP THROUGH DATA LTD,27/09/2023,External Training Courses,725.00
Learning & Development -,GL OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORFOLK,19/07/2023,External Training Courses,5500.00
Learning & Development -,GL PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,05/07/2023,Agency / Temp Staff,1200.00
Learning & Development -,GL PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,05/07/2023,Agency / Temp Staff,720.00
Learning & Development -,GL PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,05/07/2023,Agency / Temp Staff,960.00
Learning & Development -,GL PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,05/07/2023,Agency / Temp Staff,960.00
Learning & Development -,GL PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,05/07/2023,Agency / Temp Staff,1200.00
Learning & Development -,GL PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,13/09/2023,Agency / Temp Staff,1200.00
Learning & Development -,GL PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,13/09/2023,Agency / Temp Staff,960.00
Learning & Development -,GL PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,13/09/2023,Agency / Temp Staff,1200.00
Learning & Development -,GL PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,13/09/2023,Agency / Temp Staff,1200.00
Learning & Development -,GL PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,13/09/2023,Agency / Temp Staff,1200.00
Learning & Development -,GL PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,13/09/2023,Agency / Temp Staff,1200.00
Learning & Development -,GL PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,20/09/2023,Agency / Temp Staff,1662.84
Learning & Development -,GL PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,20/09/2023,Agency / Temp Staff,1200.00
Learning & Development -,GL POLICE AND CRIME COMMISSIONER FOR AVON AND SOMERSET,06/09/2023,External Training Courses,1790.00
Learning & Development -,GL POLICE AND CRIME COMMISSIONER FOR LANCASHIRE,23/08/2023,External Training Courses,2578.82
Learning & Development -,GL POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,12/07/2023,External Training Courses,3647.56
Learning & Development -,GL QA LTD,05/07/2023,External Training Courses,2049.00
Learning & Development -,GL QA LTD,13/09/2023,External Training Courses,10550.00
Learning & Development -,GL SAFELIVES,27/09/2023,External Training Courses,2450.00
Learning & Development -,GL SANCUS OPERATIONS LTD,13/09/2023,External Training Courses,1570.00
Learning & Development -,GL SPECIALIST COMPUTER CENTRES PLC,27/09/2023,External Training Courses,18049.43
Learning & Development -,GL THE KNOWLEDGE ACADEMY LTD,26/07/2023,External Training Courses,2390.00
Learning & Development -,GL UNIVERSITY OF CENTRAL LANCASHIRE,06/09/2023,External Training Courses,2000.00
Learning & Development -,GL VESTIGO CONSULTING LTD,02/08/2023,External Training Courses,500.00
Learning & Development -,GL VESTIGO CONSULTING LTD,27/09/2023,External Training Courses,2400.00
Legal Services,FRENKELS LTD,23/08/2023,Legal Costs,9500.00
Legal Services,HMCTS (DD),24/07/2023,Court Fees,14924.00
Legal Services,HMCTS (DD),17/08/2023,Court Fees,12208.00
Legal Services,HMCTS (DD),18/09/2023,Court Fees,11530.00
Legal Services,SEFTON COUNCIL (BOOTLE),09/08/2023,Subscriptions,500.00
Legal Services,SPECIALIST COMPUTER CENTRES PLC,06/09/2023,Hardware - purchase,1625.87
Legal Services,WISER MINDS LTD,12/07/2023,Legal Costs,7850.00
Legal Services,CHARTERED INSTITUTE,24/07/2023,Professional Fees,1500.00
Macclesfield Command,BENNETT WORKPLACE SOLUTIONS LTD,05/07/2023,Furniture,716.00
Macclesfield Command,BENNETT WORKPLACE SOLUTIONS LTD,05/07/2023,Carriage,35.00
Macclesfield Command,GRESHAM OFFICE FURNITURE LTD,05/07/2023,Furniture,1305.00
Macclesfield,LPU Neighbourhood BIKERIGHT! LTD,05/07/2023,Bicycle Repairs & Maintenance,376.17
Major Investigations Team,ADECCO UK LTD,11/07/2023,Agency / Temp Staff,1216.88
Major Investigations Team,ADECCO UK LTD,12/07/2023,Agency / Temp Staff,1226.61
Major Investigations Team,ADECCO UK LTD,19/07/2023,Agency / Temp Staff,1119.53
Major Investigations Team,ADECCO UK LTD,26/07/2023,Agency / Temp Staff,1216.88
Major Investigations Team,ADECCO UK LTD,02/08/2023,Agency / Temp Staff,623.04
Major Investigations Team,ADECCO UK LTD,09/08/2023,Agency / Temp Staff,515.96
Major Investigations Team,ADECCO UK LTD,09/08/2023,Agency / Temp Staff,1236.35
Major Investigations Team,ADECCO UK LTD,16/08/2023,Agency / Temp Staff,1197.41
Major Investigations Team,ADECCO UK LTD,23/08/2023,Agency / Temp Staff,944.30
Major Investigations Team,ADECCO UK LTD,30/08/2023,Agency / Temp Staff,1100.06
Major Investigations Team,ADECCO UK LTD,20/09/2023,Agency / Temp Staff,876.15
Major Investigations Team,ADECCO UK LTD,20/09/2023,Agency / Temp Staff,593.84
Major Investigations Team,CAPITA BUSINESS SERVICES LTD (TRAVEL),12/07/2023,Train Fares,37.30
Major Investigations Team,CAPITA BUSINESS SERVICES LTD (TRAVEL),12/07/2023,Public Transport & Parking,368.60
Major Investigations Team,CAPITA BUSINESS SERVICES LTD (TRAVEL),27/07/2023,Hotel Accommodation,333.34
Major Investigations Team,CAPITA BUSINESS SERVICES LTD (TRAVEL),02/08/2023,Public Transport & Parking,421.60
Major Investigations Team,CAPITA BUSINESS SERVICES LTD (TRAVEL),30/08/2023,Public Transport & Parking,1562.80
Major Investigations Team,FOOTPRINT INVESTIGATIONS LLP,12/07/2023,Professional Fees,2000.00
Major Investigations Team,MPW R&R LTD,26/07/2023,Professional Fees,6435.00
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,23/08/2023,Agency / Temp Staff,633.03
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,23/08/2023,Agency / Temp Staff,661.90
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,23/08/2023,Agency / Temp Staff,602.10
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,23/08/2023,Agency / Temp Staff,540.24
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,23/08/2023,Agency / Temp Staff,581.48
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,23/08/2023,Agency / Temp Staff,612.41
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,23/08/2023,Agency / Temp Staff,641.28
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,23/08/2023,Agency / Temp Staff,651.59
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,23/08/2023,Agency / Temp Staff,651.59
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,23/08/2023,Agency / Temp Staff,651.59
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,23/08/2023,Agency / Temp Staff,571.17
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,23/08/2023,Agency / Temp Staff,612.41
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,23/08/2023,Agency / Temp Staff,583.55
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,13/09/2023,Agency / Temp Staff,581.48
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,13/09/2023,Agency / Temp Staff,754.69
Misuse of Drugs Act,(MDA) Funds CHESHIRE CRIMEBEAT,21/07/2023,Creditor Holding Account,20000.00
National County Lines,ANPR SPECIALIST COMPUTER CENTRES PLC,05/07/2023,Non IT Equipment,13635.56
National County Lines,ANPR SPECIALIST COMPUTER CENTRES PLC,09/08/2023,Non IT Equipment,2711.12
National County Lines,ANPR SPECIALIST COMPUTER CENTRES PLC,20/09/2023,Non IT Equipment,8080.06
Northern Problem Solving Team,CAPITA BUSINESS SERVICES LTD (TRAVEL),20/09/2023,Hotel Accommodation,558.33
Northwich,LPU Neighbourhood BIKERIGHT! LTD,05/07/2023,Bicycle Repairs & Maintenance,376.17
Northwich,LPU Neighbourhood SOLON SECURITY LTD,12/07/2023,Maintenance Crime Prevention Equipment,750.00
Northwich,LPU Response SPECIALIST COMPUTER CENTRES PLC,30/08/2023,Hardware - purchase,2865.47
NW Motorway Policing Group,RESEARCH & INTELLIGENCE SUPPORT CENTRE LTD T/A RISC,20/09/2023,External Training Courses,2930.00
NWROCU,(NW Regional Organised Crime UPnOitL)ICE AND CRIME COMMISSIONER FOR MERSEYSIDE,23/08/2023,Collaboration service,568701.75
Offender Management,CAPITA BUSINESS SERVICES LTD (TRAVEL),12/07/2023,Public Transport & Parking,242.00
Offender Management,CAPITA BUSINESS SERVICES LTD (TRAVEL),02/08/2023,Public Transport & Parking,60.00
Offender Management,POLICE AND CRIME COMMISSIONER FOR LANCASHIRE,13/09/2023,External Training Courses,1421.52
Offender Management,SOG RESOURCES LTD,02/08/2023,Conference & Seminar Fees,1980.00
Offender Management - cs,BENNETT WORKPLACE SOLUTIONS LTD,05/07/2023,Postage Costs,35.00
Offender Management - cs,BENNETT WORKPLACE SOLUTIONS LTD,05/07/2023,Specialist Equipment,716.00
Offender Management - cs,THE KINGSHAM CONSULTANCY LTD,05/07/2023,Conference & Seminar Fees,1050.00
Office of Police and Crime CommissionerATALIAN,SERVEST FOOD CO LTD (CATERING),30/08/2023,Contract Catering,631.55
Office of Police and Crime CommissionerELECTED,TECHNOLOGIES LTD,05/07/2023,Software Licences,2000.00
Office of Police and Crime CommissionerILX,GROUP PLC,01/09/2023,External Training Courses,1435.60
Office of Police and Crime CommissionerMIRAGE,DISPLAY LTD,09/08/2023,Publicity,606.00
Office of Police and Crime CommissionerPOLICE,AND CRIME COMMISSIONER FOR MERSEYSIDE,09/08/2023,Conference & Seminar Fees,785.83
Office of Police and Crime CommissionerPOLICE,AND CRIME COMMISSIONER FOR MERSEYSIDE,06/09/2023,Legal Costs,519.00
Office of Police and Crime CommissionerSOLON,SECURITY LTD,09/08/2023,Promotional material,708.00
Office of Police and Crime CommissionerSPECIALIST,COMPUTER CENTRES PLC,19/07/2023,Hardware - purchase,567.92
Office of Police and Crime CommissionerSQ,PHOENIX PRINT SIGN,17/08/2023,Clothing & Uniforms,540.00
Office of Police and Crime CommissionerVISAV,LTD,13/09/2023,Licence Fees,3886.00
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),05/07/2023,Hire of Transport,611.52
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),05/07/2023,Hire of Transport,611.52
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),05/07/2023,Hire of Transport,611.52
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),05/07/2023,Hire of Transport,530.04
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),05/07/2023,Hire of Transport,530.04
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),05/07/2023,Hire of Transport,530.04
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),05/07/2023,Hire of Transport,530.04
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),19/07/2023,Hire of Transport,611.52
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),26/07/2023,Hire of Transport,564.20
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),26/07/2023,Hire of Transport,564.20
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),26/07/2023,Hire of Transport,564.20
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),09/08/2023,Hire of Transport,611.52
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),23/08/2023,Hire of Transport,564.20
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),23/08/2023,Hire of Transport,564.20
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),23/08/2023,Hire of Transport,564.20
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),06/09/2023,Hire of Transport,700.56
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),27/09/2023,Hire of Transport,564.20
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),27/09/2023,Hire of Transport,1458.24
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),27/09/2023,Hire of Transport,564.20
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),27/09/2023,Hire of Transport,564.20
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),27/09/2023,Hire of Transport,1152.48
Operation Hummingbird,ASPIRE PSYCHOLOGY ASSOCIATES LTD,26/07/2023,Professional Fees,1500.00
Operation Hummingbird,ASPIRE PSYCHOLOGY ASSOCIATES LTD,26/07/2023,Professional Fees,3166.67
Operation Hummingbird,ASPIRE PSYCHOLOGY ASSOCIATES LTD,26/07/2023,Professional Fees,731.25
Operation Hummingbird,ASPIRE PSYCHOLOGY ASSOCIATES LTD,26/07/2023,Witness Expenses,8000.00
Operation Hummingbird,ASPIRE PSYCHOLOGY ASSOCIATES LTD,26/07/2023,Witness Expenses,5750.40
Operation Hummingbird,ASPIRE PSYCHOLOGY ASSOCIATES LTD,26/07/2023,Witness Expenses,7000.00
Operation Hummingbird,ASPIRE PSYCHOLOGY ASSOCIATES LTD,26/07/2023,Professional Fees,2030.00
Operation Hummingbird,ASPIRE PSYCHOLOGY ASSOCIATES LTD,30/08/2023,Professional Fees,2072.72
Operation Hummingbird,ASPIRE PSYCHOLOGY ASSOCIATES LTD,30/08/2023,Witness Expenses,9903.60
Operation Hummingbird,ASPIRE PSYCHOLOGY ASSOCIATES LTD,30/08/2023,Witness Expenses,9903.60
Operation Hummingbird,ASPIRE PSYCHOLOGY ASSOCIATES LTD,30/08/2023,Professional Fees,2137.59
Operation Hummingbird,BRUNTWOOD AVIVA 2 LTD,02/08/2023,Rent,10075.00
Operation Hummingbird,BRUNTWOOD AVIVA 2 LTD,09/08/2023,Rent,10075.00
Operation Hummingbird,BRUNTWOOD AVIVA 2 LTD,10/08/2023,Rent,10075.00
Operation Hummingbird,BRUNTWOOD AVIVA 2 LTD,10/08/2023,Rent,5962.23
Operation Hummingbird,BRUNTWOOD AVIVA 2 LTD,20/09/2023,Rent,2318.63
Operation Hummingbird,BRUNTWOOD AVIVA 2 LTD,20/09/2023,Rent,1187.00
Operation Hummingbird,CALDER CONFERENCES LTD,12/07/2023,Subsistence,484.29
Operation Hummingbird,CALDER CONFERENCES LTD,12/07/2023,Public Transport & Parking,665.00
Operation Hummingbird,CALDER CONFERENCES LTD,12/07/2023,Hotel Accommodation,14666.66
Operation Hummingbird,CALDER CONFERENCES LTD,12/07/2023,Hotel Accommodation,17914.99
Operation Hummingbird,CALDER CONFERENCES LTD,12/07/2023,Public Transport & Parking,750.00
Operation Hummingbird,CALDER CONFERENCES LTD,26/07/2023,Public Transport & Parking,713.33
Operation Hummingbird,CALDER CONFERENCES LTD,26/07/2023,Hotel Accommodation,17788.33
Operation Hummingbird,CALDER CONFERENCES LTD,26/07/2023,Subsistence,155.71
Operation Hummingbird,CALDER CONFERENCES LTD,26/07/2023,Hotel Accommodation,16225.25
Operation Hummingbird,CAPITA BUSINESS SERVICES LTD (TRAVEL),12/07/2023,Public Transport & Parking,1619.90
Operation Hummingbird,CAPITA BUSINESS SERVICES LTD (TRAVEL),27/07/2023,Hotel Accommodation,162.83
Operation Hummingbird,CAPITA BUSINESS SERVICES LTD (TRAVEL),02/08/2023,Public Transport & Parking,2206.90
Operation Hummingbird,CAPITA BUSINESS SERVICES LTD (TRAVEL),25/08/2023,Hotel Accommodation,2732.78
Operation Hummingbird,CAPITA BUSINESS SERVICES LTD (TRAVEL),30/08/2023,Public Transport & Parking,1153.10
Operation Hummingbird,CAPITA BUSINESS SERVICES LTD (TRAVEL),20/09/2023,Hotel Accommodation,1955.51
Operation Hummingbird,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,23/08/2023,Professional Fees,2888.00
Operation Hummingbird,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,13/09/2023,Professional Fees,8664.00
Operation Hummingbird,HARROW GREEN LTD,27/09/2023,Building Maintenance - Day to Day,806.60
Operation Hummingbird,HORIZON PARKING LTD,06/09/2023,Rent,2600.00
Operation Hummingbird,LEGAT OWEN LTD (CHESTER),12/07/2023,Rent,8326.28
Operation Hummingbird,LEGAT OWEN LTD (CHESTER),12/07/2023,Electricity,1296.87
Operation Hummingbird,LEGAT OWEN LTD (CHESTER),26/07/2023,Rent,20118.75
Operation Hummingbird,LEGAT OWEN LTD (CHESTER),26/07/2023,Rent,8326.28
Operation Hummingbird,LEGAT OWEN LTD (CHESTER),09/08/2023,Electricity,1285.83
Operation Hummingbird,LEGAT OWEN LTD (CHESTER),30/08/2023,Electricity,1127.15
Operation Hummingbird,LEGAT OWEN LTD (CHESTER),27/09/2023,Rent,8326.28
Operation Hummingbird,LEGAT OWEN LTD (CHESTER),27/09/2023,Rent,1387.28
Operation Hummingbird,LEGAT OWEN LTD (CHESTER),27/09/2023,Rent,20118.75
Operation Hummingbird,MANCHESTER HALL,30/06/2023,Hire of rooms/premises,2000.00
Operation Hummingbird,MEDICAL SPECIALIST GROUP LLP,02/08/2023,Professional Fees,7165.00
Operation Hummingbird,MEDICAL SPECIALIST GROUP LLP,02/08/2023,Professional Fees,17360.00
Operation Hummingbird,ROUNDTHORN GROUP PENSION AND LIFE ASSURANCE SCHEME,12/07/2023,Rent,500.00
Operation Hummingbird,ROUNDTHORN GROUP PENSION AND LIFE ASSURANCE SCHEME,06/09/2023,Rent,500.00
Operational Training,ATALIAN SERVEST FOOD CO LTD (ANGEL HILL),27/09/2023,Contract Catering,829.90
Operational Training,AXON PUBLIC SAFETY UK LTD,26/07/2023,Specialist Equipment,144465.00
Operational Training,CAPITA BUSINESS SERVICES LTD (TRAVEL),27/07/2023,Hotel Accommodation,377.91
Operational Training,DURHAM POLICE AND CRIME COMMISSIONER,09/08/2023,External Training Courses,4400.00
Operational Training,MAYOR'S OFFICE FOR POLICING & CRIME,26/07/2023,Donations / Contributions,2471.31
Operational Training,SYKES GLOBAL SERVICES LTD,12/07/2023,Carriage,189.75
Operational Training,SYKES GLOBAL SERVICES LTD,12/07/2023,Maintenance / Consumables Specialist Operational Equipment,5624.50
Partnerships -,CS CAPITA BUSINESS SERVICES LTD (TRAVEL),30/08/2023,Public Transport & Parking,12.90
Payroll Control Account,EDENRED (UK GROUP) LTD EXPENSE,27/09/2023,Employee Cycle to Work Scheme,23358.33
Payroll Control Account,EDENRED (UK GROUP) LTD EXPENSE,27/09/2023,Employee Cycle to Work Scheme,583.33
People Services,CAPITA BUSINESS SERVICES LTD (TRAVEL),30/08/2023,Public Transport & Parking,63.80
