DIRECTORATE,PAYMENT DATE, PAYMENT AMOUNT ,PAYEE,SUPPLIER NO,ACTIVITY
Adult Social Services Directorate,05/06/2023," 2,354.50 ",Vital Care and Support Ltd,Invoice,Re-ablement
Resources Directorate,06/06/2023," 1,708.83 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,06/06/2023," 53,071.73 ",RICHMOND HOUSING PARTNERSHIP,Invoice,Rent Allowances
Chief Executives Directorate,06/06/2023," 13,480.00 ",Ukrainian Social Club CIC,Invoice,Miscellaneous Expenses
Environment & Community Services Directorate,06/06/2023," 4,531.97 ",Richmond Housing Partnership L,Invoice,AR Income Cash Control
Environment & Community Services Directorate,06/06/2023," 254,338.36 ",Saba Park Services Uk Ltd,Invoice,Furniture
Adult Social Services Directorate,06/06/2023," 1,166.52 ",Blue Arrow Transport Ltd (BATs,Invoice,External Residential Care
Adult Social Services Directorate,06/06/2023," 46,713.92 ",Richmond Carers Centre,Invoice,Carers' Hub Services
Children's Services Directorate,06/06/2023," 508,291.32 ",RuT Schools Services Ltd,Invoice,PFI Contract Costs
Capital Expenditure,06/06/2023," 2,400.00 ",Huntley Cartwright,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,06/06/2023," 3,375.00 ",Summers-Inman LLP,Invoice,Intermediate Care Service Cont
Adult Social Services Directorate,06/06/2023," 1,366.23 ",WP Care Ltd T/A Blue Ribbon (S,Invoice,External Homecare
Adult Social Services Directorate,06/06/2023," 18,994.80 ",Absolute Care Services (Richmo,Invoice,External Homecare
Adult Social Services Directorate,06/06/2023," 63,226.30 ",Amber Home Carers Ltd,Invoice,External Homecare
Adult Social Services Directorate,06/06/2023, 751.98 ,NUR Professionals Ltd,Invoice,Consultants Fees
Capital Expenditure,06/06/2023," 22,788.89 ",Metis Consultants Ltd,Invoice,CAPEXP Purchase of Asset
Environment & Community Services Directorate,06/06/2023, 594.00 ,Terberg DTS (UK) Ltd,Invoice,Transport Hire & Leasing Costs
Adult Social Services Directorate,06/06/2023," 5,382.72 ",Devine Care Ltd,Invoice,External Homecare
Environment & Community Services Directorate,06/06/2023," 43,334.40 ",Sports Courts Uk Ltd,Invoice,Furniture
Capital Expenditure,06/06/2023," 44,521.67 ",Woodland Commercial Ltd,Invoice,CAPEXP Construction Work
Adult Social Services Directorate,06/06/2023," 6,900.31 ",HOLISTIC COMMUNITY CARE LTD,Invoice,Re-ablement
Adult Social Services Directorate,06/06/2023," 106,831.40 ",ALPENBEST CARE LIMITED,Invoice,External Homecare
Environment & Community Services Directorate,06/06/2023," 5,870.30 ",CBS BUTLER,Invoice,Agency Staff
Chief Executives Directorate,06/06/2023," 24,375.00 ",ETNA COMMUNITY CENTRE,Invoice,Community Centre Services
Adult Social Services Directorate,06/06/2023, 585.00 ,MK Accommodation,Invoice,Other Minor Contract Payments
Adult Social Services Directorate,06/06/2023," 23,667.68 ",Caremark Richmond or Hounslow,Invoice,External Homecare
Adult Social Services Directorate,06/06/2023," 6,480.05 ",Haven Care Ltd,Invoice,External Homecare
Adult Social Services Directorate,06/06/2023," 2,259.10 ",Ugoalah Consulting LTD,Invoice,Consultants Fees
Environment & Community Services Directorate,06/06/2023," 1,859.05 ", 4Leisure Recruitment Ltd,Invoice,Agency Staff
Adult Social Services Directorate,06/06/2023," 6,014.81 ",Callisto Healthcare Limited,Invoice,External Nursing Care
Capital Expenditure,06/06/2023," 99,770.95 ",Wernick Buildings Ltd,Invoice,CAPEXP Construction Work
Adult Social Services Directorate,06/06/2023," 12,348.00 ",Eleada Care Services,Invoice,External Homecare
Adult Social Services Directorate,06/06/2023," 2,108.00 ",Vital Care and Support Ltd,Invoice,External Homecare
Adult Social Services Directorate,06/06/2023," 8,090.52 ",KadarCare Service Ltd,Invoice,External Homecare
Environment & Community Services Directorate,06/06/2023," 1,620.00 ",The Tiffin Girl's School,Invoice,Venue & facilities hire
Environment & Community Services Directorate,07/06/2023," 80,000.00 ",Museum Of Richmond,Invoice,Grants to Voluntary Orgs
Housing & Regeneration Directorate,07/06/2023, 560.12 ,Quadient UK Limited,Invoice,Printing 
Adult Social Services Directorate,07/06/2023," 3,210.00 ",Whitton Network,Invoice,Community support
Housing & Regeneration Directorate,07/06/2023," 2,638.80 ",Videcom Security Limited,Invoice,Security & Fire Protection
Adult Social Services Directorate,07/06/2023," 140,141.75 ",Richmond Carers Centre,Invoice,Carers' Hub Services
Chief Executives Directorate,07/06/2023," 2,000.00 ",Abracadabra Event Services Ltd,Invoice,Community support
Adult Social Services Directorate,07/06/2023," 10,000.00 ",BARNES COMMUNITY ASSOC(Retail ,Invoice,Other PH Contracts
Environment & Community Services Directorate,07/06/2023, 967.68 ,L & F PLANT HIRE T/A TIPPERHIR,Invoice,Transport Hire & Leasing Costs
Chief Executives Directorate,07/06/2023," 50,969.31 ",Westco Trading Ltd,Invoice,Communications Contract
Housing & Regeneration Directorate,07/06/2023," 5,170.80 ",Adam Hotel Management Ltd,Invoice,B&B Payments
Environment & Community Services Directorate,07/06/2023," 1,500.00 ",Bespoke Properties Ltd,Invoice,Consultants Fees
Environment & Community Services Directorate,07/06/2023," 1,928.28 ",Universal Services (Sports Equ,Invoice,Equipment
Adult Social Services Directorate,07/06/2023," 36,500.00 ",Healthwatch Richmond Ltd,Invoice,Materials
Environment & Community Services Directorate,07/06/2023," 1,288.00 ",Gamma Business Communications ,Invoice,Telephone Charges
Environment & Community Services Directorate,07/06/2023, 631.80 ,Newsquest Media Group Ltd,Invoice,Section 14 RTA Costs
Adult Social Services Directorate,07/06/2023, 619.38 ,Amber Home Carers Ltd,Invoice,Re-ablement
Capital Expenditure,07/06/2023," 12,850.00 ",King Adaptations Building Serv,Invoice,CAPEXP Housing Grants Analysis
Capital Expenditure,07/06/2023," 4,291.00 ",F G Mileham Ltd 1966,Invoice,CAPEXP Housing Grants Analysis
Adult Social Services Directorate,07/06/2023," 9,500.00 ",ROYAL BOROUGH OF KENSINGTON AN,Invoice,Other Minor Contract Payments
Housing & Regeneration Directorate,07/06/2023," 1,320.60 ",BESTCOURT UK LTD,Invoice,B&B Payments
Environment & Community Services Directorate,07/06/2023," 1,952.33 ",GREATBATCH LTD,Invoice,CPZ Zone Extensions
Environment & Community Services Directorate,07/06/2023," 1,946.52 ",Certas Energy UK Ltd,Invoice,Fuel
Housing & Regeneration Directorate,07/06/2023," 1,041.60 ",TM HOUSE & HOSTELS LTD,Invoice,B&B Payments
Resources Directorate,07/06/2023, 965.96 ,ALLPAY  LTD (FORTIS ET FIDES),Invoice,Allpay
Housing & Regeneration Directorate,07/06/2023," 2,201.00 ",QUARTZ PROPERTIES,Invoice,B&B Payments
Adult Social Services Directorate,07/06/2023," 1,903.20 ",STAR BOARDING KENNELS LTD,Invoice,Other Minor Contract Payments
Environment & Community Services Directorate,07/06/2023," 1,137.23 ",KPS Contractors Ltd,Invoice,Arboricultural Contract
Adult Social Services Directorate,07/06/2023," 12,598.15 ",United Response Services LTD,Invoice,External Homecare
Housing & Regeneration Directorate,07/06/2023," 40,740.00 ",Stef & Phillips ltd,Invoice,B&B Payments
Adult Social Services Directorate,07/06/2023," 1,475.71 ",NonStop Consulting Ltd,Invoice,Agency Staff
Chief Executives Directorate,07/06/2023," 1,803.60 ",Promo Parrot Ltd,Invoice,Project Work
Adult Social Services Directorate,07/06/2023," 9,188.40 ",Eleada Care Services,Invoice,Re-ablement
Chief Executives Directorate,07/06/2023," 10,000.00 ",London Waste and Recycling Boa,Invoice,Advertising / Publicity
Capital Expenditure,07/06/2023," 8,977.50 ",Propserv Ltd t/a The Property ,Invoice,CAPEXP Other Building Reltd Wk
Housing & Regeneration Directorate,08/06/2023," 1,000.00 ",REDACTED PERSONAL DATA,Invoice,Homeless Red Act Initiatives
Housing & Regeneration Directorate,08/06/2023," 2,969.32 ",REDACTED PERSONAL DATA,Invoice,Homeless Red Act Initiatives
Housing & Regeneration Directorate,08/06/2023," 1,651.08 ",REDACTED PERSONAL DATA,Invoice,Homeless Red Act Initiatives
Environment & Community Services Directorate,08/06/2023, 690.00 ,Nutkhut Ltd,Invoice,Consultants Fees
Chief Executives Directorate,08/06/2023," 4,997.00 ",Art & Soul,Invoice,Grants to Other Groups
Housing & Regeneration Directorate,08/06/2023," 3,340.00 ",Stewart & Young Ltd,Invoice,Social Fund Payments
Housing & Regeneration Directorate,08/06/2023," 2,063.15 ",Royal Mail Group Ltd,Invoice,Postage
Capital Expenditure,08/06/2023," 2,340.80 ",Ascendit Lifts Ltd,Invoice,CAPEXP Housing Grants Analysis
Environment & Community Services Directorate,08/06/2023," 4,800.00 ",KISMET GARAGE EQUIPMENT UK LTD,Invoice,Equipment
Environment & Community Services Directorate,08/06/2023," 1,200.00 ",Westco Trading Ltd,Invoice,Advertising / Publicity
Environment & Community Services Directorate,08/06/2023, 594.00 ,Universal Services (Sports Equ,Invoice,Equipment
Adult Social Services Directorate,08/06/2023," 1,863.21 ",London Cyrenians Housing Limit,Invoice,External Lodgings
Environment & Community Services Directorate,08/06/2023, 505.44 ,Newsquest Media Group Ltd,Invoice,Section 14 RTA Costs
Adult Social Services Directorate,08/06/2023, 659.12 ,Amber Home Carers Ltd,Invoice,Re-ablement
Environment & Community Services Directorate,08/06/2023," 8,760.00 ",Metis Consultants Ltd,Invoice,Consultants Fees
Resources Directorate,08/06/2023, 766.73 ,CFH Docmail Ltd,Invoice,Printing 
Environment & Community Services Directorate,08/06/2023," 6,783.36 ",F M Conway Limited,Invoice,CPZ Zone Extensions
Environment & Community Services Directorate,08/06/2023," 29,689.16 ",Continental Landscapes Ltd,Invoice,General Grounds Maintenance
Environment & Community Services Directorate,08/06/2023," 1,633.25 ",City Of London (London Council,Invoice,Other Minor Contract Payments
Chief Executives Directorate,08/06/2023," 87,968.41 ",London Borough Of Merton,Invoice,Legal Disbursements SLLP
Adult Social Services Directorate,08/06/2023," 4,354.56 ",HATS Group Ltd,Invoice,Transport Hire & Leasing Costs
Adult Social Services Directorate,08/06/2023," 6,336.39 ",HOLISTIC COMMUNITY CARE LTD,Invoice,Re-ablement
Housing & Regeneration Directorate,08/06/2023, 660.00 ,LONDON TELECARE LTD,Invoice,Advertising / Publicity
Adult Social Services Directorate,08/06/2023," 2,534.40 ",PORTMASTER LTD T/A CAPITAL CAR,Invoice,Transport Hire & Leasing Costs
Capital Expenditure,08/06/2023," 72,286.79 ",AECOM Limited,Invoice,CAPEXP Professional Fees
Environment & Community Services Directorate,08/06/2023," 1,294.25 ",BUNZL UK LTD T/A GREENHAM,Invoice,Materials
Adult Social Services Directorate,08/06/2023," 1,598.40 ",DAWSONRENTALS BUS & COACH LTD,Invoice,Transport Hire & Leasing Costs
Adult Social Services Directorate,08/06/2023," 13,228.27 ",RUILS,Invoice,Personalisation Support
Capital Expenditure,08/06/2023," 57,118.70 ",PINSENT MASONS,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,08/06/2023," 5,475.07 ",ALPENBEST CARE LIMITED,Invoice,Re-ablement
Environment & Community Services Directorate,08/06/2023," 8,672.04 ",CBS BUTLER,Invoice,Agency Staff
Capital Expenditure,08/06/2023," 72,045.24 ",Operational Services,Invoice,CAPEXP Construction Work
Adult Social Services Directorate,08/06/2023," 1,545.60 ",AJ Mobility & Training Service,Invoice,Transport Hire & Leasing Costs
Adult Social Services Directorate,08/06/2023," 15,810.52 ",United Response Services LTD,Invoice,External Residential Care
Resources Directorate,08/06/2023," 4,200.00 ",Inform CPI Ltd,Invoice,Other minor services
Environment & Community Services Directorate,08/06/2023," 1,740.60 ",Intent Productions,Invoice,Consultants Fees
Adult Social Services Directorate,08/06/2023," 11,810.82 ",CHD Living Ltd/Kingston Rehab ,Invoice,External Nursing Care
Environment & Community Services Directorate,08/06/2023, 836.35 ,Sue Hill Recruitment & Service,Invoice,Agency Staff
Environment & Community Services Directorate,08/06/2023, 667.50 ,Commercial Limited,Invoice,Stationery
Capital Expenditure,09/06/2023," 2,162.00 ",Warwick Reynolds Associates,Invoice,CAPEXP Construction Work
Resources Directorate,09/06/2023, 600.00 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 649.20 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 700.24 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 516.29 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 586.22 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 529.66 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 595.70 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 625.70 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 703.00 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023," 1,591.64 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 540.82 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 515.08 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 565.38 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 553.84 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 505.38 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 570.16 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 636.92 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 567.70 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 553.84 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 643.84 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 692.30 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 625.38 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 600.00 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 687.02 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 507.70 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 646.16 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 553.84 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 501.48 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 969.24 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 590.98 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 553.84 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 620.00 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 530.76 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 609.86 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 581.54 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 616.16 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 600.00 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023," 1,875.88 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 899.38 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 646.16 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 736.44 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 563.80 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 565.38 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 507.70 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 535.38 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 553.84 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 660.92 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023," 1,015.38 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 590.98 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 590.98 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 632.16 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 692.30 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 540.82 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 542.30 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 651.50 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 590.98 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 576.92 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 600.00 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 590.98 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 609.86 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023," 4,221.33 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 503.08 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 590.98 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 565.04 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 500.16 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 590.98 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 540.82 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 576.92 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 812.14 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 629.62 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 561.20 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 590.98 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 869.14 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 572.42 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 517.88 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 570.02 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 634.62 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,09/06/2023, 609.74 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
