Service Label,Service Code,Service division,Service division code,Organisational unit,Expenditure Category,Expenditure code,Date,Transaction number,Net Amount,Capital or Revenue,Supplier name,Supplier ID
SOCIAL CARE HEALTH & HOUSING,500,CARE AND SUPPORT,5202,Westlands OPH,Electricity Costs,6120210,03/12/2024,5100453255,"1,536.44",Revenue,NPOWER LTD,109845
SOCIAL CARE HEALTH & HOUSING,500,CARE AND SUPPORT,5202,Allison House OPH,Electricity Costs,6120210,03/12/2024,5100452697,"1,737.69",Revenue,NPOWER LTD,109845
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Capital Construction / Refurbishment,6121005,03/12/2024,5100450899,"2,876.37",Capital,LEEDON LOWER SCHOOL,109909
PLACE AND COMMUNITIES,600,SUSTAINABILITY,7640,UKSPF,Grants/Conts Payable  to Third Parties.,6144330,03/12/2024,5100454658,"10,562.55",Revenue,BEDS & LUTON CHAMBER OF COMMER,110045
CORPORATE COSTS,160,CORPORATE COSTS,7800,Pension Payments,Pension Payments,5119000,03/12/2024,5100454496,"102,000.00",Revenue,BEDFORDSHIRE PENSION FUND,110145
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,03/12/2024,2100431754,375.75,Revenue,MACINTYRE CARE,110672
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/12/2024,2100432581,610.73,Revenue,MACINTYRE CARE,110672
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/12/2024,2100432582,"4,275.13",Revenue,MACINTYRE CARE,110672
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/12/2024,2100432583,"4,275.13",Revenue,MACINTYRE CARE,110672
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/12/2024,2100432584,"4,275.13",Revenue,MACINTYRE CARE,110672
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/12/2024,2100432585,"4,275.13",Revenue,MACINTYRE CARE,110672
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/12/2024,2100432586,610.73,Revenue,MACINTYRE CARE,110672
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/12/2024,2100432628,444.80,Revenue,MACINTYRE CARE,110672
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/12/2024,2100432629,444.80,Revenue,MACINTYRE CARE,110672
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/12/2024,2100432630,444.80,Revenue,MACINTYRE CARE,110672
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/12/2024,2100432631,444.80,Revenue,MACINTYRE CARE,110672
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/12/2024,2100432633,333.30,Revenue,MACINTYRE CARE,110672
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/12/2024,2100432634,"2,333.12",Revenue,MACINTYRE CARE,110672
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/12/2024,2100432635,"2,333.12",Revenue,MACINTYRE CARE,110672
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/12/2024,2100432636,"2,333.12",Revenue,MACINTYRE CARE,110672
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/12/2024,2100432637,"2,333.12",Revenue,MACINTYRE CARE,110672
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/12/2024,2100432638,333.30,Revenue,MACINTYRE CARE,110672
HRA,850,HOUSING SERVICES (HRA),5100,Housing Property,External Legal Costs,6141045,03/12/2024,5100454381,"7,995.00",Revenue,SAVILLS (UK) LTD,110806
PLACE AND COMMUNITIES,600,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport Contracts,6151520,03/12/2024,5100450867,"1,804.05",Revenue,CLAPHAM CARS LTD,111539
PLACE AND COMMUNITIES,600,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport Contracts,6151520,03/12/2024,5100450866,950.00,Revenue,CLAPHAM CARS LTD,111539
PLACE AND COMMUNITIES,600,REGENERATION DIRECTOR,6100,Capital - Regen.,Grants/Subscriptions/Contributions given,6144300,03/12/2024,5100454712,"24,274.53",Capital,TODDINGTON PARISH COUNCIL,111665
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Safeguarding Ext Pro,Private Contractors,6151500,03/12/2024,5100451016,"2,859.80",Revenue,CARTER BROWN LTD,113954
RESOURCES & ORG CHANGE,150,SERVICE DIR HUMAN RESOURCES & ORG DEVELP,7300,Training,Training – Internal Adult Social Care,6151731,03/12/2024,5100449527,"1,570.00",Revenue,UNIQUE TRAINING SOLUTIONS LTD,113981
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Household Waste,Green Garden Waste,6161510,03/12/2024,5100454116,"23,794.29",Revenue,MATERIAL CHANGE COMPOSTING LTD,116503
RESOURCES & ORG CHANGE,150,SERVICE DIR HUMAN RESOURCES & ORG DEVELP,7300,Engagement,Voluntary Associations,6151700,03/12/2024,5100454740,"4,000.00",Revenue,FLITTABUS COMMUNITY TRANSPORT,117215
CHILDREN'S SERVICES,401,DIRECTOR OF CHILDREN & FAMILIES,4000,Capital - Children,Capital Construction / Refurbishment,6121005,03/12/2024,5100449956,"114,246.34",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
HRA,850,HOUSING SERVICES (HRA),5100,Repairs day to day,Day to Day Repairs - All Areas,6125080,03/12/2024,5100453482,"2,738.36",Revenue,M&J GROUP (CONSTRUCTION & ROOF,117635
HRA,850,HOUSING SERVICES (HRA),5100,Repairs day to day,Day to Day Repairs - All Areas,6125080,03/12/2024,5100453483,330.00,Revenue,M&J GROUP (CONSTRUCTION & ROOF,117635
HRA,850,HOUSING SERVICES (HRA),5100,Repairs day to day,Day to Day Repairs - All Areas,6125080,03/12/2024,5100453487,330.00,Revenue,M&J GROUP (CONSTRUCTION & ROOF,117635
HRA,850,HOUSING SERVICES (HRA),5100,Repairs day to day,Day to Day Repairs - All Areas,6125080,03/12/2024,5100452224,870.23,Revenue,M&J GROUP (CONSTRUCTION & ROOF,117635
HRA,850,HOUSING SERVICES (HRA),5100,Repairs day to day,Day to Day Repairs - All Areas,6125080,03/12/2024,5100453494,"1,682.00",Revenue,M&J GROUP (CONSTRUCTION & ROOF,117635
HRA,850,HOUSING SERVICES (HRA),5100,Repairs day to day,Day to Day Repairs - All Areas,6125080,03/12/2024,5100453495,"1,113.35",Revenue,M&J GROUP (CONSTRUCTION & ROOF,117635
HRA,850,HOUSING SERVICES (HRA),5100,Repairs day to day,Day to Day Repairs - All Areas,6125080,03/12/2024,5100453493,"2,237.70",Revenue,M&J GROUP (CONSTRUCTION & ROOF,117635
HRA,850,HOUSING SERVICES (HRA),5100,District Wide Mgt,Private Contractors,6151500,03/12/2024,5100453481,"2,589.40",Revenue,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452236,"15,176.96",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452237,"16,681.75",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452243,"9,720.27",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452244,"26,398.53",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452245,"17,188.94",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452238,"25,482.06",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452242,"26,014.30",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452241,"18,921.49",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452240,"17,572.73",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452239,"23,568.38",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452226,"16,484.40",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452235,"28,297.19",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452230,"22,814.83",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452231,"23,647.83",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452229,"17,622.96",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452228,"15,768.70",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452227,"16,010.12",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452234,"28,297.20",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452233,"2,461.42",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452232,"10,543.20",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452225,"29,447.45",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452223,"23,343.53",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452222,"2,461.42",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452221,"24,540.28",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452246,"20,615.74",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100453497,412.50,Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100453496,415.00,Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100453492,"2,360.45",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100453491,"2,637.78",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100453490,330.00,Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100453489,330.00,Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100453488,330.00,Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100453486,330.00,Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100453485,330.00,Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100453484,330.00,Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452258,"20,387.94",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452257,"16,438.40",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452255,"16,001.18",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452253,"15,880.20",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452252,"22,997.55",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452251,"4,520.77",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452250,"21,987.85",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452249,"21,685.13",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452248,"2,171.53",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452247,"22,312.50",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/12/2024,5100452220,"18,360.31",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,OT Team,Equipment and Adaptions,6140005,03/12/2024,5100452887,"3,126.00",Revenue,PHIL'S HANDYSERVICE,117811
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Household Waste,Landfill Tax,6151517,03/12/2024,5100454463,"49,429.64",Revenue,VEOLIA ENVIRONMENTAL SERVICES,119063
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Household Waste,Residual Waste Disposal,6161515,03/12/2024,5100454463,"18,766.11",Revenue,VEOLIA ENVIRONMENTAL SERVICES,119063
MONITORING OFFICER,155,HEAD OF COMMITTEE & ELECTORAL SERVICES,2500,Governance Services,Venue Hire,6120405,03/12/2024,5100443688,263.00,Revenue,THE RUFUS CENTRE,119343
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/12/2024,2100432340,696.99,Revenue,BROOKDALE HEALTHCARE,119472
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/12/2024,2100432341,696.99,Revenue,BROOKDALE HEALTHCARE,119472
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/12/2024,2100432342,696.99,Revenue,BROOKDALE HEALTHCARE,119472
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/12/2024,2100432343,696.99,Revenue,BROOKDALE HEALTHCARE,119472
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Ivel Valley Quadrant,Rents,6120400,03/12/2024,5100455011,"7,500.00",Revenue,CB RICHARD ELLIS LTD,121104
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Ivel Valley Quadrant,Rents,6120400,03/12/2024,5100455005,"-9,000.00",Revenue,CB RICHARD ELLIS LTD,121104
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Private Contractors,6151500,03/12/2024,5100454356,990.00,Revenue,PPM LTD,121526
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Home Care,6151225,03/12/2024,2100432258,418.05,Revenue,CREATIVE SUPPORT,123519
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Home Care,6151225,03/12/2024,2100432259,418.05,Revenue,CREATIVE SUPPORT,123519
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Home Care,6151225,03/12/2024,2100432260,418.05,Revenue,CREATIVE SUPPORT,123519
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Home Care,6151225,03/12/2024,2100432261,418.05,Revenue,CREATIVE SUPPORT,123519
PLACE AND COMMUNITIES,600,LEISURE,6810,Community Phy. Activ,Furniture Equipment and Materials,6140000,03/12/2024,5100454046,219.95,Revenue,HOTLINE GROUP LTD,124147
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Rents,6120400,03/12/2024,5100454771,936.43,Revenue,DIMENSIONS (ADP) LTD,124349
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,03/12/2024,5100454341,"1,412.96",Revenue,CHOICE SUPPORT,126075
SOCIAL CARE HEALTH & HOUSING,500,RESOURCES - SCHH,5400,LD Block Contract,Supported Living,6151215,03/12/2024,5100454689,656.28,Revenue,CHOICE SUPPORT,126075
SOCIAL CARE HEALTH & HOUSING,500,RESOURCES - SCHH,5400,LD Block Contract,Supported Living,6151215,03/12/2024,5100454342,"61,160.85",Revenue,CHOICE SUPPORT,126075
SOCIAL CARE HEALTH & HOUSING,500,RESOURCES - SCHH,5400,LD Block Contract,Supported Living,6151215,03/12/2024,5100454340,"2,341.39",Revenue,CHOICE SUPPORT,126075
SOCIAL CARE HEALTH & HOUSING,500,RESOURCES - SCHH,5400,LD Block Contract,Supported Living,6151215,03/12/2024,5100454339,"44,017.12",Revenue,CHOICE SUPPORT,126075
SOCIAL CARE HEALTH & HOUSING,500,RESOURCES - SCHH,5400,LD Block Contract,Supported Living,6151215,03/12/2024,5100454338,"32,549.98",Revenue,CHOICE SUPPORT,126075
SOCIAL CARE HEALTH & HOUSING,500,RESOURCES - SCHH,5400,LD Block Contract,Supported Living,6151215,03/12/2024,5100454337,675.08,Revenue,CHOICE SUPPORT,126075
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Farm Estate,Professional Services - Other,6141040,03/12/2024,5100454394,"1,188.00",Revenue,STRUTT & PARKER LLP,127265
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,EOTAS,Alternative School Provisions,6151330,03/12/2024,5100450455,990.00,Revenue,THE SEEDS OF CHANGE UK LTD,127391
PUBLIC HEALTH,800,ASST DIRECTOR OF PUBLIC HEALTH,8010,Stop Smoking CBC,Medical Fees/Costs,6161005,03/12/2024,5100454705,780.40,Revenue,ASDA STORES LTD,128429
PUBLIC HEALTH,800,ASST DIRECTOR OF PUBLIC HEALTH,8010,Stop Smoking CBC,Medical Fees/Costs,6161005,03/12/2024,5100454704,"1,290.70",Revenue,ASDA STORES LTD,128429
HRA,850,HOUSING SERVICES (HRA),5100,Community Support,Advertising and Publicity,6116305,03/12/2024,5100450456,587.50,Revenue,FUTURE SIGNS & GRAPHICS LIMITE,130335
SOCIAL CARE HEALTH & HOUSING,500,CARE AND SUPPORT,5202,The Willow Branch,Catering Supplies,6140200,03/12/2024,5100449455,290.85,Revenue,BFS GROUP LTD T/A 3663,130382
HRA,850,HOUSING SERVICES (HRA),5100,Neighbourhood Ops,Horticultural Costs,6140300,03/12/2024,5100453478,"1,700.00",Revenue,GRISTWOOD & TOMS LTD,130437
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Ivel Valley Quadrant,Postages,6142000,03/12/2024,5100450169,"1,590.94",Revenue,WHISTL UK LTD,130551
HRA,850,HOUSING SERVICES (HRA),5100,Acommodation Based,Ad hoc / Minor General Expenses,6146000,03/12/2024,5100453900,"1,229.47",Revenue,HQN LTD,131122
HRA,850,HOUSING SERVICES (HRA),5100,Acommodation Based,Ad hoc / Minor General Expenses,6146000,03/12/2024,5100454924,"-1,229.47",Revenue,HQN LTD,131122
