Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,03/10/2023,4186053-2510051181,"œ37,289.61",HARROGATE & DISTRICT NHS FOUNDATION TRUST.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,155001,Insurance of Premises,03/10/2023,4186060-18051,"œ9,384.38",IMPALA ESTATES LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,120009,Energy Costs,03/10/2023,4186060-18122,"œ1,762.05",IMPALA ESTATES LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440047,Other third party payments E440,03/10/2023,4186079-201,"œ3,238.15",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440038,Other third party payments E440,03/10/2023,4186079-8001,"œ1,142.40",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440047,Other third party payments E440,03/10/2023,4186079-8003,"œ3,184.39",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440047,Other third party payments E440,03/10/2023,4186079-8006,"œ3,296.46",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440038,Other third party payments E440,03/10/2023,4186079-8007,"œ10,192.37",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440047,Other third party payments E440,03/10/2023,4186079-8012,"œ3,500.98",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,03/10/2023,4186079-8013,"œ13,930.14",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440038,Other third party payments E440,03/10/2023,4186079-8014,"œ13,107.19",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440038,Other third party payments E440,03/10/2023,4186079-8016,"œ12,296.52",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440047,Other third party payments E440,03/10/2023,4186079-8017,"œ2,665.87",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,03/10/2023,4186079-8018,"œ12,354.00",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440038,Other third party payments E440,03/10/2023,4186079-8019,"œ2,570.40",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440038,Other third party payments E440,03/10/2023,4186079-8020,"œ12,728.21",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440047,Other third party payments E440,03/10/2023,4186079-8022,"œ2,856.10",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,03/10/2023,4186079-8023,"œ12,941.21",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440047,Other third party payments E440,03/10/2023,4186079-8027,"œ2,989.26",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,03/10/2023,4186079-8028,"œ13,334.82",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440038,Other third party payments E440,03/10/2023,4186079-8030,"œ12,279.30",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440047,Other third party payments E440,03/10/2023,4186079-8034,"œ2,548.50",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,03/10/2023,4186079-8035,"œ10,675.68",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440038,Other third party payments E440,03/10/2023,4186079-8042,"œ6,281.74",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440047,Other third party payments E440,03/10/2023,4186079-8046,"œ2,887.98",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,03/10/2023,4186079-8047,"œ2,559.60",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440047,Other third party payments E440,03/10/2023,4186079-8049,œ858.00,MAJOR RECRUITMENT LTD.*
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,324001,Provisions E324,03/10/2023,4186088-907225401,"œ1,276.16",MOLSON COORS BREWING COMPANY (UK) LTD.
Neighbourhoods and Climate Change,Environmental Services,Stock A926,926004,Stock,03/10/2023,4186095-CIN19169,œ714.15,NE TRUCK SPARES LTD (NETS).
Neighbourhoods and Climate Change,Environmental Services,Stock A926,926004,Stock,03/10/2023,4186095-INVHEIMP2215,œ781.41,NE TRUCK SPARES LTD (NETS).
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384700,Miscellaneous Expenses,03/10/2023,4186100-NEI-HCL-09-2023-004,"œ10,000.00",NORTHERN HEARTLANDS.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,03/10/2023,4186115-INV11030,"œ1,000.00",PICTUREHOUSE CINEMAS LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,03/10/2023,4186116-18490/18,"œ5,462.92",PIONEERING CARE PARTNERSHIP.
Resources BK0010,Transactional & Customer Services,Supplies and Services,384999,Miscellaneous Expenses,03/10/2023,4186119-INV94114-DURHAMCOUNTYCOUNCIL-0823,"œ6,290.72",PREPAID FINANCIAL SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,03/10/2023,4186129-710965,"œ1,590.66",RICKERBY LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,03/10/2023,4186129-710966,œ807.86,RICKERBY LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,03/10/2023,4186129-710967,"œ1,493.15",RICKERBY LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,03/10/2023,4186130-A28417,"œ3,386.76",RIPON FARM SERVICES LTD.
Resources BK0010,Transactional & Customer Services,Supplies and Services,340001,Postages E340,03/10/2023,4186134-9068445116,"œ21,764.31",ROYAL MAIL GROUP PLC.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,03/10/2023,4186140-24656,"œ89,261.48",SEYMOUR (CIVIL ENGINEERING CONTRACTORS) LTD.
Resources BK0010,Digital Services,Supplies and Services,342051,Computers and Communications,03/10/2023,4186144-INV-26567,"œ14,400.00",SILKTIDE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,364359,Grants to Voluntary Organisations,03/10/2023,4186150-BL04457,"œ1,035.00",STORAL NURSERIES LTD T/A BARNEY LODGE NURSERY SCHOOL.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,364359,Grants to Voluntary Organisations,03/10/2023,4186150-BL04459,"œ1,005.00",STORAL NURSERIES LTD T/A BARNEY LODGE NURSERY SCHOOL.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,03/10/2023,4186166-248375,"œ1,738.90",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,03/10/2023,4186166-250575,"œ1,089.00",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,03/10/2023,4186166-250844,"œ1,736.52",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,03/10/2023,4186166-250851,"œ1,052.30",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,03/10/2023,4186166-250858,"œ1,055.88",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,03/10/2023,4186166-251097,"œ1,052.30",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,03/10/2023,4186166-251099,"œ3,131.94",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,03/10/2023,4186166-251100,"œ1,086.28",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,03/10/2023,4186166-251103,"œ1,077.34",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,03/10/2023,4186166-251105,"œ1,903.39",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,03/10/2023,4186166-251266,"œ1,050.52",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,03/10/2023,4186166-251268,"œ1,905.18",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,03/10/2023,4186166-251271,"œ1,061.24",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,03/10/2023,4186166-251275,"œ1,061.24",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,03/10/2023,4186166-251277,"œ1,923.06",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,03/10/2023,4186170-INV-60278,"œ3,397.20",VISTECH SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,03/10/2023,4186170-INV-60280,"œ2,163.48",VISTECH SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,03/10/2023,4186170-INV-60283,"œ1,233.72",VISTECH SERVICES LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,338078,Services,03/10/2023,4186170-INV-60284,"œ6,060.10",VISTECH SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,03/10/2023,4186170-INV-60292,"œ3,084.30",VISTECH SERVICES LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Construction work A908,908105,Construction work,03/10/2023,4186175-6443/14,"œ2,166.00",WILLIAM J MARSHALL & PARTNERS.
Regeneration Economy and Growth,Culture Sport and Tourism,Construction work A908,908105,Construction work,03/10/2023,4186175-6443/15,"œ2,016.00",WILLIAM J MARSHALL & PARTNERS.
Regeneration Economy and Growth,Culture Sport and Tourism,Construction work A908,908105,Construction work,03/10/2023,4186175-6443/16,œ630.00,WILLIAM J MARSHALL & PARTNERS.
Regeneration Economy and Growth,Culture Sport and Tourism,Construction work A908,908105,Construction work,03/10/2023,4186175-6443/17,œ882.00,WILLIAM J MARSHALL & PARTNERS.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,03/10/2023,4186179-1021498,"œ1,482.28",YOUR NRG LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,215005,Running Costs of Vehicles,03/10/2023,4186179-1023267,"œ22,409.69",YOUR NRG LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,215005,Running Costs of Vehicles,03/10/2023,4186179-1023480,"œ2,651.74",YOUR NRG LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338027,Services,03/10/2023,4186092-HN00262,"œ3,712.50",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,304259,Equipment and Materials,03/10/2023,4186011-3554028,"œ3,249.00",CURRY GROUP LTD T/A CURRYS BUSINESS.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338027,Services,03/10/2023,4186158-9082,"œ4,905.60",THE ASSOCIATION FOR DECENTRALISED ENERGY (ADE).
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,384899,Miscellaneous Expenses,03/10/2023,4186173-VOUCHER23CCU02-23,"œ1,000.00",WEST RAINTON & LEAMSIDE PARTNERSHIP.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,384086,Miscellaneous Expenses,04/10/2023,319128-VOUCHERCRUR06-23,œ720.00,HUTTON HENRY COMMUNITY ASSOCIATION.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,04/10/2023,4186183-37763,"œ2,391.00",1EXCELLENCE MULTI ACADEMY TRUST.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,328041,Clothing uniforms and laundry E328,04/10/2023,4186184-39704.,"œ3,412.37",1ST COVERALL COMPANY LTD.
Adult and Health Services,Head of Adults,Supplies and Services,342053,Computers and Communications,04/10/2023,4186188-1729084,"œ6,660.00",ACCESS UK LTD.
Children and Young Peoples Services,Childrens Services Operational Support,Supplies and Services,342051,Computers and Communications,04/10/2023,4186188-1801178,"œ2,280.00",ACCESS UK LTD.
Regeneration Economy and Growth,Planning & Housing,Cap Exp on Grants & Other Financial Assistance (REFCUS),918501,Exp assets not owned by authority,04/10/2023,4186190-RES-10-2023-026,"œ1,159.71",ADA ELECTRICAL SERVICES.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,04/10/2023,4186192-37747,"œ3,853.00",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,04/10/2023,4186193-37748,"œ3,322.00",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,04/10/2023,4186194-37749,"œ3,720.00",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,04/10/2023,4186195-37737,"œ4,119.00",ADVANCE LEARNING PARTNERSHIP.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,04/10/2023,4186197-402,"œ3,332.98",ALANS TAXIS BARNARD CASTLE.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,312013,Newspapers books and periodicals E312,04/10/2023,4186209-6940681,œ661.34,ASKEWS & HOLTS LIBRARY SERVICES LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,312013,Newspapers books and periodicals E312,04/10/2023,4186209-6940732,œ685.31,ASKEWS & HOLTS LIBRARY SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384199,Miscellaneous Expenses,04/10/2023,4186212-SIN051302,"œ1,400.00",BEAMISH MUSEUM LTD.
Regeneration Economy and Growth,Economic Development,Supplies and Services,384700,Miscellaneous Expenses,04/10/2023,4186214-RES-10-2023-015,"œ31,168.45",BERNICIA GROUP LTD.*
Dedicated Schools Grant BG0015,DSG High Needs Block,Supplies and Services,384302,Miscellaneous Expenses,04/10/2023,4186217-SLINV/00001089,"œ36,666.60",BISHOP AUCKLAND COLLEGE.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,04/10/2023,4186218-37750,"œ5,182.00",BISHOP CHADWICK CATHOLIC EDUCATION TRUST (NSCET).
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,04/10/2023,4186219-37760,"œ1,063.00",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,04/10/2023,4186220-37766,"œ2,525.00",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,04/10/2023,4186221-37761,"œ2,636.00",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,04/10/2023,4186222-37758,"œ1,594.00",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,04/10/2023,4186223-37765,"œ2,126.00",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,04/10/2023,4186224-37759,"œ1,728.00",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,04/10/2023,4186225-37757,"œ3,454.00",BISHOP WILKINSON CATHOLIC EDUCATION TRUST.
