Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,01/11/2023,4197958-8788,"œ1,360.00",ST ASTIER LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,01/11/2023,4197963-09106,"œ3,695.40",STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230031,Contract Hire,01/11/2023,4197963-63467,"œ3,260.00",STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,01/11/2023,4197969-AUG37/STL23,œ504.00,STL CABS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,01/11/2023,4197969-AUG39/STL23,œ552.00,STL CABS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,01/11/2023,4197969-AUG41/STL23,œ534.00,STL CABS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,01/11/2023,4197969-AUG59/STL23,œ580.00,STL CABS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,01/11/2023,4197969-SEP38/STL23,œ601.00,STL CABS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,01/11/2023,4197969-SEP54/STL23,œ772.00,STL CABS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,01/11/2023,4197969-SEP61/STL23,œ504.00,STL CABS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,01/11/2023,4197969-SEP68/STL2023,œ534.00,STL CABS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,01/11/2023,4197976-1075164,œ517.03,T CROSSLING & CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,01/11/2023,4197976-1077499,œ860.90,T CROSSLING & CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,01/11/2023,4197976-1079147,œ818.80,T CROSSLING & CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,01/11/2023,4197976-1079153,œ831.09,T CROSSLING & CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,01/11/2023,4197976-1081217,"œ1,562.85",T CROSSLING & CO LTD.
Regeneration Economy and Growth,Business Durham,Supplies and Services,344033,Telephones,01/11/2023,4197983-005447750,œ676.15,THE PHONE CO-OP.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,352001,Conference Expenses,01/11/2023,4197985-INV-4333,"œ1,353.75",THE WORK PLACE (AYCLIFFE) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,328041,Clothing uniforms and laundry E328,01/11/2023,4197986-NSIN00102153,"œ2,005.00",THOMAS OWEN & SONS (NEWCASTLE) LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,01/11/2023,4197986-NSIN00102154,"œ1,671.58",THOMAS OWEN & SONS (NEWCASTLE) LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,01/11/2023,4197986-NSIN00102155,œ981.52,THOMAS OWEN & SONS (NEWCASTLE) LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,01/11/2023,4197997-INV-60953,"œ1,758.20",VISTECH SERVICES LTD.
Resources BK0010,Digital Services,Supplies and Services,344015,Telephones,01/11/2023,4197998-SK68384,"œ1,156.00",VODAFONE CORPORATE LTD.
Resources BK0010,Digital Services,Supplies and Services,344015,Telephones,01/11/2023,4197998-SK68385,œ867.00,VODAFONE CORPORATE LTD.
Resources BK0010,Digital Services,Supplies and Services,344015,Telephones,01/11/2023,4197998-SK79286,"œ2,094.00",VODAFONE CORPORATE LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,344014,Telephones,01/11/2023,4197998-SK81642,œ547.00,VODAFONE CORPORATE LTD.
Resources BK0010,Digital Services,Supplies and Services,344015,Telephones,01/11/2023,4197998-SK84029,"œ2,072.00",VODAFONE CORPORATE LTD.
Resources BK0010,Digital Services,Supplies and Services,344015,Telephones,01/11/2023,4197998-SK84031,"œ1,295.00",VODAFONE CORPORATE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,01/11/2023,4198000-52413,"œ5,570.00",W MARLEY AGRICULTURAL CONTRACTORS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,01/11/2023,4198000-52414,œ764.50,W MARLEY AGRICULTURAL CONTRACTORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,01/11/2023,4198005-0923,"œ2,375.82",WEST AUCKLAND TOWN TRAVEL (WATT).
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,01/11/2023,4198013-1033156,œ760.08,YOUR NRG LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,215005,Running Costs of Vehicles,01/11/2023,4198013-1035299,"œ15,040.15",YOUR NRG LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,215005,Running Costs of Vehicles,01/11/2023,4198013-1037391,"œ1,583.50",YOUR NRG LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,01/11/2023,4198014-145544166,"œ1,482.00",ZG LIGHTING (UK) LTD.
Neighbourhoods and Climate Change,Highways,Fees,901001,Internal fees,01/11/2023,4197769-23041183,"œ36,818.36",ATKINSREALIS PPS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,336005,Advertising E336,01/11/2023,4197981-3265/WEBNONMEMS,œ660.00,THE CENTRAL ASSOCIATION OF AGRICULTURAL VALUERS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,01/11/2023,4197678-E105SEP23,"œ2,385.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,01/11/2023,4197680-01450,"œ2,484.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,01/11/2023,4197680-01460,"œ1,628.00",REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Community Protection,Third Party Payments,430100,Rendered by Private Contractors,01/11/2023,4197738-1052,"œ2,950.00",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Supplies and Services,338066,Services,01/11/2023,4197747-ES/EM/RW909291/433580/525787,œ526.80,REDACTED - PAYMENT TO INDIVIDUAL
Resources BK0010,Legal & Democratic Services,Supplies and Services,338105,Services,01/11/2023,4197749-0092023CHIPJ-JL,œ789.00,REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,01/11/2023,4197764-CINDERELLAINSTALMENT1,"œ2,200.00",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,01/11/2023,4197786-544957,"œ1,047.80",REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338066,Services,01/11/2023,4197834-INV-8085,"œ2,891.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,01/11/2023,4197857-231-F864,"œ3,776.76",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,01/11/2023,4197858-THORSEPT302023,"œ1,427.98",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,01/11/2023,4197860-A172-SEP23,œ675.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,01/11/2023,4197862-DCC/045/23,"œ3,364.58",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Childrens Social Care,Transport,235073,Public Transport,01/11/2023,4197862-PIG_177983,"œ1,225.50",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,01/11/2023,4197863-537,"œ2,430.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,01/11/2023,4198001-0923046,"œ3,102.50",REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Highways,Supplies and Services,352001,Conference Expenses,01/11/2023,4197906-PSS/DURHAMC3/TR/47989,œ702.00,PROJECT SKILLS SOLUTIONS LTD.
Regeneration Economy and Growth,Planning & Housing,Premises,120009,Energy Costs,01/11/2023,319266-RES-10-2023-643,œ500.00,REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,01/11/2023,4197934-1,"œ2,200.00",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,364501,Grants to Voluntary Organisations,01/11/2023,4197935-4100862118,"œ1,036.19",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,01/11/2023,4197968-E195SEPT,"œ1,800.00",REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Highways,Third Party Payments,460224,Contract Payments,02/11/2023,4198182-INV-2082,"œ4,495.00",MICROPLOT LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,02/11/2023,4198020-39198156,"œ1,722.61",AGGREGATE INDUSTRIES UK LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,312013,Newspapers books and periodicals E312,02/11/2023,4198028-6951545,œ611.38,ASKEWS & HOLTS LIBRARY SERVICES LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,312013,Newspapers books and periodicals E312,02/11/2023,4198028-6955121,œ894.76,ASKEWS & HOLTS LIBRARY SERVICES LTD.
Neighbourhoods and Climate Change,Highways,Construction work A908,908105,Construction work,02/11/2023,4198031-400178071,"œ392,225.08",BAM NUTTALL LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338043,Services,02/11/2023,4198038-10250433,œ624.00,BEVAN BRITTAN LLP.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,02/11/2023,4198039-194411,"œ1,631.15",BIDDLE AIR SYSTEMS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,324117,Provisions E324,02/11/2023,4198040-23906975,"œ1,148.87",BIDFOOD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,324117,Provisions E324,02/11/2023,4198040-24128068,œ917.89,BIDFOOD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,342051,Computers and Communications,02/11/2023,4198045-INV-13719,œ984.46,BRAMBLE HUB LTD.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,384199,Miscellaneous Expenses,02/11/2023,4198050-19491,œ720.00,BROWN & ILLINGWORTH LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,120037,Energy Costs,02/11/2023,4198052-90571387,"œ1,399.20",CALOR GAS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/11/2023,4198055-820,"œ6,297.37",CEILINGS DIRECT LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,02/11/2023,4198057-117384,"œ10,516.25",CG ROBINSON & SONS LTD.
Regeneration Economy and Growth,Business Durham,Supplies and Services,336005,Advertising E336,02/11/2023,4198065-0104256393,"œ1,120.00",CLEAR CHANNEL UK LTD.
Children and Young Peoples Services,Head of Education and Skills,Third Party Payments,440999,Other third party payments E440,02/11/2023,4198069-CTA/DCC/MULTIPLY/R012,"œ9,600.00",COMMUNICATORS TRAINING ASSOCIATES LTD.
Resources BK0010,Digital Services,Vehicles Equipment Furniture and Fittings,912701,Computer equipment,02/11/2023,4198080-7402954246,"œ28,252.88",DELL COMPUTER CORPORATION LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,02/11/2023,4198082-96446905,"œ1,414.84",DENNIS EAGLE LTD T/A TERBERG MATEC (UK) LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,02/11/2023,4198084-359090/INVSRG300,"œ1,960.42",DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,02/11/2023,4198084-383253/INVSRG299,"œ1,918.75",DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,02/11/2023,4198084-392198/INVSRG297,œ583.33,DERE STREET BARRISTERS.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,304293,Equipment and Materials,02/11/2023,4198092-10011684,œ780.90,DURHAM & DARLINGTON FIRE & RESCUE.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,384086,Miscellaneous Expenses,02/11/2023,4198095-VOUCHER23NB-DCTY021,"œ4,595.00",DURHAM CITY GYMNASTICS CLUB CIC.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338043,Services,02/11/2023,4198097-157-0448648,"œ55,727.59",DWF LLP.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,02/11/2023,4198105-VOUCHER22NB-TEES017,"œ1,408.00",ETHERLEY PARISH COUNCIL.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,02/11/2023,4198111-VOUCHER23AB-GAMP004,"œ14,250.00",FIVE ACRES COMMUNITY GARDEN LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,02/11/2023,4198114-120422,"œ4,929.95",FR SHARROCK LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,02/11/2023,4198123-81879,œ980.00,GEORGE VARDY HAULAGE.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Premises,145023,Cleaning and Domestic Supplies,02/11/2023,4198127-06/242719,œ602.20,GREENHAM TRADING LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,145023,Cleaning and Domestic Supplies,02/11/2023,4198127-06/242728,"œ1,451.01",GREENHAM TRADING LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Fees,901002,Consultants fees 901002,02/11/2023,4198131-3757,"œ44,739.58",HISTORIC PROPERTY RESTORATION LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Supplies and Services,304259,Equipment and Materials,02/11/2023,4198135-RES-11-2023-003,"œ14,583.40",HOPE WOOD ACADEMY.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,02/11/2023,4198139-SI-HK-001519,"œ374,752.00",HUMANKIND CHARITY.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,440999,Other third party payments E440,02/11/2023,4198143-919,"œ11,000.00",INVESTING IN CHILDREN CIC.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430127,Rendered by Private Contractors,02/11/2023,4198145-1327/2023,œ917.50,J & JG GILL & SONS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,02/11/2023,4198146-5307003,"œ1,390.00",JA GILSON (AGRICULTURAL CONTRACTORS) LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,02/11/2023,4198147-28467,œ948.23,JACK COUPE & SONS LTD T/A COUPE LINE.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,02/11/2023,4198155-0120/00040661,"œ2,390.50",JT DOVE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,02/11/2023,4198155-0213/01040969,"œ1,204.44",JT DOVE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,02/11/2023,4198155-0303/01043820,"œ1,639.23",JT DOVE LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Supplies and Services,328041,Clothing uniforms and laundry E328,02/11/2023,4198159-104416,"œ1,000.00",KING SCIENTIFIC.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,02/11/2023,4198175-MS4617,"œ1,980.00",M SPENCE SURFACING LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,02/11/2023,4198178-BLOCKBEDS-NOV23,"œ27,515.31",MALHOTRA CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,02/11/2023,4198178-BLOCKBEDS-RNCC-NOV23,"œ7,532.91",MALHOTRA CARE HOMES LTD.
