,Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,80.00,R4102,Provisions (Resale),24/01/2024,130415205,Catering,"West Park Tea Room	"
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,"10,536.79",R4102,Provisions (Resale),24/01/2024,130415206,Catering,Education Catering  General Overheads
INSERTED DETAIL,701614,Arthur J. Gallagher UK Limited,"30,094.40",R4962,Insurance - General,22/01/2024,130413646,Waste Services,Energy From Waste
INSERTED DETAIL,701643,Ashdown Supplies,160.00,R4007,Materials,09/01/2024,130412124,Bereavement Services,Crematorium
INSERTED DETAIL,701643,Ashdown Supplies,468.00,R4007,Materials,09/01/2024,130413116,Bereavement Services,Crematorium
INSERTED DETAIL,701647,Ashmore Glass & Mirror,"2,268.00",C5011,Grants paid out to other organisations,10/01/2024,191234489,,Disabled Facilities Grants
INSERTED DETAIL,701647,Ashmore Glass & Mirror,"4,848.00",C1100,Construction and Conversion,10/01/2024,191234482,,Adaptations for People with Disabilites
INSERTED DETAIL,701647,Ashmore Glass & Mirror,"2,268.00",C5011,Grants paid out to other organisations,26/01/2024,191241062,,Disabled Facilities Grants
INSERTED DETAIL,701648,Ashmore Park Community Association,43.00,R2201,Room Hire,12/01/2024,130412508,Community Safety & Community Cohesion,"SWP - Cohesion Activities			"
INSERTED DETAIL,701657,Asles (Tool Hire & Sales) Limited,100.00,R4001,Equipment - Hire,03/01/2024,130410547,Bereavement Services,Cemeteries
INSERTED DETAIL,701672,Assn Of Electoral Administrators,675.00,R1650,Training Expenses,08/01/2024,130413529,Organisational Development,Workforce Development
INSERTED DETAIL,701672,Assn Of Electoral Administrators,"1,750.00",R1650,Training Expenses,08/01/2024,130413530,Organisational Development,Workforce Development
INSERTED DETAIL,701680,Associated  Radio Taxi's,"1,260.00",R3042,Client Transport,26/01/2024,130415523,Travel Unit,Special  Transport
INSERTED DETAIL,701680,Associated  Radio Taxi's,584.44,R3042,Client Transport,12/01/2024,130412985,Travel Unit,Special  Transport
INSERTED DETAIL,701680,Associated  Radio Taxi's,600.30,R3042,Client Transport,12/01/2024,130413117,Travel Unit,Special  Transport
INSERTED DETAIL,701680,Associated  Radio Taxi's,90.00,R3042,Client Transport,12/01/2024,130413283,Travel Unit,Special  Transport
INSERTED DETAIL,701707,Aurora Graphics & Displays Limited,557.50,R4300,Printing,10/01/2024,130413823,Digital and IT,Digital Print Solutions
INSERTED DETAIL,701707,Aurora Graphics & Displays Limited,30.00,R4300,Printing,10/01/2024,130413823,Digital and IT,Digital Print Solutions
INSERTED DETAIL,701748,B + G Cleaning Systems Limited,219.00,R2700,Contract Cleaning,23/01/2024,130414648,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,701748,B + G Cleaning Systems Limited,219.00,R2700,Contract Cleaning,10/01/2024,130411976,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,701784,Bains Supersave Limited,35.00,R4309,Books,08/01/2024,130413531,Libraries,Ashmore Park Library
INSERTED DETAIL,701788,Baker Ross Limited,95.17,R4000,Equipment - Purchase,24/01/2024,130415081,Libraries,"Know Your Neighbourhood			"
INSERTED DETAIL,701797,Barber Of Sheffield Limited,59.90,R4000,Equipment - Purchase,18/01/2024,130414832,Coroners Service,"Coroners Service	"
INSERTED DETAIL,701797,Barber Of Sheffield Limited,53.75,R4000,Equipment - Purchase,18/01/2024,130414832,Coroners Service,"Coroners Service	"
INSERTED DETAIL,701797,Barber Of Sheffield Limited,86.70,R4000,Equipment - Purchase,18/01/2024,130414832,Coroners Service,"Coroners Service	"
INSERTED DETAIL,701797,Barber Of Sheffield Limited,10.00,R4000,Equipment - Purchase,18/01/2024,130414832,Coroners Service,"Coroners Service	"
INSERTED DETAIL,701817,Base 25,"36,469.11",R5501,TPP - Social Care Support Services,22/01/2024,130414649,Head of Children's Improvement,"Emotional Mental Health Wellbeing Service			"
INSERTED DETAIL,701817,Base 25,"36,469.11",R5501,TPP - Social Care Support Services,05/01/2024,130411977,Head of Children's Improvement,"Emotional Mental Health Wellbeing Service			"
INSERTED DETAIL,701817,Base 25,380.00,R4700,Grant Payments,02/01/2024,130411843,Strengthening Families,EI Area 1- Eastfield
INSERTED DETAIL,701833,BCC Mac T/A Ss Mary & John Catholic,"4,498.00",R5035,TPP - Private Nursery Education Funding,22/01/2024,191238319,Early Years,"Early Years (TPPG) Funding			"
INSERTED DETAIL,701833,BCC Mac T/A Ss Mary & John Catholic,"1,073.00",R5035,TPP - Private Nursery Education Funding,22/01/2024,191238320,Early Years,"Early Years (TPPG) Funding			"
INSERTED DETAIL,701833,BCC Mac T/A Ss Mary & John Catholic,"4,104.30",R4700,Grant Payments,02/01/2024,191228214,Central Education,High Needs Top Up Academies
INSERTED DETAIL,701833,BCC Mac T/A Ss Mary & John Catholic,"2,736.20",R4700,Grant Payments,02/01/2024,191228215,Central Education,High Needs Top Up Academies
INSERTED DETAIL,701835,BCC Mac T/A St Michaels Catholic,"1,374.00",R5035,TPP - Private Nursery Education Funding,22/01/2024,191238334,Early Years,"Early Years (TPPG) Funding			"
INSERTED DETAIL,701835,BCC Mac T/A St Michaels Catholic,"5,757.00",R5035,TPP - Private Nursery Education Funding,22/01/2024,191238333,Early Years,"Early Years (TPPG) Funding			"
INSERTED DETAIL,701835,BCC Mac T/A St Michaels Catholic,"11,984.23",R4700,Grant Payments,02/01/2024,191228232,Central Education,High Needs Top Up Academies
INSERTED DETAIL,701835,BCC Mac T/A St Michaels Catholic,"8,186.46",R4700,Grant Payments,02/01/2024,191228233,Central Education,High Needs Top Up Academies
INSERTED DETAIL,701836,BCC Mac T/A St Teresa'S Catholic,"7,344.11",R4700,Grant Payments,02/01/2024,191228240,Central Education,High Needs Top Up Academies
INSERTED DETAIL,701836,BCC Mac T/A St Teresa'S Catholic,"3,830.73",R4700,Grant Payments,02/01/2024,191228241,Central Education,High Needs Top Up Academies
INSERTED DETAIL,701837,SS Peter & Paul Cath. Primary & Nursery,"4,676.00",R5035,TPP - Private Nursery Education Funding,22/01/2024,191238317,Early Years,"Early Years (TPPG) Funding			"
INSERTED DETAIL,701837,SS Peter & Paul Cath. Primary & Nursery,"1,116.00",R5035,TPP - Private Nursery Education Funding,22/01/2024,191238318,Early Years,"Early Years (TPPG) Funding			"
INSERTED DETAIL,701837,SS Peter & Paul Cath. Primary & Nursery,"12,279.69",R4700,Grant Payments,02/01/2024,191228216,Central Education,High Needs Top Up Academies
INSERTED DETAIL,701837,SS Peter & Paul Cath. Primary & Nursery,"8,186.46",R4700,Grant Payments,02/01/2024,191228217,Central Education,High Needs Top Up Academies
INSERTED DETAIL,701848,Bearing Man Limited,49.47,R4000,Equipment - Purchase,02/01/2024,191229549,Fleet Services,Fleet Management
INSERTED DETAIL,701905,Bevan Brittan Llp,418.00,R4400,Services - Professional Fees,10/01/2024,130413824,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,701905,Bevan Brittan Llp,358.50,R4400,Services - Professional Fees,10/01/2024,130413825,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,701905,Bevan Brittan Llp,192.00,R4400,Services - Professional Fees,11/01/2024,130414037,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,701905,Bevan Brittan Llp,750.00,R4400,Services - Professional Fees,12/01/2024,130414036,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,701905,Bevan Brittan Llp,460.00,R4400,Services - Professional Fees,02/01/2024,130412125,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,701905,Bevan Brittan Llp,288.50,R4400,Services - Professional Fees,02/01/2024,130412126,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,701905,Bevan Brittan Llp,336.00,R4400,Services - Professional Fees,02/01/2024,130412127,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,701905,Bevan Brittan Llp,32.00,R4400,Services - Professional Fees,02/01/2024,130412128,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,701905,Bevan Brittan Llp,176.00,R4400,Services - Professional Fees,02/01/2024,130412129,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,701905,Bevan Brittan Llp,"3,965.00",R4400,Services - Professional Fees,16/01/2024,130414503,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,701920,Biffa Waste Services Limited,"37,204.80",R5003,TPP - Waste Disposal,18/01/2024,130414650,Waste Services,"Commercial Waste Disposal			"
INSERTED DETAIL,701930,Bilston Resource Centre,"15,611.00",R4700,Grant Payments,12/01/2024,130414192,External Funding and Digital Projects,"UKSPF - Community Grants			"
INSERTED DETAIL,701944,Birmingham CC - General Fund,"4,174.52",R4503,Comms - Postage,04/01/2024,130408349,Governance Services,Electoral Registration
INSERTED DETAIL,701944,Birmingham CC - General Fund,"43,710.00",R5100,TPP - Payments to Local Authorities,02/01/2024,130384053,Special Educational Needs,Special Education Provision “Out of City”
INSERTED DETAIL,701944,Birmingham CC - General Fund,"-9,246.35",R5100,TPP - Payments to Local Authorities,02/01/2024,130412276,Special Educational Needs,Special Education Provision “Out of City”
INSERTED DETAIL,701962,Black Country Chamber Of Commerce,"23,052.47",R4400,Services - Professional Fees,29/01/2024,130414038,Director Regeneration,"IGNITE Project			"
INSERTED DETAIL,701962,Black Country Chamber Of Commerce,"100,000.00",R4400,Services - Professional Fees,24/01/2024,130415386,External Funding and Digital Projects,"UKSPF - Start Up Support			"
INSERTED DETAIL,702008,BME Travel,"2,592.64",R3042,Client Transport,12/01/2024,130414193,Travel Unit,Special  Transport
INSERTED DETAIL,702008,BME Travel,"2,560.00",R3042,Client Transport,12/01/2024,130414194,Travel Unit,Special  Transport
INSERTED DETAIL,702009,BME United Limited,251.82,R4100,Catering,16/01/2024,130413826,Public Health Business Management,Service Director Public Health & Wellbeing
INSERTED DETAIL,702009,BME United Limited,63.00,R4100,Catering,16/01/2024,130413826,Public Health Business Management,Service Director Public Health & Wellbeing
INSERTED DETAIL,702009,BME United Limited,380.00,R4100,Catering,02/01/2024,130412509,Projects and Change,Corporate Programmes
INSERTED DETAIL,702020,Boningale Nurseries,51.00,R4007,Materials,05/01/2024,130413285,Bereavement Services,"Bereavement services - Grounds maintenance	"
INSERTED DETAIL,702040,Bottomline Technologies Europe Limited,"6,382.19",R4400,Services - Professional Fees,10/01/2024,130410552,Digital and IT,Agresso System Support
INSERTED DETAIL,702041,Boulton Travel Limited,"2,093.92",R3042,Client Transport,11/01/2024,130414039,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"2,287.52",R3042,Client Transport,11/01/2024,130414040,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"2,041.60",R3042,Client Transport,11/01/2024,130414041,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"2,414.08",R3042,Client Transport,11/01/2024,130414042,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"2,144.96",R3042,Client Transport,11/01/2024,130414043,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"2,188.32",R3042,Client Transport,11/01/2024,130414044,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"2,200.00",R3042,Client Transport,11/01/2024,130414045,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"2,963.52",R3042,Client Transport,11/01/2024,130414046,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"2,400.16",R3042,Client Transport,11/01/2024,130414047,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"2,325.00",R3042,Client Transport,11/01/2024,130414048,Travel Unit,Special  Transport
INSERTED DETAIL,702046,Bourne Leisure Limited,66.67,R5500,TPP - Short Breaks,16/01/2024,130414195,Carer Support,Carers Support
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,19/01/2024,191238024,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,19/01/2024,191238025,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,19/01/2024,191238028,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,19/01/2024,191238026,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,19/01/2024,191238036,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,37.20,C5011,Grants paid out to other organisations,19/01/2024,191238034,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,19/01/2024,191238031,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,19/01/2024,191238032,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,19/01/2024,191238039,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,19/01/2024,191238040,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,19/01/2024,191238037,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,19/01/2024,191238038,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,19/01/2024,191238041,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,19/01/2024,191238046,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,03/01/2024,191229797,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,03/01/2024,191229798,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,03/01/2024,191229801,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,03/01/2024,191229802,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,24/01/2024,191239778,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,24/01/2024,191239775,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,24/01/2024,191239798,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,24/01/2024,191239803,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,05/01/2024,191230796,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,26/01/2024,191241052,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,26/01/2024,191241071,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,118.80,C5011,Grants paid out to other organisations,12/01/2024,191235156,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,02/01/2024,191228081,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,02/01/2024,191228088,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,02/01/2024,191228089,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,02/01/2024,191228090,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,118.80,C5011,Grants paid out to other organisations,02/01/2024,191228095,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,02/01/2024,191228100,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,02/01/2024,191228102,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,02/01/2024,191228105,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,02/01/2024,191228108,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,02/01/2024,191228110,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,17/01/2024,191237067,,Disabled Facilities Grants
