Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
702181,United Living,"2,179,543.00",C1100,Construction and Conversion,27/10/2023,130405214,,Decent Homes - Stock Improvements
702181,United Living,"2,038,448.00",C1100,Construction and Conversion,27/10/2023,130405219,,Refurbishment of Voids
702181,United Living,"61,399.00",R2001,R&M - Departmental planned (external),27/10/2023,130405220,Housing Revenue Account,Amounts to be Settled with Wolverhampton Homes
702198,Burntwood Road Sweepers Limited,"1,565.00",R2703,Waste Management,16/10/2023,130404292,Bereavement Services,"Bereavement services - Grounds maintenance	"
702253,C P Davidson & Sons Limited,376.22,R3200,Hire of Vehicles,05/10/2023,191196029,Fleet Services,Fleet Management
702253,C P Davidson & Sons Limited,318.75,R3200,Hire of Vehicles,05/10/2023,191196030,Fleet Services,Fleet Management
702253,C P Davidson & Sons Limited,739.50,R3200,Hire of Vehicles,05/10/2023,191196031,Fleet Services,Fleet Management
702253,C P Davidson & Sons Limited,584.54,R3200,Hire of Vehicles,05/10/2023,191196032,Fleet Services,Fleet Management
702253,C P Davidson & Sons Limited,430.31,R3200,Hire of Vehicles,05/10/2023,191196033,Fleet Services,Fleet Management
702253,C P Davidson & Sons Limited,79.20,R3200,Hire of Vehicles,05/10/2023,191196034,Fleet Services,Fleet Management
702253,C P Davidson & Sons Limited,555.13,R3200,Hire of Vehicles,05/10/2023,191196035,Fleet Services,Fleet Management
702253,C P Davidson & Sons Limited,228.00,R3200,Hire of Vehicles,05/10/2023,191196036,Fleet Services,Fleet Management
702253,C P Davidson & Sons Limited,990.24,R3200,Hire of Vehicles,05/10/2023,191196037,Fleet Services,Fleet Management
702253,C P Davidson & Sons Limited,"3,465.00",R3200,Hire of Vehicles,11/10/2023,191198282,Fleet Services,Fleet Management
702253,C P Davidson & Sons Limited,"3,465.00",R3200,Hire of Vehicles,11/10/2023,191198283,Fleet Services,Fleet Management
702253,C P Davidson & Sons Limited,"3,465.00",R3200,Hire of Vehicles,11/10/2023,191198284,Fleet Services,Fleet Management
702253,C P Davidson & Sons Limited,"2,940.00",R3200,Hire of Vehicles,11/10/2023,191198285,Fleet Services,Fleet Management
702302,Canon (UK) Limited,"1,569.15",R4300,Printing,19/10/2023,130403722,City Planning,Planning
702372,C'Art Art Transport Limited,"1,054.00",R4400,Services - Professional Fees,30/10/2023,130405954,Arts and Culture,Collections
702372,C'Art Art Transport Limited,398.00,R4400,Services - Professional Fees,11/10/2023,130403932,Arts and Culture,Contemporary Gallery - NPO ACE WAG
702372,C'Art Art Transport Limited,"1,196.00",R4400,Services - Professional Fees,11/10/2023,130403933,Arts and Culture,The More Things Change - NPO ACE WAG
702380,Carver (Wolverhampton) Limited,154.38,R4007,Materials,09/10/2023,130403519,Bereavement Services,"Bereavement services - Grounds maintenance	"
702380,Carver (Wolverhampton) Limited,267.75,R4007,Materials,09/10/2023,130403520,Environmental Services,Ground Maintenance East
702380,Carver (Wolverhampton) Limited,239.40,R4007,Materials,27/10/2023,130405395,Environmental Services,Ground Maintenance East
702380,Carver (Wolverhampton) Limited,116.10,R4007,Materials,27/10/2023,130405395,Environmental Services,Ground Maintenance East
702380,Carver (Wolverhampton) Limited,108.85,R4007,Materials,27/10/2023,130405395,Environmental Services,Ground Maintenance East
702391,Castlecroft Medical Practice,310.00,R5060,TPP - Public Health Contracts,24/10/2023,191202558,Starting and Developing Well,Sexual Health
702391,Castlecroft Medical Practice,160.00,R5060,TPP - Public Health Contracts,24/10/2023,191202559,Starting and Developing Well,Sexual Health
702391,Castlecroft Medical Practice,"1,100.00",R5060,TPP - Public Health Contracts,24/10/2023,191202560,Starting and Developing Well,Sexual Health
702391,Castlecroft Medical Practice,87.00,R5060,TPP - Public Health Contracts,24/10/2023,191202561,Starting and Developing Well,Sexual Health
702391,Castlecroft Medical Practice,280.00,R5060,TPP - Public Health Contracts,24/10/2023,191202557,Starting and Developing Well,Sexual Health
702391,Castlecroft Medical Practice,300.00,R5060,TPP - Public Health Contracts,24/10/2023,191202562,Starting and Developing Well,Sexual Health
702435,Cent. Learn. PShip Trust T/A Woden,"5,746.09",R4700,Grant Payments,18/10/2023,191201507,Central Education,High Needs Top Up Academies
702480,Chaplins Limited,200.00,R4008,Materials for resale,13/10/2023,130403934,Libraries,Global Budgets
702497,Charterhouse Voice & Data PLC,408.82,R4534,Computing - Maint Agreements,04/10/2023,130401699,Digital and IT,Strategic ICTS (ICT Service Budget)
702530,Chipside Limited,208.50,R4530,Computing - Purchase of Hardware,17/10/2023,130403723,Parking Services,Parking Enforcement
702530,Chipside Limited,160.00,R4530,Computing - Purchase of Hardware,17/10/2023,130403724,Parking Services,Parking Enforcement
702530,Chipside Limited,105.00,R4530,Computing - Purchase of Hardware,17/10/2023,130403725,Parking Services,Parking Enforcement
702557,Cipfa,"2,800.00",R1650,Training Expenses,23/10/2023,130402920,Corporate Asset Management,Strategic Asset Management Team
702557,Cipfa,"2,800.00",R1650,Training Expenses,02/10/2023,130402921,Corporate Asset Management,Strategic Asset Management Team
702557,Cipfa,"2,800.00",R1650,Training Expenses,02/10/2023,130402922,Corporate Asset Management,Strategic Asset Management Team
702557,Cipfa,"2,800.00",R1650,Training Expenses,02/10/2023,130402923,Corporate Asset Management,Strategic Asset Management Team
702558,Cipfa Business Limited,"1,645.00",R4701,Subscriptions,17/10/2023,130402924,Corporate Asset Management,Strategic Asset Management Team
702571,City Cars,"1,883.52",R3042,Client Transport,26/10/2023,130405518,Travel Unit,Special  Transport
702571,City Cars,"1,798.50",R3042,Client Transport,26/10/2023,130405519,Travel Unit,Special  Transport
702571,City Cars,"3,537.00",R3042,Client Transport,26/10/2023,130405520,Travel Unit,Special  Transport
702571,City Cars,"1,233.10",R3042,Client Transport,26/10/2023,130405526,Travel Unit,Special  Transport
702571,City Cars,"1,702.80",R3042,Client Transport,26/10/2023,130405525,Travel Unit,Special  Transport
702571,City Cars,"2,520.00",R3042,Client Transport,26/10/2023,130405523,Travel Unit,Special  Transport
702571,City Cars,"3,564.00",R3042,Client Transport,26/10/2023,130405522,Travel Unit,Special  Transport
702571,City Cars,"2,219.20",R3042,Client Transport,26/10/2023,130405652,Travel Unit,Special  Transport
702571,City Cars,"1,670.76",R3042,Client Transport,26/10/2023,130405524,Travel Unit,Special  Transport
702571,City Cars,"1,339.20",R3042,Client Transport,26/10/2023,130405521,Travel Unit,Special  Transport
702571,City Cars,"1,828.18",R3042,Client Transport,26/10/2023,130405517,Travel Unit,Special  Transport
702571,City Cars,"1,195.20",R3042,Client Transport,26/10/2023,130405516,Travel Unit,Special  Transport
702571,City Cars,"1,141.20",R3042,Client Transport,26/10/2023,130405514,Travel Unit,Special  Transport
702571,City Cars,"1,358.30",R3042,Client Transport,26/10/2023,130405515,Travel Unit,Special  Transport
702579,City Of Wolverhampton College,"13,216.29",R2100,Electricity,02/10/2023,130402925,Adult Education,Old Hall Street Main
702583,Civica UK Limited,"13,079.35",R4535,Computing - Licences,12/10/2023,130403936,Governance Services,Information Governance
702583,Civica UK Limited,432.10,R4535,Computing - Licences,06/10/2023,130400726,Revenues & Benefits,Revenues
702604,Cleapss,60.00,R4701,Subscriptions,19/10/2023,130404832,Health and Safety,Health & Safety
702604,Cleapss,132.14,R4701,Subscriptions,12/10/2023,130403937,Health and Safety,Health & Safety
702604,Cleapss,60.00,R4701,Subscriptions,12/10/2023,130404147,Health and Safety,Health & Safety
702658,Coinadrink Limited,54.06,R4000,Equipment - Purchase,13/10/2023,191199486,Fleet Services,Fleet Management
702658,Coinadrink Limited,74.50,R4000,Equipment - Purchase,13/10/2023,191199486,Fleet Services,Fleet Management
702658,Coinadrink Limited,67.05,R4000,Equipment - Purchase,13/10/2023,191199487,Fleet Services,Fleet Management
702658,Coinadrink Limited,54.06,R4000,Equipment - Purchase,13/10/2023,191199487,Fleet Services,Fleet Management
702683,Commercial Body Fittings Limited,148.53,R4000,Equipment - Purchase,16/10/2023,191200353,Fleet Services,Fleet Management
702683,Commercial Body Fittings Limited,25.50,R4000,Equipment - Purchase,19/10/2023,191201667,Fleet Services,Fleet Management
702685,Digraph Transport Supplies Ltd,37.00,R4000,Equipment - Purchase,16/10/2023,191200414,Fleet Services,Fleet Management
702685,Digraph Transport Supplies Ltd,39.56,R4000,Equipment - Purchase,31/10/2023,191204899,Fleet Services,Fleet Management
702685,Digraph Transport Supplies Ltd,"2,221.80",R4400,Services - Professional Fees,13/10/2023,191199506,Fleet Services,Fleet Management
702704,Compass Computer Consultants Limited,"4,532.88",R4531,Computing - Purchase of Software,11/10/2023,130403938,Adult Education,"Business Support Services	"
702723,Concept Elevators (UK) Ltd,275.00,R4400,Services - Professional Fees,16/10/2023,130402930,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
702723,Concept Elevators (UK) Ltd,480.00,R4400,Services - Professional Fees,16/10/2023,130402931,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
702723,Concept Elevators (UK) Ltd,458.80,R4400,Services - Professional Fees,16/10/2023,130402928,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
702723,Concept Elevators (UK) Ltd,221.00,R4400,Services - Professional Fees,16/10/2023,130402929,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
702723,Concept Elevators (UK) Ltd,120.00,R4400,Services - Professional Fees,16/10/2023,130402926,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
702723,Concept Elevators (UK) Ltd,120.00,R4400,Services - Professional Fees,16/10/2023,130402927,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
702723,Concept Elevators (UK) Ltd,442.00,R4400,Services - Professional Fees,16/10/2023,130402932,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
702723,Concept Elevators (UK) Ltd,731.00,R4400,Services - Professional Fees,02/10/2023,130402226,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
702723,Concept Elevators (UK) Ltd,731.00,R4400,Services - Professional Fees,03/10/2023,130402227,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
702723,Concept Elevators (UK) Ltd,40.00,R4400,Services - Professional Fees,03/10/2023,130402223,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
702723,Concept Elevators (UK) Ltd,80.00,R4400,Services - Professional Fees,03/10/2023,130402221,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
702723,Concept Elevators (UK) Ltd,40.00,R4400,Services - Professional Fees,03/10/2023,130402222,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
702723,Concept Elevators (UK) Ltd,80.00,R4400,Services - Professional Fees,03/10/2023,130402219,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
702723,Concept Elevators (UK) Ltd,120.00,R4400,Services - Professional Fees,03/10/2023,130402220,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
702723,Concept Elevators (UK) Ltd,100.00,R4400,Services - Professional Fees,03/10/2023,130402218,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
702730,Congens Group,560.00,R4700,Grant Payments,31/10/2023,130406311,External Funding and Digital Projects,"Digital Inclusion			"
702766,Cooper Mobile Services Ltd,"2,660.00",R3200,Hire of Vehicles,11/10/2023,191198236,Fleet Services,Fleet Management
702766,Cooper Mobile Services Ltd,"3,150.00",R3200,Hire of Vehicles,11/10/2023,191198238,Fleet Services,Fleet Management
702766,Cooper Mobile Services Ltd,"2,850.00",R3200,Hire of Vehicles,11/10/2023,191198237,Fleet Services,Fleet Management
702786,Costa Ltd,"1,564.76",R4102,Provisions (Resale),30/10/2023,130404282,Catering,Civic Centre Catering
702786,Costa Ltd,564.38,R4102,Provisions (Resale),30/10/2023,130402594,Catering,Civic Centre Catering
702786,Costa Ltd,130.01,R4102,Provisions (Resale),30/10/2023,130402594,Catering,Civic Centre Catering
702786,Costa Ltd,558.06,R4102,Provisions (Resale),30/10/2023,130403940,Catering,"West Park Tea Room	"
702786,Costa Ltd,310.59,R4102,Provisions (Resale),30/10/2023,130403940,Catering,"West Park Tea Room	"
702786,Costa Ltd,235.23,R4102,Provisions (Resale),30/10/2023,130403939,Leisure Services,WV Active Catering
702786,Costa Ltd,47.02,R4102,Provisions (Resale),30/10/2023,130403939,Leisure Services,WV Active Catering
702786,Costa Ltd,146.00,R4102,Provisions (Resale),16/10/2023,130404562,Catering,"West Park Tea Room	"
702805,Countrywide Mobility Services Limited,140.00,R4003,Equipment - R & M,05/10/2023,130402007,Older People Provider Services,"ILS Stores			"
702810,Courtney-Thorne Limited,19.95,R4408,Services - Supplies and Services to service users,30/10/2023,130405094,Older People Provider Services,Bradley Lodge Resource Centre
702865,Crelling Harnesses For Disabled Limited,214.00,R4000,Equipment - Purchase,11/10/2023,130402008,Travel Unit,Special  Transport
702865,Crelling Harnesses For Disabled Limited,13.50,R4000,Equipment - Purchase,11/10/2023,130402008,Travel Unit,Special  Transport
702903,CTT (Wolverhampton) Limited,230.00,R3042,Client Transport,20/10/2023,130404294,Adult Education,Discretionary Fund
702910,Cummings Brothers,12.00,R4007,Materials,31/10/2023,130405819,Environmental Services,Parks  Ranger Service
702910,Cummings Brothers,186.00,R2001,R&M - Departmental planned (external),11/10/2023,130401705,Facilities Management,Caretakers Community Centre
702910,Cummings Brothers,76.00,R4007,Materials,12/10/2023,130402122,Waste Services,Waste Collection and Recycling Service  General
702910,Cummings Brothers,9.90,R4405,Services - Security,17/10/2023,130401706,Facilities Management,Civic Centre
702910,Cummings Brothers,20.00,R4007,Materials,26/10/2023,130404965,Environmental Services,Parks  Ranger Service
702910,Cummings Brothers,60.00,R4408,Services - Supplies and Services to service users,03/10/2023,130402730,Adults Safeguarding,"Court of Protection, Funerals and Protection of Property"
702910,Cummings Brothers,79.20,R4400,Services - Professional Fees,06/10/2023,130403112,Arts and Culture,Bantock House Museum
702910,Cummings Brothers,12.00,R4007,Materials,06/10/2023,130401032,Bereavement Services,Cemeteries
702939,D & N Solicitors,350.00,R4400,Services - Professional Fees,05/10/2023,130403436,Children & Young People In Care,Fostering Team & Allowances
703043,Places for People Leisure Management,"3,020.80",R5060,TPP - Public Health Contracts,05/10/2023,130403113,Healthy Life Expectancy,Healthy Lifestyles
703043,Places for People Leisure Management,"4,658.60",R5060,TPP - Public Health Contracts,27/10/2023,130404836,Healthy Life Expectancy,Healthy Lifestyles
703044,DC Projects (Wolverhampton) Limited,"169,705.53",R5099,TPP - Other contractors,05/10/2023,130403256,Leisure Services,Leisure P.F.I.Scheme
