Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
702117,British Parking Association,975.00,R4701,Subscriptions,21/08/2023,130399160,Parking Services,Parking Enforcement
702126,BT (Phone Bills),"9,188.21",R4537,Computing - Internet,04/08/2023,191175635,Digital and IT,Strategic ICTS (ICT Service Budget)
702126,BT (Phone Bills),"2,460.27",R4504,Comms - Telephone Rental,10/08/2023,130398385,Independent Living Service,Telecare
702157,Browne Jacobson Llp,"1,242.00",R4962,Insurance - General,16/08/2023,191178496,Audit Services,Legal Liability
702157,Browne Jacobson Llp,"6,000.00",R4962,Insurance - General,16/08/2023,191178497,Audit Services,Legal Liability
702157,Browne Jacobson Llp,"3,505.00",R4962,Insurance - General,16/08/2023,191178498,Audit Services,Legal Liability
702157,Browne Jacobson Llp,"5,820.00",R4962,Insurance - General,16/08/2023,191178499,Audit Services,Legal Liability
702157,Browne Jacobson Llp,291.00,R4962,Insurance - General,04/08/2023,191175613,Audit Services,Legal Liability
702157,Browne Jacobson Llp,"1,407.50",R4962,Insurance - General,09/08/2023,191176772,Audit Services,Legal Liability
702157,Browne Jacobson Llp,"1,832.50",R4962,Insurance - General,09/08/2023,191176773,Audit Services,Legal Liability
702157,Browne Jacobson Llp,460.50,R4962,Insurance - General,09/08/2023,191176779,Audit Services,Legal Liability
702157,Browne Jacobson Llp,742.50,R4962,Insurance - General,09/08/2023,191176780,Audit Services,Legal Liability
702157,Browne Jacobson Llp,903.50,R4962,Insurance - General,18/08/2023,191178869,Audit Services,Legal Liability
702157,Browne Jacobson Llp,"3,203.16",C6002,External Professional Fees,01/08/2023,130397023,,GF - i54 Western Extension
702157,Browne Jacobson Llp,"1,808.04",C6002,External Professional Fees,01/08/2023,130397023,,GF - i54 Western Extension
702157,Browne Jacobson Llp,"1,821.00",R4962,Insurance - General,04/08/2023,191175614,Audit Services,Legal Liability
702157,Browne Jacobson Llp,503.50,R4962,Insurance - General,04/08/2023,191175616,Audit Services,Legal Liability
702164,Bruton Knowles,"2,500.00",R4400,Services - Professional Fees,15/08/2023,130397922,Private Sector Housing,Housing Regeneration Works in Default
702164,Bruton Knowles,"6,921.09",R4400,Services - Professional Fees,17/08/2023,130398984,Estates and Valuations,Disposal Costs
702164,Bruton Knowles,"9,150.00",R4400,Services - Professional Fees,24/08/2023,130399558,Specialist Support,"Key To Inspiration 		"
702165,Bryland Fire Protection Limited,"5,060.00",R2003,R&M - Departmental response (external),02/08/2023,130397024,Waste Services,Energy From Waste
702165,Bryland Fire Protection Limited,120.00,R2003,R&M - Departmental response (external),29/08/2023,130398876,Waste Services,Energy From Waste
702172,BT Global,"3,263.08",R4534,Computing - Maint Agreements,07/08/2023,130397926,Operation & Maintenance of Existing Network,UTC - Sandwell MBC
702172,BT Global,"4,074.90",R4534,Computing - Maint Agreements,07/08/2023,130397923,Operation & Maintenance of Existing Network,UTC Wolverhampton
702172,BT Global,"10,249.60",R4534,Computing - Maint Agreements,07/08/2023,130397924,Operation & Maintenance of Existing Network,"Walsall Recovery Costs	"
702172,BT Global,"6,544.71",R4534,Computing - Maint Agreements,07/08/2023,130397925,Operation & Maintenance of Existing Network,UTC Dudley
702181,United Living,"155,470.00",C1100,Construction and Conversion,24/08/2023,130398809,,Decent Homes - Stock Improvements
702181,United Living,"146,333.00",C1100,Construction and Conversion,24/08/2023,130398810,,Structural works
702181,United Living,"1,899,867.00",C1100,Construction and Conversion,24/08/2023,130398808,,Decent Homes - Stock Improvements
702181,United Living,"1,870,988.00",C1100,Construction and Conversion,24/08/2023,130398812,,Refurbishment of Voids
702181,United Living,"38,757.00",R2001,R&M - Departmental planned (external),24/08/2023,130398813,Housing Revenue Account,Amounts to be Settled with Wolverhampton Homes
702198,Burntwood Road Sweepers Limited,"1,695.00",R2703,Waste Management,24/08/2023,130399559,Bereavement Services,"Bereavement services - Grounds maintenance	"
702207,Bushbury Hill Emb Limited,"14,392.00",R4700,Grant Payments,25/08/2023,130399687,External Funding and Digital Projects,"UKSPF - Community Grants			"
702253,C P Davidson & Sons Limited,"2,160.00",R3200,Hire of Vehicles,29/08/2023,191182214,Fleet Services,Fleet Management
702253,C P Davidson & Sons Limited,840.00,R3200,Hire of Vehicles,29/08/2023,191182215,Fleet Services,Fleet Management
702253,C P Davidson & Sons Limited,"3,465.00",R3200,Hire of Vehicles,23/08/2023,191181103,Fleet Services,Fleet Management
702269,Caci Limited (Social Software),149.00,R1650,Training Expenses,17/08/2023,130398985,Youth Offending,Youth Offending Team
702269,Caci Limited (Social Software),"8,100.00",R4531,Computing - Purchase of Software,01/08/2023,130397223,Youth Offending,Youth Offending Team
702355,Caritas Care Limited,"35,565.00",R5200,TPP - Payments to voluntary groups,18/08/2023,130398986,Regional Adoption Agency Consortium,"Regional Adoption Agency 			"
702372,C'Art Art Transport Limited,"4,103.00",R4400,Services - Professional Fees,10/08/2023,130397103,Arts and Culture,The More Things Change - NPO ACE WAG
702380,Carver (Wolverhampton) Limited,799.64,R4007,Materials,15/08/2023,130397580,Environmental Services,Ground Maintenance East
702380,Carver (Wolverhampton) Limited,107.02,R4007,Materials,14/08/2023,130398636,Bereavement Services,"Bereavement services - Grounds maintenance	"
702396,Cater Walsh Reporting Ltd,15.75,R4400,Services - Professional Fees,16/08/2023,130398814,Legal Services,Centralised External Legal Costs
702396,Cater Walsh Reporting Ltd,160.50,R4400,Services - Professional Fees,03/08/2023,130397584,Legal Services,Centralised External Legal Costs
702396,Cater Walsh Reporting Ltd,530.13,R4400,Services - Professional Fees,04/08/2023,130397581,Legal Services,Centralised External Legal Costs
702396,Cater Walsh Reporting Ltd,64.13,R4400,Services - Professional Fees,04/08/2023,130397582,Legal Services,Centralised External Legal Costs
702396,Cater Walsh Reporting Ltd,101.82,R4400,Services - Professional Fees,04/08/2023,130397583,Legal Services,Centralised External Legal Costs
702396,Cater Walsh Reporting Ltd,427.51,R4400,Services - Professional Fees,31/08/2023,130399075,Legal Services,Centralised External Legal Costs
702396,Cater Walsh Reporting Ltd,225.00,R4400,Services - Professional Fees,24/08/2023,130399561,Legal Services,Centralised External Legal Costs
702452,Central Workwear,38.00,R4202,Laundry Expenses,18/08/2023,130397394,Arts and Culture,Art Gallery Tea Room
702452,Central Workwear,271.25,R4100,Catering,02/08/2023,130397393,Governance Services,Mayoral Expenses
702452,Central Workwear,125.00,R4100,Catering,02/08/2023,130397393,Governance Services,Mayoral Expenses
702452,Central Workwear,42.50,R4100,Catering,02/08/2023,130397393,Governance Services,Mayoral Expenses
702452,Central Workwear,904.80,R4202,Laundry Expenses,09/08/2023,130396914,Catering,Education Catering  General Overheads
702494,Chartered Inst Environmental Health,275.00,R1650,Training Expenses,30/08/2023,130398505,Organisational Development,Workforce Development
702494,Chartered Inst Environmental Health,929.00,R1650,Training Expenses,30/08/2023,130399688,Organisational Development,Workforce Development
702530,Chipside Limited,184.50,R4530,Computing - Purchase of Hardware,10/08/2023,130398100,Parking Services,Parking Enforcement
702530,Chipside Limited,160.00,R4530,Computing - Purchase of Hardware,10/08/2023,130398101,Parking Services,Parking Enforcement
702530,Chipside Limited,105.00,R4530,Computing - Purchase of Hardware,10/08/2023,130398102,Parking Services,Parking Enforcement
702557,Cipfa,145.50,R1650,Training Expenses,30/08/2023,130399760,Organisational Development,Apprenticeship Scheme
702571,City Cars,"2,080.50",R3042,Client Transport,24/08/2023,130399163,Travel Unit,Special  Transport
702571,City Cars,823.20,R3042,Client Transport,21/08/2023,130399162,Travel Unit,Special  Transport
702571,City Cars,951.00,R3042,Client Transport,21/08/2023,130399164,Travel Unit,Special  Transport
702571,City Cars,"2,526.00",R3042,Client Transport,21/08/2023,130399165,Travel Unit,Special  Transport
702571,City Cars,"1,278.40",R3042,Client Transport,21/08/2023,130399166,Travel Unit,Special  Transport
702571,City Cars,720.00,R3042,Client Transport,21/08/2023,130399167,Travel Unit,Special  Transport
702571,City Cars,37.35,R3042,Client Transport,21/08/2023,130399168,Travel Unit,Special  Transport
702571,City Cars,"1,404.00",R3042,Client Transport,21/08/2023,130399169,Travel Unit,Special  Transport
702571,City Cars,"2,092.80",R3042,Client Transport,21/08/2023,130399170,Travel Unit,Special  Transport
702571,City Cars,"1,907.50",R3042,Client Transport,21/08/2023,130399171,Travel Unit,Special  Transport
702571,City Cars,"2,947.50",R3042,Client Transport,21/08/2023,130399172,Travel Unit,Special  Transport
702571,City Cars,"2,226.00",R3042,Client Transport,21/08/2023,130399173,Travel Unit,Special  Transport
702571,City Cars,"2,970.00",R3042,Client Transport,21/08/2023,130399174,Travel Unit,Special  Transport
702571,City Cars,"1,417.50",R3042,Client Transport,21/08/2023,130399175,Travel Unit,Special  Transport
702571,City Cars,"1,341.00",R3042,Client Transport,21/08/2023,130399176,Travel Unit,Special  Transport
702571,City Cars,592.50,R3042,Client Transport,21/08/2023,130399177,Travel Unit,Special  Transport
702571,City Cars,"1,608.20",R3042,Client Transport,21/08/2023,130399178,Travel Unit,Special  Transport
702571,City Cars,973.50,R3042,Client Transport,21/08/2023,130399179,Travel Unit,Special  Transport
702571,City Cars,790.00,R3042,Client Transport,07/08/2023,130397942,Travel Unit,Special  Transport
702571,City Cars,"1,892.00",R3042,Client Transport,07/08/2023,130397943,Travel Unit,Special  Transport
702571,City Cars,"1,872.00",R3042,Client Transport,07/08/2023,130397934,Travel Unit,Special  Transport
702571,City Cars,"2,092.80",R3042,Client Transport,07/08/2023,130397935,Travel Unit,Special  Transport
702571,City Cars,"1,907.50",R3042,Client Transport,07/08/2023,130397936,Travel Unit,Special  Transport
702571,City Cars,"3,930.00",R3042,Client Transport,07/08/2023,130397937,Travel Unit,Special  Transport
702571,City Cars,"2,597.00",R3042,Client Transport,07/08/2023,130397938,Travel Unit,Special  Transport
702571,City Cars,"3,960.00",R3042,Client Transport,07/08/2023,130397939,Travel Unit,Special  Transport
702571,City Cars,"1,575.00",R3042,Client Transport,07/08/2023,130397940,Travel Unit,Special  Transport
702571,City Cars,"1,788.00",R3042,Client Transport,07/08/2023,130397941,Travel Unit,Special  Transport
702571,City Cars,"1,042.72",R3042,Client Transport,07/08/2023,130397927,Travel Unit,Special  Transport
702571,City Cars,"3,368.00",R3042,Client Transport,07/08/2023,130397930,Travel Unit,Special  Transport
702571,City Cars,"1,268.00",R3042,Client Transport,07/08/2023,130397929,Travel Unit,Special  Transport
702571,City Cars,"2,774.00",R3042,Client Transport,07/08/2023,130397928,Travel Unit,Special  Transport
702571,City Cars,878.90,R3042,Client Transport,07/08/2023,130397931,Travel Unit,Special  Transport
702571,City Cars,522.90,R3042,Client Transport,07/08/2023,130397933,Travel Unit,Special  Transport
702571,City Cars,"1,440.00",R3042,Client Transport,07/08/2023,130397932,Travel Unit,Special  Transport
702579,City Of Wolverhampton College,900.00,R1650,Training Expenses,10/08/2023,130395663,Health and Safety,Health & Safety
702583,Civica UK Limited,333.06,R4535,Computing - Licences,24/08/2023,130398103,Revenues & Benefits,Revenues
702583,Civica UK Limited,"9,625.00",C6002,External Professional Fees,25/08/2023,130399690,,ICT General Programme
702643,Cobalt Telephone Technologies Limited,"11,135.10",R4401,Services - Fees and Charges,29/08/2023,130398637,Parking Services,Car Parks Operational Staff
702685,Digraph Transport Supplies Ltd,-235.51,R4000,Equipment - Purchase,17/08/2023,191166213,Fleet Services,Fleet Management
702685,Digraph Transport Supplies Ltd,98.40,R4000,Equipment - Purchase,17/08/2023,191166214,Fleet Services,Fleet Management
702685,Digraph Transport Supplies Ltd,54.84,R4000,Equipment - Purchase,17/08/2023,191178670,Fleet Services,Fleet Management
702685,Digraph Transport Supplies Ltd,306.45,R4000,Equipment - Purchase,17/08/2023,191178671,Fleet Services,Fleet Management
702685,Digraph Transport Supplies Ltd,46.72,R4000,Equipment - Purchase,17/08/2023,191177338,Fleet Services,Fleet Management
702685,Digraph Transport Supplies Ltd,25.20,R4000,Equipment - Purchase,17/08/2023,191177339,Fleet Services,Fleet Management
702685,Digraph Transport Supplies Ltd,54.00,R4000,Equipment - Purchase,17/08/2023,191177339,Fleet Services,Fleet Management
702723,Concept Elevators (UK) Ltd,120.00,R4400,Services - Professional Fees,11/08/2023,130396663,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
702723,Concept Elevators (UK) Ltd,160.00,R4400,Services - Professional Fees,18/08/2023,130398878,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
702766,Cooper Mobile Services Ltd,70.00,R3022,Vehicle Maintenance - Repairs,30/08/2023,130399480,Waste Services,Anchor Lane Civic Amenity Site
702766,Cooper Mobile Services Ltd,395.00,R4962,Insurance - General,01/08/2023,130397226,Travel Unit,Passenger Transport  General
702766,Cooper Mobile Services Ltd,"1,834.38",R4003,Equipment - R & M,08/08/2023,130397224,Waste Services,Shaw Road Civic Amenity Site
702766,Cooper Mobile Services Ltd,500.00,R4003,Equipment - R & M,08/08/2023,130397225,Waste Services,"Commercial Waste Collection			"
702766,Cooper Mobile Services Ltd,"2,940.00",R3200,Hire of Vehicles,07/08/2023,191175824,Fleet Services,Fleet Management
702766,Cooper Mobile Services Ltd,"3,150.00",R3200,Hire of Vehicles,07/08/2023,191175825,Fleet Services,Fleet Management
702766,Cooper Mobile Services Ltd,"3,150.00",R3200,Hire of Vehicles,07/08/2023,191175826,Fleet Services,Fleet Management
702786,Costa Ltd,992.73,R4102,Provisions (Resale),09/08/2023,130397395,Catering,Civic Centre Catering
702786,Costa Ltd,541.91,R4102,Provisions (Resale),22/08/2023,130398283,Catering,"West Park Tea Room	"
702786,Costa Ltd,880.41,R4102,Provisions (Resale),22/08/2023,130398283,Catering,"West Park Tea Room	"
702786,Costa Ltd,-78.41,R4102,Provisions (Resale),08/08/2023,130396915,Leisure Services,WV Active Catering
702786,Costa Ltd,398.25,R4102,Provisions (Resale),08/08/2023,130396486,Catering,"West Park Tea Room	"
702786,Costa Ltd,235.52,R4102,Provisions (Resale),08/08/2023,130396486,Catering,"West Park Tea Room	"
702786,Costa Ltd,833.34,R4102,Provisions (Resale),08/08/2023,130395496,Leisure Services,WV Active Catering
702805,Countrywide Mobility Services Limited,775.00,R4003,Equipment - R & M,08/08/2023,130397227,Older People Provider Services,"ILS Stores			"
702863,Credential Environmental Limited,482.40,R5003,TPP - Waste Disposal,10/08/2023,130391741,Waste Services,"Commercial Waste Disposal			"
702863,Credential Environmental Limited,756.00,R5003,TPP - Waste Disposal,10/08/2023,130391742,Waste Services,"Commercial Waste Disposal			"
702863,Credential Environmental Limited,"1,117.60",R5003,TPP - Waste Disposal,10/08/2023,130391743,Waste Services,"Commercial Waste Disposal			"
702910,Cummings Brothers,20.00,R4007,Materials,21/08/2023,130398507,Environmental Services,Parks  Ranger Service
702910,Cummings Brothers,180.00,R4400,Services - Professional Fees,30/08/2023,130399762,Private Sector Housing,Private Sector Housing
702910,Cummings Brothers,500.00,R4400,Services - Professional Fees,02/08/2023,130396785,Corporate Asset Management,Centralised Planned Maintenance
702910,Cummings Brothers,3.50,R4007,Materials,03/08/2023,130392288,Environmental Services,Parks  Ranger Service
