,Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
INSERTED DETAIL,708708,William Gough Limited,354.82,R2001,R&M - Departmental planned (external),22/03/2024,130421343,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,261.74,R2001,R&M - Departmental planned (external),22/03/2024,130421774,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,196.22,R2001,R&M - Departmental planned (external),22/03/2024,130421775,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,958.97,R2001,R&M - Departmental planned (external),22/03/2024,130421969,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,208.72,R2001,R&M - Departmental planned (external),22/03/2024,130421795,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,169.23,R2001,R&M - Departmental planned (external),22/03/2024,130421310,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,56.61,R2001,R&M - Departmental planned (external),22/03/2024,130421770,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,157.95,R2001,R&M - Departmental planned (external),22/03/2024,130421752,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,107.18,R2001,R&M - Departmental planned (external),22/03/2024,130421755,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,106.68,R2001,R&M - Departmental planned (external),22/03/2024,130421756,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,124.11,R2001,R&M - Departmental planned (external),22/03/2024,130421760,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,123.95,R2001,R&M - Departmental planned (external),22/03/2024,130421771,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),22/03/2024,130421772,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,80.99,R2001,R&M - Departmental planned (external),22/03/2024,130421957,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),22/03/2024,130421963,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,"6,040.83",R2001,R&M - Departmental planned (external),22/03/2024,130422358,Project and Works Team – Maintenance Programme,Centralised R&M
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),25/03/2024,130420664,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,63.68,R2001,R&M - Departmental planned (external),25/03/2024,130420663,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,175.12,R2001,R&M - Departmental planned (external),25/03/2024,130420102,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,162.51,R2001,R&M - Departmental planned (external),25/03/2024,130420091,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,85.19,R2001,R&M - Departmental planned (external),25/03/2024,130421316,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,95.52,R2001,R&M - Departmental planned (external),25/03/2024,130421317,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,131.86,R2001,R&M - Departmental planned (external),25/03/2024,130421326,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,124.10,R2001,R&M - Departmental planned (external),25/03/2024,130422343,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,310.26,R2001,R&M - Departmental planned (external),25/03/2024,130422339,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,107.18,R2001,R&M - Departmental planned (external),25/03/2024,130422342,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,366.67,R2001,R&M - Departmental planned (external),25/03/2024,130422350,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,433.59,R2001,R&M - Departmental planned (external),25/03/2024,130422353,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,169.23,R2001,R&M - Departmental planned (external),25/03/2024,130422599,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,63.68,R2001,R&M - Departmental planned (external),25/03/2024,130422346,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),25/03/2024,130422347,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,127.36,R2001,R&M - Departmental planned (external),25/03/2024,130422349,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708760,Wolverhampton Community Radio Training Ltd,841.51,R4700,Grant Payments,20/03/2024,191263777,Ward Funds,Ward Fund - Ettingshall
INSERTED DETAIL,708760,Wolverhampton Community Radio Training Ltd,"1,000.00",R4700,Grant Payments,20/03/2024,191263793,Ward Funds,Ward Fund - Merry Hill
INSERTED DETAIL,708768,Wolverhampton Grammar School,"21,431.00",R5036,TPP - Independent Schools,12/03/2024,130403794,Special Educational Needs,"Special Education Provision ""In City""			"
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"6,525.00",R4962,Insurance - General,13/03/2024,191259978,Audit Services,Property Insurances
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"53,266.39",C1100,Construction and Conversion,12/03/2024,130420450,,Boiler Replacement Programme
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"129,684.43",C1100,Construction and Conversion,12/03/2024,130420449,,Boiler Replacement Programme
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"152,000.00",C1100,Construction and Conversion,15/03/2024,130421136,,Lift and DDA Improvements
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"525,000.00",C1100,Construction and Conversion,15/03/2024,130421138,,Studies & Capitalised Salaries
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"100,000.00",C1100,Construction and Conversion,15/03/2024,130421139,,Decent Homes - Stock Improvements
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"8,322.42",C1100,Construction and Conversion,20/03/2024,191263727,,Adaptations for People with Disabilites
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"8,769.36",C1100,Construction and Conversion,20/03/2024,191263738,,Adaptations for People with Disabilites
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"3,218.61",C1100,Construction and Conversion,20/03/2024,191263713,,Adaptations for People with Disabilites
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"7,677.00",C1100,Construction and Conversion,20/03/2024,191263723,,Adaptations for People with Disabilites
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"35,844.97",R4962,Insurance - General,21/03/2024,191264192,Audit Services,Property Insurances
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"8,659.84",C1100,Construction and Conversion,18/03/2024,191261911,,Adaptations for People with Disabilites
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"8,682.04",C1100,Construction and Conversion,18/03/2024,191261901,,Adaptations for People with Disabilites
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"7,083.00",R4450,Wolverhampton Homes Management Fee,21/03/2024,191264848,Estates and Valuations,Transferred HRA Shops
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"79,166.74",R4450,Wolverhampton Homes Management Fee,21/03/2024,191264846,Housing Revenue Account,"Homelessness Funding	"
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"2,489,833.63",R2001,R&M - Departmental planned (external),21/03/2024,191264844,Housing Revenue Account,Payments to Wolverhampton Homes
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"18,499.00",R5010,TPP - Other,21/03/2024,191264847,Community Safety & Community Cohesion,Anti Social Behaviour Unit
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"1,298,916.63",R4450,Wolverhampton Homes Management Fee,21/03/2024,191264845,Housing Revenue Account,Payments to Wolverhampton Homes
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"15,118.20",R9308,Fees - Other,21/03/2024,191264851,Housing Revenue Account,"Homelessness Funding	"
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"330,000.00",R4451,Wolverhampton Homes Management Fee - Additional,21/03/2024,191264850,Housing Revenue Account - Communities,Carelink
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"33,614.00",R4401,Services - Fees and Charges,21/03/2024,191264849,Housing Revenue Account,Rents Management
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"27,239.94",C1100,Construction and Conversion,25/03/2024,191265742,,Adaptations for People with Disabilites
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"195,656.73",C1100,Construction and Conversion,08/03/2024,130420451,,Boiler Replacement Programme
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"7,995.88",C1100,Construction and Conversion,12/03/2024,191258205,,Adaptations for People with Disabilites
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"8,848.66",C1100,Construction and Conversion,12/03/2024,191258206,,Adaptations for People with Disabilites
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"7,584.01",C1100,Construction and Conversion,12/03/2024,191258208,,Adaptations for People with Disabilites
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"7,886.83",C1100,Construction and Conversion,12/03/2024,191258209,,Adaptations for People with Disabilites
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"8,939.60",C1100,Construction and Conversion,12/03/2024,191258210,,Adaptations for People with Disabilites
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"8,039.38",C1100,Construction and Conversion,12/03/2024,191258211,,Adaptations for People with Disabilites
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"10,826.62",C1100,Construction and Conversion,12/03/2024,191258212,,Adaptations for People with Disabilites
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"8,956.31",C1100,Construction and Conversion,12/03/2024,191258215,,Adaptations for People with Disabilites
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"8,839.63",C1100,Construction and Conversion,12/03/2024,191258216,,Adaptations for People with Disabilites
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"7,248.22",C1100,Construction and Conversion,12/03/2024,191258217,,Adaptations for People with Disabilites
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"8,196.84",C1100,Construction and Conversion,12/03/2024,191258222,,Adaptations for People with Disabilites
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"7,885.15",C1100,Construction and Conversion,12/03/2024,191258226,,Adaptations for People with Disabilites
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"8,414.18",C1100,Construction and Conversion,12/03/2024,191258228,,Adaptations for People with Disabilites
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"8,170.00",C1100,Construction and Conversion,12/03/2024,191258229,,Adaptations for People with Disabilites
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"11,278.56",C1100,Construction and Conversion,12/03/2024,191258230,,Adaptations for People with Disabilites
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"8,755.36",C1100,Construction and Conversion,12/03/2024,191258231,,Adaptations for People with Disabilites
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"7,892.02",C1100,Construction and Conversion,13/03/2024,191260003,,Adaptations for People with Disabilites
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"8,119.76",C1100,Construction and Conversion,13/03/2024,191260004,,Adaptations for People with Disabilites
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"8,883.97",C1100,Construction and Conversion,13/03/2024,191260007,,Adaptations for People with Disabilites
INSERTED DETAIL,708770,Wolverhampton Homes Limited,"8,347.34",C5011,Grants paid out to other organisations,13/03/2024,191260008,,Disabled Facilities Grants
