FORMAT CIAXLONE REPORT,DefnSheetName=_defntemp_,,,,,,,,,,,,,,,,,,
*,Body Name,Supplier Name,Transaction Ref/No,Supplier Code,Payment Date,Gross Value (detail),Vat Amount,Service Label,Service Code,Expenditure Code,Expenditure Category,Service Division,Directorate,Department,Department Description,Sub Team,Sub Team Description,Reference,Unique Reference
LIST,Blackpool Council,Jpf Systems Limited,181200,1002135,4/03/2024,660.00,110.00,Bickerstaffe,40062,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,DUP,Dual Use Propeties - 3,BDBH,Buildings - Bickerstaffe House - 5,933568,1002135181200933568
LIST,Blackpool Council,ANGLO ASBESTOS LIMITED,181203,1140021,4/03/2024,"30,540.00","5,090.00",,,65509,Contract Expenses,Non-Repairs - 1,HRASEC,HBA,General Management - 3,HBA2,General Management - 5,INV-0413,1140021181203INV-0413
LIST,Blackpool Council,Abelglass Trade Supplies Ltd,181223,1001019,14/03/2024,837.60,139.60,,,61065,Major Contractual Works,Non-Repairs - 1,HRASEC,HBA,General Management - 3,HBA2,General Management - 5,INV-10762,1001019181223INV-10762
LIST,Blackpool Council,Key Engineering Supplies Ltd,181225,1000771,4/03/2024,582.00,97.00,Coopers Way,20004,63201,Clothing and Uniforms,Adult Services - 1,ADULTS,APCBAA,Coopers Way - 3,APCBAA2,Coopers Way - 5,68155,100077118122568155
LIST,Blackpool Council,Travis Perkins Trading Company Limited,181234,1000056,4/03/2024,"1,313.72",218.95,,,61065,Major Contractual Works,Non-Repairs - 1,HRASEC,HBA,General Management - 3,HBA2,General Management - 5,6938 AAF023,10000561812346938 AAF023
LIST,Blackpool Council,DIRECT COMMUNICATION RADIO SERVICES LTD,181440,1140802,1/03/2024,"15,616.80","2,602.80",,,65509,Contract Expenses,Community & Env Services - 1,BPLSER,CCTV,Cctv - 3,CCTV2,Cctv - 5,264314,1140802181440264314
LIST,Blackpool Council,Amulet (Churchill Security Solutions) Ltd,181443,1003692,5/03/2024,"30,390.70","5,065.12",Municipal Building - DWP,40254,63418,Security Services,Resources - 1,TRSTOT,DUP,Dual Use Propeties - 3,BDMB,Buildings -Municipal Buildings - 5,96458,100369218144396458
LIST,Blackpool Council,Sellick Partnership Limited,181468,1001076,1/03/2024,"2,446.96",407.83,"Prop, Comm & Litigation Gen",61002,60793,Supply Other,Governance & Partnerships - 1,DEMTOT,LADTOT1,Legal Services - 3,LADTOT3,Legal Services - 5,INV535699,1001076181468INV535699
LIST,Blackpool Council,REDACTED PERSONAL DATA,181469,1002056,5/03/2024,612.00,102.00,Legal And Court Costs,61060,64707,Counsels Fees,Governance & Partnerships - 1,DEMTOT,LADTOT1,Legal Services - 3,LADTOT3,Legal Services - 5,278240,1002056181469278240
LIST,Blackpool Council,REDACTED PERSONAL DATA,181471,1004947,1/03/2024,"1,518.00",253.00,Legal And Court Costs,61060,64707,Counsels Fees,Governance & Partnerships - 1,DEMTOT,LADTOT1,Legal Services - 3,LADTOT3,Legal Services - 5,482588,1004947181471482588
LIST,Blackpool Council,REDACTED PERSONAL DATA,181472,1003766,1/03/2024,"3,594.00",599.00,Legal And Court Costs,61060,64707,Counsels Fees,Governance & Partnerships - 1,DEMTOT,LADTOT1,Legal Services - 3,LADTOT3,Legal Services - 5,273689,1003766181472273689
LIST,Blackpool Council,REDACTED PERSONAL DATA,181473,1140128,1/03/2024,"1,152.00",192.00,Legal And Court Costs,61060,64707,Counsels Fees,Governance & Partnerships - 1,DEMTOT,LADTOT1,Legal Services - 3,LADTOT3,Legal Services - 5,278259,1140128181473278259
LIST,Blackpool Council,REDACTED PERSONAL DATA,181474,1140128,1/03/2024,"8,058.00","1,343.00",Legal And Court Costs,61060,64707,Counsels Fees,Governance & Partnerships - 1,DEMTOT,LADTOT1,Legal Services - 3,LADTOT3,Legal Services - 5,276331,1140128181474276331
LIST,Blackpool Council,REDACTED PERSONAL DATA,181475,1001473,1/03/2024,"8,316.00","1,386.00",Legal And Court Costs,61060,64707,Counsels Fees,Governance & Partnerships - 1,DEMTOT,LADTOT1,Legal Services - 3,LADTOT3,Legal Services - 5,479705,1001473181475479705
LIST,Blackpool Council,REDACTED PERSONAL DATA,181476,1001065,1/03/2024,540.00,90.00,Legal And Court Costs,61060,64707,Counsels Fees,Governance & Partnerships - 1,DEMTOT,LADTOT1,Legal Services - 3,LADTOT3,Legal Services - 5,277188,1001065181476277188
LIST,Blackpool Council,REDACTED PERSONAL DATA,181477,1006115,5/03/2024,"1,110.00",185.00,Legal And Court Costs,61060,64707,Counsels Fees,Governance & Partnerships - 1,DEMTOT,LADTOT1,Legal Services - 3,LADTOT3,Legal Services - 5,484047,1006115181477484047
LIST,Blackpool Council,Egress Software Technologies Ltd,181484,1004226,4/03/2024,"4,911.60",818.60,Legal And Court Costs,61060,63532,Computer Running and License Costs,Governance & Partnerships - 1,DEMTOT,LADTOT1,Legal Services - 3,LADTOT3,Legal Services - 5,INVUK25209,1004226181484INVUK25209
LIST,Blackpool Council,PENNINGTON CHOICES LTD,181590,1139733,1/03/2024,"6,864.00","1,144.00",,,61065,Major Contractual Works,Non-Repairs - 1,HRASEC,HBA,General Management - 3,HBA2,General Management - 5,61350,113973318159061350
LIST,Blackpool Council,Curo Care - Delaheys Care Home,182293,1006747,8/03/2024,"1,566.14",0.00,Nursing Placements,20455,64506,Nursing Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,652415I,1006747182293652415I
LIST,Blackpool Council,Nonstop Consulting Ltd,182775,1002770,4/03/2024,"2,114.33",352.39,Supporting Our Children,10510,60791,Agency Staff,Children's Services - 1,CHISER,JBT,Looked After Children - 3,JBT2,Looked After Children - 5,UK256426,1002770182775UK256426
LIST,Blackpool Council,North Liverpool Construction Ltd (Fac067),183319,1003477,12/03/2024,"2,207.33",367.89,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,130766,1003477183319130766
LIST,Blackpool Council,Elite Group Lca Limited,183362,1003553,5/03/2024,"1,773.39",295.57,Boundary Primary - General,90000,63305,VAT ADJUSTMENT,Not Applicable - 1,NA,NA,Schools - Delegated - 3,NA,Not Applicable - 5,INV-1149,1003553183362INV-1149
LIST,Blackpool Council,Jobs Friends & Houses Cic,183373,1002587,7/03/2024,920.00,0.00,Household Support Fund,10465,64501,Private Contractors,Children's Services - 1,CHISER,EHOTH,Early Help Other - 3,EHOTH2,Early Help Other - 5,0010,10025871833730010
LIST,Blackpool Council,Remedian It Solutions Ltd,183378,1003035,5/03/2024,383.94,63.99,Boundary Primary - General,10082,66204,ICT Support,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED071,Boundary Park Community - 5,INV-18198,1003035183378INV-18198
LIST,Blackpool Council,Marshall Leasing Ltd,183382,1004167,5/03/2024,"6,396.00","1,066.00",Boundary Primary - General,10082,62221,Operating Leases,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED071,Boundary Park Community - 5,3293790,10041671833823293790
LIST,Blackpool Council,Testbase,183394,1000086,4/03/2024,354.00,59.00,St Bernadettes -General,10174,63711,Subscriptions,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED191,St Bernadettes Catholic - 5,589487,1000086183394589487
LIST,Blackpool Council,Romano Education Limited,183414,1140161,11/03/2024,785.21,130.87,St Bernadettes -General,10174,60792,Supply Education Support,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED191,St Bernadettes Catholic - 5,RED010458,1140161183414RED010458
LIST,Blackpool Council,Patrol,183467,1000992,4/03/2024,857.75,0.00,Administration - Car Parks,60042,63801,Other Expenses,Budgets Outside Cash Limits - 1,BUDOCL,PARADM,Parking Administration - 3,PARADM2,Parking Administration - 5,15028,100099218346715028
LIST,Blackpool Council,Cassidy + Ashton Group Limited,183489,1000808,5/03/2024,"35,417.10","5,902.85",,,63413,Consultants,Children's Services - 1,CHISER,NONDEL,Schools - Non Delegated - 3,NONDEL2,Schools - Non Delegated - 5,20804,100080818348920804
LIST,Blackpool Council,REDACTED PERSONAL DATA,183718,1004227,11/03/2024,983.01,0.00,Ongoing Direct Payment,20230,65604,Direct Payments,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,653372,1004227183718653372
LIST,Blackpool Council,Cassidy + Ashton Group Limited,183997,1000808,5/03/2024,"13,650.00","2,275.00",,,61065,Major Contractual Works,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED511,Highfurlong - 5,20811,100080818399720811
LIST,Blackpool Council,Insight Direct (Uk) Ltd,183998,1001148,4/03/2024,897.84,149.64,E-Community Team,40107,63532,Computer Running and License Costs,Resources - 1,TRSTOT,FGAB,Ict E-Government - 3,FGABBA1,Ict Modernisation - 5,2100817085,10011481839982100817085
LIST,Blackpool Council,Insight Direct (Uk) Ltd,184008,1001148,4/03/2024,"3,538.63",589.77,Strategic Management& Admin,40101,63532,Computer Running and License Costs,Resources - 1,TRSTOT,FGAA,Ict Corporate Services - 3,FGAA2,Ict Corporate Services FGAA2 - 5,2100817363,10011481840082100817363
LIST,Blackpool Council,Lancaster Education Centre,184019,1000371,4/03/2024,250.00,0.00,St Bernadettes -Training & Development,10171,60911,Training Expenses,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED191,St Bernadettes Catholic - 5,7446,10003711840197446
LIST,Blackpool Council,System Hygiene,184085,1000097,8/03/2024,813.60,135.60,St Bernadettes -Cleaning,10172,61601,Consumable Supplies,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED191,St Bernadettes Catholic - 5,1146995,10000971840851146995
LIST,Blackpool Council,Tmp (Uk) Ltd,184100,1000064,4/03/2024,335.24,55.87,Tro Advertising,30132,64501,Private Contractors,Community & Env Services - 1,BPLSER,TR,Transportation - 3,TRA1,Traffic Managem - 5,352434,1000064184100352434
LIST,Blackpool Council,Tmp (Uk) Ltd,184104,1000064,4/03/2024,335.24,55.87,Tro Advertising,30132,64501,Private Contractors,Community & Env Services - 1,BPLSER,TR,Transportation - 3,TRA1,Traffic Managem - 5,352435,1000064184104352435
LIST,Blackpool Council,Tmp (Uk) Ltd,184106,1000064,4/03/2024,442.86,73.81,Tro Advertising,30132,64501,Private Contractors,Community & Env Services - 1,BPLSER,TR,Transportation - 3,TRA1,Traffic Managem - 5,352436,1000064184106352436
LIST,Blackpool Council,REAL WORLD GROUP LTD,184163,1140571,4/03/2024,"1,500.00",250.00,Corporate Training,64004,60911,Training Expenses,Chief Executive - 1,CEXTOT,OWD,Organisation & Workforce Dev - 3,OWD2,Organisation & Workforce Dev - 5,8737,11405711841638737
LIST,Blackpool Council,The Boathouse Youth Ltd,184197,1002335,6/03/2024,"12,421.20",0.00,Holiday Activities & Food(Haf),62046,64501,Private Contractors,Public Health - 1,PUBHEL,PUBGRT1,Public Health Grant Spend - 3,PUBGRT3,Public Health Grant Spend - 5,BHYHAF230124,1002335184197BHYHAF230124
LIST,Blackpool Council,Vincents Solicitors,184209,1002611,4/03/2024,600.00,100.00,Lac Financial Assistance,10544,65587,38 (6) costs,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,SM/159938.001,1002611184209SM/159938.001
LIST,Blackpool Council,REDACTED PERSONAL DATA,184224,1006299,4/03/2024,700.00,0.00,Adults Training,20032,60911,Training Expenses,Adult Services - 1,ADULTS,ADULTTR,Adults Training - 3,ADULTTR2,Adults Training - 5,BP:06,1006299184224BP:06
LIST,Blackpool Council,BEAR CARE SERVICES LTD,184239,1139908,5/03/2024,"10,360.00",0.00,Lac Financial Assistance,10544,65551,Rent and Rent Bonds,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,INV-1899,1139908184239INV-1899
LIST,Blackpool Council,Deeprish Enterprise Ltd,184243,1007343,14/03/2024,780.00,0.00,Foster Care Payments,10526,63401,General Services,Children's Services - 1,CHISER,JBR,Lac - Placements - 3,JBR2,Lac - Placements - 5,63,100734318424363
LIST,Blackpool Council,Closomat Limited,184275,1000067,4/03/2024,618.00,103.00,Csdp,20424,65401,Aids To Daily Living,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,SI-121698,1000067184275SI-121698
LIST,Blackpool Council,North Liverpool Construction Ltd (Fac067),184284,1003477,12/03/2024,"8,212.28","1,368.71",HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,130763,1003477184284130763
LIST,Blackpool Council,North Liverpool Construction Ltd (Fac067),184286,1003477,12/03/2024,"2,574.07",429.01,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,130767,1003477184286130767
LIST,Blackpool Council,Moore Readymix Ltd,184351,1000733,5/03/2024,520.52,86.76,Core Footway-Day To Day,90000,63041,VAT ADJUSTMENT,Not Applicable - 1,NA,NA,Not Applicable - 3,NA,Not Applicable - 5,144855,1000733184351144855
LIST,Blackpool Council,ALEXANDERS APPLIANCES DIRECT LTD,184360,1141962,4/03/2024,"1,962.00",327.00,Boundary Primary - General,10082,63030,Domestic Equipment Purchase,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED071,Boundary Park Community - 5,INV-522035,1141962184360INV-522035
LIST,Blackpool Council,North Liverpool Construction Ltd (Fac067),184372,1003477,12/03/2024,"8,378.06","1,396.34",HRA Capital Balance Sheet,90080,99999,VAT ADJUSTMENT,Not Applicable - 1,ZCONBS,ZCASUM1,Not Applicable - 3,ZCASUM3,Not Applicable - 5,130768,1003477184372130768
LIST,Blackpool Council,North Liverpool Construction Ltd (Fac067),184373,1003477,5/03/2024,886.93,147.82,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,130757,1003477184373130757
LIST,Blackpool Council,Humly North West Limited,184395,1001787,11/03/2024,"2,695.50",449.25,Bispham Endowed -Supply Costs,10024,60794,Supply Teaching,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED031,Bispham Endowed C Of E Primary - 5,59172,100178718439559172
LIST,Blackpool Council,Allied Publicity Services (Manchester) Ltd,184396,1003694,1/03/2024,"1,269.77",211.63,Blue Badge Reform,90000,63401,VAT ADJUSTMENT,Resources - 1,TRSTOT,NA,Not Applicable - 3,NA,Not Applicable - 5,C83700,1003694184396C83700
LIST,Blackpool Council,Countrywide Grounds Maintenance Ltd,184398,1001195,5/03/2024,469.50,78.25,Stanley -General,10334,64501,Private Contractors,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED371,Stanley Primary School - 5,554940,1001195184398554940
LIST,Blackpool Council,Sharp Business Systems Plc T/A Copifax,184401,1000412,11/03/2024,425.30,70.88,Stanley -General Stock,10309,63305,Photocopying Charges,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED371,Stanley Primary School - 5,8072570835,10004121844018072570835
LIST,Blackpool Council,Total Leisure Engineering Ltd,184477,1003750,5/03/2024,386.23,64.37,Moor Park Leisure Centre,40008,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,AEB,Buildings - 3,BDLC,Buildings - Leisure Centres - 5,8929,10037501844778929
LIST,Blackpool Council,Peerless Fencing Ltd,184484,1000861,7/03/2024,"4,792.73",798.79,West Street,60052,61012,Maintenance Private Contractor,Budgets Outside Cash Limits - 1,BUDOCL,TPCARP1,Parking Services - 3,TPCARP12,Parking Services TPCARP12 - 5,PF7990,1000861184484PF7990
LIST,Blackpool Council,Wilde Consultants Limited,184503,1002535,5/03/2024,"218,884.00","36,480.67",,,63413,Consultants,Communication & Regeneration - 1,AMCPI,HJ,Growth & Prosperity Team - 3,MPB1,Edc - Economic Dev Company - 5,26555-6,100253518450326555-6
LIST,Blackpool Council,Versalift Distributors (Uk) Ltd,184505,1000050,5/03/2024,"5,766.00",961.00,"Depot, Management & Admin",50102,60911,Training Expenses,Communication & Regeneration - 1,AMCPI,PJOP,Illuminations - Operations - 3,PJHA1,"Depot, Management & Admin - 5",52239,100005018450552239
LIST,Blackpool Council,Sharp Business Systems Plc T/A Copifax,184528,1000412,11/03/2024,583.09,97.18,Highfurlong -Curriculum Resources,10339,63305,Photocopying Charges,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED511,Highfurlong - 5,807257786,1000412184528807257786
LIST,Blackpool Council,Libresoft Ltd,184532,1005457,5/03/2024,457.20,76.20,Stanley -English,10307,63711,Subscriptions,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED371,Stanley Primary School - 5,INV-3532,1005457184532INV-3532
LIST,Blackpool Council,The Speech Bubble Ltd,184540,1001749,7/03/2024,"2,250.00",0.00,Highfurlong -Pupil Premium,10344,63412,Therapeutic Work,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED511,Highfurlong - 5,TSBI-3401,1001749184540TSBI-3401
LIST,Blackpool Council,LYDIA CROSSLEY T/A GOOD MORNING DIGITAL,184617,1141128,4/03/2024,"4,940.00",0.00,,,60981,Professional Fees,Communication & Regeneration - 1,AMCPI,AHHB,Blackpool Museum Project - 3,AHHB2,Blackpool Museum Project - 5,INV-86,1141128184617INV-86
LIST,Blackpool Council,Chartered Institute Of Environmental,184627,1000428,4/03/2024,"1,680.00",280.00,Food Hygiene & Safety Group,30218,60921,Advertising,Community & Env Services - 1,BPLSER,PUBPRO,Public Protection - 3,PYEP1,Public Protecti - 5,PS028292,1000428184627PS028292
LIST,Blackpool Council,Chartered Institute Of Environmental,184631,1000428,5/03/2024,258.00,0.00,Food Hygiene & Safety Group,30218,63401,General Services,Community & Env Services - 1,BPLSER,PUBPRO,Public Protection - 3,PYCA1,Public Protecti - 5,PS028344,1000428184631PS028344
LIST,Blackpool Council,The Education Shed Ltd,184638,1003593,11/03/2024,503.00,83.83,Bispham Endowed -Computer Licences,10031,63532,Computer Running and License Costs,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED031,Bispham Endowed C Of E Primary - 5,INV-123498,1003593184638INV-123498
LIST,Blackpool Council,Valtech Limited,184653,1003725,1/03/2024,556.42,92.74,Blue Badge Reform,40098,63401,General Services,Resources - 1,TRSTOT,FCAD,Customer First - 3,FCAD2,Customer First - 5,UKSI23341,1003725184653UKSI23341
LIST,Blackpool Council,REAL CARE CHILDREN SERVICES LTD,184659,1140706,6/03/2024,"2,269.10",0.00,Sct17,10545,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,040224LS,1140706184659040224LS
LIST,Blackpool Council,Automated Systems Group Limited,184669,1004651,7/03/2024,"1,246.61",207.77,Moor Park -Office,10295,63305,Photocopying Charges,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED361,Moor Park - 5,0637258,10046511846690637258
LIST,Blackpool Council,Whistl Uk Limited,184686,1001944,5/03/2024,"6,206.46","1,034.41",Post Team,40115,63511,Postages,Resources - 1,TRSTOT,FCAD,Customer First - 3,FCAD2,Customer First - 5,IN18US24000464,1001944184686IN18US24000464
LIST,Blackpool Council,REAL CARE CHILDREN SERVICES LTD,184706,1140706,6/03/2024,"3,872.45",0.00,Sct17,10545,65507,Personal,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,040224ML,1140706184706040224ML
LIST,Blackpool Council,Romano Education Limited,184716,1140161,13/03/2024,503.60,83.93,St Bernadettes -General,10174,60792,Supply Education Support,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED191,St Bernadettes Catholic - 5,RE010468,1140161184716RE010468
LIST,Blackpool Council,Konica Minolta Business (Uk) Ltd,184717,1000277,11/03/2024,998.82,166.47,St Bernadettes -Reprographics,10158,63305,Photocopying Charges,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED191,St Bernadettes Catholic - 5,1168609338,10002771847171168609338
LIST,Blackpool Council,Konica Minolta Business (Uk) Ltd,184732,1000277,12/03/2024,880.78,146.80,St Bernadettes -Reprographics,10158,63305,Photocopying Charges,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED191,St Bernadettes Catholic - 5,1168623609,10002771847321168623609
LIST,Blackpool Council,Taranto Systems Ltd,184824,1004688,8/03/2024,401.08,66.85,General Charges - Car Parks,60037,63801,Other Expenses,Budgets Outside Cash Limits - 1,BUDOCL,PARADM,Parking Administration - 3,PARADM2,Parking Administration - 5,INV0000002577,1004688184824INV0000002577
LIST,Blackpool Council,Groundwork Cheshire Lancs And Merseyside,184842,1001523,5/03/2024,"3,294.96",549.16,At The Grange,40050,63101,Provisions,Resources - 1,TRSTOT,AEB,Buildings - 3,BDCH,Buildings -Childrens - 5,0000004714,10015231848420000004714
LIST,Blackpool Council,Groundwork Cheshire Lancs And Merseyside,184843,1001523,5/03/2024,"16,399.99","2,733.33",Eco Coaching,64031,61066,Service Contracts,Chief Executive - 1,CEXTOT,CORPDU1,"Corp Dev, Eng & Comms - 3",CORPDU2,"Corp Dev, Eng & Comms - 5",0000004719,10015231848430000004719
