Organisation name,Organisation Code,Effective date,Directorate / service where expenditure incurred,Service Category label,Service category URI,Supplier (Beneficiary) name,Local supplier (beneficiary) internal reference,Supplier,Supplier registered charity number,VCSE grant,Payment date - G/L Date,Transaction number,Net Amount,Irrecoverable VAT,purpose_of_spend,Procurement classification / merchant category: Council’s procurement category name,Procurement classification / merchant category: CPV label,Procurement classification / merchant category: CPV code,Procurement classification / merchant category: Proclass label,Procurement classification / merchant category: Proclass code,card_transaction
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Amber Construction Services Ltd,1231168,,,,31/08/2023,2200340937,"£635,555.96",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Amber Construction Services Ltd,1231168,,,,31/08/2023,2200340938,"£49,426.39",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Amber Construction Services Ltd,1231168,,,,15/09/2023,2200343957,"£219,781.17",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Amber Construction Services Ltd,1231168,,,,28/09/2023,2200346712,"£675,818.61",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Amber Construction Services Ltd,1231168,,,,28/09/2023,2200346719,"£186,648.44",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Aquaneed Ltd,1260944,,,,05/07/2023,2200330113,"£10,615.37",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Aquaneed Ltd,1260944,,,,21/07/2023,2200333511,"£7,081.28",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Aquaneed Ltd,1260944,,,,25/07/2023,2200334198,"£4,953.25",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Aquaneed Ltd,1260944,,,,09/08/2023,2200337579,"£9,653.41",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Aquaneed Ltd,1260944,,,,14/08/2023,2200338234,"£7,360.78",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Aquaneed Ltd,1260944,,,,31/08/2023,2200340898,"£8,428.10",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Aquaneed Ltd,1260944,,,,15/09/2023,2200344077,"£7,572.64",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Arbtech Consulting Ltd,1310887,,,,08/08/2023,2200337122,£689.00,,Site Works,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Arcadis Llp ,1232430,,,,11/07/2023,2200331359,"£4,793.00",,Professional Fees : Non Legal,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Arcadis Llp ,1232430,,,,01/09/2023,2200341164,"£4,515.00",,Site Works,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Arcadis Llp ,1232430,,,,18/09/2023,2200344378,"£13,000.00",,Construction : enhancements,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Arcadis Llp ,1232430,,,,18/09/2023,2200344379,"£7,140.00",,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Arcadis Llp ,1232430,,,,18/09/2023,2200344385,"£15,288.00",,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Archway Sheet Metal Works Limited,1301025,,,,21/09/2023,2200345169,"£9,450.00",,Special Maintenance,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Arcus Consulting Llp,1265536,,,,05/07/2023,2200330005,"£2,800.00",,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Arcus Consulting Llp,1265536,,,,05/07/2023,2200330007,"£2,800.00",,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ark Build Plc ,1231173,,,,08/08/2023,2200337171,"£4,154.00",,Site Works,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ark Build Plc ,1231173,,,,08/08/2023,2200337172,"£10,000.00",,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ark Consultancy Limited,1275605,,,,29/09/2023,2200346881,"£10,097.80",,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ark Consultancy Limited,1275605,,,,29/09/2023,2200346882,"£6,164.16",,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ascendit Lifts Limited,1305556,,,,18/07/2023,2200332760,"£7,504.00",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,03/07/2023,2200329340,£771.00,,Legal Fees & expenses,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,03/07/2023,2200329377,"£1,748.00",,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,04/07/2023,2200329828,"£25,541.67",,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,05/07/2023,2200330146,£629.00,,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,05/07/2023,2200330148,£528.00,,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,10/07/2023,2200331264,"£1,213.00",,Professional Fees : Non Legal,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,17/07/2023,2200332508,£813.00,,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,02/08/2023,2200335826,£658.50,,Legal Fees & expenses,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,02/08/2023,2200335837,"£5,800.00",,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,02/08/2023,2200335841,£650.00,,Legal Fees & expenses,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,03/08/2023,2200336252,£613.00,,Professional Fees : Non Legal,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,04/08/2023,2200336357,"£2,767.00",,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,04/08/2023,2200336358,£669.00,,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,04/08/2023,2200336484,£500.00,,Legal Fees & expenses,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,07/08/2023,2200336845,"£1,925.00",,Professional Fees : Non Legal,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,17/08/2023,2200338906,£575.00,,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,25/08/2023,2200340241,"£1,356.00",,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,25/08/2023,2200340312,"£2,047.20",,Legal Fees & expenses,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,31/08/2023,2200340924,£596.00,,Legal Fees & expenses,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,31/08/2023,2200341078,"£1,234.50",,Legal Fees & expenses,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,31/08/2023,2200341079,"£1,234.50",,Legal Fees & expenses,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,04/09/2023,2200341698,£515.00,,Professional Fees : Non Legal,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,05/09/2023,2200341784,"£1,617.00",,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,05/09/2023,2200341800,£500.00,,Professional Fees : Non Legal,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,05/09/2023,2200341863,"£10,907.00",,Professional Fees : Non Legal,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,05/09/2023,2200341880,"£1,226.00",,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,18/09/2023,2200344367,"£1,242.00",,Legal Fees & expenses,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,18/09/2023,2200344368,"£1,235.00",,Legal Fees & expenses,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,18/09/2023,2200344387,"£2,000.00",,Legal Fees & expenses,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,18/09/2023,2200344388,"£2,000.00",,Legal Fees & expenses,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,20/09/2023,2200344893,£640.00,,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ashfords Llp ,1232627,,,,29/09/2023,2200346913,£621.00,,Professional Fees : Non Legal,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Association For Cultural Advancement Through Visual Art (ACA,1232644,,,,10/07/2023,2200331096,"£3,000.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Association For Cultural Advancement Through Visual Art (ACA,1232644,,,,24/07/2023,2200333861,"£15,936.90",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Atlantic Access Ltd,1284363,,,,21/08/2023,2200339438,£720.00,,Other capital equipment,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Atlas Maintenance Service Limited,1299798,,,,15/08/2023,2200338462,"£26,799.93",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Axis Europe Plc,1232679,,,,13/07/2023,2200332089,"£69,394.71",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,BT Global Services ,1233001,,,,19/07/2023,2200333098,"£2,901.50",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,BT Global Services ,1233001,,,,19/07/2023,2200333098,£829.00,,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,BT Global Services ,1233001,,,,19/07/2023,2200333098,"£49,085.40",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,BT Global Services ,1233001,,,,19/07/2023,2200333098,"£7,792.40",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,BT Global Services ,1233001,,,,19/07/2023,2200333098,"£15,502.40",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,BT Global Services ,1233001,,,,15/08/2023,2200338396,"£2,072.50",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,BT Global Services ,1233001,,,,15/08/2023,2200338396,"£38,756.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,BT Global Services ,1233001,,,,20/09/2023,2200344941,"£9,400.00",,Other capital equipment,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Baily Garner LLP ,1232685,,,,03/08/2023,2200336095,"£7,500.00",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Baily Garner LLP ,1232685,,,,10/08/2023,2200337740,"£7,140.00",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Baily Garner LLP ,1232685,,,,08/09/2023,2200342463,"£20,500.00",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Barry Bros Security Ltd,1266980,,,,14/08/2023,2200338215,"£4,975.19",,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Bell Decorating & Building Ltd ,1232723,,,,11/07/2023,2200331369,"£14,750.00",,Construction : enhancements,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Bell Decorating & Building Ltd ,1232723,,,,11/07/2023,2200331372,"£1,940.00",,Construction : enhancements,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Bell Decorating & Building Ltd ,1232723,,,,11/07/2023,2200331375,"£1,786.00",,Construction : enhancements,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Bell Decorating & Building Ltd ,1232723,,,,11/07/2023,2200331376,"£2,480.00",,Construction : enhancements,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Bell Decorating & Building Ltd ,1232723,,,,12/07/2023,2200331835,"£1,440.00",,Construction : enhancements,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Bell Decorating & Building Ltd ,1232723,,,,24/07/2023,2200333820,£550.00,,Construction : enhancements,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Bell Decorating & Building Ltd ,1232723,,,,24/07/2023,2200333822,£875.00,,Construction : enhancements,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Bell Decorating & Building Ltd ,1232723,,,,25/07/2023,2200334121,"£7,940.00",,Construction : enhancements,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Bell Decorating & Building Ltd ,1232723,,,,25/07/2023,2200334141,£685.00,,Construction : enhancements,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Bell Decorating & Building Ltd ,1232723,,,,26/07/2023,2200334537,"£37,529.00",,Construction : enhancements,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Bell Decorating & Building Ltd ,1232723,,,,26/07/2023,2200334538,"£1,786.00",,Construction : enhancements,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Bell Decorating & Building Ltd ,1232723,,,,28/07/2023,2200334942,"£9,750.00",,Construction : enhancements,,,,,,No
