Organisation Name,Organisation Code,Directorate / Service where expenditure Incurred,Supplier Name,Supplier ID,Payment Date,Transaction Number,Net Amount,Expenditure Proclass Code,Expenditure Proclass Category Level 1,Expenditure Proclass Category Level 2,Expenditure Proclass Category Level 3,Card Transaction Yes / No,Capital / Revenue,Service Division Label,Account Code,Account Code Description,Cost Centre Code,Cost Centre Description,Invoice Date,MCC Code,MCC Category,Ledger Year,Ledger Period,LA Short Name,BVACOP Group
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",CORE HIGHWAYS,71775,05/11/2024,10644450,5278.29,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,5016,PCB SubContract Work,50248,VARIABLE / CAPITAL,30/09/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",VIVEDIA LTD,71668,06/11/2024,10644462,2586.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4037,"Professional, Consultancy and Hired Services",50941,CREMATORIUM,30/09/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,COSTAR UK LTD,74296,13/11/2024,10644488,2341.02,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4037,"Professional, Consultancy and Hired Services",11330,INCLUSIVE GROWTH & DEV MANAGER,01/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",QUANTUM POWER CONNECTIONS,65002,05/11/2024,10644493,8691.36,370000,Utilities,Not Classified,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,5016,PCB SubContract Work,10044,STREET LIGHTING,01/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",LUCY ZODION LTD,51114,19/11/2024,10644500,2539.30,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50948,FESTIVE LIGHTING HIGHWAYS,22/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,COMMUNITY CAMPUS 87 LTD,26006,13/11/2024,10644518,4673.10,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,21152,UNACCOMPANIED ASYLUM SEEKING CHILDREN,01/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",AGE UK TEESSIDE LTD,33316,05/11/2024,10644525,17327.33,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30574,GENERAL CONTRACTS ADULTS,03/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,COMMUNITY PRODUCTS (UK) LTD,33915,05/11/2024,10644580,2980.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,"EDUCATION, INCLUSION AND ACHEIVEMENT",4009,"Equipment, Furniture & Materials",20244,EARLY SUPPORT NURSERY,01/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,PHOENIX ACCOMMODATION,77894,01/11/2024,10644620,693.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,21153,SUPPORTED ACCOMMODATION,04/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,PHOENIX ACCOMMODATION,77894,01/11/2024,10644621,1190.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,21153,SUPPORTED ACCOMMODATION,04/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,BLUE CABIN CIC,71518,01/11/2024,10644622,1000.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30882,ADOPTION TEES VALLEY,04/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ON A ROLL SANDWICH COMPANY LTD,64243,01/11/2024,10644624,666.20,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50189,TILERY PRIMARY,04/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,CATALYST STOCKTON ON TEES LIMITED,35714,01/11/2024,10644628,8865.83,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,"EDUCATION, INCLUSION AND ACHEIVEMENT",4009,"Equipment, Furniture & Materials",30890,HOLIDAY ACTIVITIES AND FOOD PROGRAMME,04/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BJ LUKE,72859,01/11/2024,10644629,639.95,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50800,YARM ROAD DEPOT,04/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",C G ROBINSON LTD,35476,01/11/2024,10644632,2085.53,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,5016,PCB SubContract Work,50248,VARIABLE / CAPITAL,04/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",C G ROBINSON LTD,35476,01/11/2024,10644632,3128.29,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,5016,PCB SubContract Work,50248,VARIABLE / CAPITAL,04/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",MOONRISE 24HR RECRUITMENT LTD,75101,01/11/2024,10644639,11760.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,07/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",PREMIER PARTS SCOTLAND LTD,73924,01/11/2024,10644643,1166.62,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50236,GROUNDS - GENERAL,07/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE SERVICES,FR365 LTD,78201,01/11/2024,10644644,1000.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,PROCUREMENT & GOVERNANCE,4037,"Professional, Consultancy and Hired Services",40021,PROCUREMENT & GOVERNANCE TEAM,07/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SUEZ RECYCLING AND RECOVERY,33714,01/11/2024,10644645,54276.17,182000,Environmental Services,Waste Management,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,5014,Private Contractors,50525,WASTE-INCINERATOR/LANDFILL,07/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SUEZ RECYCLING AND RECOVERY,33714,01/11/2024,10644646,15834.57,182000,Environmental Services,Waste Management,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,5014,Private Contractors,50525,WASTE-INCINERATOR/LANDFILL,07/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SUEZ RECYCLING AND RECOVERY,33714,01/11/2024,10644647,94252.87,182000,Environmental Services,Waste Management,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,5014,Private Contractors,50525,WASTE-INCINERATOR/LANDFILL,07/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SUEZ RECYCLING AND RECOVERY,33714,01/11/2024,10644648,359000.00,182000,Environmental Services,Waste Management,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,5014,Private Contractors,50525,WASTE-INCINERATOR/LANDFILL,07/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,THE MONTESSORI NURSERY,35909,01/11/2024,10644650,1890.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",20185,SPECIAL GUARDIANSHIP,07/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",MOONRISE 24HR RECRUITMENT LTD,75101,01/11/2024,10644653,840.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,07/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,DICKENS SELF STORAGE,44411,01/11/2024,10644656,540.33,192300,Facilities & Management Services,Storage,Not Classified,no,REVENUE,"EDUCATION, INCLUSION AND ACHEIVEMENT",2020,Rents and Leases,20471,MUSIC-GENERAL,04/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",TILLAGE NURSERIES,77773,01/11/2024,10644657,3159.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50236,GROUNDS - GENERAL,04/10/2024,0,0,2024,202407,SBC,
chool,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,VISION FOR EDUCATION LTD,51291,01/11/2024,10644659,717.00,261400,Human Resources,Temporary & Agency Staff,Not Classified,no,REVENUE,"EDUCATION, INCLUSION AND ACHEIVEMENT",4037,"Professional, Consultancy and Hired Services",20876,VIRTUAL SCHOOL,04/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",THYSSENKRUPP ENCASA,34786,01/11/2024,10644668,1531.52,321311,Social Community Care Supplies & Services ,Supplies,Equipment,no,REVENUE,ADULT SERVICES,4037,"Professional, Consultancy and Hired Services",30015,OT EQUIPMENT & ADAPTATIONS,04/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH CAPITAL,NORTHUMBRIAN WATER,39514,01/11/2024,10644688,1221.00,999999,Unclassified,Unallocated,Unclassified,no,CAPITAL,TOWN CENTRE INVESTMENT,C210,PROFESSIONAL & CONSULTANCY,C2171,THORNABY TOWN CENTRE,02/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SCOTT BROS,35704,05/11/2024,10644690,3079.28,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,5016,PCB SubContract Work,50257,CORE,02/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ANSCO SIGNS,51137,01/11/2024,10644695,639.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50257,CORE,02/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,NORTH EAST REGIONAL EMPLOYERS ORGANISATION,35052,05/11/2024,10644701,798.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,30434,CIOC-SBC FOSTERING,02/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",INTERPLAN SIGN SYSTEMS LTD,59165,01/11/2024,10644704,2061.25,230000,Highway Equipment & Materials ,Not Classified,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50257,CORE,31/07/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",C G ROBINSON LTD,35476,01/11/2024,10644742,1979.04,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,5016,PCB SubContract Work,50248,VARIABLE / CAPITAL,04/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",C G ROBINSON LTD,35476,01/11/2024,10644742,1319.36,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,5016,PCB SubContract Work,50248,VARIABLE / CAPITAL,04/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ON A ROLL SANDWICH COMPANY LTD,64243,01/11/2024,10644747,799.76,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50959,DUNEDIN HOUSE CAFÉ,04/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",THYSSENKRUPP ENCASA,34786,01/11/2024,10644749,1052.92,321311,Social Community Care Supplies & Services ,Supplies,Equipment,no,REVENUE,ADULT SERVICES,4037,"Professional, Consultancy and Hired Services",30015,OT EQUIPMENT & ADAPTATIONS,04/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BREEDON TRADING LIMITED,73343,01/11/2024,10644750,890.50,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50257,CORE,06/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",TRL SUPPLIES LTD,55506,01/11/2024,10644751,1854.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50236,GROUNDS - GENERAL,06/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",TRL SUPPLIES LTD,55506,01/11/2024,10644754,1000.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50257,CORE,06/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BREEDON TRADING LIMITED,73343,01/11/2024,10644756,2424.40,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50257,CORE,06/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BREEDON TRADING LIMITED,73343,01/11/2024,10644758,979.77,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50257,CORE,06/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BREEDON TRADING LIMITED,73343,01/11/2024,10644759,688.65,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50257,CORE,06/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SANCTUARY PERSONNEL LTS TA SKYLAKES,78670,01/11/2024,10644765,18400.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,"EDUCATION, INCLUSION AND ACHEIVEMENT",4037,"Professional, Consultancy and Hired Services",20360,EDUCATIONAL PSYCHOLOGY,06/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",CONTRACT FLOORING SERVICES (NORTH-EAST) LTD,33982,01/11/2024,10644768,625.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50939,HVE - INTERNAL PROJECTS & CAPITAL,06/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SCOTT BROS RECYCLING LTD,52348,20/11/2024,10644771,1071.60,182000,Environmental Services,Waste Management,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50525,WASTE-INCINERATOR/LANDFILL,06/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SCOTT BROS RECYCLING LTD,52348,20/11/2024,10644772,761.40,182000,Environmental Services,Waste Management,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50525,WASTE-INCINERATOR/LANDFILL,06/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,XENTRALL,FRESHWORKS INC,77324,01/11/2024,10644773,4285.60,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ICT AND DESIGN & PRINT,4021,ICT Costs,90011,HELP DESK SYSTEM,06/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",TUNSTALL HEALTHCARE (UK) LIMITED,53430,01/11/2024,10644774,9400.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SAFETY & REGULATED SERVICES,4009,"Equipment, Furniture & Materials",50003,ONECALL,06/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,FORENSIC TESTING SERVICE,71610,05/11/2024,10644776,1204.20,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,4037,"Professional, Consultancy and Hired Services",30121,CIOC-SUPPORT,06/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",C G ROBINSON LTD,35476,01/11/2024,10644778,800.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50236,GROUNDS - GENERAL,06/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",C G ROBINSON LTD,35476,01/11/2024,10644780,1040.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50236,GROUNDS - GENERAL,06/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",C G ROBINSON LTD,35476,01/11/2024,10644781,8112.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50236,GROUNDS - GENERAL,06/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE SERVICES,REACH PUBLISHING SERVICES LTD,61873,01/11/2024,10644789,618.25,191000,Facilities & Management Services,Advertising,Not Classified,no,REVENUE,COMMUNICATIONS,4030,Advertising / Publicity,60064,PLANNING NOTICES,06/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",NORTHGATE VEHICLE HIRE (NORTH EAST) LIMITED,35901,13/11/2024,10644790,1078.84,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,"CULTURE, LIBRARIES & EVENTS",4009,"Equipment, Furniture & Materials",20593,SIRF,26/08/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",NORTHGATE VEHICLE HIRE (NORTH EAST) LIMITED,35901,13/11/2024,10644791,-616.48,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,"CULTURE, LIBRARIES & EVENTS",4009,"Equipment, Furniture & Materials",20593,SIRF,11/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"FINANCE, DEVELOPMENT & REGEN",PITNEY BOWES - (PURCHASE POWER),37351,05/11/2024,10644804,4257.25,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,"REVS, BENS & ADMIN",4050,Mail Services,40194,CORPORATE MAIL & PAPER,08/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MIDDLESBROUGH BOROUGH CARS T/A TEESSIDE CARS,47964,05/11/2024,10644806,592.20,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,SAFEGUARDING,4037,"Professional, Consultancy and Hired Services",30187,TV EMERGENCY DUTY TEAM,08/10/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",TILLAGE NURSERIES,77773,05/11/2024,10644811,3369.60,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50236,GROUNDS - GENERAL,08/10/2024,0,0,2024,202407,SBC,
