Transaction Date,Cost Centre,Cost Centre (T),Merchant Name, Gross Amount ,Account,Account (T),MCC,MCC Description
25/01/2024,LB80,Libraries-Replacement System,Contstant Contact,171.00,H80,Communication,5968,Direct Marketing Continuity Subscription Merchants
25/01/2024,MC36,Pensions Administration,Tfl Travel Ch,3.50,G40,Staff Public Transport,4111,Local and Suburban Commuter Transportation
26/01/2024,MC36,Pensions Administration,Tfl Travel Ch,4.45,G40,Staff Public Transport,4111,Local and Suburban Commuter Transportation
29/01/2024,MC36,Pensions Administration,Tfl Travel Ch,1.75,G40,Staff Public Transport,4111,Local and Suburban Commuter Transportation
30/01/2024,EC26,"Information, Advice and Support Service",Www.Ipsea.Org.Uk,175.00,J46,Other Expenses,8299,Other Schools and Educational Services
30/01/2024,LE10,Economic Development,Gambling Commission,400.00,J46,Other Expenses,9399,Government Services
30/01/2024,MA69,Facilities Management,Halfords 0711,11.99,J46,Other Expenses,5940,Bicycle Shops-Sales and Service
30/01/2024,MB01,Centralised Stationery,Amznmktplace,30.36,H10,Equipment Purchase,5999,Miscellaneous and Specialty Retail Stores
30/01/2024,MT65,Community Safety Grant Funded,Amazon* 204-8405623-93,184.99,H10,Equipment Purchase,5399,Miscellaneous General Merchandise
31/01/2024,EC26,"Information, Advice and Support Service",Amazon.Co.Uk*di1838uc5,13.48,H45,Stationery,5969,Other Direct Marketing-Other Direct Marketers
31/01/2024,LT80,Guildhall-Meetings & Events,Laithwaites,-26.70,H30,Catering (taxable benefit),5921,"Package Stores, Beer, Wine, Liquor"
31/01/2024,NA11,Town Hall- Operations,Homebase Ltd,39.00,H10,Equipment Purchase,5200,Home Supply Warehouse Stores
01/02/2024,SADG,Asylum Dispersal Grant,Www.Argos.Co.Uk,129.99,H10,Equipment Purchase,5311,Department Stores
02/02/2024,LT80,Guildhall-Meetings & Events,Laithwaites Wine,65.00,H30,Catering (taxable benefit),5921,"Package Stores, Beer, Wine, Liquor"
02/02/2024,LT80,Guildhall-Meetings & Events,Laithwaites Wine,812.50,H30,Catering (taxable benefit),5921,"Package Stores, Beer, Wine, Liquor"
02/02/2024,MB01,Centralised Stationery,Stationeryu,401.98,H45,Stationery,5943,"Office, School Supply, and Stationery Stores"
03/02/2024,ML15,Public Relations,Axate,2.00,A77,Professional Subscriptions,5968,Direct Marketing Continuity Subscription Merchants
05/02/2024,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
05/02/2024,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
06/02/2024,LR10,Braywick Nature Centre,Www.Ciria.Org,390.00,J46,Other Expenses,7399,Other Business Services
06/02/2024,LT80,Guildhall-Meetings & Events,Waitrose 772,6.30,H31,Catering (non-taxable benefit),5411,Grocery Stores and Supermarkets
06/02/2024,LT80,Guildhall-Meetings & Events,Waitrose 772,10.00,H10,Equipment Purchase,5411,Grocery Stores and Supermarkets
06/02/2024,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
06/02/2024,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
06/02/2024,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
06/02/2024,MT10,Legal Services,Crimeline Training Ltd,192.00,J60,Professional Fees,8299,Other Schools and Educational Services
06/02/2024,PB10,Planning Development Control,C2e880300021k Ukvi,"-3,000.00",J46,Other Expenses,9399,Government Services
06/02/2024,PB10,Planning Development Control,C2e880300021k Ukvi,"3,239.00",J46,Other Expenses,9399,Government Services
07/02/2024,LB18,Libraries-Maidenhead,Post Office Counter,5.39,H70,Postage,9402,Postal Services - Government Only
07/02/2024,LB18,Libraries-Maidenhead,Amazon* 206-4657550-92,12.49,H10,Equipment Purchase,5399,Miscellaneous General Merchandise
10/02/2024,EC26,"Information, Advice and Support Service",Eig*constantcontact.Com,21.60,H80,Communication,5968,Direct Marketing Continuity Subscription Merchants
12/02/2024,LB18,Libraries-Maidenhead,Sainsburys.Co.Uk,245.48,J47,Events & Activities,5411,Grocery Stores and Supermarkets
12/02/2024,MT49,Community Warden Scheme,Amznmktplace,25.66,H10,Equipment Purchase,5999,Miscellaneous and Specialty Retail Stores
12/02/2024,MT49,Community Warden Scheme,Amazon* 202-7962834-33,29.90,H10,Equipment Purchase,5399,Miscellaneous General Merchandise
12/02/2024,PB10,Planning Development Control,The Chartered Institute O,"2,700.00",F64,Room Hire,7011,"Hotels, Motels, Resorts"
13/02/2024,LB82,S E Library Management,Lbrut Internet,67.50,H35,Refreshments,9399,Government Services
13/02/2024,MT65,Community Safety Grant Funded,Amznmktplace,137.20,H10,Equipment Purchase,5999,Miscellaneous and Specialty Retail Stores
14/02/2024,LR10,Braywick Nature Centre,Homebase Ltd,24.00,J46,Other Expenses,5200,Home Supply Warehouse Stores
14/02/2024,ML15,Public Relations,Eig*constantcontact.Com,196.00,A77,Professional Subscriptions,5968,Direct Marketing Continuity Subscription Merchants
15/02/2024,SFRG,Social Fund Reform Grant,Paypal *argosdirect,481.95,H16,Furniture,5331,Variety Stores
15/02/2024,SFRG,Social Fund Reform Grant,Paypal *argosdirect,555.00,H16,Furniture,5331,Variety Stores
16/02/2024,MJ20,Civic & Mayoral Costs,Dvla Vehicle Tax,397.50,G10,Vehicle Servicing & Repairs,9311,Tax Payments
16/02/2024,NA11,Town Hall- Operations,Bt Business Bill,166.82,H80,Communication,4814,Telecommunication Services
19/02/2024,LB18,Libraries-Maidenhead,Amazon Prime*w75g43id5,8.99,J46,Other Expenses,5968,Direct Marketing Continuity Subscription Merchants
19/02/2024,LR10,Braywick Nature Centre,Wickes Building,26.00,H10,Equipment Purchase,5211,Lumber & Building Materials Stores
20/02/2024,LR10,Braywick Nature Centre,Vmo*vimeo Plus+ Monthl,9.54,J46,Other Expenses,5968,Direct Marketing Continuity Subscription Merchants
20/02/2024,LR10,Braywick Nature Centre,Amazon* 204-8444597-42,10.99,H10,Equipment Purchase,5399,Miscellaneous General Merchandise
20/02/2024,LT80,Guildhall-Meetings & Events,Stationeryu,19.71,H45,Stationery,5943,"Office, School Supply, and Stationery Stores"
21/02/2024,EC26,"Information, Advice and Support Service",Sainsburys S/mkts,3.70,H35,Refreshments,5411,Grocery Stores and Supermarkets
21/02/2024,SFRG,Social Fund Reform Grant,Paypal *argosdirect,188.95,H16,Furniture,5331,Variety Stores
21/02/2024,SFRG,Social Fund Reform Grant,Paypal *argosdirect,223.95,H16,Furniture,5331,Variety Stores
21/02/2024,SFRG,Social Fund Reform Grant,Paypal *argosdirect,324.00,H16,Furniture,5331,Variety Stores
21/02/2024,SFRG,Social Fund Reform Grant,Paypal *argosdirect,524.00,H16,Furniture,5331,Variety Stores
21/02/2024,SFRG,Social Fund Reform Grant,Www.Argos.Co.Uk,524.00,H16,Furniture,5311,Department Stores
22/02/2024,EC26,"Information, Advice and Support Service",Sainsburys S/mkts,0.87,H35,Refreshments,5411,Grocery Stores and Supermarkets
22/02/2024,LB18,Libraries-Maidenhead,Amazon* 026-1981599-76,6.59,H10,Equipment Purchase,5399,Miscellaneous General Merchandise
22/02/2024,MJ20,Civic & Mayoral Costs,Bourne End Jewellers L,450.00,J46,Other Expenses,5944,"Clock, Jewelry, Watch, and Silverware Store"
24/02/2024,MA51,Democratic Services,Zoom.Us 888-799-9666,129.93,H92,Software,4814,Telecommunication Services
25/02/2024,LB80,Libraries-Replacement System,Contstant Contact,171.00,H80,Communication,5968,Direct Marketing Continuity Subscription Merchants
26/02/2024,MB01,Centralised Stationery,Ryman,88.98,H45,Stationery,5943,"Office, School Supply, and Stationery Stores"
26/02/2024,PB10,Planning Development Control,The Chartered Institute O,"2,700.00",J20,Conference Fees,7011,"Hotels, Motels, Resorts"
27/02/2024,LB18,Libraries-Maidenhead,Ironmongery Experts,252.00,H10,Equipment Purchase,5200,Home Supply Warehouse Stores
27/02/2024,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
27/02/2024,SVHM,Homelessness,Travelodge Gb0000,81.01,K77,Client Temporary Accommodation,3615,Travelodge
28/02/2024,LB18,Libraries-Maidenhead,Hd Sunflower Ltd,15.00,J46,Other Expenses,5999,Miscellaneous and Specialty Retail Stores
28/02/2024,LB18,Libraries-Maidenhead,Amznmktplace,43.98,J46,Other Expenses,5999,Miscellaneous and Specialty Retail Stores
28/02/2024,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
28/02/2024,SVHM,Homelessness,Travelodge Gb0000,75.01,K77,Client Temporary Accommodation,3615,Travelodge
29/02/2024,EC26,"Information, Advice and Support Service",Marks&spencer Plc Saca,3.25,H35,Refreshments,5411,Grocery Stores and Supermarkets
29/02/2024,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
29/02/2024,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
29/02/2024,SFRG,Social Fund Reform Grant,Currys Online,-45.00,H16,Furniture,5732,Electronic Sales
29/02/2024,SFRG,Social Fund Reform Grant,Www.Argos.Co.Uk,200.00,H16,Furniture,5311,Department Stores
29/02/2024,SFRG,Social Fund Reform Grant,Currys Online,344.00,H16,Furniture,5732,Electronic Sales
29/02/2024,SFRG,Social Fund Reform Grant,Currys Online,364.00,H16,Furniture,5732,Electronic Sales
29/02/2024,SFRG,Social Fund Reform Grant,B&q Marketplace,374.91,H16,Furniture,5211,Lumber & Building Materials Stores
29/02/2024,SFRG,Social Fund Reform Grant,Paypal *argosdirect,375.00,H16,Furniture,5331,Variety Stores
29/02/2024,SFRG,Social Fund Reform Grant,Paypal *argosdirect,414.95,H16,Furniture,5331,Variety Stores
04/03/2024,HE01,"MD/Strategic Director A,C & H",Ascot House Hotel Ltd,580.00,J20,Conference Fees,7011,"Hotels, Motels, Resorts"
04/03/2024,MA53,Mayoral & Civic,Beaconsfield Sstp,47.70,G39,Client Public Transport,4112,Passenger Railways
04/03/2024,PB10,Planning Development Control,The Chartered Institute O,462.00,H35,Refreshments,7011,"Hotels, Motels, Resorts"
05/03/2024,LT80,Guildhall-Meetings & Events,Robert Dyas Windsor,9.99,H10,Equipment Purchase,5251,Hardware Stores
05/03/2024,LT80,Guildhall-Meetings & Events,Booker Ltd - 38603524,22.99,H31,Catering (non-taxable benefit),5411,Grocery Stores and Supermarkets
05/03/2024,LT80,Guildhall-Meetings & Events,Booker Ltd - 38603524,74.24,H30,Catering (taxable benefit),5411,Grocery Stores and Supermarkets
05/03/2024,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
05/03/2024,SFRG,Social Fund Reform Grant,Paypal *argosdirect,-330.00,H16,Furniture,5331,Variety Stores
06/03/2024,LT80,Guildhall-Meetings & Events,Stationeryu,407.67,H45,Stationery,5943,"Office, School Supply, and Stationery Stores"
07/03/2024,LR10,Braywick Nature Centre,Toolstation Uk,5.98,J46,Other Expenses,5251,Hardware Stores
07/03/2024,SVAT,Housing Policy Team Costs,Shopstuff UK Ltd,375.78,H10,Equipment Purchase,5044,"Office Supplies, Photographic, Photocopy Equipment"
07/03/2024,SVHM,Homelessness,Travelodge Gb0000,632.89,K77,Client Temporary Accommodation,3615,Travelodge
10/03/2024,EC26,"Information, Advice and Support Service",Eig*constantcontact.Com,21.60,H80,Communication,5968,Direct Marketing Continuity Subscription Merchants
11/03/2024,CD97,Cycling Action,Amazon* 204-4031823-86,970.24,Q04,Purchase of Equipment (P & R) (Capital Only),5399,Miscellaneous General Merchandise
11/03/2024,LB82,S E Library Management,Se Online Web,57.50,G40,Staff Public Transport,4112,Passenger Railways
11/03/2024,LR10,Braywick Nature Centre,Homebase Ltd,15.50,J46,Other Expenses,5200,Home Supply Warehouse Stores
11/03/2024,MT49,Community Warden Scheme,Amazon* 202-3143049-24,0.88,H10,Equipment Purchase,5399,Miscellaneous General Merchandise
11/03/2024,MT49,Community Warden Scheme,Amazon* 202-3143049-24,24.91,H10,Equipment Purchase,5399,Miscellaneous General Merchandise
11/03/2024,MT65,Community Safety Grant Funded,Amazon.Co.Uk*ox6sw6kd5,21.27,H10,Equipment Purchase,5969,Other Direct Marketing-Other Direct Marketers
11/03/2024,MT65,Community Safety Grant Funded,Amazon* 204-5523710-85,24.99,H10,Equipment Purchase,5399,Miscellaneous General Merchandise
12/03/2024,LT80,Guildhall-Meetings & Events,Majestic Wine,219.70,H30,Catering (taxable benefit),5921,"Package Stores, Beer, Wine, Liquor"
12/03/2024,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
13/03/2024,EC26,"Information, Advice and Support Service",Sainsburys S/mkts,14.19,H35,Refreshments,5411,Grocery Stores and Supermarkets
13/03/2024,LB82,S E Library Management,Se Strood Sst,61.80,G40,Staff Public Transport,4112,Passenger Railways
13/03/2024,LR10,Braywick Nature Centre,Homebase Ltd,13.75,H10,Equipment Purchase,5200,Home Supply Warehouse Stores
13/03/2024,LR10,Braywick Nature Centre,E Pardoe & Son,79.00,J46,Other Expenses,7251,"Hat Cleaning Shops, Shoe Repair Shops, Shoe Shine "
14/03/2024,LB18,Libraries-Maidenhead,Www.Beaucare.Com,54.76,F21,Health & Safety,8099,"Health Practitioners, Medical Services"
14/03/2024,MB01,Centralised Stationery,Stationeryu,186.87,H45,Stationery,5943,"Office, School Supply, and Stationery Stores"
14/03/2024,ML15,Public Relations,Eig*constantcontact.Com,196.00,A77,Professional Subscriptions,5968,Direct Marketing Continuity Subscription Merchants
14/03/2024,PB10,Planning Development Control,The Chartered Institute O,"1,600.00",J42,Legal Fees,7011,"Hotels, Motels, Resorts"
15/03/2024,LB18,Libraries-Maidenhead,Amazon* 204-0612653-18,458.40,H10,Equipment Purchase,5399,Miscellaneous General Merchandise
18/03/2024,LT80,Guildhall-Meetings & Events,Stressfreeprint,28.47,J46,Other Expenses,5399,Miscellaneous General Merchandise
18/03/2024,NA11,Town Hall- Operations,Booker Ltd - 38603524,61.96,H31,Catering (non-taxable benefit),5411,Grocery Stores and Supermarkets
18/03/2024,NA11,Town Hall- Operations,Booker Ltd - 38603524,72.44,H30,Catering (taxable benefit),5411,Grocery Stores and Supermarkets
19/03/2024,LB18,Libraries-Maidenhead,Amazon Prime*9572e4x85,8.99,J46,Other Expenses,5968,Direct Marketing Continuity Subscription Merchants
19/03/2024,LR10,Braywick Nature Centre,Vmo*vimeo Plus+ Monthl,9.54,E92,Educational Visits,5968,Direct Marketing Continuity Subscription Merchants
19/03/2024,LT50,Tourism Support,Contest-App.Co,180.00,J46,Other Expenses,5045,"Computers, Computer Peripheral Equipment, Software"
19/03/2024,PT60,Transport Policy & Planning,C2e884500637h Ukvi,"3,739.00",A70,Training - Non-Taxable Benefit,9399,Government Services
19/03/2024,PT60,Transport Policy & Planning,C2e884500670n Ukvi,"3,739.00",J46,Other Expenses,9399,Government Services
20/03/2024,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
20/03/2024,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
20/03/2024,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
20/03/2024,ML15,Public Relations,Amazon.Co.Uk*m33597za5,11.99,H22,Materials,5969,Other Direct Marketing-Other Direct Marketers
20/03/2024,PQ41,Burial of the Dead,Clr*www.Rbwm.Gov.Uk,11.00,J46,Other Expenses,9399,Government Services
21/03/2024,LT71,Tourism - VIC Information Windsor,Royal Mail Online Shop,117.50,J46,Other Expenses,9402,Postal Services - Government Only
21/03/2024,PB10,Planning Development Control,The Chartered Institute O,74.90,J42,Legal Fees,7011,"Hotels, Motels, Resorts"
22/03/2024,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
24/03/2024,MA51,Democratic Services,Zoom.Us 888-799-9666,116.94,H92,Software,4814,Telecommunication Services
24/03/2024,MJ20,Civic & Mayoral Costs,Parking-Pound Ln,1.50,G11,Vehicle Supplies,7523,Automobile Parking Lots and Garages
24/03/2024,MJ20,Civic & Mayoral Costs,Halfords 0711,20.99,G11,Vehicle Supplies,5940,Bicycle Shops-Sales and Service
25/03/2024,LB80,Libraries-Replacement System,Contstant Contact,171.00,H80,Communication,5968,Direct Marketing Continuity Subscription Merchants
26/03/2024,LB18,Libraries-Maidenhead,Post Office Counter,9.19,H70,Postage,9402,Postal Services - Government Only
26/03/2024,LB18,Libraries-Maidenhead,Amazon* 204-2476097-69,17.99,F21,Health & Safety,5399,Miscellaneous General Merchandise
26/03/2024,MT65,Community Safety Grant Funded,Amazon.Co.Uk*2j07u8xg5,20.82,H10,Equipment Purchase,5969,Other Direct Marketing-Other Direct Marketers
27/03/2024,LR10,Braywick Nature Centre,Www.Screwfix.Com,24.99,H10,Equipment Purchase,5211,Lumber & Building Materials Stores
27/03/2024,MC36,Pensions Administration,Cartridge Save,567.82,H45,Stationery,5111,"Stationery, Office Supplies and Writing Paper"
28/03/2024,LE10,Economic Development,Facebk 88ftyzfvp2,50.00,J46,Other Expenses,7311,Advertising Services
28/03/2024,LE10,Economic Development,Facebk 662hh2yvp2,100.00,J46,Other Expenses,7311,Advertising Services
28/03/2024,LR10,Braywick Nature Centre,Amazon* 204-4032109-58,6.99,H10,Equipment Purchase,5399,Miscellaneous General Merchandise
28/03/2024,MT10,Legal Services,Www.Barprofessionaltra,61.99,J60,Professional Fees,8111,"Attorneys, Legal Services"
28/03/2024,MT10,Legal Services,Www.Barprofessionaltra,98.01,J60,Professional Fees,8111,"Attorneys, Legal Services"
28/03/2024,MT10,Legal Services,Www.Barprofessionaltra,291.00,J60,Professional Fees,8111,"Attorneys, Legal Services"
28/03/2024,SVHM,Homelessness,Travelodge Gb0000,589.92,K77,Client Temporary Accommodation,3615,Travelodge
