Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Neighbourhoods,Agency Admin/Cleric,Professional,1905944625,45141,MATRIX SCM LTD,582.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1905944503,45141,MATRIX SCM LTD,580.73
Adult Services & Hea,Agency Admin/Cleric,Professional,1905944751,45141,MATRIX SCM LTD,568.84
City Development,Agency Admin/Cleric,Professional,1905944731,45141,MATRIX SCM LTD,563.92
Adult Services & Hea,Agency Admin/Cleric,Professional,1905944609,45141,MATRIX SCM LTD,557.62
City Development,Agency Admin/Cleric,Professional,1905944735,45141,MATRIX SCM LTD,552.16
Neighbourhoods,Agency Admin/Cleric,Professional,1905944638,45141,MATRIX SCM LTD,538.65
Neighbourhoods,Agency Admin/Cleric,Professional,1905944648,45141,MATRIX SCM LTD,532.48
Children & Young Peo,Agency Admin/Cleric,Professional,1905944514,45141,MATRIX SCM LTD,528.96
Adult Services & Hea,Agency Admin/Cleric,Professional,1905944547,45141,MATRIX SCM LTD,522.03
Adult Services & Hea,Agency Admin/Cleric,Professional,1905944754,45141,MATRIX SCM LTD,521.36
City Law & Governanc,Agency Admin/Cleric,Professional,1905944760,45141,MATRIX SCM LTD,519.9
Neighbourhoods,Agency Admin/Cleric,Professional,1905944608,45141,MATRIX SCM LTD,507.52
City Development,Agency Admin/Cleric,Professional,1905944590,45141,MATRIX SCM LTD,507.52
City Development,Agency Admin/Cleric,Professional,1905944568,45141,MATRIX SCM LTD,502.25
City Development,Consultancy,Professional Fees,5101075822,45142,KIER BUSINESS SERVICES LTD,16203.04
Neighbourhoods,R&M - Environ Works,R&M Technical Support,5101075906,45142,FACULTATIEVE TECHNOLOGIES LTD,8308.57
Adult Services & Hea,Adaptations-Private,General Services Exp Social Svs Clients,5101075878,45142,NTC BUILDING CONTRACTORS LTD,8271.5
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101075851,45142,BRITANNIA RADIO CARS MERSEYSIDE LTD,8198.06
City Development,Educ.Equip.(Purchase,B.S.M. & Educational Equipment,5101075815,45142,TRIBAL EDUCATION LTD,4500
Neighbourhoods,Non Employ Prof Fees,Professional Fees,5101075907,45142,NEWTRALITY LTD,4250
Neighbourhoods,Agency Admin/Cleric,Professional,5101075908,45142,NEWTRALITY LTD,3000
Neighbourhoods,R&M - Environ Works,R&M Technical Support,5101075879,45142,TELESHORE UK LIMITED,3000
Neighbourhoods,R&M - Environ Works,R&M Technical Support,5101075880,45142,TELESHORE UK LIMITED,1815.5
Capital Regen,Capital Regen,Misc- General,5101075923,45142,MX DISPLAY LTD,1459.83
Neighbourhoods,Non Employ Prof Fees,Professional Fees,5101075887,45142,ACCOUNTABLE RECRUITMENT LTD,1420.65
City Development,Counsel Fees,Professional Fees,1905944799,45142,****REDACTED PERSONAL INFO****,1350
Chief Operating Offi,IT Equip&Comm-Purch,Computing,5101075905,45142,INSIGHT DIRECT (UK) LIMITED,1169.49
City Development,Counsel Fees,Professional Fees,1905944800,45142,****REDACTED PERSONAL INFO****,1125
City Development,R&M - Building Works,R&M Technical Support,5101075891,45142,KNOWSLEY LIFT SERVICES LTD,1100
City Development,R&M - Building Works,R&M Technical Support,5101075857,45142,KNOWSLEY LIFT SERVICES LTD,816
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101075837,45142,BLISS RECRUITMENT LTD (QUBA SOLUTIO,806
City Development,Promotions,General Services Expenses,5101075898,45142,SPECIALISED CANVAS SERVICES LTD,711.04
Neighbourhoods,R&M - Environ Works,R&M Technical Support,5101075848,45142,ROSEHILL FURNISHINGS LTD,695
City Development,IT Equip&Comm-Purch,Computing,5101075903,45142,INSIGHT DIRECT (UK) LIMITED,597.4
Chief Operating Offi,Agency Non Admn/Cler,Other Manual,5101075836,45142,ACCOUNTABLE RECRUITMENT LTD,-4996.81
Adult Services & Hea,IT Equip&Comm-Purch,Computing,5101076064,45145,MILLBROOK HEALTHCARE LTD,206060.28
Capital Regen,Capital Regen,Capital Grants,1905945765,45145,ARENA AND CONVENTION CENTRE LIVERPO,76735
Adult Services & Hea,Private Contractors,Agency & Contract Services,5101076063,45145,BARNARDOS NORTH WEST,20133.5
Chief Operating Offi,IT Equip&Comm-Purch,Computing,5101076033,45145,INSIGHT DIRECT (UK) LIMITED,19484.36
City Development,Agency Admin/Cleric,Professional,5101076088,45145,SOLACE IN BUSINESS LTD,16779
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101075965,45145,R&R RECRUITMENT NORTHWEST LTD,14000
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101076082,45145,SHC CARE SERVICES LTD,9810
City Law & Governanc,Consultancy,Professional Fees,1905945760,45145,PENNA PLC,8024
City Development,R&M - Building Works,R&M Technical Support,5101076081,45145,FIDDIES FLOORING,5000
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101076046,45145,ASSESS EDUCATION,4640
Finance & Resources,ProfessionalServices,Professional Fees,5101076014,45145,CASTLEFIELD RECRUITMENT LTD,4500
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101076083,45145,SHC CARE SERVICES LTD,3485.5
Chief Operating Offi,IT Equip&Comm-Purch,Computing,5101076106,45145,CENTERPRISE INTERNATIONAL LTD,3264
Neighbourhoods,"Misc Supp, Tool, Equ",General Supplies,5101076026,45145,FIDDIES FLOORING,3065
City Development,R&M - Building Works,R&M Technical Support,5101076024,45145,FIDDIES FLOORING,2995
Chief Operating Offi,IT Equip&Comm-Purch,Computing,5101076039,45145,INSIGHT DIRECT (UK) LIMITED,2783.48
Finance & Resources,ProfessionalServices,Professional Fees,5101076015,45145,CASTLEFIELD RECRUITMENT LTD,2250
Neighbourhoods,R&M - Building Works,R&M Technical Support,5101076025,45145,FIDDIES FLOORING,1655
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101076112,45145,QUICK STAY PROPERTY SOLUTIONS,1575
Adult Services & Hea,Counsel Fees,Professional Fees,1905945761,45145,****REDACTED PERSONAL INFO****,800
Neighbourhoods,Agency Admin/Cleric,Professional,1905946127,45145,MATRIX SCM LTD,587.4
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101076060,45145,ARNOLD CLARK CAR & VAN RENTAL,512.26
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905946178,45145,****REDACTED PERSONAL INFO****,-609.2
Neighbourhoods,Non Employ Prof Fees,Professional Fees,5101076334,45146,SUFFOLK COASTAL PORT HEALTH AUTHORI,59329
Chief Operating Offi,IT Equip&Comm-Purch,Computing,5101076266,45146,INSIGHT DIRECT (UK) LIMITED,16656.88
Neighbourhoods,Non Employ Prof Fees,Professional Fees,5101076150,45146,NATASHA BE LTD,13071
City Development,Private Contractors,Agency & Contract Services,5101076171,45146,LIVERPOOL STREETSCENE SERVICES LIMI,8600.2
City Development,"Misc Supp, Tool, Equ",General Supplies,5101076162,45146,SOUTHAMPTON CARGO HANDLING LTD,6164
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101076154,45146,R&R RECRUITMENT NORTHWEST LTD,4800
Neighbourhoods,Software (General),Computing,5101076217,45146,SOFTCAT LTD,4663.85
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101076298,45146,CROSSREACH ERSKINE WATERFRONT CAMPU,4550
Finance & Resources,Consultancy,Professional Fees,5101076238,45146,HAYS SPECIALIST RECRUITMENT LTD,2950
Children & Young Peo,Conference (General),Expenses,5101076236,45146,ARENA AND CONVENTION CENTRE LIVERPO,1625
Children & Young Peo,General Legal Fees,Professional Fees,5101076294,45146,****REDACTED COMMERCIALLY SENSITIVE****,1609.2
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101076152,45146,TRANSPORT SOLUTIONS GROUP UK LTD,1550.6
City Development,Events,General Services Expenses,5101076273,45146,BLEEP (UK) PLC,1523.5
City Development,"Misc Supp, Tool, Equ",General Supplies,5101076160,45146,BLUEPOINT MARINE SERVICES LTD,1320.71
City Development,Furniture(Not Office,General Supplies,5101076318,45146,THE EXAMS OFFICE LTD,1150.98
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101076251,45146,NEWCROSS HEALTHCARE SOLUTIONS LTD,1093.97
Neighbourhoods,Advertising (General,General Services Expenses,5101076229,45146,REACH PUBLISHING SERVICES LIMITED,973.5
Neighbourhoods,Private Contractors,Agency & Contract Services,5101076317,45146,LIVERPOOL STREETSCENE SERVICES LIMI,775
Neighbourhoods,"Misc Supp, Tool, Equ",General Supplies,5101076145,45146,J P LENNARD LTD,734.83
Capital Regen,Capital Regen,Misc- General,5101076213,45146,W T JENKINS LTD,725
Chief Operating Offi,"Misc Supp, Tool, Equ",General Supplies,5101076172,45146,ONLINE ERGONOMICS LTD,704.13
City Development,Events,General Services Expenses,5101076272,45146,BLEEP (UK) PLC,652.3
City Development,Events,General Services Expenses,5101076274,45146,BLEEP (UK) PLC,652.3
Neighbourhoods,R&M - Building Works,R&M Technical Support,5101076305,45146,LIVERPOOL STREETSCENE SERVICES LIMI,620
Adult Services & Hea,Provisions (General),Catering,5101076168,45146,BRAKE BROS LTD,510.59
Finance & Resources,Miscellaneous Insura,General Services Expenses,5101076386,45147,ARTHUR J GALLAGHER (UK) LTD,86972.25
Capital Regen,Capital Regen,Misc- General,5101076405,45147,MOTT MACDONALD,18622.95
Neighbourhoods,HotelBookingsUK,Expenses,1905947247,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,9300
Neighbourhoods,HotelBookingsUK,Expenses,1905947373,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,8575
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101076425,45147,BLISS RECRUITMENT LTD (QUBA SOLUTIO,8314
Neighbourhoods,HotelBookingsUK,Expenses,1905947385,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,6825
Neighbourhoods,HotelBookingsUK,Expenses,1905947491,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,6825
Neighbourhoods,HotelBookingsUK,Expenses,1905947319,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,6608.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947429,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,6608.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947516,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,6608.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101076461,45147,ACORN CARE & EDUCATION LTD,6531.25
Neighbourhoods,HotelBookingsUK,Expenses,1905947333,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,6175
Neighbourhoods,HotelBookingsUK,Expenses,1905947563,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,6160
Neighbourhoods,HotelBookingsUK,Expenses,1905947312,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5390
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101076458,45147,ACORN CARE & EDUCATION LTD,5303.02
Neighbourhoods,HotelBookingsUK,Expenses,1905947277,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5083.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947389,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5083.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947467,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5083.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947484,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5083.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947520,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5083.33
Finance & Resources,Consultancy,Professional Fees,5101076436,45147,ALLEN LANE LTD,4975
Neighbourhoods,HotelBookingsUK,Expenses,1905947346,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4900
Neighbourhoods,HotelBookingsUK,Expenses,1905947424,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4900
Neighbourhoods,HotelBookingsUK,Expenses,1905947299,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4655
Neighbourhoods,HotelBookingsUK,Expenses,1905947235,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4410
Neighbourhoods,HotelBookingsUK,Expenses,1905947445,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4320.83
Neighbourhoods,HotelBookingsUK,Expenses,1905947455,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4320.83
Neighbourhoods,HotelBookingsUK,Expenses,1905947503,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4320.83
Neighbourhoods,HotelBookingsUK,Expenses,1905947553,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4320.83
Neighbourhoods,HotelBookingsUK,Expenses,1905947565,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4320.83
Neighbourhoods,HotelBookingsUK,Expenses,1905947296,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4278.05
Neighbourhoods,HotelBookingsUK,Expenses,1905947489,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4275
Neighbourhoods,HotelBookingsUK,Expenses,1905947241,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4165
Neighbourhoods,HotelBookingsUK,Expenses,1905947264,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4000
Neighbourhoods,HotelBookingsUK,Expenses,1905947579,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4000
Neighbourhoods,HotelBookingsUK,Expenses,1905947441,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905947462,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3916.67
City Development,Educ.Equip.(Purchase,B.S.M. & Educational Equipment,5101076390,45147,TRIBAL EDUCATION LTD,3792
Neighbourhoods,HotelBookingsUK,Expenses,1905947243,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3733.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947285,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3733.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947362,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3733.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947391,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3733.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947550,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3733.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947556,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3733.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947316,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3500
Neighbourhoods,HotelBookingsUK,Expenses,1905947548,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3388.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947451,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3379.25
Neighbourhoods,HotelBookingsUK,Expenses,1905947315,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3360
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101076364,45147,BLISS RECRUITMENT LTD (QUBA SOLUTIO,3360
Neighbourhoods,HotelBookingsUK,Expenses,1905947410,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3277.5
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101076418,45147,QUICK STAY PROPERTY SOLUTIONS,3150
Neighbourhoods,HotelBookingsUK,Expenses,1905947497,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3135
Capital Regen,Capital Regen,Main contract,5101076441,45147,LIVERPOOL STREETSCENE SERVICES LIMI,3112.18
Neighbourhoods,HotelBookingsUK,Expenses,1905947584,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2935.92
Neighbourhoods,HotelBookingsUK,Expenses,1905947571,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2913.17
Neighbourhoods,HotelBookingsUK,Expenses,1905947559,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2833.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947290,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2815.83
Neighbourhoods,HotelBookingsUK,Expenses,1905947578,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2660
Capital Regen,Capital Regen,Misc- General,5101076404,45147,MOTT MACDONALD,2635.25
Neighbourhoods,HotelBookingsUK,Expenses,1905947413,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2327.5
Neighbourhoods,HotelBookingsUK,Expenses,1905947240,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2216.67
Neighbourhoods,HotelBookingsUK,Expenses,1905947246,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2216.67
Neighbourhoods,HotelBookingsUK,Expenses,1905947309,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2216.67
Neighbourhoods,HotelBookingsUK,Expenses,1905947376,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2216.67
Neighbourhoods,HotelBookingsUK,Expenses,1905947403,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2216.67
Neighbourhoods,HotelBookingsUK,Expenses,1905947474,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2216.67
Neighbourhoods,HotelBookingsUK,Expenses,1905947493,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2216.67
Neighbourhoods,HotelBookingsUK,Expenses,1905947541,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2216.67
Neighbourhoods,HotelBookingsUK,Expenses,1905947572,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2216.67
Neighbourhoods,HotelBookingsUK,Expenses,1905947301,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1905947562,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2100
Neighbourhoods,HotelBookingsUK,Expenses,1905947272,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1960
Neighbourhoods,HotelBookingsUK,Expenses,1905947326,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1960
Neighbourhoods,HotelBookingsUK,Expenses,1905947356,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1960
Neighbourhoods,HotelBookingsUK,Expenses,1905947472,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1960
Neighbourhoods,HotelBookingsUK,Expenses,1905947477,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1960
Neighbourhoods,HotelBookingsUK,Expenses,1905947564,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1960
Neighbourhoods,HotelBookingsUK,Expenses,1905947531,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1900
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101076443,45147,BEECHKEYS LTD T/A AURORA BRAMBLES E,1796.57
Neighbourhoods,HotelBookingsUK,Expenses,1905947238,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1750
Neighbourhoods,HotelBookingsUK,Expenses,1905947280,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1750
Neighbourhoods,HotelBookingsUK,Expenses,1905947297,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1750
Neighbourhoods,HotelBookingsUK,Expenses,1905947498,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1750
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905947602,45147,UNITED RESPONSE SERVICES LTD,1686.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905947603,45147,UNITED RESPONSE SERVICES LTD,1686.28
Neighbourhoods,HotelBookingsUK,Expenses,1905947456,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1680
Neighbourhoods,HotelBookingsUK,Expenses,1905947239,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1633.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947244,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1633.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947262,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1633.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947298,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1633.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947337,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1633.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947347,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1633.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947368,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1633.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947371,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1633.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947379,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1633.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947398,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1633.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947433,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1633.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947434,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1633.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947436,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1633.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947487,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1633.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947492,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1633.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947526,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1633.33
Neighbourhoods,HotelBookingsUK,Expenses,1905947539,45147,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1633.33
