Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905951435,45148,CRG HOMECARE LTD,1876.14
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949808,45148,MERSEYCARE JULIE ANN,1715.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949663,45148,MERSEYCARE JULIE ANN,1672.8
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905949076,45148,TREETOPS DAY NURSERY,1638
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949233,45148,****REDACTED PERSONAL INFO****,1635.69
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905951477,45148,CRG HOMECARE LTD,1611.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905951466,45148,CRG HOMECARE LTD,1593.9
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101076550,45148,THE TOGETHER TRUST,1575.8
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905948966,45148,CHILDWALL VALLEY NEIGHBOURHOOD NURS,1566
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949786,45148,MERSEYCARE JULIE ANN,1541.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905951460,45148,CRG HOMECARE LTD,1532.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905951454,45148,CRG HOMECARE LTD,1527.18
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905949007,45148,KIDDY ACADEMY OLD SWAN LTD,1521
Capital Regen,Capital Regen,Misc- General,5101076542,45148,RESHAPED LTD,1500
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905949008,45148,KIDDY ACADEMY HUNTS CROSS LTD,1462.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949859,45148,MERSEYCARE JULIE ANN,1451.59
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949860,45148,MERSEYCARE JULIE ANN,1429.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,5101076562,45148,BEST CARE LIVERPOOL LTD,1422
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949822,45148,MERSEYCARE JULIE ANN,1355.66
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950019,45148,MERSEYCARE JULIE ANN,1352.91
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950174,45148,MERSEYCARE JULIE ANN,1332.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905951448,45148,CRG HOMECARE LTD,1320.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905951452,45148,CRG HOMECARE LTD,1320.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905951495,45148,CRG HOMECARE LTD,1320.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905951510,45148,CRG HOMECARE LTD,1320.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949240,45148,****REDACTED PERSONAL INFO****,1307.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949823,45148,MERSEYCARE JULIE ANN,1307.15
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905949022,45148,LISTER STEPS - THE OLD LIBRARY,1287
Capital Regen,Capital Regen,Misc- General,5101076543,45148,IDVERDE LTD,1286.14
Adult Services & Hea,Private Contractors,Agency & Contract Services,5101076563,45148,BEST CARE LIVERPOOL LTD,1254.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949785,45148,MERSEYCARE JULIE ANN,1237.53
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905949073,45148,THE OLD SCHOOL HOUSE NURSERY,1228.5
City Development,Events,General Services Expenses,1905948824,45148,****REDACTED PERSONAL INFO****,1200
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949239,45148,****REDACTED PERSONAL INFO****,1179.85
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950016,45148,MERSEYCARE JULIE ANN,1175.37
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905948952,45148,BARTON DAY NURSERIES t/a KIDDIWINKS,1170
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905949058,45148,ST AMBROSE CATHOLIC ACADEMY,1170
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905951482,45148,CRG HOMECARE LTD,1160.38
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949764,45148,MERSEYCARE JULIE ANN,1149.33
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950226,45148,MERSEYCARE JULIE ANN,1147.05
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950227,45148,MERSEYCARE JULIE ANN,1138.23
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905948842,45148,BUSY BEES CHILDWALL-LIVERPOOL,1115.4
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905948939,45148,THE LIFE BANK NURSERY,1115.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949743,45148,MERSEYCARE JULIE ANN,1092
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905951427,45148,CRG HOMECARE LTD,1065.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949893,45148,MERSEYCARE JULIE ANN,1056.72
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905949066,45148,SURE STEPS DERBY LANE,1053
Neighbourhoods,External Hire (Gener,Hire & Operating Leases,5101076503,45148,LODGE TYRE CO LTD,1034.97
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905951420,45148,CRG HOMECARE LTD,1027.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949954,45148,MERSEYCARE JULIE ANN,998.87
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949975,45148,MERSEYCARE JULIE ANN,994.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949987,45148,MERSEYCARE JULIE ANN,994.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950028,45148,MERSEYCARE JULIE ANN,994.98
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905949024,45148,LITTLE ANGELS DAYCARE LTD,994.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949851,45148,MERSEYCARE JULIE ANN,990.99
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949934,45148,MERSEYCARE JULIE ANN,986.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949959,45148,MERSEYCARE JULIE ANN,972.93
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950191,45148,MERSEYCARE JULIE ANN,968.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949759,45148,MERSEYCARE JULIE ANN,964.11
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949964,45148,MERSEYCARE JULIE ANN,961.93
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905951573,45148,HOMECARERS (LIVERPOOL) LTD,959.61
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905949081,45148,WEST DERBY PRESCHOOL BONSALL AFTERS,936
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949755,45148,MERSEYCARE JULIE ANN,913.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949888,45148,MERSEYCARE JULIE ANN,911.19
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949698,45148,MERSEYCARE JULIE ANN,900.04
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905949074,45148,THREE BEARS DAY NURSERY,898.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950053,45148,MERSEYCARE JULIE ANN,885.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950021,45148,MERSEYCARE JULIE ANN,884.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949699,45148,MERSEYCARE JULIE ANN,880.32
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905949049,45148,RLC NHS TRUST MAIN ACCOUNT,877.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905951425,45148,CRG HOMECARE LTD,870.26
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905951422,45148,CRG HOMECARE LTD,861.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950154,45148,MERSEYCARE JULIE ANN,855.89
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949827,45148,MERSEYCARE JULIE ANN,846.3
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905949009,45148,KIDDY ACADEMY WAVERTREE LTD,819
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949783,45148,MERSEYCARE JULIE ANN,816.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950054,45148,MERSEYCARE JULIE ANN,795.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949761,45148,MERSEYCARE JULIE ANN,794.15
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101076527,45148,J MAGUIRE TRAVEL,787.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950123,45148,MERSEYCARE JULIE ANN,770.44
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905949027,45148,LITTLE FOXES,760.5
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905949053,45148,SANDFIELD PARK PRIVATE DAY NURSERY,760.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949696,45148,MERSEYCARE JULIE ANN,758.87
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949819,45148,MERSEYCARE JULIE ANN,758.87
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905948997,45148,HONEY POT NURSERY WAVERTREE,750.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950156,45148,MERSEYCARE JULIE ANN,748.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950165,45148,MERSEYCARE JULIE ANN,736.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950003,45148,MERSEYCARE JULIE ANN,735.21
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905951491,45148,CRG HOMECARE LTD,734.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950230,45148,MERSEYCARE JULIE ANN,731.85
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949722,45148,MERSEYCARE JULIE ANN,730.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950103,45148,MERSEYCARE JULIE ANN,730.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949830,45148,MERSEYCARE JULIE ANN,721.98
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905949064,45148,STONEYCROFT CHILDRENS CENTRE NURSER,720
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950078,45148,MERSEYCARE JULIE ANN,714.77
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949235,45148,****REDACTED PERSONAL INFO****,711.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950176,45148,MERSEYCARE JULIE ANN,710.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950184,45148,MERSEYCARE JULIE ANN,705.95
Chief Operating Offi,Stationery (General),Printing & Office Expenses,5101076647,45148,PREMIER PAPER GROUP,702.84
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905948979,45148,ELM HOUSE DAY NURSERY GATEACRE,702
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905948988,45148,HAPPY CHILDREN NURSERY,702
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905949031,45148,LITTLE SEEDLINGS,702
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905949041,45148,ROSIE AND JIM'S CHILDCARE LTD,702
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905949042,45148,OUT OF THIS WORLD KIDS CLUB,702
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905949072,45148,THE LITTLE SCHOOL HOUSE,702
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949744,45148,MERSEYCARE JULIE ANN,701.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949925,45148,MERSEYCARE JULIE ANN,697.13
Finance & Resources,Lgl Cost Paid-Non Em,General Services Expenses,1905948822,45148,****REDACTED PERSONAL INFO****,696.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950530,45148,NEW DAY CARE LIMITED,687.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949687,45148,MERSEYCARE JULIE ANN,679.49
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949862,45148,MERSEYCARE JULIE ANN,675.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949718,45148,MERSEYCARE JULIE ANN,670.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949890,45148,MERSEYCARE JULIE ANN,666.26
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905951480,45148,CRG HOMECARE LTD,660.24
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905948870,45148,HAPPY CHILDREN NURSERY,659.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949952,45148,MERSEYCARE JULIE ANN,658.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950029,45148,MERSEYCARE JULIE ANN,653.03
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905951469,45148,CRG HOMECARE LTD,649.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949745,45148,MERSEYCARE JULIE ANN,649.19
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950084,45148,MERSEYCARE JULIE ANN,644.21
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950179,45148,MERSEYCARE JULIE ANN,644.21
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905948989,45148,HAPPY HOUSE DAYCARE,643.5
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905949060,45148,ST PASCHAL BAYLON NURSERY,643.5
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905949077,45148,TUEBROOK TOTS,643.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950218,45148,MERSEYCARE JULIE ANN,639.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950205,45148,MERSEYCARE JULIE ANN,635.39
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949915,45148,MERSEYCARE JULIE ANN,626.57
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950060,45148,MERSEYCARE JULIE ANN,617.75
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949887,45148,MERSEYCARE JULIE ANN,616.09
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949990,45148,MERSEYCARE JULIE ANN,613.34
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905948849,45148,CLUBMOOR NURSERY LTD,608.4
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905948868,45148,ST JOHN'S CATHOLIC PRIMARY DAY NURS,608.4
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905949012,45148,KIDS PLANET WAVERTREE,601.26
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905948884,45148,KIDS IN BLOOM UNIVERSITY LIVERPOOL,599.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950108,45148,MERSEYCARE JULIE ANN,591.29
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905951391,45148,THE HUMAN SUPPORT GROUP LTD (LPOOL),586.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950446,45148,ADEX CARE LTD,586.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905951003,45148,RAINBOW CARE SOLUTIONS LTD,586.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905951170,45148,BEST CARE LIVERPOOL LTD,586.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905951338,45148,BEST CARE LIVERPOOL LTD,586.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905951392,45148,THE HUMAN SUPPORT GROUP LTD (LPOOL),586.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950047,45148,MERSEYCARE JULIE ANN,585.74
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950022,45148,MERSEYCARE JULIE ANN,585.48
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101076536,45148,KIDZ PLACE AFTER SCHOOL & HOLIDAY C,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905949836,45148,MERSEYCARE JULIE ANN,569.19
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950979,45148,RAINBOW CARE SOLUTIONS LTD,563.64
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905948960,45148,BRIGHT HORIZONS,556.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950797,45148,APOLLO CARE SOUTH LIVERPOOL LTD,552
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950798,45148,APOLLO CARE SOUTH LIVERPOOL LTD,552
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950795,45148,APOLLO CARE SOUTH LIVERPOOL LTD,547
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950301,45148,HERON CARE LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950302,45148,HERON CARE LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905951413,45148,THE HUMAN SUPPORT GROUP LTD (LPOOL),540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905951414,45148,THE HUMAN SUPPORT GROUP LTD (LPOOL),540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950250,45148,HERON CARE LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950251,45148,HERON CARE LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950305,45148,ALPHACARE NORTHWEST,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950306,45148,ALPHACARE NORTHWEST,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950575,45148,HANNAH'S HOMECARE LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905950576,45148,HANNAH'S HOMECARE LTD,540.4
