Line,Clearance Date,Reference,Type,Value,Supplier or Redacted Statement,Supplier No.,Directorate/Balance Sheet Heading,Area of Spend,Service Level,Expense Code,Expense Description,,
10277,2025-03-27 00:00:00,0019059691,INV,500,REDACTED PERSONAL DATA,04201100,ASSISTANCE PROGRAMMES,ASSISTANCE PROGRAMMES,ASSISTANCE PROGRAMMES,46081,Thank You Paym,3089246081000000,UKRAINE ASSIST Thank you Paym
10278,2025-03-27 00:00:00,0019059692,INV,500,REDACTED PERSONAL DATA,04201100,ASSISTANCE PROGRAMMES,ASSISTANCE PROGRAMMES,ASSISTANCE PROGRAMMES,46081,Thank You Paym,3089246081000000,UKRAINE ASSIST Thank you Paym
10279,2025-03-27 00:00:00,0019059693,INV,500,REDACTED PERSONAL DATA,04201100,ASSISTANCE PROGRAMMES,ASSISTANCE PROGRAMMES,ASSISTANCE PROGRAMMES,46081,Thank You Paym,3089246081000000,UKRAINE ASSIST Thank you Paym
10280,2025-03-27 00:00:00,0019059694,INV,500,REDACTED PERSONAL DATA,04201100,ASSISTANCE PROGRAMMES,ASSISTANCE PROGRAMMES,ASSISTANCE PROGRAMMES,46081,Thank You Paym,3089246081000000,UKRAINE ASSIST Thank you Paym
10281,2025-03-27 00:00:00,0019059695,INV,500,REDACTED PERSONAL DATA,04201100,ASSISTANCE PROGRAMMES,ASSISTANCE PROGRAMMES,ASSISTANCE PROGRAMMES,46081,Thank You Paym,3089246081000000,UKRAINE ASSIST Thank you Paym
10282,2025-03-27 00:00:00,0019059696,INV,500,REDACTED PERSONAL DATA,04201100,ASSISTANCE PROGRAMMES,ASSISTANCE PROGRAMMES,ASSISTANCE PROGRAMMES,46081,Thank You Paym,3089246081000000,UKRAINE ASSIST Thank you Paym
10283,2025-03-27 00:00:00,0019059697,INV,350,REDACTED PERSONAL DATA,04201100,ASSISTANCE PROGRAMMES,ASSISTANCE PROGRAMMES,ASSISTANCE PROGRAMMES,46081,Thank You Paym,3089246081000000,UKRAINE ASSIST Thank you Paym
10284,2025-03-27 00:00:00,0019059698,INV,500,REDACTED PERSONAL DATA,04201100,ASSISTANCE PROGRAMMES,ASSISTANCE PROGRAMMES,ASSISTANCE PROGRAMMES,46081,Thank You Paym,3089246081000000,UKRAINE ASSIST Thank you Paym
10285,2025-03-10 00:00:00,0014903137,INV,600,SETTLEMENT AGREEMENT SOLICITORS LTD,03223800,BUSINESS SUPPORT,FINANCE & BUSINESS IMPROVEMENT,FBI - ORGANISATIONAL CULTURE,04800,Admin Staff,4C32104800000000,PAYRLL&PENSION Admin Staff
10286,2025-03-13 00:00:00,0014903120,INV,500,THE TUMMY DIARIES,03223900,BUSINESS SUPPORT,FINANCE & BUSINESS IMPROVEMENT,FBI - ORGANISATIONAL CULTURE,09634,Apprentice Acdy,4C33109634000000,TALENT ACQUIS ApprenticeAcdy
10287,2025-03-18 00:00:00,0030276605,INV,9423.26,BEELINE BEHAVIOUR CHANGE LTD,03223800,CHILDREN AND ADULTS,EDUCATION,EDUCATION,35200,Special Fees,1041735200000000,ALT TEMP EDUC Special Fees
10288,2025-03-18 00:00:00,0030276606,INV,12491.76,BEELINE BEHAVIOUR CHANGE LTD,03223800,CHILDREN AND ADULTS,EDUCATION,EDUCATION,35200,Special Fees,1041735200000000,ALT TEMP EDUC Special Fees
10289,2025-03-10 00:00:00,0016972651,INV,939.43,Rick Pataky,04203100,CHILDREN AND ADULTS,ADDITIONAL GOVERNMENT GRANTS,ADDITIONAL GOVERNMENT GRANTS,44000,Vol Assoc.,3095044000000000,HDRC NIHR Vol Assoc
10290,2025-03-13 00:00:00,0014903117,INV,2233.8,REDACTED PERSONAL DATA,03223900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,46060,Client Trans,BG87M46060000000,0-25FLOATPYMTS Client Trans
10291,2025-03-27 00:00:00,0030276670,INV,314.38,MAIDSTONE BOROUGH COUNCIL,03223900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48103,Exceptional,CL65M48103000000,CARE LEAVERS Exceptional
10292,2025-03-06 00:00:00,0016972422,INV,490,THE ROCHESTER CORN EXCHANGE,03223800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,89801,WIF Contrib,CT93M89801000000,CORP PARENTING WIF Contrib
10293,2025-03-13 00:00:00,0014903167,INV,4927.44,MRS SHIRLEY BAKER,03223800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
10294,2025-03-31 00:00:00,0014903250,INV,9995,CALOO LTD,03223800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,32702,Disability Equipment,FS0PK32702000000,PARKLANDS Disab Equip
10295,2025-03-27 00:00:00,0016974896,INV,8311.56,RONALD WEBSTER,03223900,CHILDREN AND ADULTS,AD ASC,AD ASC,46059,Client Expenses,GT12P46059000000,LONG TERM L2 Client Expenses
10296,2025-03-10 00:00:00,0014903152,INV,250,IPOG Consultancy Limited,03223800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,WG97N46000000000,IMCA & DOLS Priv Contract
10297,2025-03-20 00:00:00,0030276618,INV,400,5TH CHATHAM SOUTH BROWNIES,03223800,CORPORATE MANAGEMENT,CORPORATE MANAGEMENT,CORPORATE MANAGEMENT,35808,Ward Improvements,4R11235808061403,WARD IMP FUND WIF Fort Horst
10298,2025-03-10 00:00:00,0016972673,INV,500,HERBERT ROAD COMMUNITY GROUP,03223800,CORPORATE MANAGEMENT,CORPORATE MANAGEMENT,CORPORATE MANAGEMENT,35808,Ward Improvements,4R11235808061414,WARD IMP FUND WIF R'ham SW
10299,2025-03-24 00:00:00,0030276687,INV,339.18,1ST MEDWAY TOWNS SCOUT GROUP,03223800,CORPORATE MANAGEMENT,CORPORATE MANAGEMENT,CORPORATE MANAGEMENT,35808,Ward Improvements,4R11235808061418,WARD IMP FUND WIF StroodNFri
10300,2025-03-20 00:00:00,0016974257,INV,250,MY SHINING STAR CHILDREN'S CANCER CHARIT,03223800,CORPORATE MANAGEMENT,CORPORATE MANAGEMENT,CORPORATE MANAGEMENT,38000,Grants General,4R11738000000000,MEDWAYLOTTERY Grants General
10301,2025-03-27 00:00:00,0030276696,INV,500,ALL SPECTRUM,03223900,CORPORATE MANAGEMENT,CORPORATE MANAGEMENT,CORPORATE MANAGEMENT,38000,Grants General,4R11738000000000,MEDWAYLOTTERY Grants General
10302,2025-03-31 00:00:00,0014903281,INV,500,MEDWAYISH COMMUNITY INTEREST COMPANY,03223800,CORPORATE MANAGEMENT,CORPORATE MANAGEMENT,CORPORATE MANAGEMENT,38000,Grants General,4R11738000000000,MEDWAYLOTTERY Grants General
10303,2025-03-31 00:00:00,0014903282,INV,500,UNITING UNIFORMS,03223800,CORPORATE MANAGEMENT,CORPORATE MANAGEMENT,CORPORATE MANAGEMENT,38000,Grants General,4R11738000000000,MEDWAYLOTTERY Grants General
10304,2025-03-31 00:00:00,0014903283,INV,500,IDEAS TEST CIO,03223800,CORPORATE MANAGEMENT,CORPORATE MANAGEMENT,CORPORATE MANAGEMENT,38000,Grants General,4R11738000000000,MEDWAYLOTTERY Grants General
10305,2025-03-03 00:00:00,0016972047,INV,500,ROOTS TIMBER REUSE CIC,03223800,CORPORATE MANAGEMENT,CORPORATE MANAGEMENT,CORPORATE MANAGEMENT,38000,Grants General,4R11738000000000,MEDWAYLOTTERY Grants General
10306,2025-03-31 00:00:00,0030276708,INV,500,MR PATRICK ALLEN,03223800,HOUSING REVENUE ACCOUNT,HOUSING MANAGEMENT,TENANCY SERVICES,35873,Removal & Dist Exp,5H41835873000000,TEN LLORD SERV Removal & Dist Exp
10307,2025-03-06 00:00:00,0016972431,INV,1592,HEIGHT OF SAFETY LTD,03223800,HOUSING REVENUE ACCOUNT,HOUSING MANAGEMENT,HOUSING MAINTENANCE,10100,Repairs OML,5H41910100000000,GN-REPAIR&VOID Gen Hsg Rep
10308,2025-03-20 00:00:00,0030276641,INV,558,DEREK BASE,04198500,OTHER ACCOUNTS,OTHER ACCOUNTS,JOINT PARTNERSHIPS,37900,Subscriptions,4T98037900000000,STG BLDG CONT Subscriptions
10309,2025-03-25 00:00:00,0016974971,INV,298.22,M S Ross,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,13100,Rent Exp OML,4E27713100053026,HSG SOL PREVENT Rent Exp OML
10310,2025-03-17 00:00:00,0016973760,INV,1152.82,Silviya Stefanova,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,13100,Rent Exp OML,4E27713100053026,HSG SOL PREVENT Rent Exp OML
10311,2025-03-17 00:00:00,0016973761,INV,1000,Silviya Stefanova,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,13100,Rent Exp OML,4E27713100053026,HSG SOL PREVENT Rent Exp OML
10312,2025-03-27 00:00:00,0019059679,INV,1215.5,T&K Property,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,13100,Rent Exp OML,4E27713100053026,HSG SOL PREVENT Rent Exp OML
10313,2025-03-27 00:00:00,0019059680,INV,1005.13,M S Ross,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,13100,Rent Exp OML,4E27713100053026,HSG SOL PREVENT Rent Exp OML
10314,2025-03-27 00:00:00,0019059681,INV,1028.5,Kulvir Bhela,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,13100,Rent Exp OML,4E27713100053026,HSG SOL PREVENT Rent Exp OML
10315,2025-03-27 00:00:00,0019059682,INV,1589.5,Silviya Stefanova,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,13100,Rent Exp OML,4E27713100053026,HSG SOL PREVENT Rent Exp OML
10316,2025-03-27 00:00:00,0019059675,INV,260,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000125,HSG SOL PREVENT PP DHP
10317,2025-03-04 00:00:00,0016972124,INV,2610.49,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000125,HSG SOL PREVENT PP DHP
10318,2025-03-06 00:00:00,0016972499,INV,982.16,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000125,HSG SOL PREVENT PP DHP
10319,2025-03-04 00:00:00,0016972131,INV,500,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000128,HSG SOL PREVENT PP Hbd Dep
10320,2025-03-11 00:00:00,0016972731,INV,850,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000128,HSG SOL PREVENT PP Hbd Dep
10321,2025-03-04 00:00:00,0016972119,INV,1100,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000128,HSG SOL PREVENT PP Hbd Dep
10322,2025-03-18 00:00:00,0019059277,INV,692,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000128,HSG SOL PREVENT PP Hbd Dep
10323,2025-03-18 00:00:00,0019059274,INV,1442,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000128,HSG SOL PREVENT PP Hbd Dep
10324,2025-03-27 00:00:00,0019059677,INV,1326,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000128,HSG SOL PREVENT PP Hbd Dep
10325,2025-03-11 00:00:00,0016972737,INV,1384,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000128,HSG SOL PREVENT PP Hbd Dep
10326,2025-03-11 00:00:00,0016972741,INV,1673,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000128,HSG SOL PREVENT PP Hbd Dep
10327,2025-03-17 00:00:00,0016973808,INV,1500,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000128,HSG SOL PREVENT PP Hbd Dep
10328,2025-03-27 00:00:00,0019059684,INV,1673.08,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000128,HSG SOL PREVENT PP Hbd Dep
10329,2025-03-11 00:00:00,0016972736,INV,1200,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000129,HSG SOL PREVENT Rent In Advanc
10330,2025-03-11 00:00:00,0016972740,INV,1450,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000129,HSG SOL PREVENT Rent In Advanc
10331,2025-03-18 00:00:00,0019059269,INV,650,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000129,HSG SOL PREVENT Rent In Advanc
10332,2025-03-18 00:00:00,0019059271,INV,969.24,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000129,HSG SOL PREVENT Rent In Advanc
10333,2025-03-11 00:00:00,0016972738,INV,740.77,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000129,HSG SOL PREVENT Rent In Advanc
10334,2025-03-11 00:00:00,0016972734,INV,650,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000129,HSG SOL PREVENT Rent In Advanc
10335,2025-03-18 00:00:00,0019059275,INV,1038.46,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000129,HSG SOL PREVENT Rent In Advanc
10336,2025-03-17 00:00:00,0016973807,INV,1300,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000129,HSG SOL PREVENT Rent In Advanc
10337,2025-03-18 00:00:00,0019059273,INV,1250,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000129,HSG SOL PREVENT Rent In Advanc
10338,2025-03-27 00:00:00,0019059683,INV,1450,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000129,HSG SOL PREVENT Rent In Advanc
10339,2025-03-27 00:00:00,0019059676,INV,1150,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000129,HSG SOL PREVENT Rent In Advanc
10340,2025-03-04 00:00:00,0016972120,INV,1700,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000129,HSG SOL PREVENT Rent In Advanc
10341,2025-03-04 00:00:00,0016972116,INV,1450,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000129,HSG SOL PREVENT Rent In Advanc
10342,2025-03-04 00:00:00,0016972130,INV,700,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000129,HSG SOL PREVENT Rent In Advanc
10343,2025-03-04 00:00:00,0016972122,INV,900,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000129,HSG SOL PREVENT Rent In Advanc
10344,2025-03-11 00:00:00,0016972732,INV,650,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000129,HSG SOL PREVENT Rent In Advanc
10345,2025-03-04 00:00:00,0016972118,INV,1100,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000129,HSG SOL PREVENT Rent In Advanc
10346,2025-03-11 00:00:00,0016972730,INV,850,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000129,HSG SOL PREVENT Rent In Advanc
10347,2025-03-06 00:00:00,0016972420,INV,1425,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000129,HSG SOL PREVENT Rent In Advanc
10348,2025-03-06 00:00:00,0016972500,INV,704.16,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000129,HSG SOL PREVENT Rent In Advanc
10349,2025-03-04 00:00:00,0016972114,INV,1550,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000129,HSG SOL PREVENT Rent In Advanc
10350,2025-03-04 00:00:00,0016972115,INV,750,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000130,HSG SOL PREVENT L'lord Incntiv
10351,2025-03-06 00:00:00,0016972501,INV,750,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000130,HSG SOL PREVENT L'lord Incntiv
10352,2025-03-06 00:00:00,0016972421,INV,750,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000130,HSG SOL PREVENT L'lord Incntiv
10353,2025-03-11 00:00:00,0016972733,INV,250,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000130,HSG SOL PREVENT L'lord Incntiv
10354,2025-03-04 00:00:00,0016972123,INV,750,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000130,HSG SOL PREVENT L'lord Incntiv
10355,2025-03-04 00:00:00,0016972117,INV,750,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000130,HSG SOL PREVENT L'lord Incntiv
10356,2025-03-04 00:00:00,0016972121,INV,1500,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000130,HSG SOL PREVENT L'lord Incntiv
10357,2025-03-18 00:00:00,0019059276,INV,250,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000130,HSG SOL PREVENT L'lord Incntiv
10358,2025-03-11 00:00:00,0016972735,INV,250,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000130,HSG SOL PREVENT L'lord Incntiv
10359,2025-03-11 00:00:00,0016972739,INV,250,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000130,HSG SOL PREVENT L'lord Incntiv
10360,2025-03-11 00:00:00,0016972742,INV,750,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000130,HSG SOL PREVENT L'lord Incntiv
10361,2025-03-18 00:00:00,0019059272,INV,250,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000130,HSG SOL PREVENT L'lord Incntiv
10362,2025-03-18 00:00:00,0019059270,INV,250,REDACTED PERSONAL DATA,04197000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,46053,HS Prevntn ProjHS Prev ProjEx,4E27746053000130,HSG SOL PREVENT L'lord Incntiv
10363,2025-03-20 00:00:00,0014903188,INV,500,REDACTED PERSONAL DATA,03223900,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,STRATEGIC HOUSING,39801,Compensation For Complainants,4E29039801000000,HSG CENTRALBGT Comp Claims
10364,2025-03-06 00:00:00,0030276427,INV,325,POST OFFICE COUNTERS,02962200,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,21300,Vehicle Fuel &,4E56421300720070,PESTCNT&GRAFF VehFuelOilGraff
10365,2025-03-17 00:00:00,0014903181,INV,5320,THE VALUATION OFFICE AGENCY,03223800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,REGULATORY SERVICES,13500,Non Domestic Rates,4E79113500000000,CEMETERIES NNDR
10366,2025-03-31 00:00:00,0016976282,INV,516,REDACTED PERSONAL DATA,03223900,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,35700,Event Fees,4L80235700000000,LIB DEVELOP Event Fees
10367,2025-03-04 00:00:00,0030276487,INV,726,REDACTED PERSONAL DATA,04198500,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,37900,Subscriptions,4R30137900000000,ASSET&PROP MGT Subscriptions
10368,2025-03-20 00:00:00,0030276587,INV,8200,56-00-18,03223900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,REGULATORY SERVICES,38000,Grants General,4T59438000000000,SAFERSTREETS5 Grants General
10369,2025-03-10 00:00:00,0014903148,INV,1045,APOLLO FUNK ENTERTAINMENTS,03223800,"REGENERATION, CULT&ENVIRONMENT",DIRECTOR'S OFFICE,DIRECTOR'S OFFICE,35800,P&S DigtlMed,4T59635800000000,CHDFRDMEDINIT Other Fees
10370,2025-03-20 00:00:00,0016974692,INV,500,REDACTED PERSONAL DATA,03223800,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,ECONOMIC DEVELOPMENT,35800,P&S DigtlMed,4T83335800810918,UKSPF YEAR 3 PIP ClbtStAlbn
10371,2025-03-20 00:00:00,0016974750,INV,450,TONIBELL LTD,03223800,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,ECONOMIC DEVELOPMENT,35800,P&S DigtlMed,4T83335800810918,UKSPF YEAR 3 PIP ClbtStAlbn
10372,2025-03-20 00:00:00,0030276595,INV,4999,OAKES BUSINESS CONSULTING LIMITED,03223900,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,ECONOMIC DEVELOPMENT,35800,P&S DigtlMed,4T83335800810919,UKSPF YEAR 3 PIP CvcFrmPilt
10373,2025-03-27 00:00:00,0016976243,INV,1000,REDACTED PERSONAL DATA,04198400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,ECONOMIC DEVELOPMENT,36030,Economic Initiatives,4T97136030000000,EC DEV PROJCTS Econ Init
10374,2025-03-27 00:00:00,0016976244,INV,500,REDACTED PERSONAL DATA,04198400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,ECONOMIC DEVELOPMENT,36030,Economic Initiatives,4T97136030000000,EC DEV PROJCTS Econ Init
10375,2025-03-27 00:00:00,0016976245,INV,500,REDACTED PERSONAL DATA,04198400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,ECONOMIC DEVELOPMENT,36030,Economic Initiatives,4T97136030000000,EC DEV PROJCTS Econ Init
10376,2025-03-27 00:00:00,0016976246,INV,1000,REDACTED PERSONAL DATA,04198400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,ECONOMIC DEVELOPMENT,36030,Economic Initiatives,4T97136030000000,EC DEV PROJCTS Econ Init
