Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338066,Services,02/05/2024,4264574-01-10263840,"œ6,790.30",DAC BEACHCROFT LLP.
Adult and Health Services,Public Health CC0450,Supplies and Services,384899,Miscellaneous Expenses,02/05/2024,4264575-CREEPAYMENT2024-25,"œ3,000.00",DAWDON YOUTH & COMMUNITY CENTRE.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,02/05/2024,4264576-0700801,œ964.22,DAWSONGROUP ENVIRONMENTAL MUNICIAPL CIVIL LTD (EMC).
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,02/05/2024,4264577-672528,œ575.00,DAWSONGROUP VANS LTD.
Adult and Health Services,Public Health CC0450,Supplies and Services,384899,Miscellaneous Expenses,02/05/2024,4264580-CREEPAYMENT2024-25MEN,"œ3,000.00",DEAF HILL WARD REGENERATION PARTNERSHIP.
Adult and Health Services,Public Health CC0450,Supplies and Services,384899,Miscellaneous Expenses,02/05/2024,4264580-CREEPAYMENT2024-25WOMEN,"œ3,000.00",DEAF HILL WARD REGENERATION PARTNERSHIP.
Adult and Health Services,Public Health CC0450,Supplies and Services,384899,Miscellaneous Expenses,02/05/2024,4264580-CREEPAYMENT2024-25YOUTH,"œ3,000.00",DEAF HILL WARD REGENERATION PARTNERSHIP.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,02/05/2024,4264582-498940,œ550.00,DENNIS EAGLE LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,02/05/2024,4264582-500090,"œ1,212.50",DENNIS EAGLE LTD.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338042,Services,02/05/2024,4264583-397814/INVADO269,œ625.00,DERE STREET BARRISTERS.
Regeneration Economy and Growth,Economic Development CL0150,Supplies and Services,384700,Miscellaneous Expenses,02/05/2024,4264584-RES-04-2024-1101,œ891.83,DISCOVERING DURHAM CIC.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,02/05/2024,4264585-INV-0263,"œ1,375.00",DOPAMINE STUDIOS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510051,School Children,02/05/2024,4264591-AWPU-04-2024-019,"œ1,818.42",EDEN LEARNING TRUST T/A KING JAMES I ACADEMY.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510051,School Children,02/05/2024,4264592-AWPU-04-2024-005,"œ2,776.77",EDEN LEARNING TRUST T/A WOODHAM ACADEMY.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510051,School Children,02/05/2024,4264592-AWPU-04-2024-007,"œ1,720.12",EDEN LEARNING TRUST T/A WOODHAM ACADEMY.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510051,School Children,02/05/2024,4264592-AWPU-04-2024-009,"œ2,334.45",EDEN LEARNING TRUST T/A WOODHAM ACADEMY.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510051,School Children,02/05/2024,4264592-AWPU-04-2024-020,"œ1,689.43",EDEN LEARNING TRUST T/A WOODHAM ACADEMY.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510051,School Children,02/05/2024,4264592-AWPU-04-2024-027,"œ9,741.56",EDEN LEARNING TRUST T/A WOODHAM ACADEMY.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,02/05/2024,4264601-13002191260,œ552.66,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Community Protection,Supplies and Services,338045,Services,02/05/2024,4264608-121124,"œ3,683.33",FOUNTAIN CHAMBERS.
Neighbourhoods and Climate Change,Community Protection,Supplies and Services,338045,Services,02/05/2024,4264608-121124-010224,œ700.00,FOUNTAIN CHAMBERS.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304357,Equipment and Materials,02/05/2024,4264612-DCCQUERY070124,œ998.40,GAP GROUP LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304357,Equipment and Materials,02/05/2024,4264613-DCCQUERY291023,"œ2,762.95",GAP GROUP LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304357,Equipment and Materials,02/05/2024,4264613-DCCQUERY300723,œ691.40,GAP GROUP LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Construction work A908,908105,Construction work,02/05/2024,4264614-7426,"œ3,528.91",GASTRONORTH LTD T/A GASTRO-DIRECT..
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,02/05/2024,4264615-318,"œ7,360.00",GAZEBOS FOR HIRE LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,02/05/2024,4264615-319,"œ1,690.00",GAZEBOS FOR HIRE LTD.
Resources BK0010,Digital Services,Supplies and Services,342051,Computers and Communications,02/05/2024,4264622-181394,"œ237,415.00",GRANICUS-FIRMSTEP LTD.
Adult and Health Services,Public Health CC0450,Supplies and Services,384899,Miscellaneous Expenses,02/05/2024,4264623-CREEPAYMENT2024-25,"œ3,000.00",GREENFIELD COMMUNITY & ARTS CENTRE.
Resources BK0010,Procurement Sales & Business Services,Supplies and Services,372009,Subscriptions E372,02/05/2024,4264629-INV-46395,"œ5,717.00",HALO SERVICE SOLUTIONS LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,02/05/2024,4264635-1524014734,"œ1,696.80",HIAB LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,02/05/2024,4264635-1524014890,"œ2,643.11",HIAB LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,02/05/2024,4264635-1524015891,œ591.41,HIAB LTD.
Adult and Health Services,Public Health CC0450,Supplies and Services,384899,Miscellaneous Expenses,02/05/2024,4264637-CREEPAYMENT2024-25MEN,"œ3,000.00",HOME ON THE RANGE LTD.
Adult and Health Services,Public Health CC0450,Supplies and Services,384899,Miscellaneous Expenses,02/05/2024,4264637-CREEPAYMENT2024-25YOUTH,"œ3,000.00",HOME ON THE RANGE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/05/2024,4264640-10483,"œ30,020.00",HOUSE OF PLAY (EUROPE) LTD.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,384956,Miscellaneous Expenses,02/05/2024,4264645-105889564-REPROVIDED,"œ1,292.00",IBM UNITED KINGDOM LTD.*
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,120021,Energy Costs,02/05/2024,4264647-18820,"œ7,314.43",IMPALA ESTATES LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,02/05/2024,4264648-1002,"œ16,000.00",INVESTING IN CHILDREN CIC.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430127,Rendered by Private Contractors,02/05/2024,4264651-0044/2024,œ630.00,J & JG GILL & SONS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,02/05/2024,4264652-5307179,"œ1,286.50",JA GILSON (AGRICULTURAL CONTRACTORS) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,02/05/2024,4264652-5307183,"œ1,582.50",JA GILSON (AGRICULTURAL CONTRACTORS) LTD.
Adult and Health Services,Public Health CC0450,Supplies and Services,384899,Miscellaneous Expenses,02/05/2024,4264653-CREEPAYMENT2024-25,"œ3,000.00",JACK DRUM ARTS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,338029,Services,02/05/2024,4264654-NEPO0003-002,"œ7,543.72",JACOBS UK LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,02/05/2024,4264665-212385,"œ1,139.20",JP LENNARD LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,02/05/2024,4264668-0108/00039158,"œ2,487.26",JT DOVE LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,02/05/2024,4264668-0113/00059151,œ616.00,JT DOVE LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338099,Services,02/05/2024,4264669-INV-5498,œ750.00,JUBILEE SEEDS & TURF LTD.
Adult and Health Services,Public Health CC0450,Supplies and Services,384899,Miscellaneous Expenses,02/05/2024,4264671-CREEPAYMENT2024-25APWOMEN,"œ3,000.00",JUST FOR WOMEN CENTRE.
Adult and Health Services,Public Health CC0450,Supplies and Services,384899,Miscellaneous Expenses,02/05/2024,4264671-CREEPAYMENT2024-25CONSETTWOMEN,"œ3,000.00",JUST FOR WOMEN CENTRE.
Adult and Health Services,Public Health CC0450,Supplies and Services,384899,Miscellaneous Expenses,02/05/2024,4264671-CREEPAYMENT2024-25STANLEYMEN,"œ3,000.00",JUST FOR WOMEN CENTRE.
Adult and Health Services,Public Health CC0450,Supplies and Services,384899,Miscellaneous Expenses,02/05/2024,4264671-CREEPAYMENT2024-25STANLEYWOMEN,"œ3,000.00",JUST FOR WOMEN CENTRE.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,364501,Grants to Voluntary Organisations,02/05/2024,4264675-3279088,œ903.26,KARBON HOMES LTD FORMERLY CESTRIA HOUSING ASSOCIATION LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,02/05/2024,4264679-1603298,"œ2,269.00",LEEDS COMMERCIAL LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,02/05/2024,4264679-1604602,"œ2,088.00",LEEDS COMMERCIAL LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,02/05/2024,4264683-00039273,"œ1,302.50",LESTER CONTROL SYSTEMS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,02/05/2024,4264684-317518,"œ1,627.90",LEXTOX.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,02/05/2024,4264684-317699,"œ1,132.40",LEXTOX.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,02/05/2024,4264684-319941,"œ1,058.00",LEXTOX.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,02/05/2024,4264684-320165,œ569.30,LEXTOX.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,02/05/2024,4264684-320367,"œ1,802.65",LEXTOX.
Dedicated Schools Grant BG0015,DSG Schools Block,Supplies and Services,384199,Miscellaneous Expenses,02/05/2024,4264688-2446,œ500.00,LK HEALTH & WELLBEING.
Adult and Health Services,Head of Adults,Supplies and Services,338365,Services,02/05/2024,4264689-INV-44919,"œ2,880.00",LOCKWISE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,02/05/2024,4264693-MS5046,"œ1,545.75",M SPENCE SURFACING LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,02/05/2024,4264693-MS5047,"œ1,579.50",M SPENCE SURFACING LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,02/05/2024,4264696-6546,"œ2,170.40",MAKEPEACE MOTORS.
Adult and Health Services,Public Health CC0450,Supplies and Services,336005,Advertising E336,02/05/2024,4264701-INV-3406,"œ1,950.00",MEDIA PARTNERSHIP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,02/05/2024,4264705-435199,"œ2,036.14",MINSTER SELF DRIVE.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,02/05/2024,4264708-9983290131,"œ2,033.59",MITCHELL POWERSYSTEMS.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,352001,Conference Expenses,02/05/2024,4264718-2024/36,œ520.00,NATIONAL ASSOCIATION OF COUNCILLORS.*
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,02/05/2024,4264720-175977,"œ1,612.09",ND BROWN LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/05/2024,4264721-48923,"œ14,697.00",NE & C WINDOWS & DOORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510051,School Children,02/05/2024,4264722-AWPU-04-2024-002,"œ1,720.12",NEW COLLEGE DURHAM ACADEMIES TRUST (NCDAT).
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,410037,Rendered by Other Local Authorities,02/05/2024,4264723-1800012389205,"œ13,199.38",NEWCASTLE UPON TYNE CITY COUNCIL.
Neighbourhoods and Climate Change,Highways,Supplies and Services,336005,Advertising E336,02/05/2024,4264724-44909886,œ886.80,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Neighbourhoods and Climate Change,Highways,Construction work A908,908109,Capital - Resurfacing,02/05/2024,4264724-44909942,œ674.52,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Neighbourhoods and Climate Change,Highways,Construction work A908,908109,Capital - Resurfacing,02/05/2024,4264724-44910066,œ674.52,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,336005,Advertising E336,02/05/2024,4264724-44910248,"œ1,169.85",NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,336005,Advertising E336,02/05/2024,4264724-44910399,œ816.04,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Neighbourhoods and Climate Change,Highways,Fees,901004,Capital - Detailed Design,02/05/2024,4264724-44910476,œ674.52,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,336005,Advertising E336,02/05/2024,4264724-44910478,œ816.04,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Neighbourhoods and Climate Change,Highways,Fees,901004,Capital - Detailed Design,02/05/2024,4264724-44910569,œ674.52,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,336005,Advertising E336,02/05/2024,4264724-44910582,œ674.52,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,02/05/2024,4264730-21925761,"œ1,129.68",NORTH EAST TRUCK & VAN LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,02/05/2024,4264730-21925824,œ865.00,NORTH EAST TRUCK & VAN LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,02/05/2024,4264730-21926070,"œ3,955.76",NORTH EAST TRUCK & VAN LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,02/05/2024,4264730-21926267,œ741.00,NORTH EAST TRUCK & VAN LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,02/05/2024,4264731-915657627,"œ7,612.00",NORTHUMBRIAN WATER LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/05/2024,4264739-12669-33,"œ1,166.60",OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/05/2024,4264739-12669-34,"œ1,182.37",OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/05/2024,4264739-12669-35,"œ4,519.96",OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/05/2024,4264739-12669-36,"œ3,653.46",OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/05/2024,4264739-12669-37,"œ1,166.62",OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/05/2024,4264739-12669-38,"œ1,234.12",OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/05/2024,4264739-12669-39,"œ1,180.12",OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/05/2024,4264739-12669-40,"œ1,234.12",OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/05/2024,4264739-12669-41,"œ1,368.22",OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/05/2024,4264739-12669-42,"œ1,212.52",OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/05/2024,4264741-G0780147,œ655.00,ORBIS PROTECT LTD.
Adult and Health Services,Public Health CC0450,Supplies and Services,384899,Miscellaneous Expenses,02/05/2024,4264743-CREEPAYMENT2024-25,"œ3,000.00",PACT HOUSE STANLEY.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/05/2024,4264744-3875,œ900.00,PARAMOUNT CEILINGS & PARTITIONS LTD.
