Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Neighbourhoods and Climate Change,Community Protection,Supplies and Services,352001,Conference Expenses,02/07/2024,4287091-AWRD/00205,"œ3,600.00",HEMMING GROUP LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/07/2024,4287096-SIN063578,œ696.80,HODGSON SAYERS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,02/07/2024,4287102-INS2926,"œ2,950.00",INSPECTORATE LTD T/A ROCH NDT SERVICES.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384700,Miscellaneous Expenses,02/07/2024,4287105-RES-06-2024-522,"œ11,590.00",J & J CLARK & SONS.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,02/07/2024,4287118-579661,œ612.52,LLOYD LTD.
Regeneration Economy and Growth,Planning & Housing,Third Party Payments,440200,Other third party payments E440,02/07/2024,4287128-RES-06-2024-675,"œ30,600.00",MIDDLESBROUGH BOROUGH COUNCIL.
Regeneration Economy and Growth,REG - Central Costs,Supplies and Services,336005,Advertising E336,02/07/2024,4287134-45229439,œ590.07,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Regeneration Economy and Growth,Planning & Housing,Third Party Payments,440200,Other third party payments E440,02/07/2024,4287137-RES-06-2024-674,"œ43,352.50",NORTH TYNESIDE COUNCIL.
Regeneration Economy and Growth,Business Durham,Premises,108099,Service Repairs and Maintenance,02/07/2024,4287138-R2/700433,"œ13,695.38",NORTHERN GAS NETWORKS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/07/2024,4287143-206585,œ555.00,PALINTEST LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,02/07/2024,4287145-XL318640,"œ1,800.00",PARK ELECTRICAL DISTRIBUTORS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,02/07/2024,4287145-XL318641,œ606.17,PARK ELECTRICAL DISTRIBUTORS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/07/2024,4287152-325371,œ575.00,PEART FENCING LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,02/07/2024,4287155-95069,"œ2,479.60",PHOENIX TAXIS T/A PRATT`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,02/07/2024,4287155-95070,"œ1,697.20",PHOENIX TAXIS T/A PRATT`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,02/07/2024,4287155-95071,"œ2,609.60",PHOENIX TAXIS T/A PRATT`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,02/07/2024,4287155-95072,"œ2,087.20",PHOENIX TAXIS T/A PRATT`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,02/07/2024,4287155-95073,"œ2,609.60",PHOENIX TAXIS T/A PRATT`S TAXIS.
Resources BK0010,Digital Services,Supplies and Services,304303,Equipment and Materials,02/07/2024,4287157-14635,"œ3,090.00",PIONEER DIGITAL SOLUTIONS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/07/2024,4287164-SI-22254,"œ2,445.38",RAPID MINIBUSES.
Regeneration Economy and Growth,Planning & Housing,Third Party Payments,440200,Other third party payments E440,02/07/2024,4287166-RES-06-2024-673,"œ23,100.00",REDCAR & CLEVELAND BOROUGH COUNCIL.
Regeneration Economy and Growth,Business Durham,Construction work A908,908105,Construction work,02/07/2024,4287171-24120027,"œ33,558.41",ROBERTSON CAPITAL PROJECTS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/07/2024,4287182-10428,"œ3,002.36",STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/07/2024,4287182-10565,"œ3,029.91",STANLEY TRAVEL (NORTH EAST) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/07/2024,4287183-21284,"œ2,402.50",STEADFAST SECURITY SOLUTIONS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,02/07/2024,4287184-10325,"œ2,000.00",STOCKTON ARTS CENTRE LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,02/07/2024,4287184-10326,"œ1,200.00",STOCKTON ARTS CENTRE LTD.
Regeneration Economy and Growth,Planning & Housing,Third Party Payments,440200,Other third party payments E440,02/07/2024,4287185-RES-06-2024-665,"œ55,930.00",STOCKTON ON TEES BOROUGH COUNCIL.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,479101,Purchase of Care,02/07/2024,4287187-7140,"œ26,219.73",SUPPORTIVE SRC LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,02/07/2024,4287193-SINRNT1027842,œ636.33,THE ROYAL NATIONAL THEATRE.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,338066,Services,02/07/2024,4287195-WD1474,œ500.00,THE WORKS DIGITAL (NORTH EAST).
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,02/07/2024,4287201-SI-TPL-00099703,"œ1,855.00",TURNING POINT (SERVICES) LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,02/07/2024,4287206-INV-66081,œ998.25,VISTECH SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,02/07/2024,4287206-INV-66083,"œ3,015.42",VISTECH SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,02/07/2024,4287206-INV-66084,"œ2,049.27",VISTECH SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,02/07/2024,4287206-INV-66085,"œ1,195.77",VISTECH SERVICES LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,338078,Services,02/07/2024,4287206-INV-66088,"œ5,050.08",VISTECH SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,02/07/2024,4287206-INV-66094,"œ2,911.44",VISTECH SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/07/2024,4287208-INV-2008,œ838.50,WATER SOLUTIONS (EUROPE) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/07/2024,4287208-INV-2044,œ877.50,WATER SOLUTIONS (EUROPE) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,338045,Services,02/07/2024,4287215-3802842,"œ18,149.40",WOMBLE BOND DICKINSON (UK) LLP.
Neighbourhoods and Climate Change,Environmental Services,Transport,215005,Running Costs of Vehicles,02/07/2024,4287217-1189044,"œ11,316.98",YOUR NRG LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,215005,Running Costs of Vehicles,02/07/2024,4287217-1190233,"œ5,489.50",YOUR NRG LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/07/2024,4288162-42098,œ517.24,REDACTED - PAYMENT TO INDIVIDUAL
Resources BK0010,Digital Services,Premises,150005,Apportioned Exps of Operational Blds,03/07/2024,4287232-DM-1457572,œ722.97,4IMPRINT DIRECT LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,03/07/2024,4287243-24036A,"œ5,710.00",ACCESS ALL AREAS.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,03/07/2024,4287555-SI-4602,"œ1,150.00",BATSON GROUNDCARE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,03/07/2024,4287643-PIG_202124,"œ62,977.57",CASTLE VIEW GROUP TRAINING LTD.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338094,Services,03/07/2024,4287645-RES-06-2024-712,œ500.00,CASTLESIDE VILLAGE HALL.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338094,Services,03/07/2024,4287663-RES-06-2024-714,œ560.00,CHESTER LE STREET COMMUNITY ASSOCIATION.
Regeneration Economy and Growth,Planning & Housing,Construction work A908,908105,Construction work,03/07/2024,4287823-1775,"œ98,500.00",EFFICIENT ENERGY SERVICES LTD T/A ECO GIANTS.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,384199,Miscellaneous Expenses,03/07/2024,4288339-4960,œ700.00,MURAL MAESTRO LTD.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338094,Services,03/07/2024,4288439-RES-06-2024-667,œ600.00,PCC OF KIMBLESWORTH.
Regeneration Economy and Growth,Economic Development CL0150,Supplies and Services,384086,Miscellaneous Expenses,03/07/2024,4288536-VOUCHER24NB-EDUR010,"œ3,700.00",SDVT BANNER FUND.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,03/07/2024,4288651-PIG_201413,"œ64,999.30",THRIVING HOMES LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,03/07/2024,4288724-PIG_202752,"œ12,749.97",YOUR CHAPTER LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/07/2024,4287490-41989,œ864.82,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/07/2024,4287510-42245,œ869.70,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/07/2024,4287512-41993,"œ1,737.94",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/07/2024,4287512-42247,"œ2,211.30",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/07/2024,4287513-41994,"œ2,283.94",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/07/2024,4287514-41997,œ695.17,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/07/2024,4287514-42250,"œ2,255.17",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/07/2024,4287516-41995,œ769.27,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/07/2024,4287516-42248,"œ2,222.67",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/07/2024,4287518-42249,"œ1,361.10",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/07/2024,4287520-41998,"œ1,042.76",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/07/2024,4287522-41999,"œ3,276.32",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/07/2024,4287522-42252,œ561.99,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/07/2024,4287639-42013,"œ1,673.77",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/07/2024,4287639-42270,œ982.80,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Third Party Payments,410037,Rendered by Other Local Authorities,03/07/2024,4287687-128,"œ6,184.00",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/07/2024,4287693-42019,"œ1,042.76",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/07/2024,4287693-42278,"œ2,250.30",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/07/2024,4287695-42020,"œ1,163.97",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/07/2024,4287696-42021,"œ1,042.76",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/07/2024,4287696-42280,"œ3,931.20",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/07/2024,4287765-42291,œ501.15,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/07/2024,4287777-42034,œ732.22,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/07/2024,4287777-42295,œ510.90,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/07/2024,4287780-42035,"œ2,917.88",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/07/2024,4287780-42296,"œ2,555.28",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,03/07/2024,4287786-SI-1927,"œ1,285.20",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/07/2024,4287825-42038,"œ1,079.81",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/07/2024,4287827-42039,"œ1,529.38",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/07/2024,4287914-42046,"œ1,042.76",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/07/2024,4287914-42309,"œ1,021.80",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/07/2024,4287936-42110,"œ1,240.24",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/07/2024,4287936-42367,"œ3,798.92",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/07/2024,4287950-42050,"œ1,597.05",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/07/2024,4287951-42051,"œ4,518.64",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/07/2024,4287951-42314,"œ2,948.40",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/07/2024,4287957-42055,œ732.22,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/07/2024,4287957-42317,œ633.75,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/07/2024,4287961-42318,œ589.68,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/07/2024,4287962-42057,"œ4,721.19",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/07/2024,4287962-42319,"œ1,958.58",REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384700,Miscellaneous Expenses,03/07/2024,4287981-RES-06-2024-708,"œ1,550.64",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/07/2024,4288016-42329,"œ1,002.30",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/07/2024,4288017-42066,"œ1,667.59",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/07/2024,4288030-42069,"œ1,390.35",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/07/2024,4288030-42331,œ737.10,REDACTED - PAYMENT TO INDIVIDUAL
