Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,02/03/2023,4106400-INV-1407,"œ5,373.15",DEACONSTAR LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,02/03/2023,4106401-374464/INVSP22,œ550.00,DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,02/03/2023,4106401-375683/INVRC117,œ950.00,DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,02/03/2023,4106401-378712/INVLDA22,œ650.00,DERE STREET BARRISTERS.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,479111,Purchase of Care,02/03/2023,4106407-324,"œ10,581.00",DURHAM ACTION ON SINGLE HOUSING LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/03/2023,4106409-423,"œ5,000.00",ECO HVAC SERVICES LIMITED.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,02/03/2023,4106410-CLAPPSPRINGFEB23,"œ1,200.00",EDEN LEARNING TRUST T/A WOODHAM ACADEMY.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,02/03/2023,4106412-059-314018,"œ1,125.88",EDMUNDSON ELECTRICAL LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,02/03/2023,4106412-059-314092,œ698.25,EDMUNDSON ELECTRICAL LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338066,Services,02/03/2023,4106415-1014-24681,"œ2,200.00",ENERGY & COMPLIANCE TECHNOLOGY LTD T/A COMPLIANCE365.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,02/03/2023,4106416-8195474,"œ1,372.37",ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,02/03/2023,4106416-8195479,"œ1,330.05",ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,02/03/2023,4106416-8195580,"œ1,222.70",ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,02/03/2023,4106416-8195605,œ716.10,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,02/03/2023,4106416-8195612,œ649.55,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,02/03/2023,4106416-8195620,œ669.60,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,02/03/2023,4106416-8195627,"œ1,426.64",ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,02/03/2023,4106418-CLAPPSPRINGFEB23,"œ1,500.00",EXCEL ACADEMY PARTNERSHIP T/A FRAMWELLGATE SCHOOL DURHAM.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,384199,Miscellaneous Expenses,02/03/2023,4106424-220213209,"œ80,091.12",GATESHEAD COUNCIL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,02/03/2023,4106424-CLAPPSPRINGFEB23,"œ1,200.00",GATESHEAD COUNCIL.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Premises,145023,Cleaning and Domestic Supplies,02/03/2023,4106426-06/211734,œ651.40,GREENHAM TRADING LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,02/03/2023,4106433-CLAPPSPRINGFEB23,œ600.00,HURWORTH ACADEMY.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430127,Rendered by Private Contractors,02/03/2023,4106436-2024/2022,"œ1,295.00",J & JG GILL & SONS LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Construction work A908,908105,Construction work,02/03/2023,4106438-27434,"œ1,485.45",JACK COUPE & SONS LTD T/A COUPE LINE.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,02/03/2023,4106443-32359,"œ1,106.30",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,02/03/2023,4106443-32370,"œ1,106.30",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,02/03/2023,4106443-32374,"œ1,269.50",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,02/03/2023,4106443-32380,"œ1,779.05",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,02/03/2023,4106443-32381,"œ1,422.50",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,02/03/2023,4106443-32382,"œ1,269.50",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,02/03/2023,4106443-32390,œ627.90,JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,02/03/2023,4106443-32396,œ701.75,JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,02/03/2023,4106449-0303/00813470,"œ3,010.43",JT DOVE LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304999,Equipment and Materials,02/03/2023,4106455-SI02-0384581,œ614.40,KILLGERM CHEMICALS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304337,Equipment and Materials,02/03/2023,4106469-4236109303,œ920.80,MARES SPA.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304337,Equipment and Materials,02/03/2023,4106469-4236109320,"œ3,197.28",MARES SPA.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,02/03/2023,4106471-CLAPPSPRINGFEB23,œ600.00,MELROSE LEARNING TRUST.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/03/2023,4106474-2227,"œ4,857.00",MITREPOINT LTD T/A ROOFCLAD SYSTEMS.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,02/03/2023,4106501-NC/221/BW,œ650.00,NEDCO CONTRACTS (NE) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,02/03/2023,4106501-NC/222/BW,"œ1,130.00",NEDCO CONTRACTS (NE) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,338099,Services,02/03/2023,4106503-1314152,"œ19,080.91",NETWORK RAIL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,02/03/2023,4106504-CLAPPSPRINGFEB23,œ600.00,NEW COLLEGE ACADEMIES TRUST - CONSETT ACADEMY.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,02/03/2023,4106505-065785,"œ1,774.82",NEW ROW FARM NURSERIES.
Regeneration Economy and Growth,Transport and Contracted Services,Supplies and Services,304999,Equipment and Materials,02/03/2023,4106512-23018,œ725.00,NORTH EAST TRAFFIC DATA COLLECTION LTD (NETDC).
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,02/03/2023,4106513-CLAPPSPRINGFEB23,œ600.00,NORTHERN EDUCATION TRUST T/A  DYKE HOUSE SPORTS & TECHNOLOGY COLLEGE.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Third Party Payments,410037,Rendered by Other Local Authorities,02/03/2023,4106514-INV-6177,"œ1,060.29",NUDGE EDUCATION LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/03/2023,4106515-G0752216,œ655.00,ORBIS PROTECT LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,02/03/2023,4106519-XL297030,"œ3,987.50",PARK ELECTRICAL DISTRIBUTORS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,02/03/2023,4106523-ASCDISCHARGEFUND1/131,"œ12,000.00",PERFECT CARE LTD.
Adult and Health Services,Head of Adults,Supplies and Services,384616,Miscellaneous Expenses,02/03/2023,4106530-3995,"œ19,342.40",POSITIVE INDIVIDUAL PROACTIVE SUPPORT LTD.
Adult and Health Services,Head of Adults,Supplies and Services,338089,Services,02/03/2023,4106533-5518,"œ1,020.00",PRICE TRAINING LTD.
Adult and Health Services,Head of Adults,Supplies and Services,338089,Services,02/03/2023,4106533-5535,"œ1,020.00",PRICE TRAINING LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,02/03/2023,4106537-14773,"œ23,332.74",QUANTUM POWER CONNECTIONS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,02/03/2023,4106537-14775,"œ2,041.60",QUANTUM POWER CONNECTIONS LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,02/03/2023,4106539-0000060041,œ697.50,RA DALTON LTD.
Resources BK0010,Digital Services,Supplies and Services,342051,Computers and Communications,02/03/2023,4106551-INVUK753053,"œ3,762.99",SOFTCAT PLC.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,02/03/2023,4106552-CLAPPSPRINGFEB23,œ600.00,SOUTH TYNESIDE COUNCIL.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,02/03/2023,4106555-SI080477,œ817.31,STANNERS EQUIPMENT LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,02/03/2023,4106559-949048,œ640.39,T CROSSLING & CO LTD.
Regeneration Economy and Growth,Business Durham CL0850,Supplies and Services,344033,Telephones,02/03/2023,4106566-005286847,œ952.21,THE PHONE CO-OP.
Neighbourhoods and Climate Change,Environmental Services,Premises,108099,Service Repairs and Maintenance,02/03/2023,4106569-39482,"œ1,374.80",TODDS HIGHWAY MAINTENANCE LTD.
Resources BK0010,Digital Services,Supplies and Services,304303,Equipment and Materials,02/03/2023,4106570-140952,œ623.05,TP ELECTRICAL SUPPLIES & FIXINGS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,02/03/2023,4106573-242822,"œ2,420.85",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,02/03/2023,4106573-242823,œ893.31,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,02/03/2023,4106573-242824,"œ1,587.65",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,02/03/2023,4106573-242825,"œ1,320.66",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,02/03/2023,4106576-51577,"œ1,895.00",W MARLEY AGRICULTURAL CONTRACTORS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/03/2023,4106577-8123,"œ1,188.80",WARREN (ELECTRICAL) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/03/2023,4106577-8125,œ586.32,WARREN (ELECTRICAL) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/03/2023,4106577-8129,œ735.00,WARREN (ELECTRICAL) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,324117,Provisions E324,02/03/2023,4106578-CD-223430608,"œ3,301.44",WATERLOGIC GB LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,02/03/2023,4106579-INV-5207,"œ1,500.00",WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,02/03/2023,4106579-INV-5224,"œ1,350.00",WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,02/03/2023,4106579-INV-5229,"œ1,425.00",WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,02/03/2023,4106579-INV-5232,œ900.00,WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,02/03/2023,4106579-INV-5259,œ600.00,WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,02/03/2023,4106579-INV-5280,"œ1,050.00",WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,02/03/2023,4106579-INV-5283,œ500.00,WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,02/03/2023,4106579-INV-5284,œ700.00,WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,02/03/2023,4106579-INV-5288,œ900.00,WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,02/03/2023,4106579-INV-5293,œ600.00,WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,02/03/2023,4106579-INV-5341,œ900.00,WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,02/03/2023,4106579-INV-5409,"œ1,750.00",WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,02/03/2023,4106579-INV-5420,"œ1,500.00",WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,02/03/2023,4106579-INV-5456,œ600.00,WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,02/03/2023,4106579-INV-5481,"œ1,500.00",WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,02/03/2023,4106579-INV-5485,"œ1,750.00",WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,02/03/2023,4106579-INV-5514,"œ2,467.70",WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,02/03/2023,4106579-INV-5552,"œ1,550.00",WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,02/03/2023,4106579-INV-5556,"œ1,750.00",WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,02/03/2023,4106579-INV-5601,œ600.00,WE CARE RECRUITMENT SOLUTIONS LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,02/03/2023,4106581-1456,œ858.00,WOODCRAFT (UK) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,02/03/2023,4106583-9236,"œ1,012.00",YOULL CONSTRUCTION LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,02/03/2023,4106584-1099640,œ600.43,YOUR NRG LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,02/03/2023,4106585-145512954,"œ5,980.00",ZG LIGHTING (UK) LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384700,Miscellaneous Expenses,03/03/2023,4106664-RES-02-2023-591,"œ2,689.92",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384302,Miscellaneous Expenses,03/03/2023,4106697-080223,"œ1,000.00",REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384700,Miscellaneous Expenses,03/03/2023,4106856-RES-03-2023-010,"œ15,236.03",REDACTED - PAYMENT TO INDIVIDUAL
