Body Name,Date Paid,Transaction Number,Amount,Invoice Date,Supplier Name,Supplier Type,Invoice Number,Account,Transaction Type,Transaction Type Description,Supplier Reporting,Expense Area,Cost Centre Description ,Service Area Categorisation,Service Division Categorisation,Expense Type
West Northamptonshire Council,02-Aug-23,51400321217,"£2,400.00",05-Jul-23,Vivid Resourcing - a division of G2V Recruitment Group,COMPANY,113522,A4000,II,Incoming Invoice Posting,,PH - Management & Admin [NCC],PH - Management & Admin,Public Health,PH - Management and Admin [NCC],Agency Staff
West Northamptonshire Council,02-Aug-23,51400331626,"£2,507.36",14-Jul-23,Day And Nightcare Assistance,CARE ESTABLISHMENT,29881,E7150,SPV,AP VAT Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Support with Memory & Cognition CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,02-Aug-23,51400331665,"£2,532.60",28-Jul-23,Redacted Personal Data,INDIVIDUAL,SLS/AUG23/GP,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,02-Aug-23,51400331808,"£2,587.57",01-Aug-23,Wellington Support Ltd,CARE ESTABLISHMENT,N2310591 P137227-00001,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Mental Health CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,02-Aug-23,51400331405,"£2,916.00",14-Jul-23,RAYBELL & SONS SURFACING LTD,COMPANY,8557,B0500,II,Incoming Invoice Posting,,Property Management [NBC],Repairs & Maintenance Central Account,Assets and Environment,A&E Works,Specialist Works and Repairs
West Northamptonshire Council,02-Aug-23,51400331823,"£2,943.29",31-Mar-23,Marston Holdings Limited,COMPANY,55292,D4510,II,Incoming Invoice Posting,,Council Tax Collection(WNC),Cost Of Collection Council Tax(WNC),Revenue & Benefits,Revenues and Benefits,Debt Recovery
West Northamptonshire Council,02-Aug-23,51400331274,"£3,000.00",31-Jul-23,Deanshanger Parish Council,OTHER PUBLIC BODIES,91400004167,D7005,NCP,AP Non-Commercial Payments,,Emergency Planning [NCC],Emergency Planning,Customer & Corporate Services,Resilience [NCC],Grants
West Northamptonshire Council,02-Aug-23,51400331816,"£3,027.41",28-Feb-23,Marston Holdings Limited,COMPANY,53547,D4510,II,Incoming Invoice Posting,,Council Tax Collection(WNC),Cost Of Collection Council Tax(WNC),Revenue & Benefits,Revenues and Benefits,Debt Recovery
West Northamptonshire Council,02-Aug-23,51400321588,"£3,084.00",06-Jul-23,W H STEPHENS,TRADE SUPPLIER,2955A,XB020,II,Incoming Invoice Posting,,Economic Development,Former Co-op Site Purchase and Enhanceme,Economic Growth & Regeneration,Economic Development,Construction - External Professional Fees
West Northamptonshire Council,02-Aug-23,51400331627,"£3,129.00",03-Jul-23,Peartree1 Ltd,CARE ESTABLISHMENT,6460,E7150,SPV,AP VAT Spreadsheet Import - Payments,,MH Mental Health CCP LT [NCC],Mental Health Support CCP Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Domiciliary Care
West Northamptonshire Council,02-Aug-23,51400331618,"£3,732.50",14-Jul-23,SANCTUARY OASIS LTD,CARE ESTABLISHMENT,1851,E7150,SPV,AP VAT Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,02-Aug-23,51400321065,"£3,990.00",30-Jun-23,Concerto Support Services Ltd,COMPANY,7597,D5030,II,Incoming Invoice Posting,,PS&E Disposal / Site Promotion Costs,Estates Terrier / CAFM System Replacement,Assets and Environment,A&E Property and Estates Management,Computer software - purchase
West Northamptonshire Council,02-Aug-23,51400330163,"£4,067.64",19-Jul-23,ACS Business Supplies,COMPANY,SINV00822955,D5015,II,Incoming Invoice Posting,,Desktop Support Contracts,Recharged contracts & purchases,"Digital, Technology & Innovation",Operations,Computer hardware - purchase
West Northamptonshire Council,02-Aug-23,51400331574,"£4,160.00",27-Jul-23,Integra Developments,SOLETRADER,SI-184,XB000,II,Incoming Invoice Posting,,Disabled Facilities Grants [DDC],Disabled Facilities Grants,Housing and Communities Capital,Disabled Facilities Grants [DDC],"New Construction, Conversion and Renovation"
West Northamptonshire Council,02-Aug-23,51400331644,"£4,470.85",14-Jul-23,ANCO Care Services,CARE ESTABLISHMENT,658,E7150,SPV,AP VAT Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,02-Aug-23,51400331632,"£4,640.00",07-Jul-23,Demidav Ltd,CARE ESTABLISHMENT,A073,E7150,SPV,AP VAT Spreadsheet Import - Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,02-Aug-23,51400331849,"£4,900.00",02-Aug-23,Redacted Personal Data,INDIVIDUAL,91400004175,B2000,NCP,AP Non-Commercial Payments,,Afghan Resettlement,Afghan Bridging Support,Housing and Communities,Afghan Resettlement,Rents and Leases
West Northamptonshire Council,02-Aug-23,51400331643,"£4,918.85",14-Jul-23,ANCO Care Services,CARE ESTABLISHMENT,663,E7150,SPV,AP VAT Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,02-Aug-23,51400331526,"£4,995.28",01-Aug-23,The Lewis Foundation,CHARITY,91400004156,D7005,NCP,AP Non-Commercial Payments,,Economic development,Economic Growth,Place Shaping,Economic Development [SNC],Grants
West Northamptonshire Council,02-Aug-23,51400331847,"£5,000.00",02-Aug-23,TGTP t/a The Good Times Project,COMPANY,91400004169,D7005,NCP,AP Non-Commercial Payments,,Economic development,Town Fund - Skills and Social Enterprise Fund,Place Shaping,Economic Development [SNC],Grants
West Northamptonshire Council,02-Aug-23,51400331425,"£5,445.60",01-Aug-23,WOOTTON PARISH COUNCIL,OTHER PUBLIC BODIES,91400004174,E6000,NCP,AP Non-Commercial Payments,,Enforcement and Monitoring,Community Infrastructure Levy (CIL),Planning - Development Management and Policy,Planning Enforcement and Monitoring,Payments to Other Establishments
West Northamptonshire Council,02-Aug-23,51400331652,"£5,600.00",03-Jul-23,HELPING HANDS HOME CARE,CARE ESTABLISHMENT,9429951A,E7150,SPV,AP VAT Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,02-Aug-23,51400331653,"£5,600.00",03-Jul-23,HELPING HANDS HOME CARE,CARE ESTABLISHMENT,9429951B,E7150,SPV,AP VAT Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,02-Aug-23,51400321705,"£5,820.00",07-Jul-23,The Property Saints Limited,COMPANY,23,D4140,II,Incoming Invoice Posting,,Homelessness,Short Term Leased Accommodation (STLA),Housing and Communities,Housing Solutions,Homelessness Services
West Northamptonshire Council,02-Aug-23,51400331848,"£6,195.00",02-Aug-23,Redacted Personal Data,INDIVIDUAL,91400004170,B2000,NCP,AP Non-Commercial Payments,,Afghan Resettlement,Afghan Bridging Support,Housing and Communities,Afghan Resettlement,Rents and Leases
West Northamptonshire Council,02-Aug-23,51400331260,"£6,265.20",27-Jul-23,CS2,TRADE SUPPLIER,10412927,XB020,II,Incoming Invoice Posting,,Economic Development,24 Guildhall Road Block,Economic Growth & Regeneration,Economic Development,Construction - External Professional Fees
West Northamptonshire Council,02-Aug-23,51400320819,"£6,375.84",20-Jun-23,Browne Jacobson LLP,COMPANY,1025149,D4110,II,Incoming Invoice Posting,,PS&E General Estates Management,Estates Management,Assets and Environment,A&E Property and Estates Management,Professional Fees and Hired Services
West Northamptonshire Council,02-Aug-23,51400330649,"£7,172.78",30-Jun-23,PSL Print Management LTD,COMPANY,495797,D3000,II,Incoming Invoice Posting,,Shared Services Business Systems,Support Services Business Systems,"Digital, Technology & Innovation",Shared Services Business Systems & Change,Printing
West Northamptonshire Council,02-Aug-23,51400331638,"£7,756.00",30-May-23,CREATIVE CARE LTD,CARE ESTABLISHMENT,INV1451,E7150,SPV,AP VAT Spreadsheet Import - Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,02-Aug-23,51400331578,"£9,166.66",01-Aug-23,ACORN CARE & EDUCATION LTD (SALES),TRADE SUPPLIER,105289,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,02-Aug-23,51400330600,"£9,312.68",17-Jul-23,G M LAWRENCE ELECTRICAL LTD,COMPANY,INV-6000,XB100,II,Incoming Invoice Posting,,LED Replacement Lighting Scheme,LED Replacement Lighting Scheme,Assets and Environment Capital,Property Services,Buildings - Mechanical and Electrical
West Northamptonshire Council,02-Aug-23,51400331490,"£9,354.00",14-Apr-23,GALLAGHER BASSETT,TRADE SUPPLIER,NC017380,D4110,II,Incoming Invoice Posting,,Insurance,Insurance Team,Insurance - Shared Service,Insurance,Professional Fees and Hired Services
West Northamptonshire Council,02-Aug-23,51400330485,"£11,928.00",24-Jul-23,SURSHAM TOMPKINS & PARTNERS,TRADE SUPPLIER,STP/4872/01,XB050,II,Incoming Invoice Posting,,Tiffield SEND School,Tiffield SEND School,"Children, Families and Education",School Schemes - NCC Delivery,Demolition
West Northamptonshire Council,02-Aug-23,51400321672,"£12,914.50",07-Jul-23,Lexica,COMPANY,INV10221,D4100,II,Incoming Invoice Posting,,OPE Partnership Programme,Partnership Programme- NCAMG,Assets and Environment,A&E Property and Estates Management,Consultancy
West Northamptonshire Council,02-Aug-23,51400330443,"£14,437.50",08-Jul-23,Nene Rivers Trust CIO,CHARITY,RAIN1,XF000,II,Incoming Invoice Posting,,Northamptonshire Holistic Flood Reslilience,Northamptonshire Holistic Flood Reslilience,Assets and Environment Capital,Flood and Water Management,Expenditure on Grants
West Northamptonshire Council,02-Aug-23,51400331243,"£15,572.54",12-Apr-23,ARTHUR J GALLAGHER,TRADE SUPPLIER,523001762,D4700,II,Incoming Invoice Posting,,Insurance [NCC],Administration Costs,Insurance (Non Shared Service),Insurance [NCC],Insurance Premiums
West Northamptonshire Council,02-Aug-23,51400331233,"£18,144.36",27-Jul-23,OPUS LGSS (PEOPLE SOLUTIONS) LTD,TRADE SUPPLIER,11756,A4000,II,Incoming Invoice Posting,,Finance Operations [NCC],OPUS,Finance Operations,Finance Operations [NCC],Agency Staff
West Northamptonshire Council,02-Aug-23,51400331581,"£20,038.68",01-Aug-23,ACORN CARE & EDUCATION LTD (SALES),TRADE SUPPLIER,105292,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,02-Aug-23,51400331634,"£20,124.00",19-Jul-23,Peartree1 Ltd,CARE ESTABLISHMENT,6558,E7150,SPV,AP VAT Spreadsheet Import - Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,02-Aug-23,51400331356,"£21,118.80",26-Jul-23,NORTHAMPTON GENERAL NHS TRUST,TRUST (OTHER),N0026081,E7000,II,Incoming Invoice Posting,,Coroner Service [NCC],Coroner,Legal and Democratic Services,Coroner Service,Private Contractors
West Northamptonshire Council,02-Aug-23,51400331586,"£21,714.00",01-Aug-23,ACORN CARE & EDUCATION LTD (SALES),TRADE SUPPLIER,105297,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,02-Aug-23,51400331589,"£22,058.67",01-Aug-23,ACORN CARE & EDUCATION LTD (SALES),TRADE SUPPLIER,105300,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,02-Aug-23,51400331587,"£23,092.67",01-Aug-23,ACORN CARE & EDUCATION LTD (SALES),TRADE SUPPLIER,105298,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,02-Aug-23,51400331598,"£24,087.66",01-Aug-23,AVON PARK SCHOOL,EDUCATION,AVON123040067,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,02-Aug-23,51400331599,"£25,123.46",01-Aug-23,AVON PARK SCHOOL,EDUCATION,AVON123050006,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,02-Aug-23,51400331594,"£25,409.00",01-Aug-23,AVON PARK SCHOOL,EDUCATION,AVON123040085,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,02-Aug-23,51400331588,"£25,850.00",01-Aug-23,ACORN CARE & EDUCATION LTD (SALES),TRADE SUPPLIER,105299,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,02-Aug-23,51400331596,"£26,197.00",01-Aug-23,AVON PARK SCHOOL,EDUCATION,AVON123040070,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,02-Aug-23,51400331354,"£26,256.00",26-Jul-23,NORTHAMPTON GENERAL NHS TRUST,TRUST (OTHER),N0026080,E7000,II,Incoming Invoice Posting,,Coroner Service [NCC],Coroner,Legal and Democratic Services,Coroner Service,Private Contractors
West Northamptonshire Council,02-Aug-23,51400331593,"£26,557.00",01-Aug-23,AVON PARK SCHOOL,EDUCATION,AVON123040082,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,02-Aug-23,51400331591,"£27,507.00",01-Aug-23,AVON PARK SCHOOL,EDUCATION,AVON123040088,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,02-Aug-23,51400321509,"£27,756.88",07-Jul-23,IDOX SOFTWARE LTD,TRADE SUPPLIER,119659,D5035,II,Incoming Invoice Posting,,Applications Contracts,Applications Contracts,"Digital, Technology & Innovation",Enterprise Applications,Computer software - annual licence agreement
West Northamptonshire Council,02-Aug-23,51400331579,"£28,152.25",01-Aug-23,ACORN CARE & EDUCATION LTD (SALES),TRADE SUPPLIER,105290,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,02-Aug-23,51400331597,"£28,580.66",01-Aug-23,AVON PARK SCHOOL,EDUCATION,AVON123040076,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,02-Aug-23,51400331595,"£28,882.00",01-Aug-23,AVON PARK SCHOOL,EDUCATION,AVON123040073,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,02-Aug-23,51400331600,"£31,843.00",01-Aug-23,AVON PARK SCHOOL,EDUCATION,AVON123060066,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,02-Aug-23,51400331592,"£31,843.00",01-Aug-23,AVON PARK SCHOOL,EDUCATION,AVON123040079,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,02-Aug-23,51400331590,"£35,530.00",01-Aug-23,ACORN CARE & EDUCATION LTD (SALES),TRADE SUPPLIER,105301,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,02-Aug-23,51400330158,"£37,373.00",22-Jul-23,Northamptonshire Children’s Trust Ltd,COMPANY,4.214E+11,E6000,II,Incoming Invoice Posting,,Troubled Families Programme Funding,Parental Conflict Fund,Commissioning & Partnerships (includes Children's Trust Contract ),Northamptonshire Children's Trust,Payments to Other Establishments
West Northamptonshire Council,02-Aug-23,51400331376,"£41,250.00",27-Jul-23,FAMILY SUPPORT LINK,OTHER PUBLIC BODIES,SERV/02/23-24,D4110,II,Incoming Invoice Posting,,Substance Misuse [NCC],Substance Misuse Family Support Service,Public Health,Wider Determinants,Professional Fees and Hired Services
