Body Name,Date Paid,Transaction Number,Amount,Invoice Date,Supplier Name,Supplier Type,Invoice Number,Account,Transaction Type,Transaction Type Description,Supplier Reporting,Expense Area,Cost Centre Description ,Service Area Categorisation,Service Division Categorisation,Expense Type
West Northamptonshire Council,03-Apr-23,51400285605,£642.80,27-Mar-23,SPECTRUM NORTHANTS LIMITED,CARE ESTABLISHMENT,NT833395 1408-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,03-Apr-23,51400275540,£648.00,08-Mar-23,G2 Recruitment Solutions Ltd,COMPANY,118436,A4000,II,Incoming Invoice Posting,,Private sector housing standards [NBC],Housing Enforcement Team,Housing and Communities,Housing [NBC],Agency Staff
West Northamptonshire Council,03-Apr-23,51400282543,£649.80,09-Mar-23,Chubb Fire and Security,COMPANY,9790029,B3110,II,Incoming Invoice Posting,,Property Management [NBC],Hard Facilities Management,Assets and Environment,Property Estates Management [NBC],Fire Prevention Equipment
West Northamptonshire Council,03-Apr-23,51400285591,£659.20,24-Mar-23,ST ANDREWS HOSPITAL,CARE ESTABLISHMENT,DS851408 90120573-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,03-Apr-23,51400275681,£661.50,09-Mar-23,John Harper t/a Pioneer Vending,SOLETRADER,83122,D1300,II,Incoming Invoice Posting,,Library Service [NCC],Warm Spaces in NNC Libraries,Communities and Regeneration,Library Service [NCC],Hospitality and Refreshments
West Northamptonshire Council,03-Apr-23,51400285596,£673.64,24-Mar-23,ST ANDREWS HOSPITAL,CARE ESTABLISHMENT,NT840122 90120577-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,03-Apr-23,51400285866,£674.40,28-Mar-23,G M LAWRENCE ELECTRICAL LTD,COMPANY,INV-5226,B0005,II,Incoming Invoice Posting,,Property Management [NBC],Repairs & Maintenance Central Account,Assets and Environment,Property Estates Management [NBC],Building Stuctural Maintenance - Planned
West Northamptonshire Council,03-Apr-23,51400279035,£676.08,07-Mar-23,UNIVERSITY OF LEICESTER,EDUCATION,2230126549,E7000,II,Incoming Invoice Posting,,Coroner Service [NCC],Coroner,Legal and Democratic Services,Coroner Service,Private Contractors
West Northamptonshire Council,03-Apr-23,51400276263,£676.08,09-Mar-23,UNIVERSITY OF LEICESTER,EDUCATION,2230126565,E7000,II,Incoming Invoice Posting,,Coroner Service [NCC],Coroner,Legal and Democratic Services,Coroner Service,Private Contractors
West Northamptonshire Council,03-Apr-23,51400282542,£677.16,02-Mar-23,Chubb Fire and Security,COMPANY,9781117,B3110,II,Incoming Invoice Posting,,Property Management [NBC],Hard Facilities Management,Assets and Environment,Property Estates Management [NBC],Fire Prevention Equipment
West Northamptonshire Council,03-Apr-23,51400285573,£688.04,24-Mar-23,ST ANDREWS HOSPITAL,CARE ESTABLISHMENT,NT853361 90120563-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,03-Apr-23,51400285571,£693.24,24-Mar-23,ST ANDREWS HOSPITAL,CARE ESTABLISHMENT,N0212191 90120562-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,03-Apr-23,51400285503,£693.24,22-Mar-23,THE CUBE DISABILITY,CARE ESTABLISHMENT,N0619969 MA0323-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,03-Apr-23,51400286050,£696.43,30-Mar-23,OXENDON HOUSE CARE HOME LTD,CARE ESTABLISHMENT,N2210815 P132778-00006,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400287196,£698.04,31-Mar-23,Xperience Recruitment Ltd,COMPANY,218,E7150,SPS,AP Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,03-Apr-23,51400287184,£700.00,31-Mar-23,NORTON NURSES,CARE ESTABLISHMENT,32756,E7150,SPS,AP Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,03-Apr-23,51400285472,£704.00,29-Mar-23,DEANSHANGER VILLAGE PLAYGROUP,NURSERY,91400003622,E5000,NCP,AP Non-Commercial Payments,,Early Education and Childcare HNF [NCC],High Needs Funding (HNF),Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,03-Apr-23,51400276288,£705.96,07-Mar-23,Office Angels Limited,COMPANY,16833661,A4000,II,Incoming Invoice Posting,,Home to School Transport [NCC],Home to School Trans - Special,Highways & Transport Service NCC,Transport & Contracts Management [NCC],Agency Staff
West Northamptonshire Council,03-Apr-23,51400287022,£710.18,28-Dec-22,KINGS SUTTON PARISH COUNCIL,OTHER PUBLIC BODIES,0001.22/23,E7270,II,Incoming Invoice Posting,,Highways Maintenance [NCC],Cyclic Maint - Dist Councils,Highways & Transport Service NCC,Highways & Traffic Management [NCC],"Grass, Trees and Shrubs"
West Northamptonshire Council,03-Apr-23,51400287172,£711.20,31-Mar-23,AuthenticKare,CARE ESTABLISHMENT,AK000647,E7150,SPS,AP Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,03-Apr-23,51400287168,£711.20,31-Mar-23,AuthenticKare,CARE ESTABLISHMENT,AK000642,E7150,SPS,AP Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,03-Apr-23,51400287165,£711.20,31-Mar-23,AuthenticKare,CARE ESTABLISHMENT,AK000639,E7150,SPS,AP Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,03-Apr-23,51400287169,£711.20,31-Mar-23,AuthenticKare,CARE ESTABLISHMENT,AK000643,E7150,SPS,AP Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,03-Apr-23,51400287166,£711.20,31-Mar-23,AuthenticKare,CARE ESTABLISHMENT,AK000640,E7150,SPS,AP Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,03-Apr-23,51400287171,£711.20,31-Mar-23,AuthenticKare,CARE ESTABLISHMENT,AK000646,E7150,SPS,AP Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,03-Apr-23,51400287167,£711.20,31-Mar-23,AuthenticKare,CARE ESTABLISHMENT,AK000641,E7150,SPS,AP Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,03-Apr-23,51400287173,£711.20,31-Mar-23,AuthenticKare,CARE ESTABLISHMENT,AK000648,E7150,SPS,AP Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,03-Apr-23,51400287170,£711.20,31-Mar-23,AuthenticKare,CARE ESTABLISHMENT,AK000645,E7150,SPS,AP Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,03-Apr-23,51400285742,£712.79,05-Jan-23,SPRATTON PARISH COUNCIL,OTHER PUBLIC BODIES,MOW2022,E7270,II,Incoming Invoice Posting,,Highways Maintenance [NCC],Cyclic Maint - Dist Councils,Highways & Transport Service NCC,Highways & Traffic Management [NCC],"Grass, Trees and Shrubs"
West Northamptonshire Council,03-Apr-23,51400287085,£727.11,30-Mar-23,B R OWN PROPERTY REPAIRS,COMPANY,3637,B0010,II,Incoming Invoice Posting,,Property Management [NBC],Repairs & Maintenance Central Account,Assets and Environment,Property Estates Management [NBC],Building Structural Maintenance - Reactive
West Northamptonshire Council,03-Apr-23,51400285973,£727.29,30-Mar-23,KILSBY HOUSE RESIDENTIAL HOME,CARE ESTABLISHMENT,N1372813 P132763-00008,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Physical Support Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400287048,£732.44,30-Mar-23,ST MATTHEWS LIMITED - (ST MATHEWS),CARE ESTABLISHMENT,N1017717 P132702-00005,E7130,CPN,Social Care West Northampton Council CareCost Payments,,MH Mental Health RES LT [NCC],Mental Health Support Res Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Nursing Care
West Northamptonshire Council,03-Apr-23,51400287052,£732.44,30-Mar-23,ST MATTHEWS LIMITED - (KINGSTHORPE GRANGE),CARE ESTABLISHMENT,NT881066 P132779-00012,E7130,CPN,Social Care West Northampton Council CareCost Payments,,MH Mental Health RES LT [NCC],Mental Health Support Res Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Nursing Care
West Northamptonshire Council,03-Apr-23,51400286480,£732.44,30-Mar-23,ST MATTHEWS LIMITED - (ST MATHEWS),CARE ESTABLISHMENT,N0116388 P132702-00003,E7130,CPN,Social Care West Northampton Council CareCost Payments,,MH Mental Health RES LT [NCC],Mental Health Support Res Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Nursing Care
West Northamptonshire Council,03-Apr-23,51400286490,£732.44,30-Mar-23,ST MATTHEWS LIMITED - (ST MATHEWS),CARE ESTABLISHMENT,NT921996 P132702-00016,E7130,CPN,Social Care West Northampton Council CareCost Payments,,MH Mental Health RES LT [NCC],Mental Health Support Res Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Nursing Care
West Northamptonshire Council,03-Apr-23,51400287058,£732.44,30-Mar-23,ST MATTHEWS LIMITED,CARE ESTABLISHMENT,N1511056 P132737-00008,E7130,CPN,Social Care West Northampton Council CareCost Payments,,MH Mental Health RES LT [NCC],Mental Health Support Res Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Nursing Care
West Northamptonshire Council,03-Apr-23,51400287050,£732.44,30-Mar-23,ST MATTHEWS LIMITED - (ST MATHEWS),CARE ESTABLISHMENT,NT852801 P132702-00015,E7130,CPN,Social Care West Northampton Council CareCost Payments,,MH Mental Health RES LT [NCC],Mental Health Support Res Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Nursing Care
West Northamptonshire Council,03-Apr-23,51400285628,£741.60,27-Mar-23,HEADWAY NORTHAMPTON,CHARITY,N0099169 11405-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Day Care
West Northamptonshire Council,03-Apr-23,51400285736,£741.60,27-Mar-23,HEADWAY NORTHAMPTON,CHARITY,GH920511 11415-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Support with Memory & Cognition CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,03-Apr-23,51400285627,£741.60,27-Mar-23,HEADWAY NORTHAMPTON,CHARITY,NT932363 11404-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Day Care
West Northamptonshire Council,03-Apr-23,51400285642,£741.60,27-Mar-23,HEADWAY NORTHAMPTON,CHARITY,N1427206 11421-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,MH Mental Health CCP LT [NCC],Mental Health Support CCP Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Day Care
West Northamptonshire Council,03-Apr-23,51400285538,£781.44,22-Mar-23,THE CUBE DISABILITY,CARE ESTABLISHMENT,CK999088 LM0323-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,03-Apr-23,51400285520,£781.44,21-Mar-23,THE CUBE DISABILITY,CARE ESTABLISHMENT,DS863023 AHOCK323-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,03-Apr-23,51400285649,£781.44,22-Mar-23,THE DIAL HOUSE,TRADE SUPPLIER,DS882040 MKEN0323-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,03-Apr-23,51400285504,£789.84,22-Mar-23,THE CUBE DISABILITY,CARE ESTABLISHMENT,N0133109 MBAY0323-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,03-Apr-23,51400285602,£789.84,27-Mar-23,SPECTRUM NORTHANTS LIMITED,CARE ESTABLISHMENT,N0724337 1405-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,03-Apr-23,51400285551,£789.84,23-Mar-23,CANTO LTD,TRADE SUPPLIER,NT848040 2863-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,03-Apr-23,51400285986,£792.66,30-Mar-23,KILSBY HOUSE RESIDENTIAL HOME,CARE ESTABLISHMENT,WN15748 P132763-00021,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400287187,£798.00,31-Mar-23,NORTON NURSES,CARE ESTABLISHMENT,32760,E7150,SPS,AP Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,03-Apr-23,51400285461,£800.00,29-Mar-23,CAMROSE SURESTART CHILDRENS CENTRE,CARE ESTABLISHMENT,91400003605,E5000,NCP,AP Non-Commercial Payments,,Early Education and Childcare DFE Inclusion Funding [NCC],EY DAF disability access funding,Early Years Block,2 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,03-Apr-23,51400285463,£800.00,29-Mar-23,Growing Together Northampton,CHARITY,91400003607,E5000,NCP,AP Non-Commercial Payments,,Early Education and Childcare DFE Inclusion Funding [NCC],EY DAF disability access funding,Early Years Block,2 Year Old [NCC],Grants to Voluntary Bodies
