Body Name,Date Paid,Transaction Number,Amount,Invoice Date,Supplier Name,Supplier Type,Invoice Number,Account,Transaction Type,Transaction Type Description,Supplier Reporting,Expense Area,Cost Centre Description ,Service Area Categorisation,Service Division Categorisation,Expense Type
West Northamptonshire Council,01-Sep-23,51400343004,"£1,700.00",02-Aug-23,Tamara Enterprise Limited,TRADE SUPPLIER,4199-1,D4140,II,Incoming Invoice Posting,,Homelessness,Temporary Accomodation - B&B,Housing and Communities,Housing Solutions,Homelessness Services
West Northamptonshire Council,01-Sep-23,51400342893,"£2,635.00",07-Aug-23,Tamara Enterprise Limited,TRADE SUPPLIER,4244-1,D4140,II,Incoming Invoice Posting,,Homelessness,Temporary Accomodation - B&B,Housing and Communities,Housing Solutions,Homelessness Services
West Northamptonshire Council,01-Sep-23,51400342557,£564.00,25-Aug-23,TANGERINE RED,TRADE SUPPLIER,MTR-07549,D3000,II,Incoming Invoice Posting,,Elections and electoral registration [DDC],Electoral Registration,Legal and Democratic Services,Electoral Services [DDC],Printing
West Northamptonshire Council,01-Sep-23,65400001782,£750.00,16-Jul-23,The GUS Band,CHARITY,31,ZBAAP,RV,Reversals,,Control Accounts [NCC],Bank Account - Payables,Balance Sheet,NCC Balance Sheet Cost Centres [NCC],Bank Account - Payables
West Northamptonshire Council,01-Sep-23,51400343212,"£18,333.34",30-Aug-23,The Haven  School  Wolston Ltd,EDUCATION,HAV048,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,01-Sep-23,51400343363,"£13,008.66",31-Aug-23,THE RED HOUSE NURSING HOME,CARE ESTABLISHMENT,N0912754 P138402-00001,E7130,CPN,Social Care West Northampton Council CareCost Payments,,DART Care Costs,Support with Memory & Cognition Res LT Discharge and Review Team,Adult Services,DART Care Costs,Nursing Care
West Northamptonshire Council,01-Sep-23,51400343200,"£5,249.00",30-Aug-23,THE REDWAY SCHOOL,EDUCATION,7034000029,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Other Authorities,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,01-Sep-23,51400341791,"£3,947.22",06-Aug-23,TOTAL GAS AND POWER,TRADE SUPPLIER,309118837/23,B1010,II,Incoming Invoice Posting,,Utility Services,Utility Services [DDC],Assets and Environment,A&E Works,Electricity
West Northamptonshire Council,01-Sep-23,51400343198,£726.50,30-Aug-23,Twelvetree Speech & Language Therapy,EDUCATION,a43296-0108,D4110,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],SEN Alt Provisions,High Needs Block,High Needs Out County [NCC],Professional Fees and Hired Services
West Northamptonshire Council,01-Sep-23,51400343197,£902.00,30-Aug-23,Twelvetree Speech & Language Therapy,EDUCATION,A43296-0105,D4110,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],SEN Alt Provisions,High Needs Block,High Needs Out County [NCC],Professional Fees and Hired Services
West Northamptonshire Council,01-Sep-23,51400343195,£575.91,23-Aug-23,ULVERSCROFT LARGE PRINT BOOKS LTD,TRADE SUPPLIER,I682894,D0230,II,Incoming Invoice Posting,,Library Service,Library Service-Book Supplies,Place Shaping,Library Service,Books and Multimedia Supplies
West Northamptonshire Council,01-Sep-23,51400343512,"£21,184.55",01-Sep-23,UNO BUSES LTD,TRADE SUPPLIER,178810,C6000,SPS,AP Spreadsheet Import - Payments,,Sustainable Travel WNC,Concessionary Fares,Highways & Transport Service WNC,Transport Strategy & Development WNC,Concessions - payments to transport operators
West Northamptonshire Council,01-Sep-23,51400334801,"£2,400.00",31-Jul-23,WBM (Walker Beak Mason) Ltd,COMPANY,13783,D4110,II,Incoming Invoice Posting,,Enforcement and Monitoring,Enforcement and Monitoring,Planning - Development Management and Policy,Planning Enforcement and Monitoring,Professional Fees and Hired Services
West Northamptonshire Council,01-Sep-23,51400337929,£518.40,07-Aug-23,Worksafe Direct (UK) Limited,COMPANY,584529,D2005,II,Incoming Invoice Posting,,Refuse and recycling [SNC],Waste & Recycling,Waste Service,"Refuse, Recycling & Collection [SNC]",Protective Clothing
West Northamptonshire Council,01-Sep-23,51400343214,"£13,666.67",30-Aug-23,WV2 Education Ltd,EDUCATION,INV-0166WN,D4110,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],SEN Alt Provisions,High Needs Block,High Needs Out County [NCC],Professional Fees and Hired Services
West Northamptonshire Council,04-Sep-23,51400336518,£781.20,10-Aug-23,ADCOCK REFRIGERATION AIR CONDITIONING LTD,COMPANY,699886,B0005,II,Incoming Invoice Posting,,Property Management [NBC],Hard Facilities Management,Assets and Environment,A&E Works,Building Stuctural Maintenance - Planned
West Northamptonshire Council,04-Sep-23,51400343583,"£3,585.28",01-Sep-23,Redacted Personal Data,SERVICE USER,N2310723 P138428-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,Community Team Care Costs - Northampton Hub 2,Physical Support CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Direct Payments
West Northamptonshire Council,04-Sep-23,51400336634,£650.00,09-Aug-23,Aim Qualifications & Assessments Group,EDUCATION,5466,D4110,II,Incoming Invoice Posting,,Outdoor Learning,Everdon Centre,Assets and Environment,A&E Public Realm & Heritage,Professional Fees and Hired Services
West Northamptonshire Council,04-Sep-23,51400343634,"£1,438.56",09-Aug-23,BOLINDA UK LTD,TRADE SUPPLIER,150220,D0230,II,Incoming Invoice Posting,,Library Service,Library Service-Non Book Supplies,Place Shaping,Library Service,Books and Multimedia Supplies
West Northamptonshire Council,04-Sep-23,51400336606,£797.08,09-Aug-23,CANON (UK) LTD,TRADE SUPPLIER,2.3088E+12,D3000,II,Incoming Invoice Posting,,Desktop Support Contracts,Desktop Support contracts,"Digital, Technology & Innovation",Operations,Printing
West Northamptonshire Council,04-Sep-23,51400335310,"£1,284.60",09-Aug-23,Cantium Business Solutions Ltd,OTHER PUBLIC BODIES,HRP113,A6510,II,Incoming Invoice Posting,,Payroll & HR Transactions [NCC],Payroll & Recruitment Services-Disclosure Barring Services,Human Resources & Staff Wellbeing,Payroll & HR Transactions [NCC],Other Staff Deductions
West Northamptonshire Council,04-Sep-23,51400343175,"£1,758.58",29-Aug-23,CAROLINE CHISHOLM SCHOOL,TRADE SUPPLIER,A000552,B1015,II,Incoming Invoice Posting,,Wooldale Centre - CCS (DSG),Wooldale PFI Contract,Assets and Environment,A&E Works,Gas
West Northamptonshire Council,04-Sep-23,51400343452,"£4,646.93",29-Aug-23,CAROLINE CHISHOLM SCHOOL,TRADE SUPPLIER,A000551,B1010,II,Incoming Invoice Posting,,Wooldale Centre - CCS (DSG),Wooldale PFI Contract,Assets and Environment,A&E Works,Electricity
West Northamptonshire Council,04-Sep-23,51400336540,£720.00,10-Aug-23,Civica Election Services Ltd,COMPANY,CES2302809,D3000,II,Incoming Invoice Posting,,Elections and electoral registration [DDC],Electoral Registration,Legal and Democratic Services,Electoral Services [DDC],Printing
West Northamptonshire Council,04-Sep-23,51400343580,"-£1,192.62",01-Sep-23,Redacted Personal Data,SERVICE USER,N2031276 P138428-00002,J6200,CPO,Social Care West Northampton Council Direct Payments,,Community Team Care Costs - Northampton Hub 1,Mental Health CCP LT Community Northampton 1,Adult Services,Community Teams Care Costs 2,Client Care Contributions
West Northamptonshire Council,04-Sep-23,51400343579,"£4,356.00",01-Sep-23,Redacted Personal Data,SERVICE USER,N2031276 P138428-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,Community Team Care Costs - Northampton Hub 1,Mental Health CCP LT Community Northampton 1,Adult Services,Community Teams Care Costs 2,Direct Payments
West Northamptonshire Council,04-Sep-23,51400335313,£570.00,09-Aug-23,Dotted Eyes Ltd,TRADE SUPPLIER,23040,D5035,II,Incoming Invoice Posting,,Digital Contracts,Digital Contracts,"Digital, Technology & Innovation",Digital Services,Computer software - annual licence agreement
West Northamptonshire Council,04-Sep-23,51400343631,"£9,817.20",05-Apr-23,Gillespies LLP,COMPANY,2005074,XB020,II,Incoming Invoice Posting,,Economic Development,Northampton Market Square,Economic Growth & Regeneration,Economic Development,Construction - External Professional Fees
West Northamptonshire Council,04-Sep-23,51400343578,"£3,957.39",01-Sep-23,Redacted Personal Data,SERVICE USER,N2310067 P138428-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Direct Payments
West Northamptonshire Council,04-Sep-23,51400339200,£830.70,10-Aug-23,Hays Specialist Recruitment Limited,COMPANY,1013131172,A4000,II,Incoming Invoice Posting,,Household Support Fund (HSF),Household Support Fund (HSF),Public Health,Wider Determinants,Agency Staff
West Northamptonshire Council,04-Sep-23,51400334789,"£2,803.72",09-Aug-23,HEALTH MANAGEMENT LTD,TRADE SUPPLIER,INV546379,A6400,II,Incoming Invoice Posting,,Health and Safety,"HR Health, Safety and Wellbeing",Human Resources & Staff Wellbeing,Workforce Policy & Strategy,Staff health & welfare Costs
West Northamptonshire Council,04-Sep-23,51400343639,"£5,903.32",16-Jun-23,IGF Business Credit Ltd Re: One For Fun Ltd,COMPANY,3987700,D0220,II,Incoming Invoice Posting,,Library Service,Library Service HQ,Place Shaping,Library Service,Materials for resale
West Northamptonshire Council,04-Sep-23,51400343582,"£3,580.54",01-Sep-23,Redacted Personal Data,SERVICE USER,N2310237 P138428-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,Community Team Care Costs - South,Physical Support CCP LT Community South Northants,Adult Services,Community Teams Care Costs 2,Direct Payments
West Northamptonshire Council,04-Sep-23,51400340187,£955.00,09-Aug-23,Martin Jones,SOLETRADER,2023/001,D0000,II,Incoming Invoice Posting,,Museum and Art Galleries,Museum Exhibitions,Place Shaping,Museums,Equipment and Tools
West Northamptonshire Council,04-Sep-23,51400340370,-£914.88,10-Aug-23,Redacted Personal Data,INDIVIDUAL,1140003120-100823-HC 2 ID-12395-144,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,04-Sep-23,51400335171,"£12,000.00",09-Aug-23,Natural Capital Solutions Ltd,COMPANY,INV-0241,D4100,II,Incoming Invoice Posting,,Flood & Water Management,Environment Management-Flood & Water Management,Assets and Environment,A&E Works,Consultancy
West Northamptonshire Council,04-Sep-23,51400334798,"£13,865.28",09-Aug-23,NDC Consultancy Ltd,COMPANY,INV-0765,XB000,II,Incoming Invoice Posting,,Schools Minor Works 2022-23,Schools Minor Works 2022-23,"Children, Families and Education",School Schemes - NCC Delivery,"New Construction, Conversion and Renovation"
West Northamptonshire Council,04-Sep-23,51400342146,"£3,027.68",09-Aug-23,NEC Software Solutions UK Ltd,TRADE SUPPLIER,91476383,D5035,II,Incoming Invoice Posting,,Database Administration contracts,Database Administration contracts,"Digital, Technology & Innovation",Operations,Computer software - annual licence agreement
West Northamptonshire Council,04-Sep-23,51400333383,"£36,601.63",08-Aug-23,NETWORK RAIL LTD,COMPANY,1324763,E7215,II,Incoming Invoice Posting,,Highways Maintenance WNC,Highway Maintenance,Highways & Transport Service WNC,Commisioning & Contract Management WNC,Bridge Maintenance
West Northamptonshire Council,04-Sep-23,51400335162,£677.54,10-Aug-23,Nexon Group,COMPANY,393875,D2100,II,Incoming Invoice Posting,,Pathway 2 - RIB Model Pilot,Turn Furlong - Pathway 2 Pilot,Health and Reablement,Health & Reablement,Laundry & Clothing Repair
West Northamptonshire Council,04-Sep-23,51400335161,£799.28,10-Aug-23,Nexon Group,COMPANY,393957,B5000,II,Incoming Invoice Posting,,Longlands [NCC],Longlands,Safeguarding and Wellbeing,In House Provision,Cleaning and Domestic Supplies
West Northamptonshire Council,04-Sep-23,51400343636,"£3,333.33",01-Aug-23,Northampton Association for Single Homeless-NAASH,COMPANY,RRP0046,A8110,II,Incoming Invoice Posting,,Homelessness,Rough Sleepers Initiative,Housing and Communities,Housing Solutions,Staff Funded
West Northamptonshire Council,04-Sep-23,51400343190,"£80,000.00",30-Aug-23,Northamptonshire Children’s Trust Ltd,COMPANY,4.214E+11,D4110,II,Incoming Invoice Posting,,Substance Misuse [NCC],Substance Misuse Young People-YOS,Public Health,Wider Determinants,Professional Fees and Hired Services
West Northamptonshire Council,04-Sep-23,51400343653,"£259,505.64",31-Aug-23,OPUS LGSS (PEOPLE SOLUTIONS) LTD,TRADE SUPPLIER,12321,A4000,II,Incoming Invoice Posting,,Finance Operations [NCC],OPUS,Finance Operations,Finance Operations [NCC],Agency Staff
West Northamptonshire Council,04-Sep-23,51400343444,"£28,846.74",29-Aug-23,Pathfinder Legal Services Limited,TRADE SUPPLIER,WNC ADULTS AUG23,D4105,II,Incoming Invoice Posting,,Central Support Services [NCC],Service Level Agreements - Legal Expenses,Adult Services,Central Support Services,External Legal Fees
West Northamptonshire Council,04-Sep-23,51400331371,"£59,678.16",27-Jul-23,Playscape Playgrounds Ltd,COMPANY,1859,XB000,II,Incoming Invoice Posting,,SEND Schools Grant Schemes,SEND Schools Grant Schemes,"Children, Families and Education",School Schemes - NCC Delivery,"New Construction, Conversion and Renovation"
West Northamptonshire Council,04-Sep-23,51400333510,"£3,390.00",09-Aug-23,Precision Resource Group Ltd,COMPANY,1065937,A4000,II,Incoming Invoice Posting,,PH - Management & Admin [NCC],PH - Management & Admin,Public Health,PH - Management and Admin [NCC],Agency Staff
West Northamptonshire Council,04-Sep-23,51400340204,"£1,527.60",09-Aug-23,PSL Print Management LTD,COMPANY,497061,D3000,II,Incoming Invoice Posting,,Shared Services Business Systems,Support Services Business Systems,"Digital, Technology & Innovation",Shared Services Business Systems & Change,Printing
West Northamptonshire Council,04-Sep-23,51400340194,"£2,225.17",09-Aug-23,PSL Print Management LTD,COMPANY,497059,D3000,II,Incoming Invoice Posting,,Shared Services Business Systems,Support Services Business Systems,"Digital, Technology & Innovation",Shared Services Business Systems & Change,Printing
West Northamptonshire Council,04-Sep-23,51400340202,"£6,611.61",09-Aug-23,PSL Print Management LTD,COMPANY,497060,D3000,II,Incoming Invoice Posting,,Shared Services Business Systems,Support Services Business Systems,"Digital, Technology & Innovation",Shared Services Business Systems & Change,Printing
West Northamptonshire Council,04-Sep-23,51400334902,£917.52,08-Aug-23,QuickThink Cloud Limited,COMPANY,INV-11644,D5035,II,Incoming Invoice Posting,,Business Systems Portfolio Projects,NPH to ERPG,"Digital, Technology & Innovation",Shared Services Business Systems & Change,Computer software - annual licence agreement
West Northamptonshire Council,04-Sep-23,51400334921,"£1,185.62",08-Aug-23,QuickThink Cloud Limited,COMPANY,INV-11645,D5035,II,Incoming Invoice Posting,,Business Systems Portfolio Projects,Income Management Solution Project,"Digital, Technology & Innovation",Shared Services Business Systems & Change,Computer software - annual licence agreement
West Northamptonshire Council,04-Sep-23,51400334922,"£33,960.19",08-Aug-23,QuickThink Cloud Limited,COMPANY,INV-11643,D4110,II,Incoming Invoice Posting,,Shared Services Business Systems,Support Services Business Systems,"Digital, Technology & Innovation",Shared Services Business Systems & Change,Professional Fees and Hired Services
West Northamptonshire Council,04-Sep-23,51400343173,"£1,440.00",30-Aug-23,Redacted Personal Data,INDIVIDUAL,987,D4110,II,Incoming Invoice Posting,,Planning Policy & Specialist Services,Historic Environment,Planning - Development Management and Policy,Planning Policy & Specialist Services,Professional Fees and Hired Services
West Northamptonshire Council,04-Sep-23,51400336533,"£1,870.00",09-Aug-23,Redacted Personal Data,INDIVIDUAL,07-2023,D4110,II,Incoming Invoice Posting,,Coroner Service [NCC],Coroner,Legal and Democratic Services,Coroner Service,Professional Fees and Hired Services
West Northamptonshire Council,04-Sep-23,51400335169,"£2,030.00",09-Aug-23,Redacted Personal Data,INDIVIDUAL,06-2023,D4110,II,Incoming Invoice Posting,,Coroner Service [NCC],Coroner,Legal and Democratic Services,Coroner Service,Professional Fees and Hired Services
West Northamptonshire Council,04-Sep-23,51400312503,"£7,822.20",28-Feb-23,Ridge Property & Construction Consultants,COMPANY,234226,XB000,II,Incoming Invoice Posting,,The Abbey Centre,The Abbey Centre,Assets and Environment Capital,Property Services,"New Construction, Conversion and Renovation"
West Northamptonshire Council,04-Sep-23,51400343581,"£2,646.00",01-Sep-23,Redacted Personal Data,SERVICE USER,N2310534 P138428-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,Community Team Care Costs - South,Support with Memory & Cognition CCP LT Community South Northants,Adult Services,Community Teams Care Costs 2,Direct Payments
West Northamptonshire Council,04-Sep-23,51400343428,"£1,861.22",14-Aug-23,ROYAL MAIL,TRADE SUPPLIER,9068213004,D5300,II,Incoming Invoice Posting,,Facilities management [NBC],Post Room - New,Assets and Environment,A&E Facilities Management,Postage & Carriage
West Northamptonshire Council,04-Sep-23,51400343450,"£2,106.23",07-Aug-23,ROYAL MAIL,TRADE SUPPLIER,9068167337,D5300,II,Incoming Invoice Posting,,Facilities management [NBC],Post Room - New,Assets and Environment,A&E Facilities Management,Postage & Carriage
