Report of all payments made by GLA & GLA Land & Property for value equal to or greater than £ 250.00 Excl. VAT,,,,,,,,,
Reporting Period : ,Period 1 - 13,,,,,Step 1,,,
10015231,NEWSQUEST MEDIA GROUP LTD,540000,ADVERTISING,5110238311,"1,605.00",04/04/2023,GOOD GROWTH,PLANNING SERVICES,
10015231,NEWSQUEST MEDIA GROUP LTD,540000,ADVERTISING,5110238315,"1,395.00",04/04/2023,GOOD GROWTH,PLANNING SERVICES,
10015508,WASTE & RESOURCES ACTION PROGRAMME,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110243434,"45,000.00",19/04/2023,GOOD GROWTH,PLANNING SERVICES,
10015508,WASTE & RESOURCES ACTION PROGRAMME,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110243434,"-26,283.00",19/04/2023,GOOD GROWTH,PLANNING SERVICES,
10015508,WASTE & RESOURCES ACTION PROGRAMME,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110243453,"18,717.00",19/04/2023,GOOD GROWTH,PLANNING SERVICES,
10015554,PROBRAND LTD,536200,COMPUTER SOFTWARE,5110243296,"23,933.40",19/04/2023,STRATEGY & COMMUNICATIONS,CULTURAL & RELATED SERVICES,
10015554,PROBRAND LTD,542355,OTHER PROFESSIONAL FEES,5110239894,"25,987.53",11/04/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10015760,DELATIM LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110251441,"1,204.12",14/04/2023,GOOD GROWTH,CAPITAL,
10016524,TRANSPORT FOR LONDON,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110244440,"801,413.00",19/04/2023,RESOURCES,SUPPORT COSTS,
10016524,TRANSPORT FOR LONDON,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110245024,"916,763.00",19/04/2023,RESOURCES,SUPPORT COSTS,
10016524,TRANSPORT FOR LONDON,542355,OTHER PROFESSIONAL FEES,5110252408,"227,986.11",19/04/2023,ASSEMBLY & SECRETARIAT,CORPORATE & DEMOCRATIC CORE,
10016524,TRANSPORT FOR LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110249006,"100,000.00",26/04/2023,GOOD GROWTH,PLANNING SERVICES,
10016524,TRANSPORT FOR LONDON,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110240744,"63,500.00",12/04/2023,GOOD GROWTH,PLANNING SERVICES,
10016524,TRANSPORT FOR LONDON,533101,DATA PURCHASE,5110235249,"16,000.00",04/04/2023,GOOD GROWTH,PLANNING SERVICES,
10016524,TRANSPORT FOR LONDON,533101,DATA PURCHASE,5110235260,"16,000.00",04/04/2023,GOOD GROWTH,PLANNING SERVICES,
10016524,TRANSPORT FOR LONDON,533101,DATA PURCHASE,5110235379,"16,000.00",04/04/2023,GOOD GROWTH,PLANNING SERVICES,
10016524,TRANSPORT FOR LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110242024,"50,000.00",17/04/2023,HOUSING & LAND,HOUSING SERVICES,
10016524,TRANSPORT FOR LONDON,502010,SECONDED STAFF - NON GROUP,5110254096,"19,866.66",25/04/2023,GOOD GROWTH,PLANNING SERVICES,
10016524,TRANSPORT FOR LONDON,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110248868,"73,385.25",26/04/2023,GOOD GROWTH,PLANNING SERVICES,
10016524,TRANSPORT FOR LONDON,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110240408,"536,240.21",12/04/2023,RESOURCES,SUPPORT COSTS,
10016524,TRANSPORT FOR LONDON,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110234032,"379,825.00",04/04/2023,RESOURCES,CORPORATE & DEMOCRATIC CORE,
10016524,TRANSPORT FOR LONDON,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110244989,"42,857.00",04/04/2023,RESOURCES,CORPORATE & DEMOCRATIC CORE,
10016524,TRANSPORT FOR LONDON,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110259220,"69,928.00",26/04/2023,RESOURCES,CORPORATE & DEMOCRATIC CORE,
10016524,TRANSPORT FOR LONDON,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110259221,"28,331.00",26/04/2023,RESOURCES,CORPORATE & DEMOCRATIC CORE,
10016524,TRANSPORT FOR LONDON,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110248874,"38,498.04",26/04/2023,GOOD GROWTH,PLANNING SERVICES,
10016524,TRANSPORT FOR LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900077665,"500,000.00",14/04/2023,GOOD GROWTH,PLANNING SERVICES,
10016524,TRANSPORT FOR LONDON,544076,HSG GRANTS TO REGISTERED PROVIDERS,5110241446,"292,000.00",12/04/2023,CHIEF OFFICER,CENTRAL SERVICES,
10016590,BANNER GROUP LIMITED,533010,STATIONERY,5110242288,353.83,19/04/2023,ASSEMBLY & SECRETARIAT,CORPORATE & DEMOCRATIC CORE,
10016590,BANNER GROUP LIMITED,533010,STATIONERY,5110242298,599.05,19/04/2023,COMMUNITIES & SKILLS,PUBLIC HEALTH,
10016631,ADAPT-IT,536200,COMPUTER SOFTWARE,5110239733,487.46,11/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10016647,INDIGO2,542330,EVENT MANAGEMENT FEE,5110242513,"10,500.00",12/04/2023,STRATEGY & COMMUNICATIONS,CORPORATE & DEMOCRATIC CORE,
10016683,BROOMFIELD,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5110239759,350,12/04/2023,STRATEGY & COMMUNICATIONS,SUPPORT COSTS,
10016683,BROOMFIELD,542330,EVENT MANAGEMENT FEE,5110235228,400,03/04/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10016692,BOLTON & QUINN,542353,EXTERNAL AUDIT FEES,5110254714,"3,125.00",05/04/2023,GOOD GROWTH,CULTURAL & RELATED SERVICES,
10016694,BOW TIE,540100,PHOTOGRAPHY & VIDEO,5110257548,"8,862.66",17/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10016750,CENTRE FOR SUSTAINABLE ENERGY,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110252129,"14,057.45",05/04/2023,GOOD GROWTH,PLANNING SERVICES,
10016750,CENTRE FOR SUSTAINABLE ENERGY,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110253660,"13,383.00",04/04/2023,GOOD GROWTH,PLANNING SERVICES,
10016904,GREENWICH LEISURE LTD,510010,PROPERTY MANAGEMENT FEES,5110168712,"18,712.23",03/04/2023,HOUSING & LAND,HOUSING SERVICES,
10016904,GREENWICH LEISURE LTD,510010,PROPERTY MANAGEMENT FEES,5110168712,"56,324.25",03/04/2023,HOUSING & LAND,HOUSING SERVICES,
10016907,GROUNDWORK,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110245249,"10,000.00",19/04/2023,GOOD GROWTH,PLANNING SERVICES,
10016907,GROUNDWORK,533101,DATA PURCHASE,5110242679,"9,332.75",12/04/2023,STRATEGY & COMMUNICATIONS,CULTURAL & RELATED SERVICES,
10016907,GROUNDWORK,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110245249,"-3,000.00",19/04/2023,GOOD GROWTH,PLANNING SERVICES,
10016907,GROUNDWORK,542355,OTHER PROFESSIONAL FEES,5110235634,450,04/04/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10016907,GROUNDWORK,542355,OTHER PROFESSIONAL FEES,5110243441,"19,766.40",18/04/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10016907,GROUNDWORK,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110245251,"8,640.00",19/04/2023,GOOD GROWTH,PLANNING SERVICES,
10016907,GROUNDWORK,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110235639,"13,950.00",04/04/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10016907,GROUNDWORK,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110242800,"300,000.00",12/04/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10016907,GROUNDWORK,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110245213,"87,345.00",19/04/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10016907,GROUNDWORK,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110241988,"13,200.00",12/04/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10016929,HOMELESS LINK,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110240215,"98,000.00",06/04/2023,HOUSING & LAND,HOUSING SERVICES,
10016929,HOMELESS LINK,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110244122,"42,687.00",19/04/2023,HOUSING & LAND,HOUSING SERVICES,
10016929,HOMELESS LINK,542800,HSG-ROUGH SLEEPING,5110244298,"95,091.00",19/04/2023,HOUSING & LAND,HOUSING SERVICES,
10016929,HOMELESS LINK,542800,HSG-ROUGH SLEEPING,5110241984,"19,539.00",12/04/2023,HOUSING & LAND,HOUSING SERVICES,
10016929,HOMELESS LINK,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110242499,"6,888.00",18/04/2023,HOUSING & LAND,HOUSING SERVICES,
10016982,KOIS MIAH,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5110236994,700,04/04/2023,STRATEGY & COMMUNICATIONS,SUPPORT COSTS,
10017018,LONDON UNDERGROUND,510710,NON RECYCLABLE WASTE DISPOSAL/REFUSE COLLECTION,5110241654,653.56,12/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017095,SUSTAIN,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110237610,"7,200.00",04/04/2023,COMMUNITIES & SKILLS,PUBLIC HEALTH,
10017095,SUSTAIN,542355,OTHER PROFESSIONAL FEES,5110238396,"8,500.00",06/04/2023,COMMUNITIES & SKILLS,PUBLIC HEALTH,
10017108,THAMES FESTIVAL,542330,EVENT MANAGEMENT FEE,5110250123,"6,380.00",12/04/2023,HOUSING & LAND,HOUSING SERVICES,
10017210,KOLINSKY,542300,LEGAL FEES,1700004288,"-6,000.00",05/04/2023,GOOD GROWTH,PLANNING SERVICES,
10017210,KOLINSKY,542300,LEGAL FEES,1900077654,"6,000.00",05/04/2023,GOOD GROWTH,PLANNING SERVICES,
10017217,THE MUSEUM OF LONDON (TRADING) LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110237565,"6,000.00",04/04/2023,GOOD GROWTH,CULTURAL & RELATED SERVICES,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110241705,"54,953.86",12/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017232,CBRE MANAGED SERVICES LIMITED,502000,AGENCY STAFF,5110242166,"36,600.00",12/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017232,CBRE MANAGED SERVICES LIMITED,530000,FURNITURE & EQUIPMENT,5110241828,"4,461.94",12/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017232,CBRE MANAGED SERVICES LIMITED,533000,PRINTING,5110240528,"1,184.25",12/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110240525,"7,577.11",12/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110241698,"4,889.28",12/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110241767,"2,163.19",12/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110241881,"8,449.04",12/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110242123,"2,670.60",12/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110242168,"5,039.37",12/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110241724,"6,664.80",12/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110241765,"3,914.36",12/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110241775,"10,589.82",12/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110249335,"7,158.16",05/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110241824,"3,513.41",12/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110241877,"2,412.94",12/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110242164,"17,625.96",12/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110241696,259.6,12/04/2023,CHIEF OFFICER,CULTURAL & RELATED SERVICES,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110241697,259.6,12/04/2023,CHIEF OFFICER,CULTURAL & RELATED SERVICES,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110241702,"31,502.72",12/04/2023,CHIEF OFFICER,CAPITAL,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110241895,"32,382.87",12/04/2023,CHIEF OFFICER,CAPITAL,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110251575,"3,000.00",12/04/2023,CHIEF OFFICER,CAPITAL,
10017232,CBRE MANAGED SERVICES LIMITED,502000,AGENCY STAFF,5110242166,"-25,254.00",12/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110229271,"1,809.78",03/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110241695,"7,158.16",12/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110241700,"1,826.09",12/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110241769,"5,380.43",12/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110249335,"2,704.78",05/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110250686,"1,628.26",04/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110241752,"3,865.45",12/04/2023,CHIEF OFFICER,CAPITAL,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110241762,"4,714.41",12/04/2023,CHIEF OFFICER,CAPITAL,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110251575,-354.33,12/04/2023,CHIEF OFFICER,CAPITAL,
10017232,CBRE MANAGED SERVICES LIMITED,542051,CONSULTANCY-COMMISSIONED REPORT,5110241750,"4,829.57",12/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017470,COMPUTACENTER,536200,COMPUTER SOFTWARE,5110243758,"6,492.31",18/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017747,DE HAVILLAND INFORMATION SERCS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110243564,"2,583.33",19/04/2023,STRATEGY & COMMUNICATIONS,PLANNING SERVICES,
10017812,BRITISH RED,504200,STAFF TRAINING,5110252848,289,24/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017829,TOTAL CONFLICT MANAGEMENT LTD,504200,STAFF TRAINING,5110249199,"2,992.50",26/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10017829,TOTAL CONFLICT MANAGEMENT LTD,504200,STAFF TRAINING,5110238158,"6,500.00",04/04/2023,HOUSING & LAND,HOUSING SERVICES,
10017997,GIGL,540000,ADVERTISING,5110244465,"10,000.00",19/04/2023,GOOD GROWTH,PLANNING SERVICES,
10018219,MIND,504200,STAFF TRAINING,5110243505,550,18/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10018219,MIND,504200,STAFF TRAINING,5110243507,850,18/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10018303,WESTMINSTER EMPLOYMENT FORUM,504200,STAFF TRAINING,5110220174,260,17/04/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
10018303,WESTMINSTER EMPLOYMENT FORUM,504200,STAFF TRAINING,5110232486,260,17/04/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
10018303,WESTMINSTER EMPLOYMENT FORUM,504200,STAFF TRAINING,5110252495,520,17/04/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
10018303,WESTMINSTER EMPLOYMENT FORUM,504210,CONFERENCES & SEMINARS,5110251831,520,17/04/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
10018303,WESTMINSTER EMPLOYMENT FORUM,504210,CONFERENCES & SEMINARS,5110254384,260,17/04/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
10018335,UP PROJECTS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110254135,"10,000.00",26/04/2023,HOUSING & LAND,HOUSING SERVICES,
10018859,TEST PARTNERS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110258954,"10,580.00",19/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10018859,TEST PARTNERS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110259448,"10,120.00",21/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10018859,TEST PARTNERS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110256761,"5,120.00",21/04/2023,STRATEGY & COMMUNICATIONS,CULTURAL & RELATED SERVICES,
10019301,THAMES REACH,542800,HSG-ROUGH SLEEPING,5110241294,"9,162.86",11/04/2023,HOUSING & LAND,HOUSING SERVICES,
10019301,THAMES REACH,542800,HSG-ROUGH SLEEPING,5110245483,"-14,038.00",04/04/2023,HOUSING & LAND,HOUSING SERVICES,
10019301,THAMES REACH,542800,HSG-ROUGH SLEEPING,5110251169,"354,553.84",12/04/2023,HOUSING & LAND,HOUSING SERVICES,
10019301,THAMES REACH,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110246104,"300,500.00",24/04/2023,HOUSING & LAND,HOUSING SERVICES,
10019301,THAMES REACH,542800,HSG-ROUGH SLEEPING,5110239884,"91,697.25",04/04/2023,HOUSING & LAND,HOUSING SERVICES,
10019301,THAMES REACH,542800,HSG-ROUGH SLEEPING,5110241281,"287,440.00",12/04/2023,HOUSING & LAND,HOUSING SERVICES,
10019301,THAMES REACH,542800,HSG-ROUGH SLEEPING,5110241286,"31,938.00",12/04/2023,HOUSING & LAND,HOUSING SERVICES,
10019494,BRAND FOUNDRY DESIGN CONSULTANTS LT,542355,OTHER PROFESSIONAL FEES,5110258776,"16,000.00",21/04/2023,GOOD GROWTH,CULTURAL & RELATED SERVICES,
10019522,PINNACLE PSG,510000,BUILDING MAINTENANCE & REPAIRS,5110242673,375,17/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10019572,BYTES SOFTWARE SERVICES,536200,COMPUTER SOFTWARE,5110241886,"19,449.00",17/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10020138,JULIE'S BICYCLE LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110239044,"4,000.00",12/04/2023,HOUSING & LAND,HOUSING SERVICES,
10020169,LONDON BOROUGH OF NEWHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110242092,"14,380.00",17/04/2023,GOOD GROWTH,CULTURAL & RELATED SERVICES,
10020169,LONDON BOROUGH OF NEWHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110242094,"86,299.38",17/04/2023,GOOD GROWTH,CULTURAL & RELATED SERVICES,
10020169,LONDON BOROUGH OF NEWHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110247005,"10,120.00",19/04/2023,GOOD GROWTH,CULTURAL & RELATED SERVICES,
10020230,URBANCANDA,504200,STAFF TRAINING,5110247007,"2,600.00",04/04/2023,HOUSING & LAND,HOUSING SERVICES,
10020261,GREATER LONDON VOLUNTEERING,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110211015,"57,750.00",03/04/2023,HOUSING & LAND,HOUSING SERVICES,
10020278,SLR CONSULTING LIMITED,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110245676,800,24/04/2023,GOOD GROWTH,PLANNING SERVICES,
10020318,GBM SERVICES LIMITED,531010,CATERERS SERVICE CHARGES,5110251430,436,12/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10020365,THE CONSERVATION VOLUNTEERS (TVC),544075,GRANTS TO EXTERNAL ORGANISATIONS,5110244174,"62,693.75",19/04/2023,GOOD GROWTH,PLANNING SERVICES,
10020628,LOOK AHEAD CARE AND SUPPORT LTD,542801,DOMESTIC ABUSE SERVICE CONTRACTS,5110239001,"71,156.19",04/04/2023,HOUSING & LAND,HOUSING SERVICES,
10020632,ST MUNGOS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110242606,"1,156,036.25",18/04/2023,HOUSING & LAND,HOUSING SERVICES,
10020632,ST MUNGOS,542800,HSG-ROUGH SLEEPING,5110242718,"329,673.50",18/04/2023,HOUSING & LAND,HOUSING SERVICES,
10020632,ST MUNGOS,542800,HSG-ROUGH SLEEPING,5110242608,"555,467.00",18/04/2023,HOUSING & LAND,HOUSING SERVICES,
10020632,ST MUNGOS,542800,HSG-ROUGH SLEEPING,5110242688,"60,000.00",18/04/2023,HOUSING & LAND,HOUSING SERVICES,
10020632,ST MUNGOS,542800,HSG-ROUGH SLEEPING,5110242512,"134,866.25",03/04/2023,HOUSING & LAND,HOUSING SERVICES,
10020632,ST MUNGOS,542800,HSG-ROUGH SLEEPING,5110242718,"-194,807.25",18/04/2023,HOUSING & LAND,HOUSING SERVICES,
10020632,ST MUNGOS,542800,HSG-ROUGH SLEEPING,5110242603,"434,236.00",18/04/2023,HOUSING & LAND,HOUSING SERVICES,
10020632,ST MUNGOS,542800,HSG-ROUGH SLEEPING,5110264959,"28,921.33",28/04/2023,HOUSING & LAND,HOUSING SERVICES,
10020632,ST MUNGOS,544076,HSG GRANTS TO REGISTERED PROVIDERS,5110255495,"200,000.00",12/04/2023,HOUSING & LAND,HOUSING SERVICES,
10020632,ST MUNGOS,544076,HSG GRANTS TO REGISTERED PROVIDERS,5110242532,"1,150,237.00",12/04/2023,HOUSING & LAND,HOUSING SERVICES,
10020632,ST MUNGOS,544076,HSG GRANTS TO REGISTERED PROVIDERS,5110242618,"141,885.00",12/04/2023,HOUSING & LAND,HOUSING SERVICES,
10020668,CH & CO CATERING LIMITED,537100,EXTERNAL MEETING ROOM HIRE & EXPENSES,5110252243,"2,899.98",17/04/2023,GOOD GROWTH,PLANNING SERVICES,
10020702,ROCKET SCIENCE UK LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110258194,"11,663.18",24/04/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
10020840,COIN STREET COMMUNITY BUILDERS,531010,CATERERS SERVICE CHARGES,5110246578,"1,088.75",03/04/2023,COMMUNITIES & SKILLS,PUBLIC HEALTH,
10020840,COIN STREET COMMUNITY BUILDERS,537000,HOTEL ACCOMMODATION,5110246578,"1,980.00",03/04/2023,COMMUNITIES & SKILLS,PUBLIC HEALTH,
10020937,LONDON & PARTNERS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110246704,"67,000.00",03/04/2023,GOOD GROWTH,PLANNING SERVICES,
10021013,NTA MONITOR LIMITED,536200,COMPUTER SOFTWARE,5110246034,"7,200.00",03/04/2023,STRATEGY & COMMUNICATIONS,CULTURAL & RELATED SERVICES,
10021088,TELEFONICA TECH UK LIMITED,536000,MANAGE IT SERVICES,5110250909,"5,130.00",06/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10021088,TELEFONICA TECH UK LIMITED,536000,MANAGE IT SERVICES,5110252508,916,26/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10021088,TELEFONICA TECH UK LIMITED,536000,MANAGE IT SERVICES,5110253160,"1,207.50",05/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10021088,TELEFONICA TECH UK LIMITED,536500,HARDWARE MAINTENANCE,5110249253,"2,520.00",05/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10021088,TELEFONICA TECH UK LIMITED,536500,HARDWARE MAINTENANCE,5110249589,"9,360.00",05/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10021088,TELEFONICA TECH UK LIMITED,536000,MANAGE IT SERVICES,5110250760,"3,690.00",06/04/2023,CHIEF OFFICER,SUPPORT COSTS,
10021648,SHP,542800,HSG-ROUGH SLEEPING,5110241679,"437,327.50",12/04/2023,HOUSING & LAND,HOUSING SERVICES,
10021648,SHP,542800,HSG-ROUGH SLEEPING,5110241389,"120,614.25",12/04/2023,HOUSING & LAND,HOUSING SERVICES,
10021648,SHP,542800,HSG-ROUGH SLEEPING,5110241393,"120,614.25",12/04/2023,HOUSING & LAND,HOUSING SERVICES,
10021748,PEABODY TRUST,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110242437,"13,200.00",18/04/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10021807,CATCH22,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110235225,"90,000.00",03/04/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10021924,THE KNOWLEDGE ACADEMY LIMITED,504200,STAFF TRAINING,5110241734,"9,750.00",12/04/2023,GOOD GROWTH,PLANNING SERVICES,
10022120,ONE HOUSING GROUP LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110242413,"62,311.00",17/04/2023,HOUSING & LAND,HOUSING SERVICES,
10022120,ONE HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,5110242663,"53,817.50",17/04/2023,HOUSING & LAND,HOUSING SERVICES,
10022138,HARINGEY COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110252224,"28,731.36",25/04/2023,GOOD GROWTH,PLANNING SERVICES,
10022138,HARINGEY COUNCIL,544063,INCOME MAXIMISATION EXPENSES,5110236758,"214,460.00",04/04/2023,RESOURCES,CORPORATE & DEMOCRATIC CORE,
10022308,SOLACE WOMEN'S AID,542801,DOMESTIC ABUSE SERVICE CONTRACTS,5110252628,"67,428.58",05/04/2023,HOUSING & LAND,HOUSING SERVICES,
