Supplier Name,Supplier Number,Invoice Number,Description,Invoice Date,Payment Date,Invoice Amount (Gross),,
Total Energies Gas and Power Ltd,12681,310699790/5VAT,Utilities - Supply of natural gas,45139,45174,15564.71,,
Total Energies Gas and Power Ltd,12681,310699790/20VAT,Utilities - Supply of natural gas,45139,45174,440383.58,,
Transport Trading Ltd,13617,|#|00012414 00000004,Rent,45166,45174,3125,,
Unisys Ltd,11875,E753637,IT Services ,45146,45174,758487.6,,
Veritek Global Ltd,15578,I00081099,Print/Photographic/AudioVisual - Equipment/Supplies ,45154,45174,1582.04,,
Vinci Construction UK Ltd,10439,23080005,Construction & Manufacturing - Components/Supplies ,45147,45174,32001.18,,
Vinci Construction UK Ltd,10439,23080010,Construction & Manufacturing - Components/Supplies ,45156,45174,51503.59,,
Vodafone Ltd,12279,SK31580,Phone & Comms devices-Mobile phones ,45146,45174,275.79,,
Vodafone Ltd,12279,SK31579,Phone & Comms devices-Mobile phones ,45146,45174,275.79,,
Vodafone Ltd,12279,SK32498,Phone & Comms devices-Mobile phones ,45147,45174,275.79,,
Vodafone Ltd,12279,SK31596,Phone & Comms devices-Mobile phones ,45146,45174,275.79,,
Vodafone Ltd,12279,SK32496,Phone & Comms devices-Mobile phones ,45147,45174,275.79,,
Vodafone Ltd,12279,SK31595,Phone & Comms devices-Mobile phones ,45146,45174,275.79,,
Vodafone Ltd,12279,SK31588,Phone & Comms devices-Mobile phones ,45146,45174,275.79,,
Vodafone Ltd,12279,SK32493,Phone & Comms devices-Mobile phones ,45147,45174,275.79,,
Vodafone Ltd,12279,SK32491,Phone & Comms devices-Mobile phones ,45147,45174,275.79,,
Vodafone Ltd,12279,SK31590,Phone & Comms devices-Mobile phones ,45146,45174,275.79,,
Vodafone Ltd,12279,SK32495,Phone & Comms devices-Mobile phones ,45147,45174,275.79,,
Vodafone Ltd,12279,SK32499,Phone & Comms devices-Mobile phones ,45147,45174,275.79,,
Vodafone Ltd,12279,SK31593,Phone & Comms devices-Mobile phones ,45146,45174,275.79,,
Vodafone Ltd,12279,SK32500,Phone & Comms devices-Mobile phones ,45147,45174,275.79,,
Vodafone Ltd,12279,SK31589,Phone & Comms devices-Mobile phones ,45146,45174,275.79,,
Vodafone Ltd,12279,SK32492,Phone & Comms devices-Mobile phones ,45147,45174,275.79,,
Vodafone Ltd,12279,SK32497,Phone & Comms devices-Mobile phones ,45147,45174,275.79,,
Vodafone Ltd,12279,SK31592,Phone & Comms devices-Mobile phones ,45146,45174,275.79,,
Vodafone Ltd,12279,SK32494,Phone & Comms devices-Mobile phones ,45147,45174,275.79,,
Vodafone Ltd,12279,SK31591,Phone & Comms devices-Mobile phones ,45146,45174,275.79,,
Vodafone Ltd,12279,SK31594,Phone & Comms devices-Mobile phones ,45146,45174,277.8,,
Vodafone Ltd,12279,SK30783,Phone & Comms devices-Mobile phones ,45145,45174,275.79,,
Vodafone Ltd,12279,SK32503,Phone & Comms devices-Mobile phones ,45147,45174,275.79,,
Vodafone Ltd,12279,SK31575,Phone & Comms devices-Mobile phones ,45145,45174,275.79,,
Vodafone Ltd,12279,SK30779,Phone & Comms devices-Mobile phones ,45145,45174,275.79,,
Vodafone Ltd,12279,SK32034,Phone & Comms devices-Mobile phones ,45146,45174,275.79,,
Vodafone Ltd,12279,SK31586,Phone & Comms devices-Mobile phones ,45146,45174,275.79,,
Vodafone Ltd,12279,SI57952,Phone & Comms devices-Mobile phones ,45097,45174,262.39,,
Vodafone Ltd,12279,SK30781,Phone & Comms devices-Mobile phones ,45145,45174,275.79,,
Vodafone Ltd,12279,SK31576,Phone & Comms devices-Mobile phones ,45146,45174,275.79,,
Vodafone Ltd,12279,SI57949,Phone & Comms devices-Mobile phones ,45097,45174,262.39,,
Vodafone Ltd,12279,SK30786,Phone & Comms devices-Mobile phones ,45145,45174,275.79,,
Vodafone Ltd,12279,SK30780,Phone & Comms devices-Mobile phones ,45145,45174,275.79,,
Vodafone Ltd,12279,SK31577,Phone & Comms devices-Mobile phones ,45146,45174,275.79,,
Volkswagen Group UK Ltd,11889,234887061,Vehicle Components & Systems ,45145,45174,253.73,,
Volkswagen Group UK Ltd,11889,234903664,Vehicle Components & Systems ,45146,45174,268.32,,
Volkswagen Group UK Ltd,11889,234919256,Vehicle Components & Systems ,45147,45174,270.65,,
Volkswagen Group UK Ltd,11889,234887057,Vehicle Components & Systems ,45145,45174,493.98,,
Volkswagen Group UK Ltd,11889,234903665,Vehicle Components & Systems ,45146,45174,716.77,,
Volkswagen Group UK Ltd,11889,234919259,Vehicle Components & Systems ,45147,45174,1143.17,,
Volkswagen Group UK Ltd,11889,234903668,Vehicle Components & Systems ,45146,45174,1820.54,,
Volkswagen Group UK Ltd,11889,234903667,Vehicle Components & Systems ,45146,45174,540.05,,
Von Wolf K9 Sport and Service Dog Equipment Ltd,14585,37461,Live animals - Dogs,44629,45174,420,,
WA Products Trading As SceneSafe,13279,SIN413663,Packaging materials - Plastic Bottles,45159,45174,554.92,,
WA Products Trading As SceneSafe,13279,SIN413753,Law enforcement - Forensic equip. ,45159,45174,403.38,,
WA Products Trading As SceneSafe,13279,SIN413899,Law enforcement - Forensic equip. ,45159,45174,459.76,,
WA Products Trading As SceneSafe,13279,SIN413976,Law enforcement - Forensic equip. ,45159,45174,492,,
WA Products Trading As SceneSafe,13279,SIN413999,Law enforcement - Forensic equip. ,45159,45174,777,,
WA Products Trading As SceneSafe,13279,SIN413978,Law enforcement - Forensic equip. ,45159,45174,1714.08,,
WA Products Trading As SceneSafe,13279,SIN414094,Teaching aids & supplies - Forensic science kits,45159,45174,378.18,,
WA Products Trading As SceneSafe,13279,SIN413988,Law enforcement - Forensic equip. ,45159,45174,945.51,,
WA Products Trading As SceneSafe,13279,SIN413989,Teaching aids & supplies - Forensic science kits,45159,45174,644.88,,
WA Products Trading As SceneSafe,13279,SIN414099,Law enforcement - Forensic equip. ,45159,45174,404.12,,
WA Products Trading As SceneSafe,13279,SIN414113,Law enforcement - Forensic equip. ,45159,45174,585,,
WA Products Trading As SceneSafe,13279,SIN413888,Law enforcement - Forensic equip. ,45159,45174,292.5,,
WA Products Trading As SceneSafe,13279,SIN413896,Teaching aids & supplies - Forensic science kits,45159,45174,329.76,,
WA Products Trading As SceneSafe,13279,SIN413685,Law enforcement - Forensic equip. ,45159,45174,690.77,,
WA Products Trading As SceneSafe,13279,SIN414106,Law enforcement - Forensic equip. ,45159,45174,470.4,,
WA Products Trading As SceneSafe,13279,SIN413755,Personal care products - Disposable personal wipes,45159,45174,1347.08,,
WA Products Trading As SceneSafe,13279,SIN413854,Law enforcement - Forensic equip. ,45159,45174,366.73,,
WA Products Trading As SceneSafe,13279,SIN413612,Laboratory & scientific equip. - DNA analysis kits,45159,45174,276,,
WA Products Trading As SceneSafe,13279,SIN413622,Laboratory & scientific equip. - DNA analysis kits,45159,45174,345,,
WA Products Trading As SceneSafe,13279,SIN413624,Laboratory & scientific equip. - DNA analysis kits,45159,45174,759,,
WA Products Trading As SceneSafe,13279,SIN413634,Laboratory & scientific equip. - DNA analysis kits,45159,45174,1035,,
WA Products Trading As SceneSafe,13279,SIN413983,Laboratory & scientific equip. - DNA analysis kits,45159,45174,1035,,
WA Products Trading As SceneSafe,13279,SIN413912,Laboratory & scientific equip. - DNA analysis kits,45159,45174,1380,,
WA Products Trading As SceneSafe,13279,SIN413650,Laboratory & scientific equip. - DNA analysis kits,45159,45174,1380,,
WA Products Trading As SceneSafe,13279,SIN413673,Laboratory & scientific equip. - DNA analysis kits,45159,45174,1380,,
WA Products Trading As SceneSafe,13279,SIN413641,Laboratory & scientific equip. - DNA analysis kits,45159,45174,1725,,
WA Products Trading As SceneSafe,13279,SIN413653,Laboratory & scientific equip. - DNA analysis kits,45159,45174,1932,,
WA Products Trading As SceneSafe,13279,SIN413620,Law enforcement - Forensic equip. ,45159,45174,251.1,,
WA Products Trading As SceneSafe,13279,SIN414090,Law enforcement - Forensic equip. ,45159,45174,282.24,,
WA Products Trading As SceneSafe,13279,SIN413667,Law enforcement - Forensic equip. ,45159,45174,356.76,,
WA Products Trading As SceneSafe,13279,SIN413761,Law enforcement - Forensic equip. ,45159,45174,379.2,,
WA Products Trading As SceneSafe,13279,SIN413917,Law enforcement - Forensic equip. ,45159,45174,492,,
WA Products Trading As SceneSafe,13279,SIN413654,Law enforcement - Forensic equip. ,45159,45174,585,,
WA Products Trading As SceneSafe,13279,SIN413623,Law enforcement - Forensic equip. ,45159,45174,597.6,,
WA Products Trading As SceneSafe,13279,SIN413920,Law enforcement - Forensic equip. ,45159,45174,857.04,,
WA Products Trading As SceneSafe,13279,SIN413670,Law enforcement - Narcotic test kits,45159,45174,260,,
WA Products Trading As SceneSafe,13279,SIN413957,Law enforcement - Narcotic test kits,45159,45174,965.21,,
WA Products Trading As SceneSafe,13279,SIN413675,Law enforcement - Narcotic test kits,45159,45174,1040.02,,
WA Products Trading As SceneSafe,13279,SIN413625,Law enforcement - Narcotic test kits,45159,45174,3555.47,,
WA Products Trading As SceneSafe,13279,SIN413638,Medical Equipment - Medical exam gloves,45159,45174,1680,,
WA Products Trading As SceneSafe,13279,SIN413668,Medical Equipment - Medical exam gloves,45159,45174,2016,,
WA Products Trading As SceneSafe,13279,SIN413644,Medical Equipment - Medical exam gloves,45159,45174,5040,,
WA Products Trading As SceneSafe,13279,SIN413630,Patient care & treatment prods - Needle/sharps disp. containers,45159,45174,1055.77,,
WA Products Trading As SceneSafe,13279,SIN413651,Patient exam/monitoring prods - Exam procedure trays,45159,45174,1535.77,,
WA Products Trading As SceneSafe,13279,SIN413619,Patient exam/monitoring prods - Exam procedure trays,45159,45174,1887.23,,
WA Products Trading As SceneSafe,13279,SIN414086,Law enforcement - Forensic equip. ,45159,45174,454.8,,
WA Products Trading As SceneSafe,13279,SIN414134,Emergency & medical products - First aid kits,45159,45174,562.8,,
Warwickshire PCC,12792,W0053431,Administration Services - Data archiving services,45068,45174,-9008,,
Warwickshire PCC,12792,W0051945,Administration Services - Data archiving services,45006,45174,10012,,
WFL UK Ltd Trading As Watson Fuels,15936,I13632634,Fuels - Gasoline or Petrol,45086,45174,25759.98,,
Wildgoose Events Ltd,76938,542A4807-0002,Other Operational Expenses,45163,45174,600,,
Wildgoose Events Ltd,76938,542A4807-0001,Other Operational Expenses,45163,45174,1596,,
WN VTECH Ltd Trading As VCS,64561,800945,Vehicles & Accessories/Comp,45155,45174,8332.98,,
WN VTECH Ltd Trading As VCS,64561,800944,Vehicles & Accessories/Comp,45155,45174,8332.98,,
WN VTECH Ltd Trading As VCS,64561,800936,Vehicles & Accessories/Comp,45148,45174,12840,,
WN VTECH Ltd Trading As VCS,64561,800939,Vehicles & Accessories/Comp,45148,45174,12840,,
WN VTECH Ltd Trading As VCS,64561,800941,Vehicles & Accessories/Comp,45155,45174,12840,,
WN VTECH Ltd Trading As VCS,64561,800935,Vehicles & Accessories/Comp,45148,45174,12840,,
WN VTECH Ltd Trading As VCS,64561,800943,Vehicles & Accessories/Comp,45155,45174,12840,,
WN VTECH Ltd Trading As VCS,64561,800938,Vehicles & Accessories/Comp,45148,45174,12840,,
WN VTECH Ltd Trading As VCS,64561,800940,Vehicles & Accessories/Comp,45155,45174,12840,,
WN VTECH Ltd Trading As VCS,64561,800942,Vehicles & Accessories/Comp,45155,45174,12840,,
WN VTECH Ltd Trading As VCS,64561,800937,Vehicles & Accessories/Comp,45148,45174,12840,,
WN VTECH Ltd Trading As VCS,64561,800934,Vehicles & Accessories/Comp,45148,45174,12840,,
Woodway Engineering Ltd,11882,SINV085075,Vehicle Components & Systems ,45167,45174,925.44,,
Yahire Ltd,31366,PF-INV26807,Conference and Seminar Fees,45161,45174,653.09,,
Barclaycard Commercial,19263,4715657702177986AUGUST23,Banner Lodge Card,45174,45175,196016.69,,
CDW Ltd,41728,UKSI04056268,IT Services ,45153,45175,112020,,
Accenture UK Ltd,13423,3003622556,Computer Equip. & Accessories - Computers,45149,45176,26520,,
Accenture UK Ltd,13423,3003622555,Computer Equip. & Accessories - Computers,45149,45176,32760,,
Accenture UK Ltd,13423,3003622554,Human resources (HR) services - Temp clerical or admin assist.,45149,45176,98724,,
Accenture UK Ltd,13423,3003622553,Management Consulting - IT consultation services,45149,45176,103713.6,,
Aero Healthcare Ltd,15452,INUK0010070,Emergency & medical products,45134,45176,546.72,,
Aero Healthcare Ltd,15452,INUK0009843,Emergency & medical products,45131,45176,375,,
Aero Healthcare Ltd,15452,INUK0008882,Emergency & medical products,45117,45176,752.66,,
Aero Healthcare Ltd,15452,INUK0008832,Emergency & medical products,45114,45176,276.96,,
Aero Healthcare Ltd,15452,INUK0010117,Emergency & medical products,45135,45176,612.29,,
Aero Healthcare Ltd,15452,INUK0010137,Emergency & medical products,45135,45176,327.46,,
Aero Healthcare Ltd,15452,INUK0009215,Emergency & medical products,45121,45176,1035.36,,
Aero Healthcare Ltd,15452,INUK0009025,Emergency & medical products,45119,45176,380.52,,
Aero Healthcare Ltd,15452,INUK0010133,Emergency & medical products,45135,45176,745.48,,
Aero Healthcare Ltd,15452,INUK0010123,Emergency & medical products,45135,45176,1095,,
Aero Healthcare Ltd,15452,INUK0008508,Emergency & medical products - First aid kits,45111,45176,255.98,,
Aero Healthcare Ltd,15452,INUK0008303,Emergency & medical products,45107,45176,2142.6,,
Aero Healthcare Ltd,15452,INUK0008362,Emergency & medical products,45110,45176,466.58,,
Aero Healthcare Ltd,15452,INUK0008309,Emergency & medical products - First aid kits,45107,45176,2072.16,,
Aero Healthcare Ltd,15452,INUK0008521,Emergency & medical products,45111,45176,314.73,,
Aero Healthcare Ltd,15452,INUK0010076,Emergency & medical products,45134,45176,291.5,,
Aero Healthcare Ltd,15452,INUK0010081,Emergency & medical products,45134,45176,1421.92,,
Aero Healthcare Ltd,15452,INUK0009824,Emergency & medical products,45131,45176,1201.74,,
Aero Healthcare Ltd,15452,INUK0008347,Emergency & medical products,45110,45176,2585.28,,
Apec Systems Ltd,20058,INV04838,Vehicle Components & Systems ,45168,45176,363.6,,
Arinex Pty Ltd,76935,2009015-1564,Conference and Seminar Fees,45155,45176,730.57,,
Association for Project Management,13130,CORPENG/206771,External Training Courses,45120,45176,5995,,
Association of Regulatory and Disciplinary Lawyers,76694,99908/176810,External Training Courses,45132,45176,300,,
Atalian Servest Ltd,16937,048756,Reactive Maintenance,45167,45176,13201.22,,
Atkins Ltd,12928,23029942,Management & Business - Prof. & Admin. Serv.,45135,45176,13056,,
Atos IT Services UK Ltd,12563,5584425013,IT Software - Project management software,45128,45176,3960.91,,
Atos IT Services UK Ltd,12563,5584425830,IT Software - Business spec s/ware ,45135,45176,258102.78,,
Atos IT Services UK Ltd,12563,5584426862,Computer Equip. & Accessories,45149,45176,12670.8,,
Aura Security Group Ltd,14791,12925,Vehicle repair or maint. serv. - repair/maintainance ,45167,45176,354,,
Aura Security Group Ltd,14791,13001,Vehicle repair or maint. serv. - repair/maintainance ,45169,45176,354,,
Aura Security Group Ltd,14791,12933,Vehicle repair or maint. serv. - repair/maintainance ,45167,45176,354,,
Axis Europe Plc,10465,9000031031,Building/Construct/Maintenance - Services ,45142,45176,17923.12,,
Axis Europe Plc,10465,9000030881,Building/Construct/Maintenance - Services ,45114,45176,154074.56,,
Axis Europe Plc,10465,9000031030,Construction & Manufacturing - Components/Supplies ,45142,45176,2197.4,,
Barbri Global Ltd,74207,INV-011852,External Training Courses,45169,45176,3058.8,,
Barclaycard Commercial,19263,5561074970447640AUGUST23,Banner Lodge Card,45174,45176,5966.4,,
Barclaycard Commercial,19263,4715657649989444AUGUST23,Banner Lodge Card,45174,45176,46805.97,,
BGE Digital Ltd,17545,24739,Security Surveillance ,45126,45176,460.08,,
Bloom Procurement Services Ltd,16884,SIN045437,Management Consulting - Business & corporate ,45168,45176,72000,,
Bloom Procurement Services Ltd,16884,SIN045066,Management Consulting - Business & corporate ,45148,45176,51768,,
BMW UK Ltd,18692,P610300,Vehicle Components & Systems ,45150,45176,2946.91,,
BMW UK Ltd,18692,P610298,Vehicle Components & Systems ,45150,45176,425.97,,
BMW UK Ltd,18692,P610297,Vehicle Components & Systems ,45150,45176,3338.17,,
Briben Products Ltd,12479,0000127650,Paper products - Printing & writing paper,45006,45176,290.76,,
British Airways Plc,12691,100070456,Air travel,45150,45176,4500.76,,
BT Global Services,13013,636265,Telecommunications media serv. - Telephone comms.,45170,45176,24014.25,,
Caci Ltd,13239,044591,Law enforcement - Forensic equip. ,45162,45176,414,,
Caci Ltd,13239,044587,Law enforcement - Forensic equip. ,45162,45176,2940,,
Caci Ltd,13239,043797,Law enforcement - Forensic equip. ,45119,45176,3726,,
Cambium Advisory Ltd,57289,3489,Light weapons & ammunition - Firearms ,45126,45176,1088.4,,
Cambium Advisory Ltd,57289,3488,Light weapons & ammunition - Firearms ,45126,45176,1800,,
Cambium Advisory Ltd,57289,3572,Light weapons & ammunition - Firearms ,45153,45176,5708.34,,
Cambium Advisory Ltd,57289,3582,Light weapons & ammunition - Firearms ,45154,45176,5998.22,,
Capsticks Solicitors LLP,14691,73087680,Legal services ,45163,45176,278.4,,
Capsticks Solicitors LLP,14691,73087676,Legal services ,45163,45176,452.4,,
