Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,
Reporting Period:   3,,,,,,
Start Date:  28 May 2023,,,,,,
End Date:   24 June 2023,,,,,,
Financial Year:  2023/24,,,,,,
,,,,,,
Entity,Vendor Name,Expenditure Account ,Document Number,Clearing Date,Amount (£),Merchant Category
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Maintenance Materials,1005\5110279274,21 Jun 2023,"1,123.50",
LONDON UNDERGROUND LTD,COMECH METROLOGY,Plant & Equipment Purchases,1005\5110280228,01 Jun 2023,"1,122.96",
PUBLIC CARRIAGE OFFICE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1003\1900057656,07 Jun 2023,"1,122.60",
PUBLIC CARRIAGE OFFICE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1003\1900057878,14 Jun 2023,"1,122.60",
TFL CORPORATE,THE CONCRETE SOCIETY LIMI,Staff Training,1001\3000046239,16/06/2023,"1,122.24",8211
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172973,21 Jun 2023,"1,121.30",
TRANSPORT TRADING LTD,GARRAN LOCKERS LTD,Furniture & Equipment,1004\5110278802,30 May 2023,"1,119.69",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172905,21 Jun 2023,"1,119.53",
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1031\5110274697,13 Jun 2023,"1,119.00",
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005\5110266720,31 May 2023,"1,118.43",
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005\5110271285,07 Jun 2023,"1,118.30",
LONDON TRANSPORT MUSEUM,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1011\1900017926,21 Jun 2023,"1,118.26",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900169157,31 May 2023,"1,116.32",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900170117,07 Jun 2023,"1,116.32",
LONDON UNDERGROUND LTD,WECS PRECISION LTD,Stock of Fleet,1005\5110287994,16 Jun 2023,"1,116.00",
LONDON BUS SERVICES LTD,BT SERVICE AGILITY,Telephony Fixed,1006\1900048955,07 Jun 2023,"1,115.31",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900171545,14 Jun 2023,"1,114.40",
LUL NOMINEE SSL LIMITED,C E F,Fleet,1031\5110279643,30 May 2023,"1,114.30",
RFL (IINFRASTRUCTURE) LTD,GPX ENGINEERING LTD,Track General Maintenance,1025\5110288346,22 Jun 2023,"1,113.30",
SURFACE TRANSPORT CORP,EQUANS SERVICES LIMITED,Fire and Safety Equipment,1002\5110264069,02 Jun 2023,"1,113.03",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900260831,07 Jun 2023,"1,112.77",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900260851,07 Jun 2023,"1,112.77",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261395,14 Jun 2023,"1,112.77",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900169149,31 May 2023,"1,112.56",
TRANSPORT TRADING LTD,HK CONVENIENCE LTD,Transys Control - TTL,1004\1901695197,23 Jun 2023,"1,112.37",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261593,21 Jun 2023,"1,110.72",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261729,21 Jun 2023,"1,110.64",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900260572,31 May 2023,"1,110.04",
TFL CORPORATE,SKILLS TRAINING CENTRE LTD,Staff Training,1001\5110289848,21 Jun 2023,"1,110.00",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261887,21 Jun 2023,"1,109.52",
LONDON UNDERGROUND LTD,C E F,Vehicle Repairs & Maintenance,1005\5110279980,07 Jun 2023,"1,109.40",
LONDON BUS SERVICES LTD,ASHURST LLP,Legal Fees,1006\5110283013,09 Jun 2023,"1,109.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172803,21 Jun 2023,"1,108.56",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261010,07 Jun 2023,"1,108.31",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261652,21 Jun 2023,"1,107.59",
LUL NOMINEE BCV LIMITED,RS COMPONENTS LTD,Plant & Equipment Purchases,1033\5110268449,01 Jun 2023,"1,107.32",
LUL NOMINEE BCV LIMITED,CRANESERVE LIMITED,Equipment Repairs & Maintenance,1033\5110285545,12 Jun 2023,"1,107.00",
LONDON UNDERGROUND LTD,ACTIVAIR AUTOMATION LTD,Fleet,1005\5110290159,22 Jun 2023,"1,106.80",
LONDON UNDERGROUND LTD,ELMDALE WELDING & ENG SUPPLIES LTD,Plant & Equipment Purchases,1005\5110277685,08 Jun 2023,"1,106.74",
TRANSPORT TRADING LTD,ENVIRONMENTAL SCIENTIFICS GROUP LTD,Staff Training,1004\5110274835,14 Jun 2023,"1,105.00",
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Furniture & Equipment,1005\5110270432,07 Jun 2023,"1,103.12",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900260451,31 May 2023,"1,101.84",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261830,21 Jun 2023,"1,101.84",
TFL CORPORATE,XPS PENSIONS LIMITED,Management & Support Consultancy,1001\5110278963,19 Jun 2023,"1,100.00",
TFL CORPORATE,RS COMPONENTS LTD,Fleet,1001\5110268437,01 Jun 2023,"1,099.75",
LONDON UNDERGROUND LTD,DELLNER FERRABYRNE LIMITED,Signalling Systems,1005\5110278731,21 Jun 2023,"1,099.52",
LONDON UNDERGROUND LTD,DELLNER FERRABYRNE LIMITED,Signalling Systems,1005\5110278732,21 Jun 2023,"1,099.52",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900260387,31 May 2023,"1,098.79",
LONDON UNDERGROUND LTD,EDENBECK,Non Recyclable Waste Disposal/Refuse Collection,1005\5110283308,09 Jun 2023,"1,098.25",
LONDON UNDERGROUND LTD,PERCY LANE PRODUCTS,Fleet,1005\5110274903,20 Jun 2023,"1,096.72",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261823,21 Jun 2023,"1,096.20",
LONDON UNDERGROUND LTD,GRAYSONS HOSPITALITY LIMITED,Caterers Service Charges,1005\5110283275,06 Jun 2023,"1,095.00",
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005\5110268777,06 Jun 2023,"1,094.98",
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005\5110268781,06 Jun 2023,"1,094.98",
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005\5110278713,21 Jun 2023,"1,094.98",
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005\5110278716,21 Jun 2023,"1,094.98",
LONDON UNDERGROUND LTD,JNG CONSTRUCTION & ENGINEERING,Connect PFI Service Costs,1005\5110289787,21 Jun 2023,"1,094.94",
SURFACE TRANSPORT CORP,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1002\1900075469,14 Jun 2023,"1,093.20",
TTL PROPERTIES LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1040\1900005310,21 Jun 2023,"1,093.04",
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Uniforms,1005\5110274660,14 Jun 2023,"1,092.96",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900260966,07 Jun 2023,"1,092.90",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261044,07 Jun 2023,"1,092.90",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261355,14 Jun 2023,"1,092.90",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900260929,07 Jun 2023,"1,092.82",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900260974,07 Jun 2023,"1,092.82",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900171675,14 Jun 2023,"1,092.82",
RAIL FOR LONDON LIMITED,MECHAN LTD,Protective Clothing,1020\5110281836,08 Jun 2023,"1,092.00",
LONDON UNDERGROUND LTD,PIRTEK,Stock of Fleet,1005\5110277596,13 Jun 2023,"1,092.00",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900260635,31 May 2023,"1,091.70",
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005\5110270883,07 Jun 2023,"1,091.21",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900260924,07 Jun 2023,"1,090.98",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261836,21 Jun 2023,"1,090.98",
LONDON UNDERGROUND LTD,SIXT RENT A CAR,Vehicle Operating Leases,1005\5110272166,07 Jun 2023,"1,090.40",
LONDON UNDERGROUND LTD,ASSA ABLOY GLOBAL SOLUTION UK LTD,Plant & Equipment Purchases,1005\5110285133,13 Jun 2023,"1,090.33",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172769,21 Jun 2023,"1,090.28",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900168846,31 May 2023,"1,090.18",
TFL CORPORATE,PRUDENCE CUMING ASSOCIATES LTD,Production Artwork And Design For Marketing,1001\5110291520,23 Jun 2023,"1,090.00",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261365,14 Jun 2023,"1,089.90",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900168996,31 May 2023,"1,089.21",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900170129,07 Jun 2023,"1,089.21",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900171881,14 Jun 2023,"1,089.21",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172739,21 Jun 2023,"1,089.21",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900169479,31 May 2023,"1,088.76",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900170563,07 Jun 2023,"1,088.76",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172513,21 Jun 2023,"1,088.76",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172514,21 Jun 2023,"1,088.76",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900168898,31 May 2023,"1,088.73",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900170501,07 Jun 2023,"1,088.73",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900171922,14 Jun 2023,"1,088.73",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172730,21 Jun 2023,"1,088.73",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900260818,07 Jun 2023,"1,088.39",
LONDON UNDERGROUND LTD,MONO EUROPE LTD,Furniture & Equipment,1005\5110282001,07 Jun 2023,"1,088.29",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900170500,07 Jun 2023,"1,087.20",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900260991,07 Jun 2023,"1,086.05",
LONDON RIVER SERVICES LTD,LLOYD'S REGISTER EMEA,Franchise/Concession Fixed Fee,1007\5110270813,05 Jun 2023,"1,086.00",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261519,14 Jun 2023,"1,085.40",
LONDON UNDERGROUND LTD,EQUANS SERVICES LIMITED,Escalators,1005\5110277956,20 Jun 2023,"1,085.25",
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Pumps & Drainage,1031\5110275204,14 Jun 2023,"1,084.25",
SURFACE TRANSPORT CORP,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1002\1900075544,21 Jun 2023,"1,083.81",
TTL PROPERTIES LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1040\1900005167,31 May 2023,"1,081.97",
TTL PROPERTIES LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1040\1900005231,07 Jun 2023,"1,081.97",
TTL PROPERTIES LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1040\1900005244,07 Jun 2023,"1,081.97",
TTL PROPERTIES LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1040\1900005266,14 Jun 2023,"1,081.97",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900260420,31 May 2023,"1,080.81",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900260421,31 May 2023,"1,080.81",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261682,21 Jun 2023,"1,080.81",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172830,21 Jun 2023,"1,080.38",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172484,21 Jun 2023,"1,080.24",
LONDON UNDERGROUND LTD,4-RAIL SERVICES LIMITED,Non Recyclable Waste Disposal/Refuse Collection,1005\5110278216,01 Jun 2023,"1,080.00",
LONDON UNDERGROUND LTD,TIDYCO LTD,Fleet,1005\5110276845,14 Jun 2023,"1,079.55",
LUL NOMINEE SSL LIMITED,TYLER BROS LTD,Stock of Fleet,1031\5110282688,05 Jun 2023,"1,079.50",
PUBLIC CARRIAGE OFFICE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1003\1900057932,21 Jun 2023,"1,079.28",
RFL (IINFRASTRUCTURE) LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1025\5110279282,21 Jun 2023,"1,079.25",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172547,21 Jun 2023,"1,079.20",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900169986,07 Jun 2023,"1,079.04",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172523,21 Jun 2023,"1,078.80",
LONDON UNDERGROUND LTD,SOUTH EAST SUPPLIES LTD,Fleet,1005\5110285513,09 Jun 2023,"1,078.51",
TTL PROPERTIES LTD,E.ON NEXT ENERGY LTD,Electricity,1040\1900005254,02 Jun 2023,"1,077.66",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172577,21 Jun 2023,"1,077.43",
LUL NOMINEE BCV LIMITED,TURNER TOOLS LTD INC BESCO IND.,Equipment Repairs & Maintenance,1033\5110281936,06 Jun 2023,"1,077.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900173048,21 Jun 2023,"1,075.76",
TTL PROPERTIES LTD,EDF ENERGY,Electricity,1040\1900004679,31 May 2023,"1,075.58",
LONDON UNDERGROUND LTD,A&A ELECTRICAL DISTRIBUTORS LTD,Stock of Signals and Electricals,1005\5110288035,15 Jun 2023,"1,075.00",
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Uniforms,1005\5110276199,19 Jun 2023,"1,075.00",
RFL (IINFRASTRUCTURE) LTD,C E F,Electrical Equipment Maintenance,1025\5110279929,14 Jun 2023,"1,073.81",
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005\5110272512,12 Jun 2023,"1,073.02",
LONDON UNDERGROUND LTD,LANES GROUP PLC,Building Maintenance & Repairs,1005\5110275032,21 Jun 2023,"1,072.77",
RAIL FOR LONDON LIMITED,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1020\1900007981,31 May 2023,"1,072.72",
TFL CORPORATE,O2 UK LTD,Radio Pagers,1001\1900168477,05 Jun 2023,"1,072.53",
LONDON UNDERGROUND LTD,SPECIALISED TOOLS & EQUIPMENT,Plant & Equipment Purchases,1005\5110287163,19 Jun 2023,"1,072.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172996,21 Jun 2023,"1,071.11",
RFL (IINFRASTRUCTURE) LTD,SHELDON CLAYTON LOGISTICS LTD,Vehicle Repairs & Maintenance,1025\5110273447,19 Jun 2023,"1,070.60",
TRANSPORT TRADING LTD,HARRIS INSTALLATIONS SERVICES LTD,Building Maintenance & Repairs,1004\5110286533,20 Jun 2023,"1,069.20",
LONDON TRANSPORT MUSEUM,O2 UK LTD,Telephony Mobile,1011\1900017952,16 Jun 2023,"1,069.14",
TFL CORPORATE,LONDON BOROUGH OF HARROW,Borough Services - Claim Against Pr Yr Accrual,1001\1900165154,20 Jun 2023,"1,069.00",
TRANSPORT TRADING LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1004\1901694911,21 Jun 2023,"1,067.93",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261723,21 Jun 2023,"1,067.02",
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Fleet,1005\5110279393,22 Jun 2023,"1,066.94",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900171725,14 Jun 2023,"1,066.78",
LT MUSEUM TRADING LTD,KALOPSIA C.I.C,LTM Purchase of Gifts for Resale,1024\1900023235,09 Jun 2023,"1,066.60",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900170919,14 Jun 2023,"1,066.32",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172459,21 Jun 2023,"1,066.32",
LUL NOMINEE SSL LIMITED,FAIVELEY TRANSPORT,Fleet,1031\5110272775,07 Jun 2023,"1,065.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172955,21 Jun 2023,"1,064.92",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261455,14 Jun 2023,"1,064.78",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261173,14 Jun 2023,"1,064.10",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261179,14 Jun 2023,"1,064.10",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261175,14 Jun 2023,"1,064.02",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261261,14 Jun 2023,"1,064.02",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261263,14 Jun 2023,"1,064.02",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900260796,07 Jun 2023,"1,063.51",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900260463,31 May 2023,"1,063.50",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900260651,31 May 2023,"1,063.50",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900260811,07 Jun 2023,"1,063.50",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261492,14 Jun 2023,"1,063.50",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261504,14 Jun 2023,"1,063.50",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261915,21 Jun 2023,"1,063.50",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900171062,14 Jun 2023,"1,063.14",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261345,14 Jun 2023,"1,062.86",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900260304,31 May 2023,"1,062.81",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900169059,31 May 2023,"1,062.56",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900173195,21 Jun 2023,"1,062.56",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261755,21 Jun 2023,"1,061.98",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900170759,07 Jun 2023,"1,061.79",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1101167576,02 Jun 2023,"1,061.70",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261630,21 Jun 2023,"1,061.48",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261885,21 Jun 2023,"1,060.62",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900168756,31 May 2023,"1,060.19",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172826,21 Jun 2023,"1,060.19",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172863,21 Jun 2023,"1,060.19",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900173057,21 Jun 2023,"1,060.19",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261770,21 Jun 2023,"1,059.85",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900169115,31 May 2023,"1,059.69",
LONDON UNDERGROUND LTD,VIKING PRECISION ENGINEERS LTD,Stock of Fleet,1005\5110290186,21 Jun 2023,"1,059.50",
DIAL A RIDE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1010\1900013304,21 Jun 2023,"1,059.43",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261206,14 Jun 2023,"1,059.13",
TTL PROPERTIES LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1040\1900005306,21 Jun 2023,"1,058.64",
PUBLIC CARRIAGE OFFICE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1003\1900057822,14 Jun 2023,"1,058.18",
LONDON UNDERGROUND LTD,COMECH METROLOGY,Plant & Equipment Purchases,1005\5110290423,22 Jun 2023,"1,057.82",
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,Stationery,1001\5110287234,19 Jun 2023,"1,057.74",
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Vehicle Repairs & Maintenance,1005\5110279306,21 Jun 2023,"1,057.70",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900169948,07 Jun 2023,"1,057.49",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900171795,14 Jun 2023,"1,057.49",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900173169,21 Jun 2023,"1,057.49",
LONDON UNDERGROUND LTD,SIEMENS MOBILITY LIMITED,Fleet,1005\5110261644,05 Jun 2023,"1,056.20",
LONDON UNDERGROUND LTD,SIEMENS MOBILITY LIMITED,Fleet,1005\5110261653,05 Jun 2023,"1,056.20",
LONDON UNDERGROUND LTD,SIEMENS MOBILITY LIMITED,Fleet,1005\5110261658,05 Jun 2023,"1,056.20",
LONDON UNDERGROUND LTD,SIEMENS MOBILITY LIMITED,Fleet,1005\5110261707,05 Jun 2023,"1,056.20",
LONDON UNDERGROUND LTD,SIEMENS MOBILITY LIMITED,Fleet,1005\5110261709,05 Jun 2023,"1,056.20",
LONDON UNDERGROUND LTD,SIEMENS MOBILITY LIMITED,Fleet,1005\5110261710,05 Jun 2023,"1,056.20",
LONDON UNDERGROUND LTD,SIEMENS MOBILITY LIMITED,Fleet,1005\5110261713,05 Jun 2023,"1,056.20",
LONDON UNDERGROUND LTD,SIEMENS MOBILITY LIMITED,Fleet,1005\5110261716,05 Jun 2023,"1,056.20",
LONDON UNDERGROUND LTD,SIEMENS MOBILITY LIMITED,Fleet,1005\5110261722,05 Jun 2023,"1,056.20",
LONDON UNDERGROUND LTD,SIEMENS MOBILITY LIMITED,Fleet,1005\5110261723,05 Jun 2023,"1,056.20",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172766,21 Jun 2023,"1,056.12",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261934,21 Jun 2023,"1,055.82",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172542,21 Jun 2023,"1,055.18",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261189,14 Jun 2023,"1,055.16",
TRANSPORT TRADING LTD,A J WELLS & SONS LTD,Advertising,1004\5110276814,30 May 2023,"1,055.00",
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005\5110271029,06 Jun 2023,"1,054.78",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172966,21 Jun 2023,"1,053.66",
LONDON UNDERGROUND LTD,GARRAN LOCKERS LTD,Furniture & Equipment,1005\5110284601,12 Jun 2023,"1,053.20",
LONDON UNDERGROUND LTD,SIXT RENT A CAR,Vehicle Operating Leases,1005\5110272275,05 Jun 2023,"1,052.80",
LONDON UNDERGROUND LTD,CHAINSTREAM UK LTD,Stock of Fleet,1005\5110283100,06 Jun 2023,"1,052.80",
SURFACE TRANSPORT CORP,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1002\1900075552,21 Jun 2023,"1,052.74",
SURFACE TRANSPORT CORP,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1002\1900075553,21 Jun 2023,"1,052.74",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261768,21 Jun 2023,"1,052.29",
LONDON UNDERGROUND LTD,MITIE FM LIMITED,Security Services (Guards),1005\5110280017,21 Jun 2023,"1,052.20",
