Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,
Reporting Period:  6,,,,,,
Start Date:  20 August 2023,,,,,,
End Date: 16 September 2023,,,,,,
Financial Year:  2023/24,,,,,,
,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category
RFL (IINFRASTRUCTURE) LTD,Crossrail Ltd,Connect PFI Service Costs,1025/5110311139,29 Aug 2023,"317,056.57",
LONDON BUS SERVICES LTD,Stagecoach London,Bus Contract Payments,1006/1900049338,01 Sep 2023,"315,320.49",
DOCKLANDS LIGHT RAILWAY,UK Power Networks Services (Co) Ltd,Civil Engineering Construction Works,1012/5110306565,23 Aug 2023,"309,142.28",
LONDON UNDERGROUND LTD,1stinrail LTD,Track General Maintenance,1005/5110316373,24 Aug 2023,"299,335.91",
SURFACE TRANSPORT CORP,Road Management Services A13 Plc,Road Maintenance,1002/5110328067,15 Sep 2023,"297,064.22",
DOCKLANDS LIGHT RAILWAY,Octavius Infrastructure Ltd,Professional Engineering Services,1012/5110318892,30 Aug 2023,"295,518.76",
LONDON UNDERGROUND LTD,Cleshar Contract Services Limited,Track General Maintenance,1005/5110320753,25 Aug 2023,"291,750.34",
SURFACE TRANSPORT CORP,Sopra Steria Ltd,Computer Software,1002/5110320709,11 Sep 2023,"284,396.61",
TFL CORPORATE,Daisy Corporate Services TradingLtd,Telephony Fixed,1001/5110314212,30 Aug 2023,"282,997.26",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004/1901697305,14 Sep 2023,"281,807.38",
TFL CORPORATE,Daisy Corporate Services TradingLtd,Telephony Fixed,1001/5110314213,30 Aug 2023,"275,507.86",
TFL CORPORATE,Daisy Corporate Services TradingLtd,Telephony Fixed,1001/5110314209,30 Aug 2023,"274,618.48",
LONDON BUS SERVICES LTD,GBM Services Limited,Office Cleaning,1006/5110315154,21 Aug 2023,"272,961.88",
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,Purchase of Land & Buildings,1006/5110325016,08 Sep 2023,"271,643.53",
PUBLIC CARRIAGE OFFICE,NSL Limited,PCO Outsourced Services,1003/5110316179,30 Aug 2023,"262,188.67",
LONDON UNDERGROUND LTD,Taylor Woodrow Cons BAM Nuttal Ltd,Civil Engineering Construction Works,1005/5110318808,30 Aug 2023,"262,031.37",
RFL (IINFRASTRUCTURE) LTD,GB RAILFREIGHT LTD,Vehicle Repairs & Maintenance,1025/5110327806,15 Sep 2023,"261,114.13",
LONDON UNDERGROUND LTD,Lendlease Jacobs Joint Venture,Civil Engineering Construction Works,1005/5110316494,01 Sep 2023,"258,647.30",
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD ,Bus Contract Payments,1006/1900049390,15 Sep 2023,"257,859.61",
SURFACE TRANSPORT CORP,London Borough of Merton,Borough Services - Claim Against Pr Yr Accrual,1002/1900076244,06 Sep 2023,"257,506.00",
SURFACE TRANSPORT CORP,Siemens Mobility Limited,Road Maintenance,1002/5110308830,23 Aug 2023,"257,068.59",
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004/1901697045,01 Sep 2023,"256,424.00",
SURFACE TRANSPORT CORP,L B Hounslow,Contracted Services - Roads,1002/5110318352,21 Aug 2023,"254,689.98",
DOCKLANDS LIGHT RAILWAY,Cleshar Contract Services Limited,Maintenance Materials,1012/5110327496,13 Sep 2023,"253,347.10",
LONDON UNDERGROUND LTD,UK Power Networks Services (Co) Ltd,Electrical Equipment Maintenance,1005/5110322112,06 Sep 2023,"248,766.37",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005/5110327574,13 Sep 2023,"248,122.88",
SURFACE TRANSPORT CORP,Road Management Services A13 Plc,Road Maintenance,1002/5110328062,15 Sep 2023,"247,000.00",
SURFACE TRANSPORT CORP,London Borough of Hackney,Borough Services - Claim Against Pr Yr Accrual,1002/1900076429,06 Sep 2023,"245,664.48",
LONDON UNDERGROUND LTD,EDF Energy,Electricity,1005/1900267554,11 Sep 2023,"245,270.74",
LONDON UNDERGROUND LTD,Schindler Ltd,Lift Maintenance,1005/5110314060,29 Aug 2023,"237,436.35",
DOCKLANDS LIGHT RAILWAY,Mace Macro Ltd,Professional Engineering Services,1012/5110320204,30 Aug 2023,"237,349.28",
TFL CORPORATE,Frankland (UK) Ltd,Building Maintenance & Repairs,1001/5110327704,13 Sep 2023,"233,491.64",
SURFACE TRANSPORT CORP,London Borough of Harrow,Borough Services - Claim Against Pr Yr Accrual,1002/1900076424,06 Sep 2023,"232,295.40",
DOCKLANDS LIGHT RAILWAY,Ground Transportation Systems UKLtd,Computer Hardware,1012/5110322111,31 Aug 2023,"230,205.76",
LONDON BUS SERVICES LTD,Volker Fitzpatrick Ltd,Infrastructure Maintenance and Repair,1006/5110328030,13 Sep 2023,"229,163.52",
LONDON UNDERGROUND LTD,OTIS LIMITED,Escalators,1005/5110321710,13 Sep 2023,"229,068.37",
SURFACE TRANSPORT CORP,Telent Technology Services Ltd,Road Maintenance,1002/5110310180,25 Aug 2023,"228,808.47",
SURFACE TRANSPORT CORP,Dvla Swansea,Advertising,1002/5110316683,11 Sep 2023,"228,630.99",
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002/5110309490,23 Aug 2023,"228,073.20",
RFL (IINFRASTRUCTURE) LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Signalling Systems,1025/5110310796,25 Aug 2023,"226,102.94",
LONDON UNDERGROUND LTD,TRENITALIA C2C Ltd,National Rail Qualifying Expenditure Charges,1005/5110316033,06 Sep 2023,"226,017.70",
SURFACE TRANSPORT CORP,London Borough of Hammersmith & Ful,Borough Services - Claim Against Pr Yr Accrual,1002/1900075988,22 Aug 2023,"224,760.64",
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002/5110309499,23 Aug 2023,"224,003.09",
LONDON UNDERGROUND LTD,Taylor Woodrow Cons BAM Nuttal Ltd,Civil Engineering Construction Works,1005/5110304607,31 Aug 2023,"223,952.30",
LONDON UNDERGROUND LTD,Taylor Woodrow Cons BAM Nuttal Ltd,Retentions Control Account > 1Year,1005/5110324244,05 Sep 2023,"221,841.62",
LONDON UNDERGROUND LTD,Cleshar Contract Services Limited,Track General Maintenance,1005/5110322269,31 Aug 2023,"219,562.69",
SURFACE TRANSPORT CORP,CSTS Ltd,Road Maintenance,1002/5110311429,25 Aug 2023,"218,850.24",
SURFACE TRANSPORT CORP,London Borough Southwark - BSP,Borough Services - Claim Against Pr Yr Accrual,1002/1900076323,06 Sep 2023,"213,415.00",
RAIL FOR LONDON LIMITED,EDF Energy,Traction Current,1020/5110314029,23 Aug 2023,"210,553.74",
TFL CORPORATE,Marsh Services Ltd,General Insurance,1001/5110290274,11 Sep 2023,"209,216.00",
LONDON BUS SERVICES LTD,London General Transport Serv,Bus Contract Payments,1006/1900049339,01 Sep 2023,"208,058.31",
TFL CORPORATE,AMAZON,Manage IT Services,1001/5110312858,30 Aug 2023,"208,020.46",
RFL (IINFRASTRUCTURE) LTD,Talleres ZITRON SA UK Branch,Franchise/Concession Fixed Fee,1025/5110314821,06 Sep 2023,"207,428.72",
TFL CORPORATE,Bancroft Ltd,Office Accommodation Moves,1001/5110318878,13 Sep 2023,"202,991.46",
SURFACE TRANSPORT CORP,GeoPlace LLP,Section 159 Payments,1002/1900076601,24 Aug 2023,"200,000.00",
SURFACE TRANSPORT CORP,MediaEdge:CIA,Advertising,1002/5110320670,06 Sep 2023,"198,346.00",
LONDON UNDERGROUND LTD,NETWORK RAIL INFRASTRUCTURE,National Rail Fixed Track Access Charges,1005/5110313694,30 Aug 2023,"197,990.05",
SURFACE TRANSPORT CORP,Kier Highways Ltd t/a TarmacKier JV,Road Maintenance,1002/5110328002,13 Sep 2023,"194,764.47",
LONDON UNDERGROUND LTD,Morgan Sindall Con. & Infra JV Bemo,Civil Engineering Construction Works,1005/5110310072,11 Sep 2023,"193,178.88",
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002/5110308225,23 Aug 2023,"189,320.65",
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002/5110308226,23 Aug 2023,"189,320.65",
TRANSPORT TRADING LTD,Novacroft Direct Ltd,Manage IT Services,1004/5110320771,30 Aug 2023,"188,474.91",
SURFACE TRANSPORT CORP,Kier Highways Ltd t/a TarmacKier JV,Road Maintenance,1002/5110328031,13 Sep 2023,"188,258.94",
LONDON UNDERGROUND LTD,NETWORK RAIL INFRASTRUCTURE,National Rail Fixed Track Access Charges,1005/5110313679,30 Aug 2023,"184,963.91",
SURFACE TRANSPORT CORP,London Borough of Richmond Upon Tha,Borough Services - Claim Against Pr Yr Accrual,1002/1900076224,29 Aug 2023,"183,708.00",
SURFACE TRANSPORT CORP,London Borough of Bexley,Borough Services - Claim Against Pr Yr Accrual,1002/1900075918,05 Sep 2023,"183,125.53",
LUL NOMINEE BCV LIMITED,Alstom Engineering & Services LTD,Exchange Loss Realised,1033/101676331,13 Sep 2023,"182,552.38",
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Radio Systems Equipment & Maintenance,1005/5110308617,22 Aug 2023,"182,394.96",
TFL CORPORATE,Sentrum IV Limited,Manage IT Services,1001/5110319346,30 Aug 2023,"180,366.34",
LONDON UNDERGROUND LTD,NETWORK RAIL INFRASTRUCTURE,National Rail Fixed Track Access Charges,1005/5110313673,30 Aug 2023,"178,995.99",
SURFACE TRANSPORT CORP,Lidoka Estates Limited,Purchase of Land & Buildings,1002/1900076808,13 Sep 2023,"178,065.53",
LONDON UNDERGROUND LTD,Delatim Limited,MR Construction Costs,1005/5110318356,21 Aug 2023,"176,178.35",
DOCKLANDS LIGHT RAILWAY,Enable Infrastructure Ltd,Vehicle Repairs & Maintenance,1012/5110322103,31 Aug 2023,"173,235.14",
LONDON UNDERGROUND LTD,Schindler Ltd,Lift Maintenance,1005/5110314622,21 Aug 2023,"172,952.06",
TFL CORPORATE,Sentrum IV Limited,Manage IT Services,1001/5110320689,31 Aug 2023,"172,487.45",
SURFACE TRANSPORT CORP,London Borough of Richmond Upon Tha,Borough Services - Claim Against Pr Yr Accrual,1002/1900076221,29 Aug 2023,"172,000.00",
PUBLIC CARRIAGE OFFICE,NSL Limited,PCO Outsourced Services,1003/5110312212,23 Aug 2023,"171,647.37",
LONDON UNDERGROUND LTD,GBM Services Limited,Office Cleaning,1005/5110315206,21 Aug 2023,"171,480.38",
LONDON UNDERGROUND LTD,UNDERWOODS ELECTRICAL DISTRIB,Computer Hardware,1005/5110316647,22 Aug 2023,"171,199.60",
RAIL FOR LONDON LIMITED,Buckingham Group Contracting Ltd,Civil Engineering Construction Works,1020/5110312031,24 Aug 2023,"171,076.53",
SURFACE TRANSPORT CORP,London Borough of Lambeth,Borough Services - Claim Against Pr Yr Accrual,1002/1900076242,06 Sep 2023,"170,000.00",
LONDON UNDERGROUND LTD,Telent Technology Services Ltd,Computer Software,1005/5110306561,21 Aug 2023,"166,996.57",
TRANSPORT TRADING LTD,Sodexo Ltd,Caterers Service Charges,1004/5110307253,22 Aug 2023,"166,514.98",
RAIL FOR LONDON LIMITED,NETWORK RAIL INFRASTRUCTURE,National Rail Contribution,1020/5110317848,13 Sep 2023,"165,870.02",
LONDON UNDERGROUND LTD,NETWORK RAIL INFRASTRUCTURE,National Rail Fixed Track Access Charges,1005/5110313672,30 Aug 2023,"164,544.84",
TRANSPORT TRADING LTD,Sodexo Ltd,Caterers Service Charges,1004/5110312812,25 Aug 2023,"163,294.03",
LONDON UNDERGROUND LTD,Cleshar Contract Services Limited,Track General Maintenance,1005/5110322256,31 Aug 2023,"162,679.99",
TFL CORPORATE,Probrand Ltd,Computer Hardware,1001/5110319639,24 Aug 2023,"161,661.52",
LONDON UNDERGROUND LTD,Equans Services Limited,Building Maintenance & Repairs,1005/5110316175,05 Sep 2023,"161,042.77",
DOCKLANDS LIGHT RAILWAY,MTR Corporation (UK) Limited,Civil Engineering Construction Works,1012/5110328976,15 Sep 2023,"158,956.15",
TFL CORPORATE,Deloitte MCS Ltd,Management & Support Consultancy,1001/5110318793,13 Sep 2023,"158,925.00",
TFL CORPORATE,THOMSON REUTERS LIMITED,Corporate Subscriptions,1001/5110319640,24 Aug 2023,"158,879.80",
LONDON BUS SERVICES LTD,Ofcom,Radio Systems Equipment & Maintenance,1006/5110316549,31 Aug 2023,"158,625.00",
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Signalling Systems,1005/5110325609,08 Sep 2023,"158,593.55",
SURFACE TRANSPORT CORP,Redspeed International  Ltd,PCN and Penalty Fare Processing,1002/5110320202,13 Sep 2023,"158,252.22",
LONDON UNDERGROUND LTD,Ductclean (UK) Ltd,Non Recyclable Waste Disposal/Refuse Collection,1005/5110328596,15 Sep 2023,"157,921.55",
LONDON UNDERGROUND LTD,KONE PLC,Lift Maintenance,1005/5110313354,21 Aug 2023,"155,206.69",
LONDON UNDERGROUND LTD,ARK Signalling Consultancy,Professional Engineering Services,1005/5110315197,08 Sep 2023,"155,094.61",
TFL CORPORATE,AMAZON,Manage IT Services,1001/5110312888,30 Aug 2023,"155,093.73",
DOCKLANDS LIGHT RAILWAY,Stannah Lift Services Ltd,Civil Engineering Construction Works,1012/5110316573,04 Sep 2023,"154,913.83",
LONDON BUS SERVICES LTD,ARRIVA LONDON SOUTH LTD,Bus Contract Payments,1006/1900049336,01 Sep 2023,"153,965.00",
LONDON UNDERGROUND LTD,Balfour Beatty Group Ltd,Traction Current,1005/5110315891,22 Aug 2023,"153,277.52",
LONDON UNDERGROUND LTD,Telent Technology Services Ltd,Computer Software,1005/5110314564,05 Sep 2023,"152,909.34",
LONDON UNDERGROUND LTD,Cleshar Contract Services Limited,Track General Maintenance,1005/5110322130,31 Aug 2023,"152,267.88",
LONDON UNDERGROUND LTD,KONE PLC,Lift Maintenance,1005/5110313352,23 Aug 2023,"151,967.01",
LONDON UNDERGROUND LTD,KONE PLC,Escalators,1005/5110324076,05 Sep 2023,"151,331.66",
LONDON UNDERGROUND LTD,EMERSON NETWORK POWER LTD,Traction Current,1005/5110312866,29 Aug 2023,"150,796.70",
SURFACE TRANSPORT CORP,GTT-EMEA LIMITED,Telephony Fixed,1002/5110326361,11 Sep 2023,"150,094.87",
DOCKLANDS LIGHT RAILWAY,ASH Construction Group,Maintenance Materials,1012/5110325049,11 Sep 2023,"149,414.92",
TFL CORPORATE,London Borough Southwark - BSP,Borough Services - Claim Against Pr Yr Accrual,1001/1900182732,06 Sep 2023,"149,000.00",
RFL (IINFRASTRUCTURE) LTD,Siemens Mobility Limited,Professional Engineering Services,1025/5110313367,30 Aug 2023,"148,033.44",
LONDON UNDERGROUND LTD,KONE PLC,Lift Maintenance,1005/5110328641,15 Sep 2023,"147,847.17",
TRANSPORT TRADING LTD,JOURNEYCALL LTD,Ticket & Pass Production,1004/5110326522,14 Sep 2023,"147,445.05",
LONDON UNDERGROUND LTD,RJC (UK) LTD,Maintenance Materials,1005/5110317041,07 Sep 2023,"146,822.88",
SURFACE TRANSPORT CORP,Telent Technology Services Ltd,Road Maintenance,1002/5110310153,25 Aug 2023,"146,361.31",
SURFACE TRANSPORT CORP,London Borough of Bexley,Borough Services - Claim Against Pr Yr Accrual,1002/1900076329,06 Sep 2023,"145,777.16",
LONDON UNDERGROUND LTD,NETWORK RAIL INFRASTRUCTURE,National Rail Fixed Track Access Charges,1005/5110313669,30 Aug 2023,"145,066.80",
LONDON UNDERGROUND LTD,Armadillo Marketing Ltd,Stock of Other Spares,1005/5110317166,08 Sep 2023,"144,739.00",
LONDON UNDERGROUND LTD,Wingate Electrical PLC,MR Construction Costs,1005/5110319602,30 Aug 2023,"143,612.82",
SURFACE TRANSPORT CORP,EDF Energy,Electricity,1002/5110314026,23 Aug 2023,"143,514.74",
TFL CORPORATE,London Borough of Lambeth,Borough Services - Claim Against Pr Yr Accrual,1001/1900180431,06 Sep 2023,"143,100.00",
VICTORIA COACH STATN LTD,National Express Ltd,VCS Repayments & Commission,1008/1900004823,25 Aug 2023,"141,821.02",
DOCKLANDS LIGHT RAILWAY,Data Tech Holdings Ltd,Civil Engineering Construction Works,1012/5110315922,30 Aug 2023,"140,806.19",
SURFACE TRANSPORT CORP,London Borough of Enfield,Borough Services - Claim Against Pr Yr Accrual,1002/1900076524,12 Sep 2023,"140,000.00",
LONDON UNDERGROUND LTD,TRENITALIA C2C Ltd,National Rail Qualifying Expenditure Charges,1005/5110316025,06 Sep 2023,"139,814.75",
SURFACE TRANSPORT CORP,London Borough of Bexley,Borough Services - Claim Against Pr Yr Accrual,1002/1900076188,05 Sep 2023,"138,627.64",
LONDON UNDERGROUND LTD,McGinley Support Services Ltd,Track General Maintenance,1005/5110323672,04 Sep 2023,"138,562.22",
SURFACE TRANSPORT CORP,Costain Limited,Road Maintenance,1002/5110328038,13 Sep 2023,"137,570.50",
TFL CORPORATE,Resulting Ltd,Manage IT Services,1001/5110321732,08 Sep 2023,"137,450.00",
LONDON UNDERGROUND LTD,RIVERSIDE TRUCK RENTAL LIMITED,Vehicle Operating Leases,1005/5110316688,15 Sep 2023,"136,620.72",
TFL CORPORATE,Frankland (UK) Ltd,Building Maintenance & Repairs,1001/5110328080,14 Sep 2023,"136,366.00",
TFL CORPORATE,Kantar Public UK Ltd,Planning & Development Consultancy,1001/5110308772,23 Aug 2023,"135,800.00",
TRANSPORT TRADING LTD,LONDON BOROUGH OF LEWISHAM,Rates,1004/1901697039,01 Sep 2023,"135,660.00",
TFL CORPORATE,Sky High Plc,Manage IT Services,1001/5110314581,23 Aug 2023,"135,125.58",
SURFACE TRANSPORT CORP,London Borough of Haringey,Borough Services - Claim Against Pr Yr Accrual,1002/1900076458,11 Sep 2023,"133,187.00",
LONDON RIVER SERVICES LTD,Talleres ZITRON SA UK Branch,Infrastructure Maintenance and Repair,1007/5110314644,30 Aug 2023,"132,710.00",
LONDON BUS SERVICES LTD,UniversityBus Ltd (UNO),Bus Contract Payments,1006/1900049369,01 Sep 2023,"132,634.47",
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1001/5110308638,23 Aug 2023,"131,509.35",
LONDON BUS SERVICES LTD,MITIE Cleaning & Environmental,Building Maintenance & Repairs,1006/5110312301,25 Aug 2023,"131,068.69",
LONDON UNDERGROUND LTD,GLOBAL RAIL CONSTRUCTION LTD,Professional Engineering Services,1005/5110321873,06 Sep 2023,"129,874.50",
TTL PROPERTIES LTD,MORGAN SINDALL  PLC,Management & Support Consultancy,1040/5110316036,30 Aug 2023,"128,910.05",
TTL PROPERTIES LTD,MILLCROFT SERVICES PLC,Building Maintenance & Repairs,1040/5110301855,25 Aug 2023,"128,615.44",
TTL PROPERTIES LTD,Native Land Ltd,Planning & Development Consultancy,1040/5110316550,05 Sep 2023,"127,069.90",
TFL CORPORATE,Ipsos MORI,Research & Study Fees,1001/5110317358,12 Sep 2023,"126,793.00",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005/5110312061,25 Aug 2023,"125,922.97",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005/5110320029,25 Aug 2023,"125,922.97",
TFL CORPORATE,Deloitte MCS Ltd,Management & Support Consultancy,1001/5110320072,13 Sep 2023,"125,350.00",
LONDON BUS SERVICES LTD,EDF Energy,Electricity,1006/5110314034,23 Aug 2023,"124,746.66",
LONDON UNDERGROUND LTD,WILLIAM COOK RAIL LTD,N/A,1005/5110309233,06 Sep 2023,"124,605.00",
LONDON UNDERGROUND LTD,NETWORK RAIL INFRASTRUCTURE,National Rail Fixed Track Access Charges,1005/5110314066,30 Aug 2023,"124,526.80",
SURFACE TRANSPORT CORP,SmartSourcing Ltd,Management & Support Consultancy,1002/5110313572,06 Sep 2023,"124,320.00",
TFL CORPORATE,O2 UK Limited,Telephony Mobile,1001/5110311364,29 Aug 2023,"121,622.00",
LONDON UNDERGROUND LTD,KONE PLC,Escalators,1005/5110324092,05 Sep 2023,"120,067.45",
LONDON UNDERGROUND LTD,CIRCET (UK) LIMITED,Professional Engineering Services,1005/5110287117,15 Sep 2023,"119,657.67",
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Civil Engineering Construction Works,1005/5110326413,13 Sep 2023,"119,550.64",
LONDON BUS SERVICES LTD,VINCI Construction UK Limited,Building Maintenance & Repairs,1006/5110313926,30 Aug 2023,"118,442.38",
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,Purchase of Bus Shelters,1006/5110324810,06 Sep 2023,"117,970.98",
LONDON UNDERGROUND LTD,Ductclean (UK) Ltd,Track General Maintenance,1005/5110313538,31 Aug 2023,"116,757.65",
SURFACE TRANSPORT CORP,London Borough of Harrow,Borough Services - Claim Against Pr Yr Accrual,1002/1900076103,22 Aug 2023,"116,548.06",
SURFACE TRANSPORT CORP,P Ducker Systems Ltd,Professional Engineering Services,1002/5110318390,23 Aug 2023,"116,267.76",
SURFACE TRANSPORT CORP,Hyder Consulting (UK) Ltd,Computer Software,1002/5110313651,25 Aug 2023,"116,187.33",
TFL CORPORATE,London Borough of Enfield,Borough Services - Claim Against Pr Yr Accrual,1001/1900180391,22 Aug 2023,"116,000.00",
TFL CORPORATE,SIMS Ltd,Management & Support Consultancy,1001/5110326984,12 Sep 2023,"115,432.68",
SURFACE TRANSPORT CORP,London Borough of Lambeth,Borough Services - Claim Against Pr Yr Accrual,1002/1900076240,06 Sep 2023,"115,000.00",
LONDON UNDERGROUND LTD,Metroline Travel Limited,Franchise/Concession Fixed Fee,1005/5110318386,13 Sep 2023,"114,472.06",
TFL CORPORATE,Mott MacDonald Limited,Professional Engineering Services,1001/5110318804,13 Sep 2023,"114,464.26",
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1001/5110314721,05 Sep 2023,"113,517.05",
LONDON BUS SERVICES LTD,VINCI Construction UK Limited,Building Maintenance & Repairs,1006/5110327467,13 Sep 2023,"112,211.08",
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,Fleet Tsssa Contract,1005/5110308537,22 Aug 2023,"108,401.05",
SURFACE TRANSPORT CORP,LA International Computer Consultan,Management & Support Consultancy,1002/5110325233,07 Sep 2023,"108,362.41",
RAIL FOR LONDON LIMITED,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1020/5110309256,23 Aug 2023,"108,000.00",
LONDON UNDERGROUND LTD,Siemens Mobility Limited,Maintenance Materials,1005/5110306494,21 Aug 2023,"107,796.99",
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002/5110308224,23 Aug 2023,"107,491.67",
TFL CORPORATE,STRATEGIC RAIL CONSULTANTS LTD,Professional Engineering Services,1001/5110328146,14 Sep 2023,"106,942.81",
TFL CORPORATE,Pertemps Recruitment PartnershipLtd,Recruitment Expenses,1001/5110325088,15 Sep 2023,"106,864.00",
TFL CORPORATE,EQUINIX (UK) LTD,Manage IT Services,1001/5110313164,29 Aug 2023,"106,319.52",
DOCKLANDS LIGHT RAILWAY,Dyer & Butler Ltd,Civil Engineering Construction Works,1012/5110324056,06 Sep 2023,"105,600.03",
DOCKLANDS LIGHT RAILWAY,Cleshar Contract Services Limited,Civil Engineering Construction Works,1012/5110314695,30 Aug 2023,"105,496.30",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005/5110324130,06 Sep 2023,"105,472.48",
TRANSPORT TRADING LTD,Graysons Hospitality Limited,Caterers Service Charges,1004/5110307846,23 Aug 2023,"104,807.00",
LONDON UNDERGROUND LTD,Taziker Industrial Ltd,Civil Engineering Construction Works,1005/5110312025,22 Aug 2023,"104,035.84",
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LIMITED,Bus Contract Payments,1006/1900049402,15 Sep 2023,"102,768.61",
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Vehicle Repairs & Maintenance,1020/5110319960,25 Aug 2023,"102,032.36",
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,Purchase of Bus Shelters,1006/5110317292,21 Aug 2023,"101,989.11",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004/1901697306,14 Sep 2023,"101,937.87",
LONDON BUS SERVICES LTD,F M Conway Ltd,Road Maintenance,1006/5110327026,12 Sep 2023,"101,564.48",
TFL CORPORATE,STRATEGIC RAIL CONSULTANTS LTD,Professional Engineering Services,1001/5110319454,23 Aug 2023,"101,316.88",
