Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,,,,
Reporting Period:  8,,,,,,,,,
Start Date: 15 October 2023,,,,,,,,,
End Date: 11 November 2023,,,,,,,,,
Financial Year:  2023/24,,,,,,,,,
,,,,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269624,18/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269625,18/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269626,18/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269628,18/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269631,18/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269634,18/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269636,18/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269637,18/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269639,18/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269657,18/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269658,18/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269659,18/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269660,18/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269661,18/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269662,18/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269665,18/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269670,18/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270002,25/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270018,25/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270020,25/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270021,25/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270022,25/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270023,25/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270024,25/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270025,25/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270026,25/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270027,25/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270029,25/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270030,25/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270031,25/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270032,25/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270035,25/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270036,25/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270037,25/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270039,25/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270059,25/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270061,25/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270062,25/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270063,25/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270070,25/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270074,25/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270075,25/10/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270375,01/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270377,01/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270379,01/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270385,01/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270392,01/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270394,01/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270463,01/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270466,01/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270469,01/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270471,01/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270472,01/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270474,01/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270476,01/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270477,01/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270478,01/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270480,01/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270485,01/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270486,01/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270488,01/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270800,08/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270807,08/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270810,08/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270933,08/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270934,08/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270935,08/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270941,08/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270942,08/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270945,08/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270947,08/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270948,08/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270949,08/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270950,08/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270951,08/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270952,08/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270953,08/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270954,08/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270955,08/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270957,08/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270963,08/11/2023,"£1,518.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270985,08/11/2023,"£1,518.30",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192757,18/10/2023,"£1,516.32",,,,
LUL NOMINEE BCV LIMITED,PARKSIDE STEEL (STOCKHOLDERS),Track General Maintenance,1033/5110347345,24/10/2023,"£1,515.88",,,,
LONDON TRANSPORT MUSEUM,Stop Gap Marketing,Agency Staff,1011/5110345538,18/10/2023,"£1,515.00",,,,
LONDON TRANSPORT MUSEUM,Stop Gap Marketing,Agency Staff,1011/5110351866,30/10/2023,"£1,515.00",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269524,18/10/2023,"£1,514.80",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269526,18/10/2023,"£1,514.80",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269539,18/10/2023,"£1,514.80",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269998,25/10/2023,"£1,514.80",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269999,25/10/2023,"£1,514.80",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270015,25/10/2023,"£1,514.80",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270353,01/11/2023,"£1,514.80",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270894,08/11/2023,"£1,514.80",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270916,08/11/2023,"£1,514.80",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270051,25/10/2023,"£1,513.91",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270005,25/10/2023,"£1,513.80",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270988,08/11/2023,"£1,513.80",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270989,08/11/2023,"£1,513.80",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192142,18/10/2023,"£1,512.25",,,,
TTL PROPERTIES LTD,Ashurst LLP,Legal Fees,1040/5110346235,06/11/2023,"£1,512.00",,,,
LONDON UNDERGROUND LTD,PERCY LANE PRODUCTS,N/A,1005/5110346169,18/10/2023,"£1,510.85",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271014,08/11/2023,"£1,510.03",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269441,18/10/2023,"£1,509.94",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269446,18/10/2023,"£1,509.94",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269875,25/10/2023,"£1,509.94",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270456,01/11/2023,"£1,509.94",,,,
TRANSPORT TRADING LTD,MITIE FM LIMITED,Security Services (Guards),1004/5110332504,18/10/2023,"£1,509.90",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269980,25/10/2023,"£1,508.63",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269810,25/10/2023,"£1,508.26",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900191908,18/10/2023,"£1,506.55",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193994,25/10/2023,"£1,506.55",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194790,01/11/2023,"£1,506.55",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900196389,08/11/2023,"£1,506.55",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269500,18/10/2023,"£1,505.93",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269562,18/10/2023,"£1,505.93",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269680,18/10/2023,"£1,505.93",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269707,18/10/2023,"£1,505.93",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270348,01/11/2023,"£1,505.93",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270504,01/11/2023,"£1,505.93",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270876,08/11/2023,"£1,505.93",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269400,18/10/2023,"£1,505.84",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269947,25/10/2023,"£1,505.84",,,,
RAIL FOR LONDON LIMITED,TRUEFORM ENGINEERING LTD,Management & Support Consultancy,1020/5110351265,01/11/2023,"£1,505.16",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192232,18/10/2023,"£1,504.56",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270254,01/11/2023,"£1,504.35",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269809,25/10/2023,"£1,504.25",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270242,01/11/2023,"£1,504.25",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192247,18/10/2023,"£1,504.24",,,,
LONDON BUS SERVICES LTD,BT SERVICE AGILITY,Telephony Fixed,1006/1900049542,08/11/2023,"£1,502.70",,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077031,18/10/2023,"£1,501.76",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194287,01/11/2023,"£1,501.40",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269860,25/10/2023,"£1,500.14",,,,
LONDON TRANSPORT MUSEUM,REDACTED,Management & Support Consultancy,1011/5110346422,27/10/2023,"£1,500.00",,,,
TFL CORPORATE,t-three consulting limited,Staff Training,1001/5110339495,26/10/2023,"£1,500.00",,,,
TTL PROPERTIES LTD,MITIE FM LIMITED,Security Services (Guards),1040/5110332502,18/10/2023,"£1,500.00",,,,
PUBLIC CARRIAGE OFFICE,REDACTED,Licence Fee Refunds,1003/1900061187,17/10/2023,"£1,500.00",,,,
LONDON TRANSPORT MUSEUM,REDACTED,Management & Support Consultancy,1011/5110353175,02/11/2023,"£1,500.00",,,,
LONDON TRANSPORT MUSEUM,Future Publishing Ltd,Advertising,1011/5110337332,20/10/2023,"£1,500.00",,,,
TTL PROPERTIES LTD,EVERSHEDS,Legal Fees,1040/5110350058,08/11/2023,"£1,500.00",,,,
SURFACE TRANSPORT CORP,Claimsmiths Law LLP,Legal Fees,1002/1900077134,18/10/2023,"£1,500.00",,,,
TRANSPORT TRADING LTD,CEYLAN 2000 LIMITED,Transys Control - TTL,1004/1901698416,01/11/2023,"£1,500.00",,,,
LONDON UNDERGROUND LTD,C E F,Vehicle Repairs & Maintenance,1005/5110354870,03/11/2023,"£1,499.70",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270763,08/11/2023,"£1,498.40",,,,
LONDON UNDERGROUND LTD,SETON LTD,Maintenance Materials,1005/5110350532,09/11/2023,"£1,498.27",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194444,01/11/2023,"£1,498.14",,,,
LONDON UNDERGROUND LTD,LEO TEXTILES LIMITED,Uniforms,1005/5110345513,18/10/2023,"£1,498.00",,,,
LUL NOMINEE BCV LIMITED,C E F,Maintenance Materials,1033/5110354756,09/11/2023,"£1,497.59",,,,
SURFACE TRANSPORT CORP,Telent Technology Services Ltd,Connect PFI Service Costs,1002/5110339332,25/10/2023,"£1,496.51",,,,
LONDON UNDERGROUND LTD,The Trevor Patrick Partnership,Maintenance Materials,1005/5110333806,25/10/2023,"£1,495.15",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192770,18/10/2023,"£1,495.05",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192776,18/10/2023,"£1,495.05",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193417,25/10/2023,"£1,495.05",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195271,01/11/2023,"£1,495.05",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900196489,08/11/2023,"£1,495.05",,,,
LONDON UNDERGROUND LTD,NEWAY TRAINING SOLUTIONS LTD,Staff Training,1005/5110343361,17/10/2023,"£1,495.00",,,,
LONDON UNDERGROUND LTD,NEWAY TRAINING SOLUTIONS LTD,Staff Training,1005/5110343364,17/10/2023,"£1,495.00",,,,
LONDON UNDERGROUND LTD,NEWAY TRAINING SOLUTIONS LTD,Staff Training,1005/5110343861,17/10/2023,"£1,495.00",,,,
LONDON UNDERGROUND LTD,NEWAY TRAINING SOLUTIONS LTD,Staff Training,1005/5110343872,18/10/2023,"£1,495.00",,,,
TFL CORPORATE,QA Ltd,Staff Training,1001/5110344481,08/11/2023,"£1,493.50",,,,
LONDON UNDERGROUND LTD,RS Components Ltd,Vehicle Repairs & Maintenance,1005/5110337973,27/10/2023,"£1,492.43",,,,
LONDON UNDERGROUND LTD,CRAIG & DERRICOTT LTD,Civil Engineering Construction Works,1005/5110312059,09/11/2023,"£1,491.95",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192376,18/10/2023,"£1,491.14",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193663,25/10/2023,"£1,491.14",,,,
LONDON UNDERGROUND LTD,SOUTH EAST SUPPLIES LTD,Plant & Equipment Purchases,1005/5110344811,17/10/2023,"£1,490.02",,,,
TFL CORPORATE,Insight Executive Group Limited,Management & Support Consultancy,1001/5110351378,30/10/2023,"£1,490.00",,,,
LONDON UNDERGROUND LTD,YY Security Installations Ltd,Building Maintenance & Repairs,1005/5110348028,01/11/2023,"£1,488.58",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269415,18/10/2023,"£1,488.45",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270068,25/10/2023,"£1,488.45",,,,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1001/5110345595,08/11/2023,"£1,488.22",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270113,25/10/2023,"£1,487.84",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269714,18/10/2023,"£1,487.09",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269715,18/10/2023,"£1,486.25",,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Goods Received / Invoice Received,1005/5110338824,26/10/2023,"£1,485.15",,,,
LONDON UNDERGROUND LTD,C E F,Vehicle Repairs & Maintenance,1005/5110352432,02/11/2023,"£1,484.90",,,,
RFL (IINFRASTRUCTURE) LTD,Quay Office Furnishers Ltd,Building Maintenance & Repairs,1025/5110343064,17/10/2023,"£1,484.00",,,,
RAIL FOR LONDON LIMITED,EUROQUARZ GmbH,Vehicle Repairs & Maintenance,1020/5110335306,26/10/2023,"£1,483.89",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269977,25/10/2023,"£1,483.79",,,,
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005057,18/10/2023,"£1,483.20",,,,
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005082,25/10/2023,"£1,483.04",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269627,18/10/2023,"£1,482.95",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270372,01/11/2023,"£1,482.95",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270479,01/11/2023,"£1,482.95",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270482,01/11/2023,"£1,482.95",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270799,08/11/2023,"£1,482.95",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270961,08/11/2023,"£1,482.95",,,,
LONDON RIVER SERVICES LTD,EDF Energy,Electricity,1007/1900005156,08/11/2023,"£1,482.94",,,,
LONDON UNDERGROUND LTD,Expresslube (UK) Ltd,Vehicle Repairs & Maintenance,1005/5110344726,08/11/2023,"£1,482.44",,,,
LONDON UNDERGROUND LTD,Nagoya Marriott Associa Hotel,Travel to/from work (Unsocial Hours),1005/1900271037,31/10/2023,"£1,481.98",,,,
LUL NOMINEE BCV LIMITED,COMECH METROLOGY,Plant & Equipment Purchases,1033/5110307051,24/10/2023,"£1,481.25",,,,
LONDON TRANSPORT MUSEUM,Stop Gap Marketing,Agency Staff,1011/5110358313,10/11/2023,"£1,480.73",,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Track General Maintenance,1005/5110342990,07/11/2023,"£1,480.00",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269918,25/10/2023,"£1,479.35",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269931,25/10/2023,"£1,479.35",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270356,01/11/2023,"£1,479.35",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270915,08/11/2023,"£1,479.35",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270917,08/11/2023,"£1,479.35",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269516,18/10/2023,"£1,479.24",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269906,25/10/2023,"£1,479.24",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270905,08/11/2023,"£1,479.24",,,,
