Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,,,,
Reporting Period:  09,,,,,,,,,
Start Date:  12 November 2023,,,,,,,,,
End Date: 09 December 2023,,,,,,,,,
Financial Year:  2023/24,,,,,,,,,
,,,,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271210,15 November 2023,"1,315.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272792,06 December 2023,"1,315.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272338,29 November 2023,"1,315.30",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900198147,22 November 2023,"1,314.83",,,,
LUL NOMINEE BCV LIMITED,Computacenter Plc,Computer Hardware,1033/5110374555,08 December 2023,"1,314.82",,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900062274,06 December 2023,"1,314.42",,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900062276,06 December 2023,"1,314.42",,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061644,15 November 2023,"1,314.42",,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061654,15 November 2023,"1,314.42",,,,
LONDON UNDERGROUND LTD,PRV ENGINEERING LTD,Fleet,1005/5110358453,13 November 2023,"1,314.00",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272748,06 December 2023,"1,313.74",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900197285,15 November 2023,"1,312.70",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900200289,06 December 2023,"1,312.70",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900199086,29 November 2023,"1,312.70",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900197049,15 November 2023,"1,312.64",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201116,06 December 2023,"1,312.64",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271317,15 November 2023,"1,312.28",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272591,06 December 2023,"1,311.12",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272188,29 November 2023,"1,310.00",,,,
LONDON BUS SERVICES LTD,Port of London Authority,Radio Systems Equipment & Maintenance,1006/5110353448,22 November 2023,"1,309.88",,,,
LUL NOMINEE SSL LIMITED,KINGSBEECH LTD,Stock of Fleet,1031/5110368417,06 December 2023,"1,309.50",,,,
LONDON UNDERGROUND LTD,Econ Construction Ltd,Non Recyclable Waste Disposal/Refuse Collection,1005/5110348662,15 November 2023,"1,309.18",,,,
LONDON UNDERGROUND LTD,YY Security Installations Ltd,Building Maintenance & Repairs,1005/5110362119,17 November 2023,"1,308.76",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900198070,22 November 2023,"1,308.60",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900196825,15 November 2023,"1,308.60",,,,
TFL CORPORATE,COMPUTACENTER PLC,Manage IT Services,1001/5110353723,27 November 2023,"1,308.52",,,,
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005164,15 November 2023,"1,307.88",,,,
TFL CORPORATE,Speedy Asset Services Ltd,Equipment Repairs & Maintenance,1001/5110362239,29 November 2023,"1,307.83",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272824,06 December 2023,"1,307.76",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201281,06 December 2023,"1,306.88",,,,
RFL (IINFRASTRUCTURE) LTD,HAYLEY GROUP PLC,Traction Current,1025/5110346700,14 November 2023,"1,306.80",,,,
LONDON UNDERGROUND LTD,GT GetTaxi (UK) Ltd,PCO Outsourced Services,1005/5110366367,27 November 2023,"1,306.24",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272539,06 December 2023,"1,305.10",,,,
LUL NOMINEE BCV LIMITED,RS Components Ltd,Plant & Equipment Purchases,1033/5110353006,30 November 2023,"1,305.02",,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698681,22 November 2023,"1,304.51",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271535,22 November 2023,"1,304.13",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271111,15 November 2023,"1,304.13",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272829,06 December 2023,"1,304.13",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900199600,29 November 2023,"1,303.06",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900198752,22 November 2023,"1,302.55",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900197118,15 November 2023,"1,302.55",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900200759,06 December 2023,"1,302.55",,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077345,22 November 2023,"1,302.40",,,,
LONDON TRANSPORT MUSEUM,Stop Gap Marketing,Agency Staff,1011/5110358981,15 November 2023,"1,300.61",,,,
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005183,15 November 2023,"1,300.36",,,,
TTL PROPERTIES LTD,Airey MiIler Limited,Planning & Development Consultancy,1040/5110355631,28 November 2023,"1,300.00",,,,
TTL PROPERTIES LTD,Tweak Ltd,Planning & Development Consultancy,1040/5110368208,28 November 2023,"1,300.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900198537,22 November 2023,"1,299.48",,,,
DIAL A RIDE,ELIS UK LIMITED,Uniforms,1010/5110355657,29 November 2023,"1,298.34",,,,
LUL NOMINEE SSL LIMITED,Dellner Ferrabyrne Limited,Stock Issues - Repairables,1031/5110369367,30 November 2023,"1,298.16",,,,
LUL NOMINEE BCV LIMITED,RS Components Ltd,Furniture & Equipment,1033/5110351551,22 November 2023,"1,297.84",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900200577,06 December 2023,"1,296.70",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900199848,29 November 2023,"1,296.70",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900198253,22 November 2023,"1,296.70",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271134,15 November 2023,"1,296.51",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271251,15 November 2023,"1,296.42",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900199296,29 November 2023,"1,296.32",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900200668,06 December 2023,"1,296.32",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900198290,22 November 2023,"1,296.29",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272393,29 November 2023,"1,293.18",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271660,22 November 2023,"1,293.15",,,,
RFL (IINFRASTRUCTURE) LTD,Computacenter Plc,Telephony Fixed,1025/5110355706,29 November 2023,"1,291.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900197509,15 November 2023,"1,290.80",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272816,06 December 2023,"1,289.75",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272229,29 November 2023,"1,289.75",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271531,22 November 2023,"1,289.75",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272644,06 December 2023,"1,289.75",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272137,29 November 2023,"1,289.75",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272134,29 November 2023,"1,289.75",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272762,06 December 2023,"1,289.75",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272608,06 December 2023,"1,289.75",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272194,29 November 2023,"1,289.75",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271532,22 November 2023,"1,289.75",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271735,22 November 2023,"1,289.75",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271734,22 November 2023,"1,289.75",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271866,22 November 2023,"1,289.75",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271292,15 November 2023,"1,289.75",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272738,06 December 2023,"1,289.75",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272386,29 November 2023,"1,289.75",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272819,06 December 2023,"1,289.65",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272132,29 November 2023,"1,289.65",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272818,06 December 2023,"1,289.65",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272835,06 December 2023,"1,289.65",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271778,22 November 2023,"1,289.65",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271779,22 November 2023,"1,289.65",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900196719,15 November 2023,"1,287.65",,,,
TFL CORPORATE,A J WELLS & SONS LTD,Street Furniture,1001/5110371281,06 December 2023,"1,286.95",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900198626,22 November 2023,"1,286.22",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201383,06 December 2023,"1,286.22",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272838,06 December 2023,"1,285.73",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271289,15 November 2023,"1,284.24",,,,
TRANSPORT TRADING LTD,G4S Cash Solutions (UK) Limited,Cash Handling & Processing,1004/5110361094,15 November 2023,"1,284.09",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271873,22 November 2023,"1,283.25",,,,
RAIL FOR LONDON LIMITED,SAFETY KLEEN UK LTD,Plant & Equipment Purchases,1020/5110362193,08 December 2023,"1,282.49",,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077473,06 December 2023,"1,281.70",,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077273,15 November 2023,"1,281.70",,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077303,15 November 2023,"1,281.66",,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077474,06 December 2023,"1,281.66",,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077304,15 November 2023,"1,281.66",,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077481,06 December 2023,"1,281.66",,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077364,22 November 2023,"1,281.66",,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077402,29 November 2023,"1,281.66",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900199662,29 November 2023,"1,281.42",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201404,06 December 2023,"1,281.42",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900198596,22 November 2023,"1,281.42",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900197490,15 November 2023,"1,281.42",,,,
LUL NOMINEE BCV LIMITED,KPK (SHEET METAL) LTD,Track General Maintenance,1033/5110353083,22 November 2023,"1,280.65",,,,
TRANSPORT TRADING LTD,Dawleys,Cubic Oyster Contract Costs,1004/5110358274,15 November 2023,"1,280.00",,,,
TTL PROPERTIES LTD,GREEN ENERGY (UK) LTD,Electricity,1040/1900006770,29 November 2023,"1,279.62",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900199098,29 November 2023,"1,279.14",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900199097,29 November 2023,"1,279.14",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900200816,06 December 2023,"1,279.14",,,,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1031/5110359376,05 December 2023,"1,279.00",,,,
LONDON BUS SERVICES LTD,Shoal Group Limited,Vehicle Repairs & Maintenance,1006/5110345677,28 November 2023,"1,278.90",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272433,29 November 2023,"1,278.00",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271724,22 November 2023,"1,277.72",,,,
PUBLIC CARRIAGE OFFICE,MITIE FM LIMITED,Security Services (Guards),1003/5110367329,30 November 2023,"1,277.26",,,,
LONDON UNDERGROUND LTD,PRV ENGINEERING LTD,Stock of Fleet,1005/5110358449,27 November 2023,"1,277.00",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272310,29 November 2023,"1,275.05",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271267,15 November 2023,"1,275.05",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272184,29 November 2023,"1,275.05",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271725,22 November 2023,"1,275.05",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271293,15 November 2023,"1,275.05",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272385,29 November 2023,"1,275.05",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272646,06 December 2023,"1,275.05",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272586,06 December 2023,"1,275.05",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272681,06 December 2023,"1,275.05",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272841,06 December 2023,"1,275.05",,,,
TFL CORPORATE,HCL Technologies UK Ltd,Manage IT Services,1001/5110353055,22 November 2023,"1,275.00",,,,
LONDON RIVER SERVICES LTD,Speedy Asset Services Ltd,Franchise/Concession Fixed Fee,1007/5110356218,22 November 2023,"1,275.00",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272536,06 December 2023,"1,274.95",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272797,06 December 2023,"1,274.95",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272394,29 November 2023,"1,274.95",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271738,22 November 2023,"1,274.95",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271298,15 November 2023,"1,274.95",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272746,06 December 2023,"1,274.95",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272280,29 November 2023,"1,274.95",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272185,29 November 2023,"1,274.95",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272773,06 December 2023,"1,274.95",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271098,15 November 2023,"1,274.95",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272113,29 November 2023,"1,274.95",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271632,22 November 2023,"1,274.95",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271247,15 November 2023,"1,274.95",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271549,22 November 2023,"1,274.95",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272328,29 November 2023,"1,274.95",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272153,29 November 2023,"1,274.95",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272685,06 December 2023,"1,274.95",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272178,29 November 2023,"1,274.95",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271581,22 November 2023,"1,274.95",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271442,15 November 2023,"1,274.50",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272761,06 December 2023,"1,274.50",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271831,22 November 2023,"1,274.50",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272540,06 December 2023,"1,273.62",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272177,29 November 2023,"1,273.62",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271845,22 November 2023,"1,273.62",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271294,15 November 2023,"1,273.62",,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061658,15 November 2023,"1,273.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271537,22 November 2023,"1,271.60",,,,
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005221,29 November 2023,"1,271.55",,,,
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005250,06 December 2023,"1,271.55",,,,
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005226,29 November 2023,"1,271.55",,,,
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005211,22 November 2023,"1,271.55",,,,
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005189,22 November 2023,"1,271.55",,,,
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005264,06 December 2023,"1,271.55",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272138,29 November 2023,"1,271.23",,,,
LONDON TRANSPORT MUSEUM,Stop Gap Marketing,Agency Staff,1011/5110371612,06 December 2023,"1,271.19",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900197146,15 November 2023,"1,271.03",,,,
LONDON UNDERGROUND LTD,Senator International Ltd,Furniture & Equipment,1005/5110358210,05 December 2023,"1,270.84",,,,
RAIL FOR LONDON LIMITED,RS Components Ltd,Fleet,1020/5110349307,17 November 2023,"1,270.43",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900196608,15 November 2023,"1,268.05",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900197530,15 November 2023,"1,267.59",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272314,29 November 2023,"1,266.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271824,22 November 2023,"1,266.30",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272725,06 December 2023,"1,266.30",,,,
LONDON UNDERGROUND LTD,RS Components Ltd,Plant & Equipment Purchases,1005/5110356661,01 December 2023,"1,266.25",,,,
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005269,06 December 2023,"1,264.23",,,,
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005198,22 November 2023,"1,264.23",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900196862,15 November 2023,"1,263.78",,,,
TTL PROPERTIES LTD,4-RAIL Services Limited,Non Recyclable Waste Disposal/Refuse Collection,1040/5110333479,27 November 2023,"1,263.63",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271202,15 November 2023,"1,263.40",,,,
LONDON UNDERGROUND LTD,L . S.  International Limited,Uniforms,1005/5110362042,16 November 2023,"1,263.36",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201345,06 December 2023,"1,263.18",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900198077,22 November 2023,"1,262.58",,,,
