Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,
Reporting Period:  5,,,,,,
Start Date:  23 July 2023,,,,,,
End Date: 19 August 2023,,,,,,
Financial Year:  2023/24,,,,,,
,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category
TRANSPORT TRADING LTD,LONDON BOROUGH OF CAMDEN,Rates,1004/1901696303,01 Aug 2023,"5,426.00",
LT MUSEUM TRADING LTD,H P Gibson & Sons Ltd,LTM Purchase of Gifts for Resale,1024/1900023394,24 Jul 2023,"5,417.22",
DOCKLANDS LIGHT RAILWAY,Otb Engineering Ltd,Civil Engineering Construction Works,1012/5110297242,04 Aug 2023,"5,415.00",
TRANSPORT TRADING LTD,Telent Technology Services Ltd,Building Maintenance & Repairs,1004/5110295667,26 Jul 2023,"5,412.25",
SURFACE TRANSPORT CORP,NETWORK RAIL INFRASTRUCTURE,Road Maintenance,1002/5110261581,01 Aug 2023,"5,410.89",
LONDON UNDERGROUND LTD,UNIPART RAIL LTD,Track General Maintenance,1005/5110305649,16 Aug 2023,"5,407.16",
RAIL FOR LONDON LIMITED,EE Limited,Computer Hardware,1020/5110315065,15 Aug 2023,"5,406.00",
RAIL FOR LONDON LIMITED,Houghton International,Stock of Fleet,1020/5110269606,27 Jul 2023,"5,400.00",
TTL PROPERTIES LTD,EVERSHEDS,Legal Fees,1040/1900005722,01 Aug 2023,"5,400.00",
RFL (IINFRASTRUCTURE) LTD,Ernst & Young LLP,External Audit Fees,1025/5110300003,07 Aug 2023,"5,400.00",
RFL (IINFRASTRUCTURE) LTD,Ernst & Young LLP,External Audit Fees,1025/5110300008,07 Aug 2023,"5,400.00",
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Signalling Systems,1031/5110304110,14 Aug 2023,"5,390.00",
LUL NOMINEE SSL LIMITED,NSK UK LTD,Signalling Systems,1031/5110308687,31 Jul 2023,"5,389.00",
LONDON UNDERGROUND LTD,Telent Technology Services Ltd,Signalling Systems,1005/5110294582,26 Jul 2023,"5,384.61",
LONDON UNDERGROUND LTD,Telent Technology Services Ltd,Signalling Systems,1005/5110294583,26 Jul 2023,"5,384.61",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900178249,26 Jul 2023,"5,383.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900179355,02 Aug 2023,"5,383.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900180679,09 Aug 2023,"5,383.35",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900181825,16 Aug 2023,"5,383.35",
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Operating Lease Expense - Motor Vehicles,1005/5110294186,27 Jul 2023,"5,382.26",
LONDON UNDERGROUND LTD,Cleshar Contract Services,Building Maintenance & Repairs,1005/5110299951,02 Aug 2023,"5,376.16",
SURFACE TRANSPORT CORP,REDACTED,Legal Fees,1002/1900076310,07 Aug 2023,"5,367.00",
TTL PROPERTIES LTD,Equans Services Limited,Fire and Safety Equipment,1040/5110294030,17 Aug 2023,"5,366.22",
LONDON UNDERGROUND LTD,C E F,Fleet,1005/5110295200,26 Jul 2023,"5,354.00",
LONDON UNDERGROUND LTD,MODULAR DISTRIBUTION SYSTEMS,Stock of Lifts and Escalators,1005/5110303290,09 Aug 2023,"5,350.00",
LUL NOMINEE SSL LIMITED,C E F,Electrical Equipment Maintenance,1031/5110310091,16 Aug 2023,"5,344.20",
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110294190,27 Jul 2023,"5,339.52",
LUL NOMINEE SSL LIMITED,PARKER HANNIFIN LTD,Pumps & Drainage,1031/5110300521,15 Aug 2023,"5,338.00",
LONDON UNDERGROUND LTD,C E F,Fleet,1005/5110275695,03 Aug 2023,"5,333.34",
TFL CORPORATE,BT SERVICE AGILITY,Maintenance of Telecommunications Equipment,1001/1900182699,10 Aug 2023,"5,322.18",
TRANSPORT TRADING LTD,LONDON BOROUGH OF LEWISHAM,Rates,1004/1901696382,01 Aug 2023,"5,320.00",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005/5110309906,02 Aug 2023,"5,319.68",
LONDON UNDERGROUND LTD,COMECH METROLOGY,Plant & Equipment Purchases,1005/5110314772,14 Aug 2023,"5,313.21",
RAIL FOR LONDON LIMITED,EE Limited,Computer Hardware,1020/5110312730,09 Aug 2023,"5,306.00",
RAIL FOR LONDON LIMITED,EE Limited,Computer Hardware,1020/5110315074,15 Aug 2023,"5,306.00",
LONDON UNDERGROUND LTD,RIS,Electrical Equipment Maintenance,1005/5110300846,09 Aug 2023,"5,293.14",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004/1901696350,01 Aug 2023,"5,293.00",
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Maintenance Materials,1005/5110300157,02 Aug 2023,"5,290.54",
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Maintenance Materials,1005/5110300600,02 Aug 2023,"5,290.54",
TFL CORPORATE,VCCP Group LLP,Production Artwork And Design For Marketing,1001/5110302708,09 Aug 2023,"5,283.35",
LONDON UNDERGROUND LTD,Speedy Asset Services Ltd,Plant & Equipment Purchases,1005/5110298180,02 Aug 2023,"5,281.44",
LONDON UNDERGROUND LTD,TRELLEBORG INDUSTRIAL AVS,Stock of Fleet,1005/5110258208,31 Jul 2023,"5,280.32",
LONDON UNDERGROUND LTD,TRELLEBORG INDUSTRIAL AVS,Stock of Fleet,1005/5110260079,01 Aug 2023,"5,280.32",
LONDON UNDERGROUND LTD,TRELLEBORG INDUSTRIAL AVS,Stock of Fleet,1005/5110281351,31 Jul 2023,"5,280.32",
LONDON UNDERGROUND LTD,TRELLEBORG INDUSTRIAL AVS,Stock of Fleet,1005/5110284639,28 Jul 2023,"5,280.32",
LONDON UNDERGROUND LTD,TRELLEBORG INDUSTRIAL AVS,Stock of Fleet,1005/5110291588,11 Aug 2023,"5,280.32",
LONDON UNDERGROUND LTD,TRELLEBORG INDUSTRIAL AVS,Stock of Fleet,1005/5110295663,01 Aug 2023,"5,280.32",
SURFACE TRANSPORT CORP,SmartSourcing Ltd,Management & Support Consultancy,1002/5110311614,04 Aug 2023,"5,280.00",
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Operating Lease Expense - Motor Vehicles,1005/5110294174,27 Jul 2023,"5,276.99",
LONDON UNDERGROUND LTD,Faithful & Gould,Management & Support Consultancy,1005/5110302494,09 Aug 2023,"5,275.50",
LONDON UNDERGROUND LTD,Hoppecke Industrial Batteries,Fleet,1005/5110316691,16 Aug 2023,"5,274.36",
LONDON UNDERGROUND LTD,Hoppecke Industrial Batteries,Fleet,1005/5110316694,16 Aug 2023,"5,274.36",
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110304768,15 Aug 2023,"5,265.84",
TRANSPORT TRADING LTD,LONDON BOROUGH OF CAMDEN,Rates,1004/1901696305,01 Aug 2023,"5,261.00",
RAIL FOR LONDON LIMITED,SELLA CONTROLS LIMITED,Connect PFI Service Costs,1020/5110308211,17 Aug 2023,"5,260.00",
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1031/5110289611,26 Jul 2023,"5,252.80",
TRANSPORT TRADING LTD,Quay Office Furnishers Ltd,Building Maintenance & Repairs,1004/5110304658,26 Jul 2023,"5,250.00",
LONDON UNDERGROUND LTD,Laser Components (UK) Ltd,Track General Maintenance,1005/5110307088,31 Jul 2023,"5,250.00",
LUL NOMINEE SSL LIMITED,ARLINGTON FLEET SERVICES LTD,Maintenance Materials,1031/5110214658,08 Aug 2023,"5,250.00",
LONDON UNDERGROUND LTD,BT SERVICE AGILITY,Telephony Fixed,1005/1900264824,09 Aug 2023,"5,238.99",
LONDON UNDERGROUND LTD,Network Rail Commercial Property,Terminal 5 PFI Service Costs,1005/5110299361,02 Aug 2023,"5,231.01",
LONDON UNDERGROUND LTD,Network Rail Commercial Property,Terminal 5 PFI Service Costs,1005/5110303485,02 Aug 2023,"5,231.01",
TRANSPORT TRADING LTD,Grant Thornton UK LLP,Management & Support Consultancy,1004/5110296649,26 Jul 2023,"5,228.10",
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110306130,25 Jul 2023,"5,222.34",
SURFACE TRANSPORT CORP,COMPUTACENTER PLC,Computer Hardware,1002/5110297255,31 Jul 2023,"5,222.02",
LONDON UNDERGROUND LTD,4-RAIL Services Limited,Non Recyclable Waste Disposal/Refuse Collection,1005/5110302047,31 Jul 2023,"5,216.40",
LONDON UNDERGROUND LTD,Siemens Mobility Limited,Stock of Signals and Electricals,1005/5110304258,16 Aug 2023,"5,213.15",
TRANSPORT TRADING LTD,LONDON BOROUGH OF CROYDON,Rates,1004/1901696280,01 Aug 2023,"5,213.00",
RAIL FOR LONDON LIMITED,FAIVELEY TRANSPORT,Stock of Fleet,1020/5110293920,25 Jul 2023,"5,207.83",
RFL (IINFRASTRUCTURE) LTD,Wireless CCTV Ltd,Computer Software,1025/5110313680,09 Aug 2023,"5,200.00",
TFL CORPORATE,Diversity and Ability (D&A),Staff Training,1001/5110298543,02 Aug 2023,"5,200.00",
SURFACE TRANSPORT CORP,AECOM Limited,Professional Engineering Services,1002/5110297874,26 Jul 2023,"5,200.00",
TFL CORPORATE,UKVI,Miscellaneous Costs,1001/3000046685,28 Jul 2023,"5,199.00",9399
TFL CORPORATE,UKVI,Miscellaneous Costs,1001/3000046687,28 Jul 2023,"5,199.00",9399
TFL CORPORATE,UKVI,Miscellaneous Costs,1001/3000046689,28 Jul 2023,"5,199.00",9399
TFL CORPORATE,UKVI,Miscellaneous Costs,1001/3000046691,28 Jul 2023,"5,199.00",9399
TFL CORPORATE,UKVI,Miscellaneous Costs,1001/3000046697,28 Jul 2023,"5,199.00",9399
TFL CORPORATE,UKVI,Miscellaneous Costs,1001/3000046810,11 Aug 2023,"5,199.00",9399
TFL CORPORATE,UKVI,Miscellaneous Costs,1001/3000046811,11 Aug 2023,"5,199.00",9399
TFL CORPORATE,UKVI,Miscellaneous Costs,1001/3000046812,11 Aug 2023,"5,199.00",9399
TFL CORPORATE,UKVI,Miscellaneous Costs,1001/3000046813,11 Aug 2023,"5,199.00",9399
TFL CORPORATE,UKVI,Miscellaneous Costs,1001/3000046817,11 Aug 2023,"5,199.00",9399
TFL CORPORATE,UKVI,Miscellaneous Costs,1001/3000046818,11 Aug 2023,"5,199.00",9399
LONDON UNDERGROUND LTD,Econ Construction Ltd,Non Recyclable Waste Disposal/Refuse Collection,1005/5110311511,04 Aug 2023,"5,187.52",
LUL NOMINEE BCV LIMITED,PARKSIDE STEEL (STOCKHOLDERS),Track General Maintenance,1033/5110300808,26 Jul 2023,"5,186.65",
LONDON UNDERGROUND LTD,CREACTIVE DESIGN LTD,Stock of Fleet,1005/5110302881,11 Aug 2023,"5,182.50",
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,Plant & Equipment Purchases,1033/5110277185,09 Aug 2023,"5,169.55",
LUL NOMINEE SSL LIMITED,Holbro Engineering Ltd,Stock of Fleet,1031/5110311472,04 Aug 2023,"5,164.00",
LONDON UNDERGROUND LTD,SCHUNK CARBON TECHNOLOGY LIMITED,Fleet,1005/5110309396,02 Aug 2023,"5,160.02",
LONDON UNDERGROUND LTD,SCHUNK CARBON TECHNOLOGY LIMITED,Fleet,1005/5110309408,02 Aug 2023,"5,160.02",
LONDON UNDERGROUND LTD,SCHUNK CARBON TECHNOLOGY LIMITED,Fleet,1005/5110309410,01 Aug 2023,"5,160.02",
LONDON UNDERGROUND LTD,SCHUNK CARBON TECHNOLOGY LIMITED,Fleet,1005/5110309417,01 Aug 2023,"5,160.02",
LONDON UNDERGROUND LTD,Faiveley Transport Tamworth Ltd,Fleet,1005/5110294739,26 Jul 2023,"5,157.90",
LONDON UNDERGROUND LTD,Faiveley Transport Tamworth Ltd,Fleet,1005/5110299344,02 Aug 2023,"5,157.90",
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Operating Lease Expense - Motor Vehicles,1005/5110294168,27 Jul 2023,"5,156.29",
LONDON UNDERGROUND LTD,Network Rail Commercial Property,Terminal 5 PFI Service Costs,1005/5110299301,02 Aug 2023,"5,146.55",
LONDON UNDERGROUND LTD,Network Rail Commercial Property,Terminal 5 PFI Service Costs,1005/5110299342,02 Aug 2023,"5,146.55",
LONDON UNDERGROUND LTD,Network Rail Commercial Property,Terminal 5 PFI Service Costs,1005/5110299455,02 Aug 2023,"5,146.55",
LONDON UNDERGROUND LTD,Network Rail Commercial Property,Terminal 5 PFI Service Costs,1005/5110299470,02 Aug 2023,"5,146.55",
LONDON UNDERGROUND LTD,Network Rail Commercial Property,Terminal 5 PFI Service Costs,1005/5110299481,02 Aug 2023,"5,146.55",
LONDON UNDERGROUND LTD,Network Rail Commercial Property,Terminal 5 PFI Service Costs,1005/5110303487,02 Aug 2023,"5,146.55",
RFL (IINFRASTRUCTURE) LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1025/5110291432,04 Aug 2023,"5,146.47",
LONDON UNDERGROUND LTD,Mace Ltd/Arcadis Consulting UK Ltd,Civil Engineering Construction Works,1005/5110303005,09 Aug 2023,"5,137.76",
TRANSPORT TRADING LTD,ROYAL BOROUGH KENSINGTON & CHELSEA,Rates,1004/1901696376,01 Aug 2023,"5,133.00",
TTL PROPERTIES LTD,JNG CONSTRUCTION & ENGINEERING LTD,Building Maintenance & Repairs,1040/5110306622,31 Jul 2023,"5,132.79",
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Operating Lease Expense - Motor Vehicles,1005/5110294111,27 Jul 2023,"5,130.11",
LONDON UNDERGROUND LTD,Faiveley Transport Tamworth Ltd,Plant & Equipment Purchases,1005/5110304847,15 Aug 2023,"5,120.00",
SURFACE TRANSPORT CORP,Siemens Mobility Limited,Traffic Signals,1002/5110309463,09 Aug 2023,"5,113.74",
LONDON UNDERGROUND LTD,Faiveley Transport Tamworth Ltd,Fleet,1005/5110302035,09 Aug 2023,"5,110.74",
LONDON UNDERGROUND LTD,Faiveley Transport Tamworth Ltd,Fleet,1005/5110294755,26 Jul 2023,"5,107.20",
LONDON UNDERGROUND LTD,Faiveley Transport Tamworth Ltd,Fleet,1005/5110298876,02 Aug 2023,"5,107.20",
LUL NOMINEE SSL LIMITED,Electromech RS Ltd,Component Repairs Sub Contracted,1031/5110304827,03 Aug 2023,"5,105.00",
LUL NOMINEE SSL LIMITED,Electromech RS Ltd,Component Repairs Sub Contracted,1031/5110307350,01 Aug 2023,"5,105.00",
LUL NOMINEE SSL LIMITED,Electromech RS Ltd,Component Repairs Sub Contracted,1031/5110307358,01 Aug 2023,"5,105.00",
LUL NOMINEE SSL LIMITED,Electromech RS Ltd,Component Repairs Sub Contracted,1031/5110307451,01 Aug 2023,"5,105.00",
LUL NOMINEE SSL LIMITED,Electromech RS Ltd,Component Repairs Sub Contracted,1031/5110307452,01 Aug 2023,"5,105.00",
LUL NOMINEE SSL LIMITED,Electromech RS Ltd,Component Repairs Sub Contracted,1031/5110310462,04 Aug 2023,"5,105.00",
LUL NOMINEE SSL LIMITED,Electromech RS Ltd,Component Repairs Sub Contracted,1031/5110310464,04 Aug 2023,"5,105.00",
LUL NOMINEE SSL LIMITED,Electromech RS Ltd,Component Repairs Sub Contracted,1031/5110310468,04 Aug 2023,"5,105.00",
LUL NOMINEE SSL LIMITED,Electromech RS Ltd,Component Repairs Sub Contracted,1031/5110310470,04 Aug 2023,"5,105.00",
LUL NOMINEE SSL LIMITED,Electromech RS Ltd,Component Repairs Sub Contracted,1031/5110310471,04 Aug 2023,"5,105.00",
LUL NOMINEE SSL LIMITED,Electromech RS Ltd,Component Repairs Sub Contracted,1031/5110310893,04 Aug 2023,"5,105.00",
LUL NOMINEE SSL LIMITED,Electromech RS Ltd,Component Repairs Sub Contracted,1031/5110310897,04 Aug 2023,"5,105.00",
LUL NOMINEE SSL LIMITED,Electromech RS Ltd,Component Repairs Sub Contracted,1031/5110312973,09 Aug 2023,"5,105.00",
LUL NOMINEE SSL LIMITED,Electromech RS Ltd,Component Repairs Sub Contracted,1031/5110312974,09 Aug 2023,"5,105.00",
LUL NOMINEE SSL LIMITED,Electromech RS Ltd,Component Repairs Sub Contracted,1031/5110312976,09 Aug 2023,"5,105.00",
LUL NOMINEE SSL LIMITED,Electromech RS Ltd,Component Repairs Sub Contracted,1031/5110312984,09 Aug 2023,"5,105.00",
LUL NOMINEE SSL LIMITED,Electromech RS Ltd,Component Repairs Sub Contracted,1031/5110313519,14 Aug 2023,"5,105.00",
LUL NOMINEE SSL LIMITED,Electromech RS Ltd,Component Repairs Sub Contracted,1031/5110313520,14 Aug 2023,"5,105.00",
LUL NOMINEE SSL LIMITED,Electromech RS Ltd,Component Repairs Sub Contracted,1031/5110313522,14 Aug 2023,"5,105.00",
LUL NOMINEE SSL LIMITED,Electromech RS Ltd,Component Repairs Sub Contracted,1031/5110313523,14 Aug 2023,"5,105.00",
LONDON UNDERGROUND LTD,TRACKWORK RESOURCES LTD,Track General Maintenance,1005/5110310006,02 Aug 2023,"5,101.71",
TFL CORPORATE,Hyder Consulting (UK) Ltd,Management & Support Consultancy,1001/5110293534,24 Jul 2023,"5,100.00",
RAIL FOR LONDON LIMITED,QUATTRO LTD ,Equipment Hire & Rental,1020/5110293471,24 Jul 2023,"5,096.00",
LONDON UNDERGROUND LTD,Aggregates Industries Uk Ltd,Stock Of Track,1005/5110301906,28 Jul 2023,"5,080.00",
RFL (IINFRASTRUCTURE) LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1025/5110278987,04 Aug 2023,"5,079.96",
RFL (IINFRASTRUCTURE) LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1025/5110301301,09 Aug 2023,"5,079.96",
LONDON UNDERGROUND LTD,Telent Technology Services Ltd,Computer Software,1005/5110298853,02 Aug 2023,"5,070.78",
TFL CORPORATE,Computacenter Plc,Computer Hardware,1001/5110306791,26 Jul 2023,"5,069.55",
LUL NOMINEE SSL LIMITED,TRELLEBORG INDUSTRIAL AVS,Signalling Systems,1031/5110272650,11 Aug 2023,"5,067.52",
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Signalling Systems,1031/5110299060,31 Jul 2023,"5,067.00",
LONDON UNDERGROUND LTD,ARBIL LTD,Plant & Equipment Purchases,1005/5110305944,26 Jul 2023,"5,066.75",
RFL (IINFRASTRUCTURE) LTD,Amba Hydraulics ltd,Plant & Equipment Purchases,1025/5110315044,16 Aug 2023,"5,062.47",
RAIL FOR LONDON LIMITED,CPC Project Services LLP,Management & Support Consultancy,1020/5110313178,10 Aug 2023,"5,060.00",
LONDON UNDERGROUND LTD,Instarmac Group Limited,Stock Of Track,1005/5110315145,14 Aug 2023,"5,046.00",
RFL (IINFRASTRUCTURE) LTD,GBM Services Limited,Office Cleaning,1025/5110301956,24 Jul 2023,"5,045.96",
LUL NOMINEE BCV LIMITED,RJC (UK) LTD,Escalators,1033/5110293644,24 Jul 2023,"5,040.00",
TFL CORPORATE,CPC Project Services LLP,Management & Support Consultancy,1001/5110315822,16 Aug 2023,"5,040.00",
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110304567,15 Aug 2023,"5,032.59",
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004/1901696388,01 Aug 2023,"5,027.00",
LONDON UNDERGROUND LTD,UNIPART RAIL LTD,Track General Maintenance,1005/5110297765,31 Jul 2023,"5,022.59",
SURFACE TRANSPORT CORP,Siemens Mobility Limited,Traffic Signals,1002/5110312886,15 Aug 2023,"5,018.54",
TRANSPORT TRADING LTD,LONDON BOROUGH OF HAMM& FULHAM,Rates,1004/1901696336,01 Aug 2023,"5,017.60",
LONDON UNDERGROUND LTD,BRECKNELL WILLIS -A DIV OF WABTEC U,Fleet,1005/5110313363,09 Aug 2023,"5,014.20",
LONDON UNDERGROUND LTD,REHAU LTD,Stock Of Track,1005/5110297779,01 Aug 2023,"5,011.75",
TFL CORPORATE,DeepStore Limited,Document Archive & Storage,1001/5110317156,17 Aug 2023,"5,003.88",
TFL CORPORATE,Studio Hato,Production Artwork And Design For Marketing,1001/5110310316,02 Aug 2023,"5,000.00",
TFL CORPORATE,Straight fwrd Communications Ltd,Advertising,1001/5110311508,09 Aug 2023,"5,000.00",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004/1901696357,01 Aug 2023,"5,000.00",
TTL PROPERTIES LTD,C & W (U.K.) LLP,Building Maintenance & Repairs,1040/5110268110,15 Aug 2023,"5,000.00",
TTL PROPERTIES LTD,C & W (U.K.) LLP,Building Maintenance & Repairs,1040/5110268254,15 Aug 2023,"5,000.00",
TFL CORPORATE,REDACTED,Production Artwork And Design For Marketing,1001/5110312124,07 Aug 2023,"5,000.00",
SURFACE TRANSPORT CORP,Hay & Tay Limited,Professional Engineering Services,1002/5110310843,03 Aug 2023,"4,999.40",
SURFACE TRANSPORT CORP,Hay & Tay Limited,Professional Engineering Services,1002/5110317815,18 Aug 2023,"4,999.40",
LONDON UNDERGROUND LTD,UNIPART RAIL LTD,Stock Of Track,1005/5110303282,14 Aug 2023,"4,992.40",
TFL CORPORATE,PeopleScout Limited,Recruitment Expenses,1001/5110305837,16 Aug 2023,"4,990.00",
TRANSPORT TRADING LTD,O2 UK Limited,Telephony Mobile,1004/1901695842,24 Jul 2023,"4,989.34",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005/5110310970,03 Aug 2023,"4,985.76",
LONDON UNDERGROUND LTD,SCHUNK CARBON TECHNOLOGY LIMITED,Fleet,1005/5110313676,09 Aug 2023,"4,984.90",
RFL (IINFRASTRUCTURE) LTD,C E F,Fixtures & Fittings,1025/5110294813,24 Jul 2023,"4,977.90",
TRANSPORT TRADING LTD,Ceox Services Ltd,Computer Software,1004/5110298921,26 Jul 2023,"4,968.00",
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Bus Contract Payments,1006/1900049296,18 Aug 2023,"4,966.63",
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Operating Lease Expense - Motor Vehicles,1005/5110294230,27 Jul 2023,"4,960.04",
LONDON UNDERGROUND LTD,Aggregates Industries Uk Ltd,Stock Of Track,1005/5110298303,26 Jul 2023,"4,960.00",
LONDON UNDERGROUND LTD,L C SWITCHGEAR LTD,Electrical Equipment Maintenance,1005/5110301218,08 Aug 2023,"4,958.00",
RFL (IINFRASTRUCTURE) LTD,Amba Hydraulics ltd,Plant & Equipment Purchases,1025/5110304662,28 Jul 2023,"4,954.50",
LONDON UNDERGROUND LTD,ARLINGTON FLEET SERVICES LTD,Plant & Equipment Purchases,1005/5110311476,04 Aug 2023,"4,951.15",
TFL CORPORATE,Investigo,Management & Support Consultancy,1001/5110315217,14 Aug 2023,"4,950.00",
TFL CORPORATE,Investigo,Management & Support Consultancy,1001/5110316075,15 Aug 2023,"4,950.00",
TFL CORPORATE,Insight Executive Group Limited,Management & Support Consultancy,1001/5110272153,10 Aug 2023,"4,950.00",
LONDON RIVER SERVICES LTD,Hampshire Rigging Services Ltd,Vehicle Repairs & Maintenance,1007/5110312983,11 Aug 2023,"4,945.00",
LONDON UNDERGROUND LTD,SCHUNK CARBON TECHNOLOGY LIMITED,Fleet,1005/5110305940,31 Jul 2023,"4,942.82",
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1031/5110304476,14 Aug 2023,"4,919.80",
TRANSPORT TRADING LTD,LONDON BOROUGH OF BARNET,Rates,1004/1901696291,01 Aug 2023,"4,919.00",
LONDON UNDERGROUND LTD,Edenbeck,Non Recyclable Waste Disposal/Refuse Collection,1005/5110315156,15 Aug 2023,"4,917.45",
LONDON UNDERGROUND LTD,TRELLEBORG INDUSTRIAL AVS,Stock of Fleet,1005/5110304961,16 Aug 2023,"4,916.16",
LONDON UNDERGROUND LTD,Tidyco Ltd,Stock of Fleet,1005/5110305857,16 Aug 2023,"4,912.00",
LONDON UNDERGROUND LTD,Terberg DTS (UK) Ltd,Vehicle Running Costs,1005/5110312226,11 Aug 2023,"4,896.00",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004/1901696347,01 Aug 2023,"4,894.00",
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Track General Maintenance,1005/5110293083,24 Jul 2023,"4,882.15",
LONDON UNDERGROUND LTD,MORGANITE ELECTRICAL CARBON LTD,Equipment Repairs & Maintenance,1005/5110314037,10 Aug 2023,"4,879.82",
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Civil Engineering Construction Works,1005/5110304164,16 Aug 2023,"4,877.44",
LONDON UNDERGROUND LTD,TYLER BROS LTD,Stock of Fleet,1005/5110315151,14 Aug 2023,"4,875.00",
LONDON UNDERGROUND LTD,TRELLEBORG INDUSTRIAL AVS,Stock of Fleet,1005/5110303297,14 Aug 2023,"4,875.00",
LONDON UNDERGROUND LTD,RS Components Ltd,Plant & Equipment Purchases,1005/5110299266,07 Aug 2023,"4,874.44",
TRANSPORT TRADING LTD,LONDON BOROUGH OF BRENT,Rates,1004/1901696294,01 Aug 2023,"4,870.00",
LONDON UNDERGROUND LTD,Zenith Vehicle Contracts Limited,Operating Lease Expense - Motor Vehicles,1005/5110298701,27 Jul 2023,"4,861.22",
LONDON UNDERGROUND LTD,Zenith Vehicle Contracts Limited,Operating Lease Expense - Motor Vehicles,1005/5110298704,27 Jul 2023,"4,861.22",
LONDON UNDERGROUND LTD,Zenith Vehicle Contracts Limited,Operating Lease Expense - Motor Vehicles,1005/5110298705,27 Jul 2023,"4,861.22",
LONDON UNDERGROUND LTD,Zenith Vehicle Contracts Limited,Operating Lease Expense - Motor Vehicles,1005/5110298726,27 Jul 2023,"4,861.22",
LONDON UNDERGROUND LTD,CraneServe Limited,Plant & Equipment Purchases,1005/5110314061,11 Aug 2023,"4,855.00",
LUL NOMINEE SSL LIMITED,DPSS Cabling Services Limited,Infrastructure Maintenance and Repair,1031/5110313499,09 Aug 2023,"4,850.35",
LUL NOMINEE BCV LIMITED,PARKSIDE STEEL (STOCKHOLDERS),Maintenance Materials,1033/5110315285,14 Aug 2023,"4,850.00",
