Invoice Date,Transaction Number,Invoice Number,Amount,Supplier Number(T),Supplier Number,VAT Registration Number,Text,Expense Area(T),Expense Code,Expense Code(T),Expense Type(T)
06/09/2022,60069152,25612,121.5,Word Language Services Limited,RC300901,243 5458 05,UASC 16-17,R4400,Professional Fees,,
06/09/2022,60069153,25614,144,Word Language Services Limited,RC300901,243 5458 05,UASC 16-17,R4400,Professional Fees,,
06/09/2022,60069154,25621,145,Word Language Services Limited,RC300901,243 5458 05,Family Support Services,R4400,Professional Fees,,
06/09/2022,60069155,25630,38,Word Language Services Limited,RC300901,243 5458 05,UASC 16-17,R4400,Professional Fees,,
06/09/2022,60069156,25631,121.5,Word Language Services Limited,RC300901,243 5458 05,UASC 16-17,R4400,Professional Fees,,
06/09/2022,60069157,25632,132,Word Language Services Limited,RC300901,243 5458 05,Family Support Services,R4400,Professional Fees,,
06/09/2022,60069206,25566,106.2,Word Language Services Limited,RC300901,243 5458 05,Homes for Ukraine,R4400,Professional Fees,,
06/09/2022,60069207,25567,107.25,Word Language Services Limited,RC300901,243 5458 05,Homes for Ukraine,R4400,Professional Fees,,
06/09/2022,60069208,25568,114,Word Language Services Limited,RC300901,243 5458 05,Homes for Ukraine,R4400,Professional Fees,,
06/09/2022,60069209,25569,57,Word Language Services Limited,RC300901,243 5458 05,Homes for Ukraine,R4400,Professional Fees,,
06/09/2022,60069210,25570,57,Word Language Services Limited,RC300901,243 5458 05,Homes for Ukraine,R4400,Professional Fees,,
06/09/2022,60069211,25577,38,Word Language Services Limited,RC300901,243 5458 05,Homes for Ukraine,R4400,Professional Fees,,
06/09/2022,60069212,25580,38,Word Language Services Limited,RC300901,243 5458 05,Homes for Ukraine,R4400,Professional Fees,,
06/09/2022,60069213,25613,76,Word Language Services Limited,RC300901,243 5458 05,Homes for Ukraine,R4400,Professional Fees,,
06/09/2022,60069214,25616,95.4,Word Language Services Limited,RC300901,243 5458 05,Homes for Ukraine,R4400,Professional Fees,,
06/09/2022,60069215,25617,76,Word Language Services Limited,RC300901,243 5458 05,Homes for Ukraine,R4400,Professional Fees,,
06/09/2022,60069216,25619,38,Word Language Services Limited,RC300901,243 5458 05,Homes for Ukraine,R4400,Professional Fees,,
06/09/2022,60069217,25620,57,Word Language Services Limited,RC300901,243 5458 05,Homes for Ukraine,R4400,Professional Fees,,
06/09/2022,60069218,25622,87,Word Language Services Limited,RC300901,243 5458 05,Homes for Ukraine,R4400,Professional Fees,,
06/09/2022,60069219,25623,136.5,Word Language Services Limited,RC300901,243 5458 05,Homes for Ukraine,R4400,Professional Fees,,
06/09/2022,60069220,25624,90.75,Word Language Services Limited,RC300901,243 5458 05,Homes for Ukraine,R4400,Professional Fees,,
06/09/2022,60069221,25626,70.05,Word Language Services Limited,RC300901,243 5458 05,Homes for Ukraine,R4400,Professional Fees,,
06/09/2022,60069222,25627,134.4,Word Language Services Limited,RC300901,243 5458 05,Homes for Ukraine,R4400,Professional Fees,,
06/09/2022,60069223,25628,119.25,Word Language Services Limited,RC300901,243 5458 05,Homes for Ukraine,R4400,Professional Fees,,
06/09/2022,60069224,25629,72,Word Language Services Limited,RC300901,243 5458 05,Homes for Ukraine,R4400,Professional Fees,,
06/09/2022,60069225,25633,96,Word Language Services Limited,RC300901,243 5458 05,Homes for Ukraine,R4400,Professional Fees,,
06/09/2022,60069226,25634,121.5,Word Language Services Limited,RC300901,243 5458 05,Homes for Ukraine,R4400,Professional Fees,,
06/09/2022,60069227,25635,111.75,Word Language Services Limited,RC300901,243 5458 05,Homes for Ukraine,R4400,Professional Fees,,
06/09/2022,60069228,26324,57,Word Language Services Limited,RC300901,243 5458 05,Homes for Ukraine,R4400,Professional Fees,,
07/09/2022,60069229,26325,57,Word Language Services Limited,RC300901,243 5458 05,Homes for Ukraine,R4400,Professional Fees,,
06/09/2022,60069372,25607,148.45,Word Language Services Limited,RC300901,243 5458 05,UASC 16-17,R4400,Professional Fees,,
06/09/2022,60069373,25611,321,Word Language Services Limited,RC300901,243 5458 05,Unaccompanied Asylum Seekers - Over 18,R4400,Professional Fees,,
21/09/2022,60069374,26447,136.5,Word Language Services Limited,RC300901,243 5458 05,UASC 16-17,R4400,Professional Fees,,
01/09/2022,60068772,LC50801,24939.16,Xma Ltd,RC502245,115 0919 37,IT Operational Support,R4534,Computing - Maintenance Agreements,,
15/09/2022,3761996,Redacted Personal Data,274.49,Redacted Personal Data,RC301464,,2 Year Old Nursery Funding,R5020,TPP - Nursery Provision,,
15/09/2022,3762019,Redacted Personal Data,720.78,Redacted Personal Data,RC301464,,3 & 4 Year Old Nursery Funding,R5020,TPP - Nursery Provision,,
27/09/2022,3762521,46333/85,0,,RC111111,,ASC S&R DPs OP,R6280,Direct Payments,,
30/09/2022,5410276,,167.5,,,,PCARDDVLA VEHICLE TAX,Transport Fleet,R3004,Vehicle Maintenance,
30/09/2022,5410276,,70.71,,,,PCARDTHETRAINLINE.COM,Family Support Operations,R3300,Public Transport,
30/09/2022,5410276,,10.38,,,,PCARDTHETRAINLINE.COM,Care Leavers,R3300,Public Transport,
30/09/2022,5410276,,47.58,,,,PCARDTHETRAINLINE.COM,Children Looked After,R3300,Public Transport,
30/09/2022,5410276,,50.74,,,,PCARDTHETRAINLINE.COM,Revenues,R3300,Public Transport,
30/09/2022,5410276,,18.9,,,,PCARDTRAINLINE.COM,Crime And Disorder,R3300,Public Transport,
30/09/2022,5410276,,18.9,,,,PCARDTRAINLINE.COM,Crime And Disorder,R3300,Public Transport,
30/09/2022,5410276,,10.38,,,,PCARDTRAINLINE.COM,Care Leavers,R3300,Public Transport,
30/09/2022,5410276,,9.5,,,,PCARDWILKO RETAIL LIMITED,Governance,R3300,Public Transport,
30/09/2022,5410276,,93.24,,,,PCARDWWW.WARM-GLASS.CO.UK,Community Learning,R4000,Furniture & Equipment,
30/09/2022,5410276,,23.15,,,,PCARDOAKHAM FURNITURE SHOP,Children Looked After,R4000,Furniture & Equipment,
30/09/2022,5410276,,35,,,,PCARDARGOS  MELTON MOWBRAY,Children Looked After,R4000,Furniture & Equipment,
30/09/2022,5410276,,36.76,,,,PCARDWILKO RETAIL LIMITED,Children Looked After,R4000,Furniture & Equipment,
30/09/2022,5410276,,10,,,,PCARDAMAZON.CO.UK ZM17G0B05,Care Leavers,R4000,Furniture & Equipment,
30/09/2022,5410276,,47.49,,,,PCARDAMZNMKTPLACE AMAZON.CO,Transport Fleet,R4000,Furniture & Equipment,
30/09/2022,5410276,,24.41,,,,PCARDAMZNMKTPLACE AMAZON.CO,Family Support Operations,R4000,Furniture & Equipment,
30/09/2022,5410276,,19.75,,,,PCARDBUSTERS,Family Support Operations,R4000,Furniture & Equipment,
30/09/2022,5410276,,9.19,,,,PCARDAMAZON.CO.UK 277D52AY5,Pupil Premium Plus,R4000,Furniture & Equipment,
30/09/2022,5410276,,57.44,,,,PCARDAMAZON.CO.UK X061M32Z5,Management of Community Support Services,R4000,Furniture & Equipment,
30/09/2022,5410276,,16.98,,,,PCARDAMZNMKTPLACE,Management of Community Support Services,R4000,Furniture & Equipment,
30/09/2022,5410276,,13.5,,,,PCARDAMZNMKTPLACE,Day Opportunities Services,R4000,Furniture & Equipment,
30/09/2022,5410276,,5.98,,,,PCARDCOLEMANS OF OAKHAM,Day Opportunities Services,R4000,Furniture & Equipment,
30/09/2022,5410276,,27.49,,,,PCARDAMZNMKTPLACE,Children Looked After,R4000,Furniture & Equipment,
30/09/2022,5410276,,10.67,,,,PCARDAMZNMKTPLACE,Prison Library Service - Stocken,R4000,Furniture & Equipment,
30/09/2022,5410276,,11.58,,,,PCARDAMZNMKTPLACE,Museums Service,R4000,Furniture & Equipment,
30/09/2022,5410276,,23.99,,,,PCARDAMZNMKTPLACE,Waste Management,R4000,Furniture & Equipment,
30/09/2022,5410276,,57.44,,,,PCARDAMAZON.CO.UK GT9XF9LJ5,Management of Community Support Services,R4000,Furniture & Equipment,
30/09/2022,5410276,,25,,,,PCARDAMZNMKTPLACE,Oakham Castle,R4000,Furniture & Equipment,
30/09/2022,5410276,,11.94,,,,PCARDSOLARWINDS,IT Operational Support,R4000,Furniture & Equipment,
30/09/2022,5410276,,165.83,,,,PCARDAMZNMKTPLACE AMAZON.CO,IT Operational Support,R4000,Furniture & Equipment,
30/09/2022,5410276,,13.26,,,,PCARDAMZNMKTPLACE,Prison Library Service - Stocken,R4000,Furniture & Equipment,
30/09/2022,5410276,,12.55,,,,PCARDAMZNMKTPLACE,Prison Library Service - Stocken,R4000,Furniture & Equipment,
30/09/2022,5410276,,11.07,,,,PCARDAMZNMKTPLACE,Admin Buildings,R4000,Furniture & Equipment,
30/09/2022,5410276,,8.85,,,,PCARDWWW.RANSOMSPARES.CO.UK,Admin Buildings,R4000,Furniture & Equipment,
30/09/2022,5410276,,75.85,,,,PCARDAMZNMKTPLACE AMAZON.CO,Placements,R4000,Furniture & Equipment,
30/09/2022,5410276,,94,,,,PCARDALTON TOWERS,Family Support Operations,R4000,Furniture & Equipment,
30/09/2022,5410276,,4.98,,,,PCARDAMZNMKTPLACE,Oakham Enterprise Park,R4000,Furniture & Equipment,
30/09/2022,5410276,,1.5,,,,PCARDPREMIER PARK LTD,Children Looked After,R4000,Furniture & Equipment,
30/09/2022,5410276,,95.4,,,,PCARDJYSK LTD,Children Looked After,R4000,Furniture & Equipment,
30/09/2022,5410276,,59.97,,,,PCARDAMZNMKTPLACE AMAZON.CO,Day Opportunities Services,R4000,Furniture & Equipment,
30/09/2022,5410276,,91.1,,,,PCARDAMZNMKTPLACE,Children Looked After,R4000,Furniture & Equipment,
30/09/2022,5410276,,28.32,,,,PCARDAMZNMKTPLACE AMAZON.CO,Community Learning,R4000,Furniture & Equipment,
30/09/2022,5410276,,9.45,,,,PCARDRUTLAND FARM PARK,Children Looked After,R4000,Furniture & Equipment,
30/09/2022,5410276,,4,,,,PCARDFACEBK  U3P9NG7VK2,Community Learning,R4000,Furniture & Equipment,
30/09/2022,5410276,,90.04,,,,PCARDAIRBNB   HM3NBHN2ER,Care Leavers,R4000,Furniture & Equipment,
30/09/2022,5410276,,17.75,,,,PCARDRUTLAND FARM PARK,Children Looked After,R4000,Furniture & Equipment,
30/09/2022,5410276,,165.83,,,,PCARDAMZNMKTPLACE,IT Operational Support,R4000,Furniture & Equipment,
30/09/2022,5410276,,46.75,,,,PCARDAMZNMKTPLACE AMAZON.CO,Transport Fleet,R4000,Furniture & Equipment,
30/09/2022,5410276,,57.97,,,,PCARDBLOOMLOCAL UK,Family Support Operations,R4000,Furniture & Equipment,
30/09/2022,5410276,,17.48,,,,PCARDAMZNMKTPLACE,Family Support Operations,R4000,Furniture & Equipment,
30/09/2022,5410276,,9.25,,,,PCARDWILKO RETAIL LIMITED,Childrenïs Centres - Revenue,R4000,Furniture & Equipment,
30/09/2022,5410276,,7.5,,,,PCARDPOUNDSTRETCHER 360,Day Opportunities Services,R4000,Furniture & Equipment,
30/09/2022,5410276,,229.17,,,,PCARDAMAZON.CO.UK R43N82695,Management of Community Support Services,R4000,Furniture & Equipment,
30/09/2022,5410276,,16.98,,,,PCARDAMZNMKTPLACE,Management of Community Support Services,R4000,Furniture & Equipment,
30/09/2022,5410276,,29.88,,,,PCARDBIGCOMMERCE,Culture Projects,R4000,Furniture & Equipment,
30/09/2022,5410276,,6.99,,,,PCARDAMZNMKTPLACE,Libraries,R4000,Furniture & Equipment,
30/09/2022,5410276,,19.65,,,,PCARDAMZNMKTPLACE,Oakham Castle,R4000,Furniture & Equipment,
30/09/2022,5410276,,24.1,,,,PCARDAMZNMKTPLACE,Oakham Castle,R4000,Furniture & Equipment,
30/09/2022,5410276,,0.03,,,,PCARD,IT Operational Support,R4000,Furniture & Equipment,
30/09/2022,5410276,,43.89,,,,PCARDZOOM.US 888-799-9666,IT Operational Support,R4000,Furniture & Equipment,
30/09/2022,5410276,,32.99,,,,PCARDAMAZON.CO.UK QD51G0XQ5,Childrenïs Centres - Revenue,R4000,Furniture & Equipment,
30/09/2022,5410276,,8.55,,,,PCARDAMZNMKTPLACE,Registration Service,R4000,Furniture & Equipment,
30/09/2022,5410276,,4.91,,,,PCARDAMZNMKTPLACE AMAZON.CO,Prison Library Service - Stocken,R4000,Furniture & Equipment,
30/09/2022,5410276,,8.7,,,,PCARDWILKO RETAIL LIMITED,Admin Buildings,R4000,Furniture & Equipment,
30/09/2022,5410276,,19.13,,,,PCARDAMZNMKTPLACE AMAZON.CO,Admin Buildings,R4000,Furniture & Equipment,
30/09/2022,5410276,,13.04,,,,PCARDWWW.SIMPLYDOORHANDLES.,Admin Buildings,R4000,Furniture & Equipment,
30/09/2022,5410276,,118.99,,,,PCARDWWW.THERANGE.CO.UK,Family Support Operations,R4000,Furniture & Equipment,
30/09/2022,5410276,,34.98,,,,PCARDWF  UK3618516254,Family Support Operations,R4000,Furniture & Equipment,
30/09/2022,5410276,,34,,,,PCARDDVLA DRIVER ONLINE,Care Leavers,R4000,Furniture & Equipment,
30/09/2022,5410276,,18.85,,,,PCARDAMAZON.CO.UK VH26H46K5,Oakham Enterprise Park,R4000,Furniture & Equipment,
30/09/2022,5410276,,9.4,,,,PCARDTHE AIR AMBULANCE SERV,Children Looked After,R4000,Furniture & Equipment,
30/09/2022,5410276,,9.92,,,,PCARDQD-OAKHAM,School Sports/Games Staffing,R4000,Furniture & Equipment,
30/09/2022,5410276,,28,,,,PCARDPOUNDLAND LTD 1532,Day Opportunities Services,R4000,Furniture & Equipment,
30/09/2022,5410276,,9.24,,,,PCARDLIDL GB OAKHAM,Children Looked After,R4000,Furniture & Equipment,
30/09/2022,5410276,,97.96,,,,PCARDTHE BIKEABILITY TRUST,Bikeability,R4000,Furniture & Equipment,
30/09/2022,5410276,,75,,,,PCARDOAKHAM FURNITURE SHOP,Children Looked After,R4000,Furniture & Equipment,
30/09/2022,5410276,,2.75,,,,"PCARDBOOTS,OAKHAM",Children Looked After,R4000,Furniture & Equipment,
30/09/2022,5410276,,139.99,,,,PCARDAMZNMKTPLACE AMAZON.CO,IT Operational Support,R4000,Furniture & Equipment,
30/09/2022,5410276,,30,,,,PCARDUPPINGHAM SURGERY PRIVATE FOSTERING ASSESSMENT VARVARA RIEPINA,Homes for Ukraine,R4000,Furniture & Equipment,
30/09/2022,5410276,,4.57,,,,PCARDAMZNMKTPLACE AMAZON.CO,Family Support Operations,R4000,Furniture & Equipment,
30/09/2022,5410276,,1,,,,PCARDAMZNMKTPLACE AMAZON.CO,Oakham Enterprise Park,R4000,Furniture & Equipment,
30/09/2022,5410276,,4.99,,,,PCARDAMZNMKTPLACE,Day Opportunities Services,R4000,Furniture & Equipment,
30/09/2022,5410276,,14.84,,,,PCARDAMZNMKTPLACE,Stationery,R4000,Furniture & Equipment,
30/09/2022,5410276,,27.47,,,,PCARDAMZNMKTPLACE,Museums Service,R4000,Furniture & Equipment,
30/09/2022,5410276,,18.23,,,,PCARDAMZNMKTPLACE,Prison Library Service - Stocken,R4000,Furniture & Equipment,
30/09/2022,5410276,,10,,,,PCARDWILKO RETAIL LIMITED,Waste Management,R4000,Furniture & Equipment,
30/09/2022,5410276,,14.16,,,,PCARDAMZNMKTPLACE,Oakham Castle,R4000,Furniture & Equipment,
30/09/2022,5410276,,0.92,,,,PCARDAWS EMEA,IT Operational Support,R4000,Furniture & Equipment,
30/09/2022,5410276,,62.41,,,,PCARDMSFT   E0200JYDYO,IT Operational Support,R4000,Furniture & Equipment,
30/09/2022,5410276,,18.32,,,,PCARDAMZNMKTPLACE,IT Operational Support,R4000,Furniture & Equipment,
30/09/2022,5410276,,70.82,,,,PCARDAMZNMKTPLACE,Registration Service,R4000,Furniture & Equipment,
30/09/2022,5410276,,-4.98,,,,PCARDAMZ AWESOME_BOOKS_001,Prison Library Service - Stocken,R4000,Furniture & Equipment,
30/09/2022,5410276,,30,,,,PCARDRUTLAND LAUNDRY LTD,Admin Buildings,R4000,Furniture & Equipment,
30/09/2022,5410276,,4.77,,,,PCARDLIDL GB OAKHAM,Admin Buildings,R4000,Furniture & Equipment,
30/09/2022,5410276,,6.25,,,,PCARDWILKO RETAIL LIMITED,Admin Buildings,R4000,Furniture & Equipment,
30/09/2022,5410276,,21.9,,,,PCARDWILKO RETAIL LIMITED,Family Support Operations,R4000,Furniture & Equipment,
30/09/2022,5410276,,21.95,,,,PCARDTU AT SAINSBURYS,Family Support Operations,R4000,Furniture & Equipment,
30/09/2022,5410276,,51.15,,,,PCARDAMZNMKTPLACE AMAZON.CO,Oakham Enterprise Park,R4000,Furniture & Equipment,
30/09/2022,5410276,,32.48,,,,PCARDAMZNMKTPLACE,Oakham Enterprise Park,R4000,Furniture & Equipment,
30/09/2022,5410276,,82.1,,,,PCARDQD-METLON MOWBRAY,Children Looked After,R4000,Furniture & Equipment,
30/09/2022,5410276,,37.07,,,,PCARDAMAZON.CO.UK SL8KI1W95,Pupil Premium Plus,R4000,Furniture & Equipment,
30/09/2022,5410276,,42.48,,,,PCARDAMZNMKTPLACE,Recreation and Leisure,R4000,Furniture & Equipment,
30/09/2022,5410276,,11.33,,,,PCARDQD-METLON MOWBRAY,Day Opportunities Services,R4000,Furniture & Equipment,
30/09/2022,5410276,,18.32,,,,PCARDAMZNMKTPLACE,IT Operational Support,R4000,Furniture & Equipment,
30/09/2022,5410276,,45.94,,,,PCARDAMAZON.CO.UK 577K75SO5,Transport Fleet,R4000,Furniture & Equipment,
30/09/2022,5410276,,12.2,,,,PCARDAMZNMKTPLACE AMAZON.CO,Family Support Operations,R4000,Furniture & Equipment,
30/09/2022,5410276,,32,,,,PCARDSKEGNESS NATURELAND LI,Family Support Operations,R4000,Furniture & Equipment,
30/09/2022,5410276,,35,,,,PCARDAMAZON.CO.UK 2E2IY0GL5,Care Leavers,R4000,Furniture & Equipment,
30/09/2022,5410276,,1.6,,,,PCARDWILKO RETAIL LIMITED,Childrenïs Centres - Revenue,R4000,Furniture & Equipment,
30/09/2022,5410276,,1,,,,PCARDJYSK LTD,Children Looked After,R4000,Furniture & Equipment,
30/09/2022,5410276,,12.48,,,,PCARDAMZNMKTPLACE,Management of Community Support Services,R4000,Furniture & Equipment,
30/09/2022,5410276,,26.4,,,,PCARDWILKO RETAIL LIMITED,Day Opportunities Services,R4000,Furniture & Equipment,
30/09/2022,5410276,,285,,,,PCARDIKEA LTD SHOP ONLINE,Children Looked After,R4000,Furniture & Equipment,
30/09/2022,5410276,,0.82,,,,PCARD,Culture Projects,R4000,Furniture & Equipment,
30/09/2022,5410276,,43.23,,,,PCARDAMAZON.CO.UK PT7JQ53N5,Prison Library Service - Stocken,R4000,Furniture & Equipment,
30/09/2022,5410276,,26.75,,,,PCARDAMZNMKTPLACE AMAZON.CO,Internal Homecare Staffing,R4000,Furniture & Equipment,
30/09/2022,5410276,,43.32,,,,PCARDAMZNMKTPLACE AMAZON.CO,Museums Service,R4000,Furniture & Equipment,
30/09/2022,5410276,,20.82,,,,PCARDAMAZON.CO.UK G64GY4P75,IT Operational Support,R4000,Furniture & Equipment,
30/09/2022,5410276,,199.9,,,,PCARDAMAZON.CO.UK 5W6O40FE5,IT Operational Support,R4000,Furniture & Equipment,
30/09/2022,5410276,,4.98,,,,PCARDAMZNMKTPLACE,Prison Library Service - Stocken,R4000,Furniture & Equipment,
30/09/2022,5410276,,15.81,,,,PCARDAMZNMKTPLACE,Registration Service,R4000,Furniture & Equipment,
30/09/2022,5410276,,12.48,,,,PCARDAMZNMKTPLACE,Admin Buildings,R4000,Furniture & Equipment,
30/09/2022,5410276,,7.98,,,,PCARDAMZNMKTPLACE AMAZON.CO,Admin Buildings,R4000,Furniture & Equipment,
30/09/2022,5410276,,55,,,,PCARDPLEASURE BEACH,Family Support Operations,R4000,Furniture & Equipment,
30/09/2022,5410276,,64.98,,,,PCARDSPORTSDIRECT 731,Family Support Operations,R4000,Furniture & Equipment,
30/09/2022,5410276,,40,,,,PCARDUPPINGHAM SURGERY PRIVATE FOSTERING ASSESSMENT VARVARA RIEPINA,Homes for Ukraine,R4000,Furniture & Equipment,
30/09/2022,5410276,,2133,,,,PCARDAIRBNB   HMFARMQW8S,Care Leavers,R4000,Furniture & Equipment,
30/09/2022,5410276,,35.81,,,,PCARDAMZNMKTPLACE AMAZON.CO,Oakham Enterprise Park,R4000,Furniture & Equipment,
